Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,MikeEvans,TB,WR,2016,16,NO,9.15,6.1,66.7,95.6,0.7,0,10.7,16,0,0,0,0,0.1,0.1,13.6,13.56
2,AntonioBrown,PIT,WR,2016,16,BAL,12.06,7.4,58.3,90.8,0.6,0,7.6,13,0.2,0.9,0,0,0.1,0.1,12.6,12.57
3,OdellBeckhamJr,NYG,WR,2016,16,PHI,10.52,6.3,54.5,88.2,0.6,0,8,14.7,0,0.2,0,0,0.1,0.1,12.2,12.24
4,T.Y.Hilton,IND,WR,2016,16,OAK,7.63,5.3,62.5,83.3,0.5,0,10.4,16.6,0,0.3,0,0,0.1,0.1,11.2,11.16
5,JulioJonesP,ATL,WR,2016,16,CAR,7.77,5.4,62.5,79.9,0.5,0,10,16,0,0.1,0,0,0,0,11,11
6,JordyNelson,GB,WR,2016,16,MIN,9.74,5.6,60,75.3,0.6,0,7.5,12.5,0,0,0,0,0.1,0.1,10.9,10.93
7,DezBryant,DAL,WR,2016,16,DET,6.99,4.6,71.4,71.1,0.6,0,10.1,14.2,0,0,0,0,0,0,10.7,10.71
8,AmariCooper,OAK,WR,2016,16,IND,7.22,5.2,71.4,72.2,0.5,0,10.3,14.4,0.1,0.6,0,0,0,0,10.3,10.28
9,MichaelCrabtree,OAK,WR,2016,16,IND,8.41,5.5,75,66.2,0.6,0,8.2,11,0,0.1,0,0,0,0,10.2,10.23
10,JulianEdelmanSUS,NE,WR,2016,16,NYJ,10.01,6.3,60,71.3,0.5,0,7.1,11.8,0.4,2.1,0,0,0.1,0.1,10.1,10.14
11,DougBaldwinQ,SEA,WR,2016,16,ARI,9.16,5.8,66.7,69.9,0.5,0,7.8,11.7,0,0.1,0,0,0,0,10,10
12,TyrellWilliams,LAC,WR,2016,16,CLE,6.02,4.6,83.3,68.9,0.5,0,11.5,13.8,0,0,0,0,0,0,9.9,9.89
13,BrandinCooks,NO,WR,2016,16,TB,7,4.9,71.4,69,0.5,0,9.9,13.8,0.3,1.6,0,0,0.1,0.1,9.9,9.86
14,AlshonJefferyQ,CHI,WR,2016,16,WAS,6.8,4.6,71.4,68,0.5,0,9.7,13.6,0,0.1,0,0,0,0,9.8,9.81
15,KennyBritt,LAR,WR,2016,16,SF,5.94,4.5,66.7,67,0.5,0,11.2,16.8,0,0,0,0,0,0,9.7,9.7
16,DemaryiusThomas,DEN,WR,2016,16,KC,8.9,6.1,66.7,74,0.4,0,8.2,12.3,0,0,0,0,0.1,0.1,9.6,9.6
17,DeAndreHopkinsQ,HOU,WR,2016,16,CIN,9.12,5.4,55.6,70.4,0.4,0,7.8,14,0,0,0,0,0,0,9.4,9.44
18,GoldenTateQ,DET,WR,2016,16,DAL,9.92,6.2,60,69.8,0.4,0,7,11.7,0.4,1.8,0,0,0.1,0.1,9.4,9.36
19,LarryFitzgeraldQ,ARI,WR,2016,16,SEA,8.9,6.5,66.7,70.2,0.4,0,7.8,11.7,0.1,0.1,0,0,0.1,0.1,9.2,9.23
20,StefonDiggs,MIN,WR,2016,16,GB,9.63,5.6,60,66.4,0.4,0,6.6,11,0.1,0.7,0,0,0,0,9.1,9.11
21,EmmanuelSanders,DEN,WR,2016,16,KC,7.97,5.5,75,72.7,0.3,0,9.1,12.2,0.1,0.3,0,0,0.1,0.1,8.9,8.9
22,JarvisLandry,MIA,WR,2016,16,BUF,9.61,5.4,50,60.8,0.4,0,6.1,12.2,0.3,2.1,0,0,0,0,8.7,8.69
23,MichaelThomas,NO,WR,2016,16,TB,7.7,5,62.5,61.7,0.4,0,7.8,12.4,0,0,0,0,0,0,8.6,8.57
24,AllenRobinson,JAX,WR,2016,16,TEN,8.09,4.6,62.5,61.5,0.4,0,7.8,12.4,0,0,0,0,0,0,8.6,8.55
25,DavanteAdams,GB,WR,2016,16,MIN,5.71,4.3,66.7,57.3,0.5,0,9.5,14.2,0,0,0,0,0.1,0.1,8.5,8.53
26,RishardMatthews,TEN,WR,2016,16,JAX,6.16,3.5,66.7,53.3,0.5,0,8.8,13.2,0,0,0,0,0,0,8.3,8.33
27,WillieSnead,NO,WR,2016,16,TB,6.25,4.5,66.7,59.2,0.4,0,9.8,14.8,0,0,0,0,0,0,8.3,8.32
28,TerrellePryorP,CLE,WR,2016,16,LAC,6.33,4.4,66.7,58.9,0.4,0,9.8,14.8,0.1,0.1,0,0,0,0,8.3,8.3
29,PierreGarcon,WAS,WR,2016,16,CHI,8.36,4.7,62.5,58.8,0.4,0,7.4,11.8,0,0,0,0,0,0,8.3,8.28
30,JamisonCrowder,WAS,WR,2016,16,CHI,8.49,4.8,62.5,57.8,0.4,0,7.2,11.6,0.1,0.6,0,0,0,0,8.2,8.24
31,TaylorGabriel,ATL,WR,2016,16,CAR,6.33,3.6,66.7,54.1,0.4,0,9,13.5,0.2,1,0,0,0,0,7.9,7.91
32,DontrelleInman,LAC,WR,2016,16,CLE,7.91,4.6,62.5,59.8,0.3,0,7.5,12,0,0,0,0,0,0,7.8,7.78
32,KelvinBenjamin,CAR,WR,2016,16,ATL,6.74,3.9,57.1,55.8,0.4,0,8,14,0,0,0,0,0.1,0.1,7.8,7.78
34,JordanMatthewsP,PHI,WR,2016,16,NYG,9.55,5.4,50,61.4,0.3,0,6.1,12.2,0,0,0,0,0.1,0.1,7.7,7.74
35,SammyWatkins,BUF,WR,2016,16,MIA,4.69,3.5,80,52.1,0.4,0,10.4,13,0,0,0,0,0,0,7.6,7.61
36,DonteMoncrief,IND,WR,2016,16,OAK,6.47,3.9,66.7,51.5,0.4,0,8.7,13,0.1,0.3,0,0,0,0,7.6,7.58
37,MarqiseLeeIR,JAX,WR,2016,16,TEN,6.23,4.3,66.7,55.3,0.3,0,9.2,13.8,0.4,2.3,0,0,0,0,7.6,7.56
38,BrandonMarshall,NYJ,WR,2016,16,NE,7.43,4.3,57.1,56.4,0.3,0,8,14,0,0,0,0,0,0,7.4,7.44
39,ColeBeasleyQ,DAL,WR,2016,16,DET,6.61,4.5,57.1,49.4,0.4,0,7,12.2,0,0.3,0,0,0,0,7.4,7.37
40,MikeWallaceIR,BAL,WR,2016,16,PIT,6.16,4,66.7,54.3,0.3,0,9,13.5,0.2,1.1,0,0,0,0,7.3,7.34
41,SteveSmith,BAL,WR,2016,16,PIT,7.14,4.7,71.4,55.1,0.3,0,7.9,11,0,0,0,0,0,0,7.3,7.31
42,MalcolmMitchell,NE,WR,2016,16,NYJ,5.06,3.7,80,48.5,0.4,0,9.6,12,0,0,0,0,0,0,7.2,7.25
43,TyreekHill,KC,WR,2016,16,DEN,6.06,4.3,66.7,44.2,0.2,0,7.3,11,1.52,7.3,3.5,0.1,0,0,7,6.95
44,MarvinJones,DET,WR,2016,16,DAL,6.04,3.6,66.7,50.2,0.3,0,8.3,12.5,0.1,0.1,0,0,0,0,6.8,6.83
45,SterlingShepard,NYG,WR,2016,16,PHI,4.55,3.5,80,43.6,0.4,0,8.8,11,0,0,0,0,0,0,6.8,6.76
46,AdamThielen,MIN,WR,2016,16,GB,4.95,3.7,80,49.4,0.3,0,9.8,12.2,0,0.1,0,0,0,0,6.8,6.75
47,ChrisHogan,NE,WR,2016,16,NYJ,4.11,2.9,75,41.7,0.4,0,10.5,14,0.2,1.2,0,0,0,0,6.7,6.69
48,CameronMeredithP,CHI,WR,2016,16,WAS,5.74,4.1,66.7,50,0.3,0,8.3,12.5,0,0,0,0,0.1,0.1,6.6,6.6
49,RobbyAnderson,NYJ,WR,2016,16,NE,5.18,3.9,80,54.8,0.2,0,11,13.8,0,0.5,0,0,0.1,0.1,6.5,6.53
50,DeSeanJackson,WAS,WR,2016,16,CHI,4.69,2.9,60,47.1,0.3,0,9.4,15.7,0,0.1,0,0,0,0,6.5,6.52
50,BrandonLaFell,CIN,WR,2016,16,HOU,5.76,4,66.7,52.9,0.2,0,8.8,13.2,0.1,0.3,0,0,0,0,6.5,6.52
52,AnquanBoldin,DET,WR,2016,16,DAL,6.06,4.1,66.7,47.1,0.3,0,7.8,11.8,0,0,0,0,0,0,6.5,6.51
53,TylerLockett,SEA,WR,2016,16,ARI,5.2,3.8,80,49.7,0.2,0,10,12.5,0.5,3.2,0,0,0,0,6.5,6.49
54,DevanteParkerQ,MIA,WR,2016,16,BUF,5.1,3.4,60,46.6,0.3,0,9.4,15.7,0,0,0,0,0,0,6.5,6.46
55,TavonAustin,LAR,WR,2016,16,SF,5.28,3.5,80,37.3,0.2,0,7.4,9.2,1.5,8.2,4,0.1,0,0,6.4,6.35
56,TylerBoyd,CIN,WR,2016,16,HOU,5.18,3.9,80,42.5,0.3,0,8.4,10.5,0.2,0.6,0,0,0,0,6.1,6.11
57,TedGinnP,CAR,WR,2016,16,ATL,4.87,2.9,60,41,0.3,0,8.2,13.7,0.4,2.7,0,0,0.1,0.1,6,5.97
58,JeremyMaclin,KC,WR,2016,16,DEN,6.27,3.9,66.7,46.4,0.2,0,7.7,11.5,0.1,0.4,0,0,0,0,5.9,5.88
59,JJNelson,ARI,WR,2016,16,SEA,5.18,3.2,60,44.7,0.2,0,9,15,0.3,1.6,0,0,0,0,5.8,5.83
60,MohamedSanu,ATL,WR,2016,16,CAR,6.37,3.6,66.7,42.8,0.2,0,7.2,10.8,0,0.2,0,0,0,0,5.5,5.5
61,CoreyColeman,CLE,WR,2016,16,LAC,5.37,3,60,39.7,0.2,0,8,13.3,0,0.1,0,0,0,0,5.2,5.18
62,AdamHumphries,TB,WR,2016,16,NO,4.56,3,60,38.1,0.2,0,7.6,12.7,0.1,1.4,0,0,0,0,5.2,5.15
63,JeremyKerley,SF,WR,2016,16,LAR,6.11,3.8,66.7,41.1,0.2,0,6.8,10.2,0,0,0,0,0.1,0.1,5.1,5.11
64,JohnBrown,ARI,WR,2016,16,SEA,4.87,2.8,60,38.8,0.2,0,7.8,13,0,0.1,0,0,0,0,5.1,5.09
65,EliRogersPUP,PIT,WR,2016,16,BAL,5.31,3.2,60,38.3,0.2,0,7.6,12.7,0,0,0,0,0,0,5,5.03
66,RobertWoods,BUF,WR,2016,16,MIA,4.95,3,60,37.2,0.2,0,7.4,12.3,0,0.2,0,0,0,0,4.9,4.94
67,WillFullerP,HOU,WR,2016,16,CIN,4.46,2.9,75,36.9,0.2,0,9.2,12.3,0,0.4,0,0,0,0,4.9,4.93
68,TravisBenjaminQ,LAC,WR,2016,16,CLE,4.69,2.9,60,38.7,0.2,0,7.8,13,0,0.3,0,0,0.1,0.1,4.9,4.9
69,QuincyEnunwa,NYJ,WR,2016,16,NE,4.4,2.9,75,36.8,0.2,0,9.2,12.3,0,0,0,0,0,0,4.9,4.88
70,KennyStills,MIA,WR,2016,16,BUF,3.72,2.4,50,36.6,0.2,0,9.2,18.5,0,0,0,0,0,0,4.9,4.86
71,KendallWright,TEN,WR,2016,16,JAX,3.22,2.3,66.7,31.1,0.2,0,10.3,15.5,0.1,0.4,0,0,0,0,4.4,4.35
72,BrianQuick,LAR,WR,2016,16,SF,3.19,2.3,66.7,31.2,0.2,0,10.3,15.5,0,0,0,0,0,0,4.3,4.32
73,PhillipDorsettP,IND,WR,2016,16,OAK,2.55,1.8,66.7,28.7,0.2,0,9.7,14.5,0.1,0.7,0,0,0,0,4.1,4.14
74,TerranceWilliams,DAL,WR,2016,16,DET,2.92,2.2,66.7,29.3,0.2,0,9.7,14.5,0,0,0,0,0,0,4.1,4.13
75,DanielBrown,CHI,WR,2016,16,WAS,4.44,3,75,27.7,0.2,0,7,9.3,0,0.1,0,0,0,0,4,3.98
76,DevinFunchess,CAR,WR,2016,16,ATL,2.79,1.8,66.7,27.3,0.2,0,9,13.5,0,0,0,0,0,0,3.9,3.93
77,SethRoberts,OAK,WR,2016,16,IND,3.95,2.3,50,26.4,0.2,0,6.5,13,0,0,0,0,0,0,3.8,3.84
78,DorialGreen-Beckham,PHI,WR,2016,16,NYG,4.47,2.5,50,31.4,0.1,0,7.8,15.5,0,0,0,0,0,0,3.7,3.74
79,VictorCruz,NYG,WR,2016,16,PHI,3.08,2.1,66.7,31.3,0.1,0,10.3,15.5,0,0,0,0,0,0,3.7,3.73
80,CordarrellePatterson,MIN,WR,2016,16,GB,4.28,2.8,75,28.6,0.1,0,7.2,9.7,0.4,2.1,0,0,0,0,3.7,3.67
81,BryanWalters,JAX,WR,2016,16,TEN,2.81,2.1,66.7,23.6,0.2,0,8,12,0,0,0,0,0,0,3.6,3.56
82,TajaeSharpe,TEN,WR,2016,16,JAX,3.77,2.3,50,28.7,0.1,0,7.2,14.5,0,0.1,0,0,0,0,3.5,3.48
83,JermaineKearse,SEA,WR,2016,16,ARI,4.09,2.3,50,27.7,0.1,0,7,14,0,0,0,0,0,0,3.4,3.37
84,RussellShepard,TB,WR,2016,16,NO,3.17,1.9,66.7,26.4,0.1,0,8.7,13,0,0.1,0,0,0,0,3.2,3.25
85,DeonteThompson,CHI,WR,2016,16,WAS,3.04,2,66.7,27,0.1,0,9,13.5,0,0,0,0,0.1,0.1,3.1,3.1
86,MarquiseGoodwinP,BUF,WR,2016,16,MIA,2.52,1.6,66.7,23,0.1,0,7.7,11.5,0,0,0,0,0,0,2.9,2.9
87,BreshadPerriman,BAL,WR,2016,16,PIT,2.6,1.6,66.7,22.6,0.1,0,7.7,11.5,0.1,0,0,0,0,0,2.9,2.86
88,AndrewHawkins,CLE,WR,2016,16,LAC,2.62,1.8,66.7,21.5,0.1,0,7.3,11,0,0,0,0,0,0,2.8,2.75
89,JustinHunter,BUF,WR,2016,16,MIA,1.6,1,50,15.2,0.2,0,7.5,15,0,0,0,0,0,0,2.7,2.72
90,NelsonAgholor,PHI,WR,2016,16,NYG,2.98,1.9,66.7,20.8,0.1,0,7,10.5,0,0.2,0,0,0,0,2.7,2.7
91,ChrisConleyP,KC,WR,2016,16,DEN,3.06,1.8,66.7,20.2,0.1,0,6.7,10,0,0,0,0,0,0,2.6,2.62
92,JoshBellamy,CHI,WR,2016,16,WAS,1.95,1.5,100,19.4,0.1,0,9.5,9.5,0.1,0.5,0,0,0,0,2.6,2.59
93,CobiHamilton,PIT,WR,2016,16,BAL,1.88,1.3,50,18.4,0.1,0,9,18,0,0,0,0,0,0,2.4,2.44
94,CharlesJohnson,MIN,WR,2016,16,GB,2.85,1.7,66.7,17.6,0.1,0,6,9,0,0,0,0,0,0,2.4,2.36
95,KamarAiken,BAL,WR,2016,16,PIT,1.7,1.3,50,17.4,0.1,0,8.5,17,0,0,0,0,0,0,2.3,2.34
