Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,AaronRodgersQ,GB,QB,2015,10,DET,22,33,66.7,283,8.6,3,1,111.05,4,18,4.5,0,23.1,23.12
2,TomBrady,NE,QB,2015,10,NYG,27,41,65.9,319,7.8,3,1,103.61,2,3,1.5,0,23.1,23.06
3,CamNewton,CAR,QB,2015,10,TEN,18,31,58.1,222,7.2,2,1,88.37,8,41,5.1,0,19,18.98
4,DrewBrees,NO,QB,2015,10,WAS,28,42,66.7,315,7.5,2,1,94.84,2,2,1,0,18.8,18.8
5,BlakeBortles,JAX,QB,2015,10,BAL,23,39,59,267,6.8,2,1,86.16,3,17,5.7,0,18.4,18.38
6,RussellWilson,SEA,QB,2015,10,ARI,18,30,60,217,7.2,2,1,90.56,6,36,6,0,18.3,18.28
7,TyrodTaylorQ,BUF,QB,2015,10,NYJ,19,32,59.4,218,6.8,2,1,87.76,6,32,5.3,0,17.9,17.92
8,EliManning,NYG,QB,2015,10,NE,24,39,61.5,279,7.2,2,1,89.58,2,4,2,0,17.6,17.56
9,AndyDalton,CIN,QB,2015,10,HOU,21,34,61.8,254,7.5,2,1,92.03,4,10,2.5,0,17.2,17.16
10,PeytonManning,DEN,QB,2015,10,KC,23,38,60.5,276,7.3,2,1,89.36,1,1,1,0,17.1,17.14
11,DerekCarr,OAK,QB,2015,10,MIN,23,37,62.2,266,7.2,2,1,90.6,2,4,2,0,17,17.04
12,JameisWinston,TB,QB,2015,10,DAL,19,33,57.6,239,7.2,2,1,87.82,4,14,3.5,0,17,16.96
13,KirkCousins,WAS,QB,2015,10,NO,22,35,62.9,266,7.6,2,1,93.27,1,2,2,0,16.8,16.84
13,BrianHoyer,HOU,QB,2015,10,CIN,23,39,59,261,6.7,2,1,85.52,2,4,2,0,16.8,16.84
15,RyanFitzpatrick,NYJ,QB,2015,10,BUF,20,34,58.8,230,6.8,2,1,86.64,4,16,4,0,16.8,16.8
16,JayCutler,CHI,QB,2015,10,LAR,22,35,62.9,242,6.9,2,1,90.42,3,11,3.7,0,16.8,16.78
17,MarcusMariotaP,TEN,QB,2015,10,CAR,20,34,58.8,237,7,2,1,87.5,2,12,6,0,16.7,16.68
18,TeddyBridgewater,MIN,QB,2015,10,OAK,19,32,59.4,228,7.1,2,1,89.06,3,15,5,0,16.6,16.62
19,JoeFlacco,BAL,QB,2015,10,JAX,23,38,60.5,258,6.8,2,1,87.39,2,2,1,0,16.5,16.52
20,SamBradfordQ,PHI,QB,2015,10,MIA,22,36,61.1,255,7.1,2,1,89.47,2,3,1.5,0,16.5,16.5
21,CarsonPalmer,ARI,QB,2015,10,SEA,22,35,62.9,259,7.4,2,1,92.44,2,1,0.5,0,16.5,16.46
22,RyanTannehillP,MIA,QB,2015,10,PHI,24,38,63.2,271,7.1,2,2,80.04,2,9,4.5,0,15.7,15.74
23,MatthewStafford,DET,QB,2015,10,GB,24,40,60,275,6.9,2,2,76.56,2,7,3.5,0,15.7,15.7
24,LandryJones,PIT,QB,2015,10,CLE,18,33,54.5,221,6.7,2,1,83.02,2,6,3,0,15.4,15.44
25,MattCassel,DAL,QB,2015,10,TB,18,29,62.1,205,7.1,2,1,91.88,2,9,4.5,0,15.1,15.1
26,NickFoles,LAR,QB,2015,10,CHI,17,28,60.7,191,6.8,2,1,90.03,2,4,2,0,14,14.04
27,AlexSmith,KC,QB,2015,10,DEN,20,33,60.6,214,6.5,1,1,77.08,4,18,4.5,0,12.4,12.36
28,JohnnyManziel,CLE,QB,2015,10,PIT,16,28,57.1,195,7,1,1,75.74,4,19,4.8,0,11.7,11.7
29,GenoSmith,NYJ,QB,2015,10,BUF,1,1,100,11,11,0,0,112.5,0,1,0,0,0.5,0.54
30,CharlieWhitehurst,TEN,QB,2015,10,CAR,1,0,0,9,0,0,0,0,0,1,0,0,0.5,0.46
31,BenRoethlisberger,PIT,QB,2015,10,CLE,1,0,0,10,0,0,0,0,0,0,0,0,0.4,0.4
31,ShaunHill,MIN,QB,2015,10,OAK,1,2,50,10,5,0,0,64.58,0,0,0,0,0.4,0.4
33,MarkSanchez,PHI,QB,2015,10,MIA,1,1,100,9,9,0,0,104.17,0,0,0,0,0.4,0.36
34,MikeGlennon,TB,QB,2015,10,DAL,1,1,100,8,8,0,0,100,0,0,0,0,0.3,0.32
34,ChadHenne,JAX,QB,2015,10,BAL,1,1,100,8,8,0,0,100,0,0,0,0,0.3,0.32
36,ZachMettenberger,TEN,QB,2015,10,CAR,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
36,CaseKeenum,LAR,QB,2015,10,CHI,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
36,TJYates,HOU,QB,2015,10,CIN,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
39,ColtMcCoy,WAS,QB,2015,10,NO,0,1,0,6,6,0,0,52.08,0,0,0,0,0.2,0.24
39,MattSchaub,BAL,QB,2015,10,JAX,0,1,0,6,6,0,0,52.08,0,0,0,0,0.2,0.24
41,ScottTolzien,GB,QB,2015,10,DET,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
41,DanOrlovsky,DET,QB,2015,10,GB,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
41,DerekAnderson,CAR,QB,2015,10,TEN,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
41,MattMcGloin,OAK,QB,2015,10,MIN,0,0,0,5,0,0,0,0,0,0,0,0,0.2,0.2
41,RyanNassib,NYG,QB,2015,10,NE,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
41,JimmyGaroppoloIR,NE,QB,2015,10,NYG,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
41,BrockOsweiler,DEN,QB,2015,10,KC,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
48,JimmyClausen,CHI,QB,2015,10,LAR,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
48,TarvarisJackson,SEA,QB,2015,10,ARI,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
48,AJMcCarron,CIN,QB,2015,10,HOU,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.16
51,BrandonWeeden,DAL,QB,2015,10,TB,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
51,ChaseDaniel,KC,QB,2015,10,DEN,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
51,DrewStanton,ARI,QB,2015,10,SEA,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
54,MattMoore,MIA,QB,2015,10,PHI,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
55,AustinDavisP,CLE,QB,2015,10,PIT,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
56,MattFlynn,NYJ,QB,2015,10,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,EJManuel,BUF,QB,2015,10,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BrycePetty,NYJ,QB,2015,10,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JoshJohnson,BUF,QB,2015,10,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BrettHundley,GB,QB,2015,10,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,KellenMoore,DAL,QB,2015,10,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,RyanGriffin,TB,QB,2015,10,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,TonyRomo,DAL,QB,2015,10,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JoeWebb,CAR,QB,2015,10,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,DavidFales,CHI,QB,2015,10,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,SeanMannion,LAR,QB,2015,10,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,GarrettGrayson,NO,QB,2015,10,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,LukeMcCown,NO,QB,2015,10,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,RobertGriffinIII,WAS,QB,2015,10,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,StephenMorris,PHI,QB,2015,10,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BruceGradkowski,PIT,QB,2015,10,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,MichaelVick,PIT,QB,2015,10,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JoshMcCown,CLE,QB,2015,10,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,TaylorHeinicke,MIN,QB,2015,10,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,TrevorSiemian,DEN,QB,2015,10,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,AaronMurray,KC,QB,2015,10,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,MattBarkley,ARI,QB,2015,10,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BJDaniels,SEA,QB,2015,10,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
