Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,AntonioBrown,PIT,WR,2015,1,NE,13,8,61.5,103,1,0,7.9,12.9,0,2,0,0,0,0,16.5,16.5
2,JulioJonesP,ATL,WR,2015,1,PHI,10,7,70,99,1,0,9.9,14.1,0,1,0,0,0,0,16,16
3,OdellBeckhamJr,NYG,WR,2015,1,DAL,12,7,58.3,91,1,0,7.6,13,1,2,2,0,0,0,15.3,15.3
4,RandallCobbQ,GB,WR,2015,1,CHI,10,6,60,85,1,0,8.5,14.2,1,6,6,0,0,0,15.1,15.1
5,DemaryiusThomas,DEN,WR,2015,1,BAL,10,7,70,87,1,0,8.7,12.4,0,0,0,0,0,0,14.7,14.7
5,DezBryant,DAL,WR,2015,1,NYG,9,6,66.7,87,1,0,9.7,14.5,0,0,0,0,0,0,14.7,14.7
7,CalvinJohnson,DET,WR,2015,1,LAC,9,6,66.7,84,1,0,9.3,14,0,0,0,0,0,0,14.4,14.4
7,AJGreenP,CIN,WR,2015,1,OAK,9,6,66.7,82,1,0,9.1,13.7,0,2,0,0,0,0,14.4,14.4
9,JordanMatthewsP,PHI,WR,2015,1,ATL,9,5,55.6,68,1,0,7.6,13.6,0,0,0,0,0,0,12.8,12.8
10,BrandinCooks,NO,WR,2015,1,ARI,9,6,66.7,75,0,0,8.3,12.5,0,4,0,0,0,0,7.9,7.9
11,AlshonJefferyQ,CHI,WR,2015,1,GB,7,5,71.4,72,0,0,10.3,14.4,0,2,0,0,0,0,7.4,7.4
11,EmmanuelSanders,DEN,WR,2015,1,BAL,7,5,71.4,72,0,0,10.3,14.4,0,2,0,0,0,0,7.4,7.4
13,JulianEdelmanSUS,NE,WR,2015,1,PIT,10,6,60,69,0,0,6.9,11.5,0,3,0,0,0,0,7.2,7.2
13,T.Y.Hilton,IND,WR,2015,1,BUF,7,5,71.4,71,0,0,10.1,14.2,0,1,0,0,0,0,7.2,7.2
15,DeAndreHopkinsQ,HOU,WR,2015,1,KC,8,5,62.5,71,0,0,8.9,14.2,0,0,0,0,0,0,7.1,7.1
15,VincentJackson,TB,WR,2015,1,TEN,7,5,71.4,71,0,0,10.1,14.2,0,0,0,0,0,0,7.1,7.1
17,GoldenTateQ,DET,WR,2015,1,LAC,8,5,62.5,69,0,0,8.6,13.8,0,1,0,0,0,0,7,7
18,KeenanAllenQ,LAC,WR,2015,1,DET,8,5,62.5,69,0,0,8.6,13.8,0,0,0,0,0,0,6.9,6.9
19,JarvisLandry,MIA,WR,2015,1,WAS,11,6,54.5,64,0,0,5.8,10.7,0,1,0,0,0,0,6.5,6.5
