Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,RussellWilson,SEA,QB,2016,14,GB,20,33.2,60.6,266,8.1,1.7,0.6,93.75,4,24.2,6,0.1,19.1,19.06
2,AaronRodgersQ,GB,QB,2016,14,SEA,24.7,37.1,67.6,268.9,7.3,1.8,0.8,95.44,4.35,20.9,5.2,0.1,18.6,18.65
3,AndrewLuckP,IND,QB,2016,14,HOU,23.8,35.9,66.7,275.9,7.7,2,1,96.53,4.5,19.3,4.8,0,18.6,18.57
4,MatthewStafford,DET,QB,2016,14,CHI,23.2,35.5,63.9,273.2,7.6,2,0.7,93.87,2.3,6.3,3,0,18,17.96
5,JameisWinston,TB,QB,2016,14,NO,22.7,34.8,65.7,271.8,7.8,2.1,0.9,96.37,3.1,10.7,3.7,0,17.9,17.94
6,TomBrady,NE,QB,2016,14,BAL,24.2,37.7,63.2,283.1,7.4,2.1,0.8,92.32,2.8,1.5,0.7,0,17.7,17.67
7,DrewBrees,NO,QB,2016,14,TB,27.2,41.2,65.9,297.3,7.2,2,1,93.24,1.5,0.9,0.5,0,17.4,17.38
8,KirkCousins,WAS,QB,2016,14,PHI,24.9,37.1,67.6,291.6,7.9,1.8,0.8,98.03,1.9,4.2,2,0,17.1,17.08
9,PhilipRivers,LAC,QB,2016,14,CAR,24.9,38.1,65.8,285.9,7.5,2,1,94.85,1.7,1.4,0.5,0,17,16.98
10,BenRoethlisberger,PIT,QB,2016,14,BUF,23.1,36.3,63.9,282.5,7.8,1.9,0.9,94.91,1.9,1.5,1,0,16.8,16.85
10,AndyDalton,CIN,QB,2016,14,CLE,19.4,33.6,55.9,251.2,7.4,1.9,0.6,86.76,3.5,8,2,0,16.8,16.85
