Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,PeytonManning,DEN,QB,2014,9,NE,25,37,67.6,298,8.1,3,0,118.98,1,0,0,0,23.9,23.92
2,TomBrady,NE,QB,2014,9,DEN,27,39,69.2,316,8.1,2,0,110.63,1,0,0,0,20.6,20.64
3,AndrewLuckP,IND,QB,2014,9,NYG,27,41,65.9,301,7.3,2,1,93.65,4,23,5.8,0,20.3,20.34
4,DrewBrees,NO,QB,2014,9,CAR,26,36,72.2,296,8.2,2,1,103.47,1,2,2,0,18,18.04
5,PhilipRivers,LAC,QB,2014,9,MIA,25,37,67.6,277,7.5,2,1,96.34,2,4,2,0,17.5,17.48
6,RobertGriffinIII,WAS,QB,2014,9,MIN,23,33,69.7,244,7.4,1,0,101.07,4,28,7,0,16.6,16.56
7,BenRoethlisberger,PIT,QB,2014,9,BAL,28,39,71.8,297,7.6,1,0,102.19,2,6,3,0,16.5,16.48
8,ColinKaepernick,SF,QB,2014,9,LAR,21,30,70,201,6.7,1,0,99.44,7,42,6,0,16.2,16.24
9,EliManning,NYG,QB,2014,9,IND,22,34,64.7,245,7.2,2,1,93.38,2,1,0.5,0,15.9,15.9
10,RyanTannehillP,MIA,QB,2014,9,LAC,21,33,63.6,237,7.2,1,0,95.14,4,23,5.8,0,15.8,15.78
11,RyanFitzpatrick,HOU,QB,2014,9,PHI,19,32,59.4,244,7.6,1,0,93.75,3,14,4.7,0,15.2,15.16
12,RussellWilson,SEA,QB,2014,9,OAK,19,27,70.4,184,6.8,1,0,101.47,5,37,7.4,0,15.1,15.06
13,MikeGlennon,TB,QB,2014,9,CLE,21,35,60,259,7.4,1,0,92.44,1,4,4,0,14.8,14.76
14,NickFoles,PHI,QB,2014,9,HOU,27,42,64.3,288,6.9,1,1,82.24,2,9,4.5,0,14.4,14.42
15,CamNewton,CAR,QB,2014,9,NO,21,33,63.6,226,6.8,1,1,81.12,6,33,5.5,0,14.3,14.34
16,AustinDavisP,LAR,QB,2014,9,SF,22,35,62.9,238,6.8,1,0,92.32,2,8,4,0,14.3,14.32
17,AndyDalton,CIN,QB,2014,9,JAX,23,34,67.6,232,6.8,1,0,96.69,4,10,2.5,0,14.3,14.28
18,BrianHoyer,CLE,QB,2014,9,TB,19,30,63.3,251,8.4,1,0,100.83,2,2,1,0,14.2,14.24
19,JoeFlacco,BAL,QB,2014,9,PIT,21,33,63.6,244,7.4,1,0,96.02,1,4,4,0,14.2,14.16
20,AlexSmith,KC,QB,2014,9,NYJ,21,30,70,207,6.9,1,0,100.28,3,17,5.7,0,14,13.98
21,CarsonPalmer,ARI,QB,2014,9,DAL,22,35,62.9,264,7.5,1,1,83.51,1,2,2,0,12.8,12.76
22,BlakeBortles,JAX,QB,2014,9,CIN,22,39,56.4,293,7.5,0,1,69.71,3,27,9,0,12.4,12.42
23,BrandonWeeden,DAL,QB,2014,9,ARI,22,34,64.7,233,6.9,1,1,82.11,2,6,3,0,11.9,11.92
24,DerekCarr,OAK,QB,2014,9,SEA,23,41,56.1,263,6.4,0,0,75.56,1,6,6,0,11.1,11.12
25,MichaelVick,NYJ,QB,2014,9,KC,21,35,60,218,6.2,0,1,66.13,6,42,7,0,10.9,10.92
26,TeddyBridgewater,MIN,QB,2014,9,WAS,20,33,60.6,235,7.1,0,1,69.63,2,13,6.5,0,8.7,8.7
27,DerekAnderson,CAR,QB,2014,9,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,LukeMcCown,NO,QB,2014,9,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,KellenClemens,LAC,QB,2014,9,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,DrewStanton,ARI,QB,2014,9,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,ColtMcCoy,WAS,QB,2014,9,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,MattCassel,MIN,QB,2014,9,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,MattBarkley,PHI,QB,2014,9,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,ChadHenne,JAX,QB,2014,9,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,JasonCampbell,CIN,QB,2014,9,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,JoshMcCown,TB,QB,2014,9,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,SamBradfordQ,LAR,QB,2014,9,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,ShaunHill,LAR,QB,2014,9,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TarvarisJackson,SEA,QB,2014,9,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,MattSchaub,OAK,QB,2014,9,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,BruceGradkowski,PIT,QB,2014,9,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,MattHasselbeck,IND,QB,2014,9,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
