Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
38,DarrenSprolesO,PHI,RB,2014,13,DAL,4,21,5.2,0,4,3,29,0,0,0,5,5
39,AlfredBlue,HOU,RB,2014,13,TEN,10,44,4.4,0,1,1,2,0,0,0,4.6,4.6
39,JoeBanyard,MIN,RB,2014,13,CAR,8,33,4.1,0,3,2,13,0,0,0,4.6,4.6
41,DeAngeloWilliams,CAR,RB,2014,13,MIN,10,35,3.5,0,3,2,10,0,0,0,4.5,4.5
42,RoyHelu,WAS,RB,2014,13,IND,2,9,4.5,0,6,4,34,0,0,0,4.3,4.3
43,DarrenMcFadden,OAK,RB,2014,13,LAR,9,31,3.4,0,3,2,11,0,0,0,4.2,4.2
44,BenjaminCunningham,LAR,RB,2014,13,OAK,4,20,5,0,4,3,20,0,0,0,4,4
44,ChrisJohnson,NYJ,RB,2014,13,MIA,6,24,4,0,3,2,16,0,0,0,4,4
46,DougMartin,TB,RB,2014,13,CIN,9,32,3.6,0,1,1,6,0,0,0,3.8,3.8
47,BryceBrown,BUF,RB,2014,13,CLE,3,12,4,0,4,3,25,0,0,0,3.7,3.7
48,BrandenOliver,LAC,RB,2014,13,BAL,5,20,4,0,4,3,16,0,0,0,3.6,3.6
49,CharlesSims,TB,RB,2014,13,CIN,6,24,4,0,3,2,10,0,0,0,3.4,3.4
50,TheoRiddick,DET,RB,2014,13,CHI,2,11,5.5,0,4,3,22,0,0,0,3.3,3.3
51,DevontaFreemanO,ATL,RB,2014,13,ARI,4,16,4,0,4,3,16,0,0,0,3.2,3.2
52,AndreWilliams,NYG,RB,2014,13,JAX,7,27,3.9,0,1,1,4,0,0,0,3.1,3.1
52,TobyGerhart,JAX,RB,2014,13,NYG,5,19,3.8,0,1,1,12,0,0,0,3.1,3.1
54,LanceDunbar,DAL,RB,2014,13,PHI,1,5,5,0,4,3,25,0,0,0,3,3
55,CarlosHyde,SF,RB,2014,13,SEA,7,25,3.6,0,1,1,4,0,0,0,2.9,2.9
56,DamienWilliams,MIA,RB,2014,13,NYJ,2,9,4.5,0,3,2,18,0,0,0,2.7,2.7
57,JonasGray,NE,RB,2014,13,GB,6,26,4.3,0,0,0,0,0,0,0,2.6,2.6
58,JonathanGrimes,HOU,RB,2014,13,TEN,3,11,3.7,0,3,2,13,0,0,0,2.4,2.4
59,TravarisCadet,NO,RB,2014,13,PIT,1,2,2,0,4,3,21,0,0,0,2.3,2.3
60,RobertTurbinSUS,SEA,RB,2014,13,SF,4,16,4,0,1,1,6,0,0,0,2.2,2.2
60,BernardPierce,BAL,RB,2014,13,LAC,5,18,3.6,0,1,1,4,0,0,0,2.2,2.2
62,MikeTolbert,CAR,FB,2014,13,MIN,3,13,4.3,0,3,2,8,0,0,0,2.1,2.1
63,BobbyRainey,TB,RB,2014,13,CIN,3,8,2.7,0,3,2,12,0,0,0,2,2
63,JuwanThompson,DEN,RB,2014,13,KC,4,20,5,0,0,0,0,0,0,0,2,2
63,KnileDavis,KC,RB,2014,13,DEN,4,16,4,0,1,1,4,0,0,0,2,2
66,ShonnGreene,TEN,RB,2014,13,HOU,5,19,3.8,0,0,0,0,0,0,0,1.9,1.9
67,KyleJuszczyk,BAL,FB,2014,13,LAC,0,0,0,0,3,2,17,0,0,0,1.7,1.7
67,JamesStarks,GB,RB,2014,13,NE,2,10,5,0,3,2,7,0,0,0,1.7,1.7
69,JacquizzRodgers,ATL,RB,2014,13,ARI,2,8,4,0,3,2,8,0,0,0,1.6,1.6
70,ChristineMichael,SEA,RB,2014,13,SF,2,15,7.5,0,0,0,0,0,0,0,1.5,1.5
71,DexterMcCluster,TEN,RB,2014,13,HOU,3,1,0.3,0,3,2,13,0,0,0,1.4,1.4
72,JosephRandle,DAL,RB,2014,13,PHI,3,13,4.3,0,0,0,0,0,0,0,1.3,1.3
72,DriArcher,PIT,RB,2014,13,NO,1,4,4,0,3,2,9,0,0,0,1.3,1.3
72,StepfanTaylor,ARI,RB,2014,13,ATL,4,12,3,0,0,0,1,0,0,0,1.3,1.3
75,JordanTodman,JAX,RB,2014,13,NYG,1,3,3,0,3,2,9,0,0,0,1.2,1.2
75,DonaldBrown,LAC,RB,2014,13,BAL,1,6,6,0,1,1,6,0,0,0,1.2,1.2
77,BruceMiller,SF,FB,2014,13,SEA,0,0,0,0,3,2,11,0,0,0,1.1,1.1
77,AnthonySherman,KC,FB,2014,13,DEN,0,0,0,0,3,2,11,0,0,0,1.1,1.1
79,RobertHughes,ARI,FB,2014,13,ATL,1,1,1,0,1,1,8,0,0,0,0.9,0.9
80,LorenzoTaliaferro,BAL,RB,2014,13,LAC,1,7,7,0,0,0,1,0,0,0,0.8,0.8
80,MauriceJones-Drew,OAK,RB,2014,13,LAR,2,7,3.5,0,0,0,1,0,0,0,0.8,0.8
80,JohnKuhn,GB,FB,2014,13,NE,1,4,4,0,1,1,4,0,0,0,0.8,0.8
83,Ka'DeemCareyIR,CHI,RB,2014,13,DET,2,5,2.5,0,1,1,2,0,0,0,0.7,0.7
84,LeonWashington,TEN,RB,2014,13,HOU,0,0,0,0,3,2,6,0,0,0,0.6,0.6
85,JedCollins,DET,FB,2014,13,CHI,0,0,0,0,1,1,5,0,0,0,0.5,0.5
86,ChrisPolk,PHI,RB,2014,13,DAL,1,3,3,0,0,0,0,0,0,0,0.3,0.3
86,ErikLorig,NO,FB,2014,13,PIT,0,0,0,0,1,1,3,0,0,0,0.3,0.3
86,BenTate,MIN,RB,2014,13,CAR,6,2,0.3,0,0,0,1,0,0,0,0.3,0.3
89,JackieBattle,TEN,FB,2014,13,HOU,0,0,0,0,1,1,2,0,0,0,0.2,0.2
89,DarrelYoung,WAS,FB,2014,13,IND,0,0,0,0,1,1,2,0,0,0,0.2,0.2
89,PatrickDiMarco,ATL,FB,2014,13,ARI,0,0,0,0,1,1,2,0,0,0,0.2,0.2
89,JamesDevelin,NE,RB,2014,13,GB,0,0,0,0,1,1,2,0,0,0,0.2,0.2
93,WillTa'ufo'ou,JAX,FB,2014,13,NYG,0,0,0,0,0,0,1,0,0,0,0.1,0.1
93,HenryHynoski,NYG,FB,2014,13,JAX,0,1,0,0,0,0,0,0,0,0,0.1,0.1
93,ZacStacy,LAR,RB,2014,13,OAK,0,1,0,0,0,0,0,0,0,0,0.1,0.1
93,BrandonBolden,NE,RB,2014,13,GB,0,1,0,0,0,0,0,0,0,0,0.1,0.1
97,SenorisePerry,CHI,RB,2014,13,DET,0,0,0,0,0,0,0,0,0,0,0,0
97,TylerClutts,DAL,FB,2014,13,PHI,0,0,0,0,0,0,0,0,0,0,0,0
97,JayProsch,HOU,FB,2014,13,TEN,0,0,0,0,0,0,0,0,0,0,0,0
97,WillJohnson,PIT,FB,2014,13,NO,0,0,0,0,0,0,0,0,0,0,0,0
97,RayAgnew,CLE,FB,2014,13,BUF,0,0,0,0,0,0,0,0,0,0,0,0
97,FrankSummers,BUF,FB,2014,13,CLE,0,0,0,0,0,0,0,0,0,0,0,0
97,FozzyWhittakerIR,CAR,RB,2014,13,MIN,1,0,0,0,0,0,0,0,0,0,0,0
97,JeromeFelton,MIN,FB,2014,13,CAR,0,0,0,0,0,0,0,0,0,0,0,0
97,CedricPeerman,CIN,RB,2014,13,TB,0,0,0,0,0,0,0,0,0,0,0,0
97,RexBurkheadIR,CIN,RB,2014,13,TB,1,0,0,0,0,0,0,0,0,0,0,0
97,MikeJames,TB,RB,2014,13,CIN,0,0,0,0,0,0,0,0,0,0,0,0
97,SilasRedd,WAS,RB,2014,13,IND,4,0,0,0,0,0,0,0,0,0,0,0
97,JamizeOlawale,OAK,FB,2014,13,LAR,1,0,0,0,0,0,0,0,0,0,0,0
97,DuJuanHarris,GB,RB,2014,13,NE,0,0,0,0,0,0,0,0,0,0,0,0
97,BilalPowell,NYJ,RB,2014,13,MIA,1,0,0,0,0,0,0,0,0,0,0,0
