Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,DavidJohnson,ARI,RB,2016,4,LAR,18.9,77.1,4.1,0.7,4.29,3.3,31.8,0.2,0.2,0.2,15.9,15.89
2,LamarMiller,HOU,RB,2016,4,TEN,23.6,99,4.1,0.6,3.89,2.8,20.6,0.1,0.2,0.2,15.8,15.76
3,Le'VeonBellO,PIT,RB,2016,4,KC,17.8,78.5,4.3,0.5,6.32,4.3,34.3,0.2,0.2,0.2,15.1,15.08
4,EzekielElliott,DAL,RB,2016,4,SF,21.1,85.6,4.1,0.7,2.92,2.2,17.7,0.1,0.1,0.1,14.9,14.93
5,MelvinGordon,LAC,RB,2016,4,NO,18,80,4.4,0.6,5.18,3.5,27.5,0.1,0.2,0.2,14.6,14.55
6,LeGarretteBlount,NE,RB,2016,4,BUF,21.6,90.6,4.1,0.8,0.55,0.4,2.9,0,0.1,0.1,14,13.95
7,MarkIngramSUS,NO,RB,2016,4,LAC,15.1,70.9,4.7,0.5,4.21,3.1,23.8,0.1,0.1,0.1,12.9,12.87
8,CJAnderson,DEN,RB,2016,4,TB,18.7,73.6,3.9,0.5,3.66,2.6,21.4,0.1,0.2,0.2,12.7,12.7
9,ToddGurley,LAR,RB,2016,4,ARI,18.4,76,4.2,0.6,2.72,2,14.7,0,0.2,0.2,12.3,12.27
10,LeSeanMcCoyQ,BUF,RB,2016,4,NE,16.4,71.8,4.5,0.4,4.48,3.3,23.5,0.1,0.2,0.2,12.1,12.13
11,CarlosHyde,SF,RB,2016,4,DAL,17.4,74.1,4.4,0.5,2.52,1.8,12.6,0.1,0.1,0.1,12.1,12.07
12,JordanHoward,CHI,RB,2016,4,DET,15.3,65.4,4.3,0.5,3.56,2.6,19.8,0.1,0.1,0.1,11.9,11.92
13,FrankGore,IND,RB,2016,4,JAX,16.1,63,3.9,0.5,3.08,2.3,18.5,0.1,0.1,0.1,11.6,11.55
14,DeMarcoMurray,TEN,RB,2016,4,HOU,14.1,63.6,4.6,0.3,5.07,3.9,28,0.1,0.2,0.2,11.2,11.16
15,SpencerWare,KC,RB,2016,4,PIT,12.3,52.8,4.4,0.5,4.3,3.1,26,0.1,0.2,0.2,11.1,11.08
16,JeremyHillIR,CIN,RB,2016,4,MIA,16.1,68.4,4.2,0.6,1.43,1.1,8.3,0,0.1,0.1,11.1,11.07
17,MattForteIR,NYJ,RB,2016,4,SEA,17.3,62.5,3.6,0.3,4.64,3.2,24.3,0.1,0.1,0.1,10.9,10.88
18,ChristineMichael,SEA,RB,2016,4,NYJ,16.7,64.4,3.8,0.4,3.35,2.3,18,0.1,0.2,0.2,10.8,10.84
19,CharlesSims,TB,RB,2016,4,DEN,14,54.3,3.9,0.3,5.43,3.8,30.4,0.1,0.2,0.2,10.5,10.47
20,JerickMcKinnonIR,MIN,RB,2016,4,NYG,15.1,62.5,4.1,0.4,2.98,2,14.4,0,0.1,0.1,9.9,9.89
21,IsaiahCrowell,CLE,RB,2016,4,WAS,14.8,67.7,4.5,0.4,1.47,1,8.7,0,0.1,0.1,9.8,9.84
22,DevontaFreemanO,ATL,RB,2016,4,CAR,12.2,48.8,4.1,0.4,4.05,3,22.3,0.1,0.2,0.2,9.7,9.71
23,TheoRiddick,DET,RB,2016,4,CHI,8.5,33.7,4.2,0.2,6.95,4.7,40.6,0.2,0.1,0.1,9.6,9.63
24,MattJones,WAS,RB,2016,4,CLE,15.3,62.4,4.1,0.4,1.72,1.2,11.2,0,0.2,0.2,9.4,9.36
25,LataviusMurray,OAK,RB,2016,4,BAL,11.3,45.5,4.2,0.4,2.79,2.1,14.8,0.1,0.1,0.1,8.8,8.83
26,CameronArtis-Payne,CAR,RB,2016,4,ATL,13.4,57.4,4.4,0.4,1.39,1,8.1,0,0.1,0.1,8.8,8.75
27,DwayneWashington,DET,RB,2016,4,CHI,11.8,47.8,4,0.5,1.74,1.2,9.4,0,0.1,0.1,8.5,8.52
28,ChrisIvory,JAX,RB,2016,4,IND,11.1,48.4,4.4,0.3,2.57,1.8,13.6,0.1,0.1,0.1,8.4,8.4
29,TerranceWest,BAL,RB,2016,4,OAK,12,51.1,4.2,0.4,2.01,1.4,10.7,0,0.1,0.1,8.4,8.38
30,TevinColeman,ATL,RB,2016,4,CAR,9.1,36.3,4,0.3,3.88,2.9,25.2,0.1,0.2,0.2,8.2,8.15
31,OrleansDarkwa,NYG,RB,2016,4,MIN,13,51.6,4,0.2,2.59,1.8,12.7,0.1,0.1,0.1,8,8.03
32,DukeJohnson,CLE,RB,2016,4,WAS,6.8,30.6,4.4,0.2,5.3,3.9,32.9,0.1,0.1,0.1,8,7.95
33,GiovaniBernardP,CIN,RB,2016,4,MIA,7.9,34.2,4.2,0.2,5.09,3.8,29.2,0.1,0.1,0.1,7.9,7.94
34,TJYeldonP,JAX,RB,2016,4,IND,7.9,32.5,4,0.2,3.84,2.6,20.2,0.1,0.1,0.1,6.9,6.87
35,JamaalCharles,KC,RB,2016,4,PIT,6.7,32.7,4.7,0.2,3.25,2.2,19.3,0.1,0.2,0.2,6.6,6.6
36,ShaunDraughn,SF,RB,2016,4,DAL,7.4,29.3,4.1,0.2,2.75,1.9,14.5,0.1,0,0,6.2,6.18
37,MattAsiata,MIN,RB,2016,4,NYG,7.3,26.3,3.7,0.3,2.5,1.8,12.9,0.1,0.1,0.1,6.1,6.12
38,FozzyWhittakerIR,CAR,RB,2016,4,ATL,6.5,27.9,4.7,0.2,3.1,2.1,15.4,0.1,0.1,0.1,5.9,5.93
39,KenyanDrake,MIA,RB,2016,4,CIN,6.7,26.4,3.7,0.2,2.81,1.9,15.1,0.1,0.1,0.1,5.8,5.75
40,ChrisThompson,WAS,RB,2016,4,CLE,4.8,21.4,4.2,0.2,3.01,2.2,18.8,0.1,0.1,0.1,5.6,5.62
41,JamesWhite,NE,RB,2016,4,BUF,3.8,14.8,3.8,0.1,4.06,2.8,24,0.1,0.1,0.1,4.9,4.88
42,JoiqueBell,CHI,RB,2016,4,DET,5.8,25.3,4.2,0.2,1.69,1.2,11.5,0,0.1,0.1,4.7,4.68
43,BobbyRainey,NYG,RB,2016,4,MIN,4.5,17.1,4.2,0.1,3.42,2.5,19.3,0.1,0.1,0.1,4.6,4.64
44,BilalPowell,NYJ,RB,2016,4,SEA,5,18.2,3.6,0.1,3.48,2.4,16.6,0.1,0.1,0.1,4.5,4.48
45,DerrickHenry,TEN,RB,2016,4,HOU,7.9,33.4,4.1,0.1,1.34,0.9,7.3,0,0.1,0.1,4.5,4.47
46,DexterMcCluster,LAC,RB,2016,4,NO,2,8.9,4.5,0,3.53,2.6,25.1,0.2,0.1,0.1,4.4,4.4
47,AlexCollins,SEA,RB,2016,4,NYJ,4.6,15.2,3,0.2,1.78,1.3,10.1,0.1,0,0,4.3,4.33
48,JayAjayiP,MIA,RB,2016,4,CIN,6.4,25.4,4.2,0.2,1.24,0.9,7.4,0,0.1,0.1,4.3,4.28
49,DeandreWashingtonQ,OAK,RB,2016,4,BAL,5.8,23.1,3.8,0.2,1.2,0.9,6.6,0,0,0,4.2,4.17
50,AlfredMorrisQ,DAL,RB,2016,4,SF,6.3,24.9,4.2,0.2,0.67,0.5,3.3,0,0,0,4,4.02
51,DevontaeBooker,DEN,RB,2016,4,TB,6.5,23.8,4,0.2,1.15,0.8,6.1,0,0.1,0.1,4,3.99
51,TravarisCadet,NO,RB,2016,4,LAC,1,4.3,4,0,4.65,3.3,29.6,0.1,0,0,4,3.99
53,DeAngeloWilliams,PIT,RB,2016,4,KC,5.6,25.4,4.2,0.1,1.44,1,7.3,0,0.1,0.1,3.7,3.67
54,TimHightower,NO,RB,2016,4,LAC,4.3,19.2,4.8,0.2,0.69,0.5,3.7,0,0,0,3.5,3.49
55,MikeTolbert,CAR,FB,2016,4,ATL,3.2,12.3,4,0.1,1.78,1.2,8.9,0.1,0,0,3.3,3.32
55,ChrisJohnson,ARI,RB,2016,4,LAR,5.5,21.7,3.7,0.2,0.29,0.2,1.5,0,0.1,0.1,3.3,3.32
57,JalenRichard,OAK,RB,2016,4,BAL,5,19.7,4,0.1,1.61,1.1,8,0,0.1,0.1,3.2,3.17
58,JacquizzRodgers,TB,RB,2016,4,DEN,5.9,21.2,3.5,0.1,1.39,1,6.2,0,0.1,0.1,3.1,3.14
59,JoshFergusonIR,IND,RB,2016,4,JAX,1.8,6.8,3.5,0,3.02,2.1,16.5,0.1,0,0,2.9,2.93
60,RobertTurbinSUS,IND,RB,2016,4,JAX,4,15.7,4,0.1,1.18,0.9,6.5,0,0,0,2.8,2.82
61,JavoriusAllen,BAL,RB,2016,4,OAK,2.8,10.8,3.7,0.1,1.65,1.2,9.3,0,0,0,2.6,2.61
61,PaulPerkins,NYG,RB,2016,4,MIN,4.3,16.1,4,0.1,0.87,0.6,4,0,0,0,2.6,2.61
63,KennethFarrow,LAC,RB,2016,4,NO,3.3,15.2,5,0.1,0.98,0.7,5.2,0,0.1,0.1,2.4,2.44
64,AlfredBlue,HOU,RB,2016,4,TEN,3.7,14,3.5,0.1,0.54,0.4,2.9,0,0,0,2.3,2.29
65,IsaiahPead,MIA,RB,2016,4,CIN,2.9,11.8,4,0.1,0.42,0.3,1.8,0,0,0,2,1.96
65,KyleJuszczyk,BAL,FB,2016,4,OAK,0.1,0.4,0,0,2.05,1.5,13.2,0.1,0,0,2,1.96
67,LanceDunbar,DAL,RB,2016,4,SF,1.3,6,6,0,1.83,1.3,12.7,0,0,0,1.9,1.87
68,DamienWilliams,MIA,RB,2016,4,CIN,2.2,9.3,4.5,0,2.01,1.4,11.1,0,0.1,0.1,1.8,1.84
69,BenjaminCunningham,LAR,RB,2016,4,ARI,2,8,4,0,1.87,1.4,10.5,0,0.1,0.1,1.6,1.65
70,MikeGillislee,BUF,RB,2016,4,NE,2.5,10.9,5.5,0,1.2,0.9,6.6,0,0.1,0.1,1.6,1.55
70,JohnKuhn,NO,FB,2016,4,LAC,1.2,4.9,5,0.1,0.88,0.6,4.6,0,0,0,1.6,1.55
72,BrandonBolden,NE,RB,2016,4,BUF,2.1,8.6,4.5,0.1,0.41,0.3,2.4,0,0.1,0.1,1.5,1.5
73,RobKelleyIR,WAS,RB,2016,4,CLE,1.9,7.7,4,0.1,0.14,0.1,0.8,0,0,0,1.4,1.45
74,AndyJanovich,DEN,FB,2016,4,TB,0.7,2.9,3,0.1,0.44,0.3,3.3,0,0,0,1.2,1.22
75,TylerErvin,HOU,RB,2016,4,TEN,1.4,5.4,5,0,1.46,1,7.6,0,0.1,0.1,1.1,1.1
76,JamizeOlawale,OAK,FB,2016,4,BAL,1,4,4,0,1.02,0.7,5.3,0,0,0,0.9,0.93
77,AndreEllington,ARI,RB,2016,4,LAR,1,4,4,0,0.92,0.7,5.2,0,0,0,0.9,0.92
78,DenardRobinson,JAX,RB,2016,4,IND,1.3,5.3,5,0,0.42,0.3,2.2,0,0,0,0.8,0.75
79,RexBurkheadIR,CIN,RB,2016,4,MIA,0.1,0.2,0,0,0,0,6.4,0,0,0,0.7,0.66
80,CJSpiller,SEA,RB,2016,4,NYJ,1.8,6,3,0,0.43,0.3,2.5,0,0.1,0.1,0.6,0.65
81,JonathanWilliams,BUF,RB,2016,4,NE,1.2,4.5,4,0,0.14,0.1,0.4,0,0,0,0.5,0.49
82,MalcolmJohnsonIR,CLE,FB,2016,4,WAS,0,0.1,0,0,0.82,0.6,4.3,0,0,0,0.4,0.44
83,KapriBibbs,DEN,RB,2016,4,TB,0.4,1.2,0,0,0.53,0.4,3.1,0,0,0,0.4,0.43
84,GeorgeAtkinson,CLE,RB,2016,4,WAS,0.6,2.3,2,0,0.59,0.4,1.9,0,0,0,0.4,0.42
85,ZachZenner,DET,RB,2016,4,CHI,0.9,3.4,3,0,0.14,0.1,0.7,0,0,0,0.4,0.41
86,JordanTodman,IND,RB,2016,4,JAX,0.5,2.1,0,0,0.28,0.2,1.7,0,0,0,0.4,0.38
87,PeytonBarber,TB,RB,2016,4,DEN,0.9,3.3,3,0,0,0,0.3,0,0,0,0.4,0.36
88,MikeDavis,SF,RB,2016,4,DAL,0.4,1.6,0,0,0.44,0.3,1.8,0,0,0,0.3,0.34
89,DerekWatt,LAC,FB,2016,4,NO,0.2,1,0,0,0.41,0.3,2.3,0,0,0,0.3,0.33
90,MalcolmBrown,LAR,RB,2016,4,ARI,0.5,2.1,0,0,0.14,0.1,0.9,0,0,0,0.3,0.3
91,MichaelBurton,DET,FB,2016,4,CHI,0.3,0.9,0,0,0.27,0.2,2,0,0,0,0.3,0.29
92,WillJohnson,NYG,FB,2016,4,MIN,0.3,1.4,0,0,0.28,0.2,1.3,0,0,0,0.3,0.27
93,PatrickDiMarco,ATL,FB,2016,4,CAR,0.1,0.4,0,0,0.4,0.3,2.1,0,0,0,0.2,0.25
94,TerronWard,ATL,RB,2016,4,CAR,0.5,1.4,0,0,0.13,0.1,1,0,0,0,0.2,0.24
95,DuJuanHarris,SF,RB,2016,4,DAL,0.3,1.1,0,0,0.13,0.1,1.2,0,0,0,0.2,0.23
96,GlennWinston,CLE,RB,2016,4,WAS,0.3,1.2,0,0,0.26,0.2,1,0,0,0,0.2,0.22
96,ChaseReynolds,LAR,RB,2016,4,ARI,0.2,0.9,0,0,0.27,0.2,1.3,0,0,0,0.2,0.22
98,AntonioAndrews,TEN,RB,2016,4,HOU,0.3,1.3,0,0,0.14,0.1,0.7,0,0,0,0.2,0.2
98,JalstonFowler,TEN,RB,2016,4,HOU,0,0.2,0,0,0.28,0.2,1.8,0,0,0,0.2,0.2
98,StepfanTaylor,ARI,RB,2016,4,LAR,0.3,1.2,0,0,0.13,0.1,0.8,0,0,0,0.2,0.2
101,AnthonySherman,KC,FB,2016,4,PIT,0,0.1,0,0,0.28,0.2,1.7,0,0,0,0.2,0.18
