Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
43,RyanNassib,NYG,QB,2016,12,CLE,0.5,0.8,0,6.4,6,0,0,52.08,0.1,0.2,0,0,0.3,0.28
44,MattMoore,MIA,QB,2016,12,SF,0.5,0.8,0,6.2,6,0,0,52.08,0.1,0.2,0,0,0.3,0.27
44,ChaseDaniel,PHI,QB,2016,12,GB,0.4,0.8,0,6,6,0,0,52.08,0.1,0.3,0,0,0.3,0.27
46,LukeMcCown,NO,QB,2016,12,LAR,0.4,0.7,0,5.9,6,0,0,52.08,0.1,0.2,0,0,0.3,0.26
46,NickFoles,KC,QB,2016,12,DEN,0.8,1.4,100,10.8,11,0,0.1,112.5,0.1,0.3,0,0,0.3,0.26
48,DanOrlovsky,DET,QB,2016,12,MIN,0.4,0.7,0,5.8,6,0,0,52.08,0.1,0.2,0,0,0.2,0.25
49,MattSchaub,ATL,QB,2016,12,ARI,0.4,0.7,0,5.4,5,0,0,47.92,0.1,0.2,0,0,0.2,0.24
50,ShaunHill,MIN,QB,2016,12,DET,0.4,0.6,0,5.1,5,0,0,47.92,0.1,0.1,0,0,0.2,0.21
50,RyanMallett,BAL,QB,2016,12,CIN,0.4,0.6,0,4.8,5,0,0,47.92,0.1,0.2,0,0,0.2,0.21
52,EJManuel,BUF,QB,2016,12,JAX,0.2,0.4,0,3.4,0,0,0,0,0.1,0.3,0,0,0.2,0.17
52,DrewStanton,ARI,QB,2016,12,ATL,0.3,0.5,0,3.7,0,0,0,0,0.1,0.2,0,0,0.2,0.17
52,DerekAnderson,CAR,QB,2016,12,OAK,0.3,0.5,0,4.3,4,0,0,43.75,0.1,0,0,0,0.2,0.17
55,TomSavage,HOU,QB,2016,12,LAC,0.6,1,100,7.9,8,0,0.1,100,0.1,0.4,0,0,0.2,0.16
55,JimmyGaroppoloIR,NE,QB,2016,12,NYJ,0.3,0.5,0,4.1,4,0,0,43.75,0.1,0,0,0,0.2,0.16
57,KellenClemens,LAC,QB,2016,12,HOU,0.2,0.4,0,2.9,0,0,0,0,0,0.2,0,0,0.1,0.14
58,MikeGlennon,TB,QB,2016,12,SEA,0.2,0.4,0,3.2,0,0,0,0,0,0,0,0,0.1,0.13
59,MattCassel,TEN,QB,2016,12,CHI,0.2,0.3,0,2.2,0,0,0,0,0,0,0,0,0.1,0.09
59,TrevoneBoykin,SEA,QB,2016,12,TB,0.2,0.3,0,2.2,0,0,0,0,0,0,0,0,0.1,0.09
61,MattMcGloin,OAK,QB,2016,12,CAR,0.1,0.2,0,1.8,0,0,0,0,0,0,0,0,0.1,0.07
62,DavidFales,BAL,QB,2016,12,CIN,0,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0.02
62,BrettHundley,GB,QB,2016,12,PHI,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0.02
64,TeddyBridgewater,MIN,QB,2016,12,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,TaylorHeinicke,MIN,QB,2016,12,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,NateSudfeld,WAS,QB,2016,12,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,KellenMoore,DAL,QB,2016,12,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,MarkSanchez,DAL,QB,2016,12,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,AndrewLuckP,IND,QB,2016,12,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,ZachMettenberger,PIT,QB,2016,12,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,StephenMorris,IND,QB,2016,12,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,AlexTanney,TEN,QB,2016,12,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,JayCutler,CHI,QB,2016,12,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,BrianHoyer,CHI,QB,2016,12,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,CardaleJones,BUF,QB,2016,12,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,BrandonAllen,JAX,QB,2016,12,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,JeffDriskel,CIN,QB,2016,12,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,ZacDysert,ARI,QB,2016,12,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,MattSimms,ATL,QB,2016,12,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,JoeCallahan,CLE,QB,2016,12,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,CodyKessler,CLE,QB,2016,12,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,RobertGriffinIII,CLE,QB,2016,12,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,JoshJohnson,NYG,QB,2016,12,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,SeanMannion,LAR,QB,2016,12,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,GarrettGrayson,NO,QB,2016,12,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,ChristianPonder,SF,QB,2016,12,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,ThaddeusLewis,SF,QB,2016,12,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,BrandonWeeden,HOU,QB,2016,12,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,RyanGriffin,TB,QB,2016,12,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,JoeWebb,CAR,QB,2016,12,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,ConnorCook,OAK,QB,2016,12,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,JoelStave,KC,QB,2016,12,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,TylerBray,KC,QB,2016,12,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,AustinDavisP,DEN,QB,2016,12,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,GenoSmith,NYJ,QB,2016,12,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,JacobyBrissett,NE,QB,2016,12,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,ChristianHackenberg,NYJ,QB,2016,12,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,AaronMurray,PHI,QB,2016,12,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
