Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
41,ColtMcCoy,WAS,QB,2017,6,SF,0.4,0.6,0,4.9,5,0,0,47.92,0.1,0.2,0,0,0.2,0.22
41,GenoSmith,NYG,QB,2017,6,DEN,0.4,0.6,0,4.9,5,0,0,47.92,0.1,0.2,0,0,0.2,0.22
43,RyanMallett,BAL,QB,2017,6,CHI,0.4,0.6,0,4.9,5,0,0,47.92,0,0.1,0,0,0.2,0.21
43,PatrickMahomes,KC,QB,2017,6,PIT,0.3,0.6,0,4.6,5,0,0,47.92,0.1,0.3,0,0,0.2,0.21
45,DerekAnderson,CAR,QB,2017,6,PHI,0.3,0.6,0,4.5,4,0,0,43.75,0.1,0.2,0,0,0.2,0.2
45,ChaseDaniel,NO,QB,2017,6,DET,0.4,0.6,0,4.8,5,0,0,47.92,0,0.1,0,0,0.2,0.2
47,SeanMannion,LAR,QB,2017,6,JAX,0.3,0.6,0,4.6,5,0,0,47.92,0,0.1,0,0,0.2,0.19
48,ChadHenne,JAX,QB,2017,6,LAR,0.3,0.5,0,4,0,0,0,0,0.1,0.1,0,0,0.2,0.17
48,KellenClemens,LAC,QB,2017,6,OAK,0.3,0.5,0,3.9,0,0,0,0,0,0.1,0,0,0.2,0.17
50,MattSchaub,ATL,QB,2017,6,MIA,0.2,0.4,0,3.3,0,0,0,0,0.1,0.1,0,0,0.1,0.14
51,BrettHundley,GB,QB,2017,6,MIN,0.1,0.2,0,1.7,0,0,0,0,0,0.1,0,0,0.1,0.08
52,BrockOsweiler,DEN,QB,2017,6,NYG,0.1,0.2,0,1.6,0,0,0,0,0,0.1,0,0,0.1,0.07
53,ScottTolzien,IND,QB,2017,6,TEN,0.1,0.2,0,1.5,0,0,0,0,0,0,0,0,0.1,0.06
54,JakeRudock,DET,QB,2017,6,NO,0.1,0.1,0,0.8,0,0,0,0,0,0,0,0,0,0.03
54,CJBeathard,SF,QB,2017,6,WAS,0,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0.03
56,BradKaayaIR,CAR,QB,2017,6,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,RyanTannehillP,MIA,QB,2017,6,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BrandonDoughty,MIA,QB,2017,6,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,MarkSanchez,CHI,QB,2017,6,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,CodyKessler,CLE,QB,2017,6,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,SamBradfordQ,MIN,QB,2017,6,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,TeddyBridgewater,MIN,QB,2017,6,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,KyleSloter,MIN,QB,2017,6,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,TaysomHill,NO,QB,2017,6,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,ChristianHackenberg,NYJ,QB,2017,6,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JoelStave,WAS,QB,2017,6,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BlaineGabbertQ,ARI,QB,2017,6,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,RyanGriffin,TB,QB,2017,6,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BrandonAllen,LAR,QB,2017,6,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,TylerBray,KC,QB,2017,6,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,JoshuaDobbs,PIT,QB,2017,6,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,ConnorCook,OAK,QB,2017,6,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,CardaleJones,LAC,QB,2017,6,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,PaxtonLynch,DEN,QB,2017,6,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,DavisWebb,NYG,QB,2017,6,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,BrandonWeeden,TEN,QB,2017,6,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,AndrewLuckP,IND,QB,2017,6,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,AlexTanney,TEN,QB,2017,6,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
