Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,AdrianPetersonQ,MIN,RB,2013,6,CAR,27,122,4.5,1,3,3,14,0,0,0,19.6,19.6
2,RayRice,BAL,RB,2013,6,GB,22,77,3.5,1,8,7,31,0,0,0,16.8,16.8
3,ArianFoster,HOU,RB,2013,6,LAR,29,115,4,0,6,5,37,0,0,0,15.2,15.2
4,LeSeanMcCoyQ,PHI,RB,2013,6,TB,21,108,5.1,0,4,3,39,0,0,0,14.7,14.7
5,JamaalCharles,KC,RB,2013,6,OAK,21,89,4.2,0,9,6,56,0,0,0,14.5,14.5
6,MattForteIR,CHI,RB,2013,6,NYG,20,92,4.6,0,8,7,48,0,0,0,14,14
7,DougMartin,TB,RB,2013,6,PHI,34,126,3.7,0,5,3,13,0,0,0,13.9,13.9
7,DeMarcoMurray,DAL,RB,2013,6,WAS,22,103,4.7,0,6,6,36,0,0,0,13.9,13.9
9,ReggieBush,DET,RB,2013,6,CLE,16,73,4.6,0,6,4,51,0,0,0,12.4,12.4
10,MarshawnLynchP,SEA,RB,2013,6,TEN,22,93,4.2,0,2,2,21,0,0,0,11.4,11.4
11,DarrenSprolesO,NO,RB,2013,6,NE,7,27,3.9,0,8,7,80,0,0,0,10.7,10.7
12,Le'VeonBellO,PIT,RB,2013,6,NYJ,9,31,3.4,1,3,2,14,0,0,0,10.5,10.5
12,AlfredMorrisQ,WAS,RB,2013,6,DAL,19,100,5.3,0,1,1,5,0,0,0,10.5,10.5
14,FrankGore,SF,RB,2013,6,ARI,19,89,4.7,0,2,1,13,0,0,0,10.2,10.2
15,CJSpiller,BUF,RB,2013,6,CIN,22,87,4,0,3,3,12,0,0,0,9.9,9.9
16,DeAngeloWilliams,CAR,RB,2013,6,MIN,16,90,5.6,0,1,1,7,0,0,0,9.7,9.7
16,TrentRichardson,IND,RB,2013,6,LAC,23,80,3.5,0,4,3,17,0,0,0,9.7,9.7
18,KnowshonMoreno,DEN,RB,2013,6,JAX,13,67,5.2,0,3,3,25,0,0,0,9.2,9.2
19,BilalPowell,NYJ,RB,2013,6,PIT,16,66,4.1,0,3,2,23,0,0,0,8.9,8.9
19,ChrisJohnson,TEN,RB,2013,6,SEA,20,71,3.6,0,2,2,18,0,0,0,8.9,8.9
21,StevanRidley,NE,RB,2013,6,NO,21,77,3.7,0,1,1,10,0,0,0,8.7,8.7
22,EddieLacy,GB,RB,2013,6,BAL,18,72,4,0,1,1,14,0,0,0,8.6,8.6
23,DannyWoodheadIR,LAC,RB,2013,6,IND,7,28,4,0,9,8,57,0,0,0,8.5,8.5
24,PierreThomas,NO,RB,2013,6,NE,11,38,3.5,0,8,8,46,0,0,0,8.4,8.4
25,GiovaniBernardP,CIN,RB,2013,6,BUF,11,50,4.5,0,3,3,31,0,0,0,8.1,8.1
26,WillisMcGahee,CLE,RB,2013,6,DET,19,65,3.4,0,2,1,14,0,0,0,7.9,7.9
27,BenTate,HOU,RB,2013,6,LAR,11,69,6.3,0,3,3,9,0,0,0,7.8,7.8
27,MauriceJones-Drew,JAX,RB,2013,6,DEN,19,65,3.4,0,3,2,13,0,0,0,7.8,7.8
29,RyanMathews,LAC,RB,2013,6,IND,17,60,3.5,0,2,2,17,0,0,0,7.7,7.7
30,RashadJennings,OAK,RB,2013,6,KC,11,43,3.9,0,4,4,31,0,0,0,7.4,7.4
31,BrandonBolden,NE,RB,2013,6,NO,9,43,4.8,0,4,4,30,0,0,0,7.3,7.3
32,ZacStacy,LAR,RB,2013,6,HOU,13,72,5.5,0,0,0,0,0,0,0,7.2,7.2
33,FredJackson,BUF,RB,2013,6,CIN,10,47,4.7,0,3,2,21,0,0,0,6.8,6.8
34,RonnieHillman,DEN,RB,2013,6,JAX,9,37,4.1,0,2,2,27,0,0,0,6.4,6.4
35,AndreEllington,ARI,RB,2013,6,SF,4,28,7,0,4,3,34,0,0,0,6.2,6.2
36,JoiqueBell,DET,RB,2013,6,CLE,7,23,3.3,0,4,3,36,0,0,0,5.9,5.9
36,MonteeBall,DEN,RB,2013,6,JAX,14,49,3.5,0,1,1,10,0,0,0,5.9,5.9
38,RashardMendenhall,ARI,RB,2013,6,SF,12,41,3.4,0,2,2,12,0,0,0,5.3,5.3
39,DarylRichardson,LAR,RB,2013,6,HOU,9,32,3.6,0,3,3,19,0,0,0,5.1,5.1
40,BryceBrown,PHI,RB,2013,6,TB,8,29,3.6,0,2,2,18,0,0,0,4.7,4.7
41,DarrenMcFadden,OAK,RB,2013,6,KC,10,39,3.9,0,1,1,7,0,0,0,4.7,4.68
42,BenJarvusGreen-Ellis,CIN,RB,2013,6,BUF,13,44,3.4,0,0,0,1,0,0,0,4.5,4.5
42,DexterMcCluster,KC,RB,2013,6,OAK,0,3,0,0,5,4,42,0,0,0,4.5,4.5
44,ChrisIvory,NYJ,RB,2013,6,PIT,12,43,3.6,0,0,0,0,0,0,0,4.3,4.3
44,MikeGoodson,NYJ,RB,2013,6,PIT,4,27,6.8,0,2,2,16,0,0,0,4.3,4.3
46,Da'RelScott,NYG,RB,2013,6,CHI,5,17,3.4,0,4,3,25,0,0,0,4.2,4.2
47,LeGarretteBlount,NE,RB,2013,6,NO,9,41,4.6,0,0,0,0,0,0,0,4.1,4.1
48,ChrisOgbonnaya,CLE,RB,2013,6,DET,2,14,7,0,5,4,26,0,0,0,4,4
49,BrandonJacobs,NYG,RB,2013,6,CHI,10,35,3.5,0,1,1,3,0,0,0,3.8,3.8
49,DonaldBrown,IND,RB,2013,6,LAC,5,34,6.8,0,1,1,4,0,0,0,3.8,3.8
