Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,DeMarcoMurray,TEN,RB,2016,7,IND,20.6,96.3,4.6,0.7,4.29,3.3,26.7,0.2,0.2,0.2,17.3,17.3
2,DavidJohnson,ARI,RB,2016,7,SEA,17.2,66.7,3.9,0.6,5.07,3.9,37.4,0.2,0.2,0.2,14.8,14.81
3,Le'VeonBellO,PIT,RB,2016,7,NE,17.4,72.1,4.2,0.4,7.64,5.2,43.8,0.2,0.2,0.2,14.8,14.79
4,DevontaFreemanO,ATL,RB,2016,7,LAC,15.5,63.8,4,0.6,4.32,3.2,25,0.2,0.1,0.1,13.5,13.48
5,SpencerWare,KC,RB,2016,7,NO,13.6,67.2,4.8,0.7,3.19,2.3,23.4,0.1,0.3,0.3,13.3,13.26
6,ToddGurley,LAR,RB,2016,7,NYG,19.5,72.6,3.6,0.5,4.08,3,22.3,0.1,0.2,0.2,12.7,12.69
7,MelvinGordon,LAC,RB,2016,7,ATL,18.2,66.5,3.7,0.6,4.44,3,20.6,0.1,0.2,0.2,12.5,12.51
8,CJAnderson,DEN,RB,2016,7,HOU,17,73.6,4.4,0.5,3.24,2.3,17.4,0.1,0.1,0.1,12.5,12.5
9,LamarMiller,HOU,RB,2016,7,DEN,20.1,79.4,4,0.4,3.33,2.4,15.6,0.1,0.2,0.2,12.1,12.1
10,JacquizzRodgers,TB,RB,2016,7,SF,15.8,67.6,4.2,0.4,4.3,3.1,20.9,0.1,0.1,0.1,11.6,11.65
11,ChristineMichael,SEA,RB,2016,7,ARI,17,71,4.2,0.4,3.35,2.3,15.8,0.1,0.2,0.2,11.3,11.28
12,MarkIngramSUS,NO,RB,2016,7,KC,14.3,63.7,4.6,0.4,4.08,3,20.6,0.1,0.1,0.1,11.2,11.23
13,JeremyHillIR,CIN,RB,2016,7,CLE,15.3,64.1,4.3,0.7,1.04,0.8,6.2,0,0.1,0.1,11,11.03
14,FrankGore,IND,RB,2016,7,TEN,15.4,63.2,4.2,0.4,2.68,2,16.3,0.1,0.1,0.1,10.8,10.75
15,MikeGillislee,BUF,RB,2016,7,MIA,14.5,66.1,4.7,0.4,2.27,1.7,12.4,0.1,0.1,0.1,10.6,10.65
16,MattJones,WAS,RB,2016,7,DET,14.3,63.1,4.5,0.4,2.44,1.7,16,0.1,0.2,0.2,10.5,10.51
17,IsaiahCrowell,CLE,RB,2016,7,CIN,14.1,62,4.4,0.5,2.2,1.5,12.2,0,0.1,0.1,10.2,10.22
18,TevinColeman,ATL,RB,2016,7,LAC,8.6,34.9,3.9,0.4,4.42,3.3,33.2,0.2,0.1,0.1,10.2,10.21
19,JordanHoward,CHI,RB,2016,7,GB,14.2,57.2,4.1,0.3,3.97,2.9,22.1,0.1,0.1,0.1,10.1,10.13
20,JerickMcKinnonIR,MIN,RB,2016,7,PHI,14,64.3,4.6,0.2,3.57,2.4,17.8,0.1,0.1,0.1,9.8,9.81
21,GiovaniBernardP,CIN,RB,2016,7,CLE,9.8,42.4,4.2,0.3,4.95,3.7,33.6,0.1,0.1,0.1,9.8,9.8
22,TerranceWest,BAL,RB,2016,7,NYJ,16.1,58.8,3.7,0.4,2.73,1.9,15,0,0.1,0.1,9.6,9.58
23,MikeDavis,SF,RB,2016,7,TB,14.8,51.5,3.5,0.6,1.77,1.2,9.9,0,0.1,0.1,9.5,9.54
24,LeGarretteBlount,NE,RB,2016,7,PIT,14.3,61.6,4.4,0.5,0.97,0.7,5,0,0.1,0.1,9.5,9.46
25,MattForteIR,NYJ,RB,2016,7,BAL,15.2,56.6,3.8,0.3,3.04,2.1,15.8,0.1,0.1,0.1,9.4,9.44
26,JayAjayiP,MIA,RB,2016,7,BUF,14.1,58.6,4.2,0.4,2.07,1.5,11.8,0,0.1,0.1,9.2,9.24
27,TJYeldonP,JAX,RB,2016,7,OAK,9.6,41.6,4.2,0.3,4.44,3,24.5,0.1,0.1,0.1,8.8,8.81
28,JamesWhite,NE,RB,2016,7,PIT,5.3,21.8,4.4,0.2,7.25,5,44.2,0.2,0.1,0.1,8.8,8.8
29,JamaalCharles,KC,RB,2016,7,NO,8.2,42.9,5.4,0.4,2.81,1.9,17.5,0.1,0.2,0.2,8.6,8.64
30,RashadJennings,NYG,RB,2016,7,LAR,12.4,50.5,4.2,0.3,2.92,2.2,15.6,0,0.1,0.1,8.2,8.21
31,LataviusMurray,OAK,RB,2016,7,JAX,9.3,37.7,4.2,0.4,2.52,1.9,12.7,0.1,0.1,0.1,7.8,7.84
32,ChrisIvory,JAX,RB,2016,7,OAK,10.1,45.2,4.5,0.4,1.57,1.1,8.6,0,0.1,0.1,7.6,7.58
33,DukeJohnson,CLE,RB,2016,7,CIN,5.8,25,4.2,0.2,5.3,3.9,32.2,0.1,0.1,0.1,7.3,7.32
34,TyMontgomery,GB,RB,2016,7,CHI,4.6,20.6,4.2,0.1,5.74,4.1,40.4,0.1,0.1,0.1,7.1,7.1
35,RyanMathews,PHI,RB,2016,7,MIN,11.2,45.4,4.1,0.3,1.71,1.3,8.7,0,0.2,0.2,6.8,6.81
36,ZachZenner,DET,RB,2016,7,WAS,8,36.2,4.5,0.2,2.83,1.9,14.4,0.1,0.1,0.1,6.7,6.66
37,MattAsiata,MIN,RB,2016,7,PHI,7.1,29.8,4.3,0.3,2.5,1.8,13.5,0.1,0.1,0.1,6.5,6.53
38,ShaunDraughn,SF,RB,2016,7,TB,9.3,31.2,3.4,0.3,2.17,1.5,11.9,0.1,0.1,0.1,6.5,6.51
39,BilalPowell,NYJ,RB,2016,7,BAL,6,23.2,3.8,0.1,5.36,3.7,26.4,0.1,0.1,0.1,6,5.96
