Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,Le'VeonBellO,PIT,RB,2016,12,IND,18.8,86.9,4.6,0.6,9.4,6.4,55.9,0.4,0.2,0.2,19.9,19.88
2,DavidJohnson,ARI,RB,2016,12,ATL,19.3,83.9,4.4,0.8,6.76,5.2,49,0.2,0.2,0.2,18.9,18.89
3,EzekielElliott,DAL,RB,2016,12,WAS,21.6,103.9,4.7,0.9,3.19,2.4,22.4,0.1,0.2,0.2,18.2,18.23
4,JayAjayiP,MIA,RB,2016,12,SF,21,106.5,5,0.9,2.2,1.6,11.2,0.1,0.1,0.1,17.6,17.57
5,MelvinGordon,LAC,RB,2016,12,HOU,21.2,83.4,4,0.7,5.62,3.8,30.8,0.1,0.2,0.2,15.8,15.82
6,LeSeanMcCoyQ,BUF,RB,2016,12,JAX,18.2,81.5,4.6,0.9,3.53,2.6,17.8,0.1,0.1,0.1,15.7,15.73
7,DeMarcoMurray,TEN,RB,2016,12,CHI,19.7,86.7,4.4,0.7,4.03,3.1,23,0.1,0.2,0.2,15.4,15.37
8,SpencerWare,KC,RB,2016,12,DEN,17.5,79.6,4.4,0.5,3.47,2.5,21.4,0.1,0.2,0.2,13.3,13.3
9,ThomasRawls,SEA,RB,2016,12,TB,16.3,70.1,4.4,0.6,3.4,2.6,19.9,0.1,0.1,0.1,13,13
10,RashadJennings,NYG,RB,2016,12,CLE,16.3,66.5,4.1,0.5,3.99,3,24.6,0.1,0.1,0.1,12.5,12.51
11,LamarMiller,HOU,RB,2016,12,LAC,18.4,75.8,4.2,0.4,3.33,2.4,16.7,0.1,0.1,0.1,12,12.05
12,FrankGore,IND,RB,2016,12,PIT,16.2,66.2,4.1,0.5,3.35,2.5,19.6,0.1,0.1,0.1,12,11.98
13,DevontaeBooker,DEN,RB,2016,12,KC,16.7,68.9,4.1,0.5,3.02,2.1,15,0.1,0.2,0.2,11.6,11.59
14,DougMartin,TB,RB,2016,12,SEA,17.3,64.5,3.8,0.4,4.08,2.8,22.9,0.1,0.1,0.1,11.5,11.54
15,DevontaFreemanO,ATL,RB,2016,12,ARI,15.2,60.9,4.1,0.5,3.91,2.9,22.3,0.1,0.2,0.2,11.5,11.52
16,MattForteIR,NYJ,RB,2016,12,NE,17.3,68.5,4,0.4,3.77,2.6,20.4,0.1,0.2,0.2,11.5,11.49
17,CarlosHyde,SF,RB,2016,12,MIA,17.1,71.1,4.2,0.6,2.38,1.7,11.3,0,0.2,0.2,11.4,11.44
18,RobKelleyIR,WAS,RB,2016,12,DAL,16,69,4.3,0.6,1.78,1.2,7.9,0,0.1,0.1,11.1,11.09
19,JordanHoward,CHI,RB,2016,12,TEN,15.8,67.6,4.2,0.3,3.15,2.3,19.2,0.1,0.1,0.1,10.9,10.88
20,ToddGurley,LAR,RB,2016,12,NO,17.9,69.2,3.8,0.4,2.99,2.2,17.8,0,0.2,0.2,10.7,10.7
21,LeGarretteBlount,NE,RB,2016,12,NYJ,17.9,69.5,3.9,0.6,0.69,0.5,3.4,0,0.2,0.2,10.5,10.49
22,IsaiahCrowell,CLE,RB,2016,12,NYG,13.3,53.5,4.2,0.4,3.67,2.5,19.9,0.1,0.1,0.1,10.1,10.14
23,TheoRiddick,DET,RB,2016,12,MIN,10,39.2,3.9,0.2,7.4,5,39.5,0.2,0.1,0.1,10.1,10.07
24,LataviusMurray,OAK,RB,2016,12,CAR,12.4,49,4.1,0.5,3.19,2.4,16.8,0.1,0.1,0.1,10,9.98
25,JeremyHillIR,CIN,RB,2016,12,BAL,15.2,59.4,3.9,0.4,2.21,1.7,12.5,0,0.1,0.1,9.4,9.39
26,ChrisIvory,JAX,RB,2016,12,BUF,13.3,53.2,4.1,0.3,3.43,2.4,17.6,0.1,0.1,0.1,9.3,9.28
27,MarkIngramSUS,NO,RB,2016,12,LAR,12.5,53.4,4.4,0.3,3.53,2.6,19.2,0.1,0.2,0.2,9.3,9.26
28,JonathanStewartIR,CAR,RB,2016,12,OAK,15.5,65.1,4.1,0.4,1.39,1,7.1,0,0.2,0.2,9.2,9.22
29,TerranceWest,BAL,RB,2016,12,CIN,13.9,58,4.1,0.4,2.3,1.6,11,0,0.1,0.1,9.1,9.1
30,DarrenSprolesO,PHI,RB,2016,12,GB,8.4,37,4.6,0.3,4.32,3,25.6,0.1,0.1,0.1,8.5,8.46
31,TimHightower,NO,RB,2016,12,LAR,10.3,42.2,4.2,0.3,3.05,2.2,17.6,0.1,0.1,0.1,8.2,8.18
32,JamesStarks,GB,RB,2016,12,PHI,10.7,44.3,4,0.2,3.19,2.4,16.7,0.1,0.1,0.1,7.7,7.7
33,WendellSmallwood,PHI,RB,2016,12,GB,11,46,4.2,0.4,1.49,1,7.9,0,0.1,0.1,7.6,7.59
34,TevinColeman,ATL,RB,2016,12,ARI,8.1,31.7,4,0.2,3.48,2.6,25.5,0.1,0.1,0.1,7.3,7.32
35,JerickMcKinnonIR,MIN,RB,2016,12,DET,12.9,48.8,3.8,0.2,2.83,1.9,14.2,0,0.1,0.1,7.3,7.3
36,KennethDixonIR,BAL,RB,2016,12,CIN,7.9,33.1,4.1,0.2,3.32,2.5,18.2,0.1,0.1,0.1,6.7,6.73
37,MattAsiata,MIN,RB,2016,12,DET,9.1,33.4,3.7,0.2,3.05,2.2,16.2,0.1,0.1,0.1,6.6,6.56
38,DukeJohnson,CLE,RB,2016,12,NYG,5.9,23.1,3.8,0.1,5.03,3.7,30.4,0.1,0.1,0.1,6.4,6.35
39,BilalPowell,NYJ,RB,2016,12,NE,4.6,19.1,3.8,0.1,5.36,3.7,26.7,0.2,0.1,0.1,6.2,6.18
40,PaulPerkins,NYG,RB,2016,12,CLE,6.9,29.2,4.1,0.2,2.61,1.8,16,0.1,0.1,0.1,6.1,6.12
41,TyMontgomery,GB,RB,2016,12,PHI,4.2,16.2,4,0.1,3.78,2.7,20.5,0.2,0.1,0.1,5.3,5.27
42,RexBurkheadIR,CIN,RB,2016,12,BAL,5.5,20.5,3.3,0.1,3.02,2.1,20.3,0.1,0.1,0.1,5.1,5.08
43,ChrisThompson,WAS,RB,2016,12,DAL,3.8,16.7,4.2,0.1,4.11,3,23.1,0.1,0.1,0.1,5,4.98
