Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,AndrewLuckP,IND,QB,2014,13,WAS,26,38,68.4,290,7.6,2,0,108.44,4,20,5,0,21.6,21.6
2,PeytonManning,DEN,QB,2014,13,KC,27,38,71.1,317,8.3,2,0,113.6,1,0,0,0,20.7,20.68
3,BenRoethlisberger,PIT,QB,2014,13,NO,26,38,68.4,298,7.8,2,0,109.32,2,6,3,0,20.5,20.52
4,AaronRodgersQ,GB,QB,2014,13,NE,21,33,63.6,277,8.4,2,0,110.29,3,14,4.7,0,20.5,20.48
5,TomBrady,NE,QB,2014,13,GB,29,42,69,305,7.3,2,0,105.75,1,1,1,0,20.3,20.3
6,DrewBrees,NO,QB,2014,13,PIT,30,42,71.4,350,8.3,2,1,102.28,1,2,2,0,20.2,20.2
7,RyanTannehillP,MIA,QB,2014,13,NYJ,24,36,66.7,259,7.2,2,0,106.13,3,17,5.7,0,20.1,20.06
8,TonyRomo,DAL,QB,2014,13,PHI,22,33,66.7,258,7.8,2,0,110.42,1,3,3,0,18.6,18.62
9,RussellWilson,SEA,QB,2014,13,SF,18,27,66.7,202,7.5,1,0,101.16,7,48,6.9,0,16.9,16.88
10,ColinKaepernick,SF,QB,2014,13,SEA,20,32,62.5,213,6.7,1,0,92.32,6,39,6.5,0,16.4,16.42
11,CamNewton,CAR,QB,2014,13,MIN,22,34,64.7,223,6.6,1,0,93.14,6,34,5.7,0,16.3,16.32
12,MatthewStafford,DET,QB,2014,13,CHI,26,40,65,283,7.1,1,0,94.06,2,6,3,0,15.9,15.92
13,TeddyBridgewater,MIN,QB,2014,13,CAR,22,35,62.9,255,7.3,1,0,94.35,3,15,5,0,15.7,15.7
14,PhilipRivers,LAC,QB,2014,13,BAL,25,37,67.6,282,7.6,1,0,99.16,2,3,1.5,0,15.6,15.58
15,DerekCarr,OAK,QB,2014,13,LAR,22,37,59.5,260,7,1,0,89.92,2,8,4,0,15.2,15.2
16,ColtMcCoy,WAS,QB,2014,13,IND,20,32,62.5,247,7.7,1,0,96.74,3,12,4,0,15.1,15.08
17,AlexSmith,KC,QB,2014,13,DEN,22,35,62.9,230,6.6,1,0,91.37,3,17,5.7,0,14.9,14.9
18,JoshMcCown,TB,QB,2014,13,CIN,23,42,54.8,279,6.6,1,1,73.41,3,17,5.7,0,14.9,14.86
19,MattRyan,ATL,QB,2014,13,ARI,25,40,62.5,305,7.6,1,1,83.85,1,6,6,0,14.8,14.8
20,JayCutler,CHI,QB,2014,13,DET,25,37,67.6,279,7.5,1,1,87.56,2,11,5.5,0,14.3,14.26
21,BlakeBortles,JAX,QB,2014,13,NYG,19,32,59.4,237,7.4,1,1,79.82,4,26,6.5,0,14.1,14.08
22,JoeFlacco,BAL,QB,2014,13,LAC,20,32,62.5,241,7.5,1,0,95.96,2,4,2,0,14,14.04
23,MarkSanchez,PHI,QB,2014,13,DAL,26,42,61.9,289,6.9,1,1,80.36,3,3,1,0,13.9,13.86
23,AndyDalton,CIN,QB,2014,13,TB,22,32,68.8,219,6.8,1,0,98.31,4,11,2.8,0,13.9,13.86
25,KyleOrton,BUF,QB,2014,13,CLE,22,36,61.1,232,6.4,1,0,89.12,1,5,5,0,13.8,13.78
26,RyanFitzpatrick,HOU,QB,2014,13,TEN,20,32,62.5,201,6.3,1,0,90.76,3,17,5.7,0,13.7,13.74
27,ShaunHill,LAR,QB,2014,13,OAK,21,33,63.6,218,6.6,1,0,92.74,1,7,7,0,13.4,13.42
28,DrewStanton,ARI,QB,2014,13,ATL,21,35,60,243,6.9,1,1,78.63,3,16,5.3,0,13.3,13.32
29,EliManning,NYG,QB,2014,13,JAX,25,38,65.8,260,6.8,1,1,83.22,1,2,2,0,12.6,12.6
30,ZachMettenberger,TEN,QB,2014,13,HOU,21,33,63.6,247,7.5,1,1,83.78,1,2,2,0,12.1,12.08
31,GenoSmith,NYJ,QB,2014,13,MIA,18,32,56.2,217,6.8,0,1,64.19,4,23,5.8,0,9,8.98
32,BrianHoyer,CLE,QB,2014,13,BUF,21,37,56.8,230,6.2,0,1,64.02,2,2,1,0,7.4,7.4
33,MichaelVick,NYJ,QB,2014,13,MIA,0,0,0,65,0,0,0,0,0,13,0,0,3.9,3.9
34,DanOrlovsky,DET,QB,2014,13,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,TarvarisJackson,SEA,QB,2014,13,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,CharlieWhitehurst,TEN,QB,2014,13,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,LukeMcCown,NO,QB,2014,13,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,BruceGradkowski,PIT,QB,2014,13,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,DerekAnderson,CAR,QB,2014,13,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,MattCassel,MIN,QB,2014,13,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,KellenClemens,LAC,QB,2014,13,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,JasonCampbell,CIN,QB,2014,13,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
