Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
12,TyrodTaylorQ,BUF,QB,2017,17,MIA,18.8,30.1,63.3,205,6.8,1.2,0.5,94.44,5.8,26.3,4.3,0.1,15,15.03
13,JacobyBrissett,IND,QB,2017,17,HOU,19.1,32.2,59.4,230.7,7.2,1.3,0.8,79.04,3.9,14.2,3.5,0.1,14.6,14.65
14,DakPrescott,DAL,QB,2017,17,PHI,18.4,28.9,62.1,201.3,6.9,1.3,0.8,79.81,3.5,21.6,5.5,0.2,14.6,14.61
15,BlakeBortles,JAX,QB,2017,17,TEN,18.6,31.6,59.4,218.2,6.8,1.3,0.7,77.34,3.6,17.5,4.5,0.1,14.3,14.28
16,JoeFlacco,BAL,QB,2017,17,CIN,21.5,35,62.9,234,6.7,1.4,0.8,79.94,1.6,2.9,1.5,0.1,14,14.05
17,MarcusMariotaP,TEN,QB,2017,17,JAX,18.6,31.8,59.4,207.3,6.5,1.2,1,75.91,3.8,19.4,4.8,0.2,13.6,13.63
18,BrettHundley,GB,QB,2017,17,DET,21.2,32.3,65.6,187.9,5.9,1.1,1,78.65,5.29,25.4,5,0.1,12.9,12.86
19,EliManning,NYG,QB,2017,17,WAS,19.7,31.6,62.5,223.2,7,1.3,1,80.6,1,1.2,1,0,12,12.05
20,AndyDalton,CIN,QB,2017,17,BAL,18.7,31.5,59.4,202.3,6.3,1.2,1,75.26,2.5,6.9,3.5,0.1,12,11.98
21,LandryJones,PIT,QB,2017,17,CLE,19.2,29.8,63.3,216.3,7.2,1.3,1,82.08,1.8,2.4,1,0,11.9,11.89
22,SeanMannion,LAR,QB,2017,17,SF,18.6,30.7,61.3,197.3,6.4,1.3,1,76.95,2.6,8.5,2.7,0,11.7,11.74
23,DerekCarr,OAK,QB,2017,17,LAC,15.8,26.2,61.5,210,8.1,1.2,0.9,83.81,1.6,4.5,2,0,11.6,11.65
24,DeshoneKizer,CLE,QB,2017,17,PIT,18.2,31.4,58.1,186.5,6,1,1.4,72.78,4.8,24,4.8,0.2,11.5,11.46
25,PatrickMahomes,KC,QB,2017,17,DEN,18.5,30.9,58.1,202.7,6.5,1.1,1.1,75.07,3.2,14.7,5,0,11,10.98
26,JayCutler,MIA,QB,2017,17,BUF,14.9,24.9,60,199.2,8,1.2,1,81.92,1.2,2.2,2,0,10.8,10.79
27,TJYates,HOU,QB,2017,17,IND,14.1,23.5,60.9,187.8,8.2,1,0.9,83.24,2.91,14,4.7,0,10.5,10.51
28,MitchTrubisky,CHI,QB,2017,17,MIN,17.1,28,60.7,172.1,6.1,0.9,0.9,75.3,2.9,15.5,5.3,0.1,10.4,10.43
29,DrewStanton,ARI,QB,2017,17,SEA,18.7,33.9,55.9,199.8,5.9,1,1,70.71,2.5,4.6,2.5,0,10.2,10.25
30,PaxtonLynch,DEN,QB,2017,17,KC,17.3,30.3,56.7,177.7,5.9,1.1,1.1,71.25,2.9,8.2,2.7,0,9.9,9.93
31,BrycePetty,NYJ,QB,2017,17,NE,15.3,26,57.7,154.1,5.9,0.9,1.1,71.63,1.8,10.9,5.5,0,8.4,8.45
32,NickFoles,PHI,QB,2017,17,DAL,10.9,17.2,64.7,103.5,6.1,0.8,0.4,101.1,1.3,2.7,3,0,6.6,6.61
33,NateSudfeld,PHI,QB,2017,17,DAL,7,11.6,58.3,92.8,7.8,0.4,0.4,82.99,1.3,4.1,4,0,4.7,4.72
34,BrockOsweiler,DEN,QB,2017,17,KC,5.7,9.4,66.7,75.6,8.4,0.4,0.4,92.82,0.9,5.7,6,0,4.4,4.39
35,RyanFitzpatrick,TB,QB,2017,17,NO,2.6,4.2,75,34,8.5,0.4,0,100,0.8,3.4,3,0,3.3,3.3
36,ChadHenne,JAX,QB,2017,17,TEN,4.2,7.1,57.1,56.5,8,0.3,0.2,83.04,0.4,0.5,0,0,3.1,3.11
37,TeddyBridgewater,MIN,QB,2017,17,CHI,2.9,5.4,60,35.6,7.2,0.3,0.1,82.08,0.8,2.4,2,0,2.7,2.66
38,DavisWebb,NYG,QB,2017,17,WAS,2.8,4.7,60,37.3,7.4,0.1,0.4,82.92,1.1,3.6,4,0,1.4,1.45
39,CJBeathard,SF,QB,2017,17,LAR,2.2,3.6,50,29.2,7.2,0,0,73.96,0.5,2.7,0,0,1.4,1.44
40,KevinHogan,CLE,QB,2017,17,PIT,1.8,3,66.7,23.7,8,0,0,90.97,0.4,1.9,0,0,1.1,1.14
41,BlaineGabbertQ,ARI,QB,2017,17,SEA,1.7,2.8,66.7,22.8,7.7,0,0,89.58,0.5,1.8,0,0,1.1,1.09
42,CooperRush,DAL,QB,2017,17,PHI,1.9,3.2,66.7,25.6,8.7,0.1,0.3,93.75,0.5,2.2,0,0,0.8,0.84
43,AJMcCarron,CIN,QB,2017,17,BAL,1,1.7,50,13.9,7,0.1,0.1,72.92,0.1,0.2,0,0,0.8,0.78
44,DavidFales,MIA,QB,2017,17,BUF,2.7,4.6,60,36.4,7.2,0.1,0.5,82.08,0.4,0.9,0,0,0.8,0.75
45,EJManuel,OAK,QB,2017,17,LAC,1,1.6,50,13.2,6.5,0,0,70.83,0.4,1,0,0,0.6,0.63
46,ScottTolzien,IND,QB,2017,17,HOU,1.1,1.9,50,15.2,7.5,0,0,75,0.4,0.1,0,0,0.6,0.62
47,MikeGlennon,CHI,QB,2017,17,MIN,0.9,1.5,100,11.7,12,0,0,116.67,0,0.1,0,0,0.5,0.48
47,ChristianHackenberg,NYJ,QB,2017,17,NE,2.6,4.9,60,26.9,5.4,0.1,0.5,74.58,0.5,2,0,0,0.5,0.48
49,BrianHoyer,NE,QB,2017,17,NYJ,0.8,1.4,100,11.4,11,0,0,112.5,0.4,0.1,0,0,0.5,0.47
50,RyanMallett,BAL,QB,2017,17,CIN,0.7,1.2,100,9.8,10,0,0,108.33,0.4,0.3,0,0,0.4,0.42
51,JoeWebb,BUF,QB,2017,17,MIA,0.3,0.4,0,3.5,0,0,0,0,0.4,2.1,0,0,0.4,0.35
52,MattCassel,TEN,QB,2017,17,JAX,0.6,0.9,100,7.5,8,0,0,100,0,0.1,0,0,0.3,0.31
53,ColtMcCoy,WAS,QB,2017,17,NYG,0.4,0.6,0,4.8,5,0,0,47.92,0,0.1,0,0,0.2,0.2
54,AustinDavisP,SEA,QB,2017,17,ARI,0.3,0.6,0,4.6,5,0,0,47.92,0,0.1,0,0,0.2,0.19
55,MattSchaub,ATL,QB,2017,17,CAR,0.3,0.5,0,4.2,4,0,0,43.75,0.1,0.1,0,0,0.2,0.18
56,ChaseDaniel,NO,QB,2017,17,TB,0.3,0.5,0,3.7,0,0,0,0,0,0.1,0,0,0.2,0.16
57,NathanPeterman,BUF,QB,2017,17,MIA,0.2,0.3,0,2.4,0,0,0,0,0.1,0.1,0,0,0.1,0.11
58,JakeRudock,DET,QB,2017,17,GB,0.2,0.3,0,2.1,0,0,0,0,0,0.1,0,0,0.1,0.09
59,DerekAnderson,CAR,QB,2017,17,ATL,0.1,0.2,0,1.8,0,0,0,0,0,0.1,0,0,0.1,0.08
59,KellenClemens,LAC,QB,2017,17,OAK,0.1,0.2,0,1.9,0,0,0,0,0,0,0,0,0.1,0.08
61,TylerBray,KC,QB,2017,17,DEN,0.1,0.1,0,1.1,0,0,0,0,0,0,0,0,0,0.04
62,JoeCallahan,GB,QB,2017,17,DET,0,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0.03
63,JoshuaDobbs,PIT,QB,2017,17,CLE,0,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0.02
64,GarrettGilbert,CAR,QB,2017,17,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,JoshWoodrum,BAL,QB,2017,17,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,JeffDriskel,CIN,QB,2017,17,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,AaronRodgersQ,GB,QB,2017,17,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,JoshJohnson,HOU,QB,2017,17,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,AndrewLuckP,IND,QB,2017,17,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,TomSavage,HOU,QB,2017,17,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,DeshaunWatsonP,HOU,QB,2017,17,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,MattMoore,MIA,QB,2017,17,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,RyanTannehillP,MIA,QB,2017,17,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,BrandonDoughty,MIA,QB,2017,17,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,KyleSloter,MIN,QB,2017,17,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,MarkSanchez,CHI,QB,2017,17,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,SamBradfordQ,MIN,QB,2017,17,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,JoshMcCown,NYJ,QB,2017,17,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,GenoSmith,NYG,QB,2017,17,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,ZacDysert,DAL,QB,2017,17,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,CarsonWentz,PHI,QB,2017,17,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,JameillShowersIR,DAL,QB,2017,17,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,BenRoethlisberger,PIT,QB,2017,17,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,CodyKessler,CLE,QB,2017,17,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,RyanGriffin,TB,QB,2017,17,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,TaysomHill,NO,QB,2017,17,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,BrandonWeeden,TEN,QB,2017,17,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,AlexTanney,TEN,QB,2017,17,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,AlexSmith,KC,QB,2017,17,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,TrevorSiemian,DEN,QB,2017,17,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,ConnorCook,OAK,QB,2017,17,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,CardaleJones,LAC,QB,2017,17,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,JaredGoff,LAR,QB,2017,17,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,BrandonAllen,LAR,QB,2017,17,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,MattBarkley,ARI,QB,2017,17,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,CarsonPalmer,ARI,QB,2017,17,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,TrevoneBoykin,SEA,QB,2017,17,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
