Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JulioJonesP,ATL,WR,2015,15,JAX,10,7,70,97,1,0,9.7,13.9,0,0,0,0,0,0,15.7,15.7
2,DeAndreHopkinsQ,HOU,WR,2015,15,IND,10,6,60,88,1,0,8.8,14.7,0,0,0,0,0,0,14.8,14.8
3,AlshonJefferyQ,CHI,WR,2015,15,MIN,9,6,66.7,87,1,0,9.7,14.5,0,0,0,0,0,0,14.7,14.7
4,AntonioBrown,PIT,WR,2015,15,DEN,11,7,63.6,86,1,0,7.8,12.3,0,0,0,0,0,0,14.6,14.6
5,OdellBeckhamJr,NYG,WR,2015,15,CAR,10,6,60,84,1,0,8.4,14,0,0,0,0,0,0,14.4,14.4
6,BrandonMarshall,NYJ,WR,2015,15,DAL,10,6,60,80,1,0,8,13.3,0,0,0,0,0,0,14,14
6,LarryFitzgeraldQ,ARI,WR,2015,15,PHI,10,7,70,80,1,0,8,11.4,0,0,0,0,0,0,14,14
8,AllenRobinson,JAX,WR,2015,15,ATL,9,5,55.6,78,1,0,8.7,15.6,0,0,0,0,0,0,13.8,13.8
9,CalvinJohnson,DET,WR,2015,15,NO,9,6,66.7,77,1,0,8.6,12.8,0,0,0,0,0,0,13.7,13.7
10,MikeEvans,TB,WR,2015,15,LAR,8,5,62.5,76,1,0,9.5,15.2,0,0,0,0,0,0,13.6,13.6
10,DemaryiusThomas,DEN,WR,2015,15,PIT,9,6,66.7,76,1,0,8.4,12.7,0,0,0,0,0,0,13.6,13.6
10,AJGreenP,CIN,WR,2015,15,SF,9,6,66.7,76,1,0,8.4,12.7,0,0,0,0,0,0,13.6,13.6
13,JeremyMaclin,KC,WR,2015,15,BAL,10,6,60,75,1,0,7.5,12.5,0,0,0,0,0,0,13.5,13.5
14,JarvisLandry,MIA,WR,2015,15,LAC,11,6,54.5,69,1,0,6.3,11.5,1,4,4,0,0,0,13.3,13.3
15,RandallCobbQ,GB,WR,2015,15,OAK,10,6,60,70,1,0,7,11.7,0,2,0,0,0,0,13.2,13.2
15,BrandinCooks,NO,WR,2015,15,DET,7,5,71.4,71,1,0,10.1,14.2,0,1,0,0,0,0,13.2,13.2
17,SammyWatkins,BUF,WR,2015,15,WAS,7,5,71.4,71,1,0,10.1,14.2,0,0,0,0,0,0,13.1,13.1
18,EricDecker,NYJ,WR,2015,15,DAL,8,5,62.5,70,1,0,8.8,14,0,0,0,0,0,0,13,13
19,T.Y.Hilton,IND,WR,2015,15,HOU,7,5,71.4,69,1,0,9.9,13.8,0,0,0,0,0,0,12.9,12.9
19,GoldenTateQ,DET,WR,2015,15,NO,10,6,60,67,1,0,6.7,11.2,0,2,0,0,0,0,12.9,12.9
21,JohnBrown,ARI,WR,2015,15,PHI,7,4,57.1,67,1,0,9.6,16.8,0,1,0,0,0,0,12.8,12.8
21,DougBaldwinQ,SEA,WR,2015,15,CLE,8,5,62.5,68,1,0,8.5,13.6,0,0,0,0,0,0,12.8,12.8
21,AmariCooper,OAK,WR,2015,15,GB,7,5,71.4,67,1,0,9.6,13.4,0,1,0,0,0,0,12.8,12.8
24,DannyAmendola,NE,WR,2015,15,TEN,10,6,60,65,1,0,6.5,10.8,0,1,0,0,0,0,12.6,12.6
25,MichaelFloyd,ARI,WR,2015,15,PHI,6,4,66.7,64,1,0,10.7,16,0,0,0,0,0,0,12.4,12.4
26,MartavisBryant,PIT,WR,2015,15,DEN,7,4,57.1,61,1,0,8.7,15.2,0,1,0,0,0,0,12.2,12.2
27,AllenHurns,JAX,WR,2015,15,ATL,7,4,57.1,61,1,0,8.7,15.2,0,0,0,0,0,0,12.1,12.1
28,TedGinnP,CAR,WR,2015,15,NYG,7,4,57.1,56,1,0,8,14,0,2,0,0,0,0,11.8,11.8
29,MichaelCrabtree,OAK,WR,2015,15,GB,8,5,62.5,57,1,0,7.1,11.4,0,0,0,0,0,0,11.7,11.7
30,BrandonLaFell,NE,WR,2015,15,TEN,6,4,66.7,53,1,0,8.8,13.2,0,0,0,0,0,0,11.3,11.3
31,TylerLockett,SEA,WR,2015,15,CLE,4,3,75,51,1,0,12.8,17,0,1,0,0,0,0,11.2,11.2
32,JamesJones,GB,WR,2015,15,OAK,4,3,75,45,1,0,11.2,15,0,0,0,0,0,0,10.5,10.5
33,KamarAiken,BAL,WR,2015,15,KC,7,5,71.4,66,0,0,9.4,13.2,0,0,0,0,0,0,6.6,6.6
34,EmmanuelSanders,DEN,WR,2015,15,PIT,7,5,71.4,62,0,0,8.9,12.4,0,0,0,0,0,0,6.2,6.2
35,DeSeanJackson,WAS,WR,2015,15,BUF,6,4,66.7,60,0,0,10,15,0,0,0,0,0,0,6,6
36,DezBryant,DAL,WR,2015,15,NYJ,6,4,66.7,58,0,0,9.7,14.5,0,0,0,0,0,0,5.8,5.8
37,WillieSnead,NO,WR,2015,15,DET,6,4,66.7,57,0,0,9.5,14.2,0,0,0,0,0,0,5.7,5.7
38,TravisBenjaminQ,CLE,WR,2015,15,SEA,6,4,66.7,55,0,0,9.2,13.8,0,0,0,0,0,0,5.5,5.5
39,TavonAustin,LAR,WR,2015,15,TB,5,3,60,31,0,0,6.2,10.3,3,23,7.7,0,0,0,5.4,5.4
40,AnquanBoldin,SF,WR,2015,15,CIN,7,5,71.4,53,0,0,7.6,10.6,0,0,0,0,0,0,5.3,5.3
41,DorialGreen-Beckham,TEN,WR,2015,15,NE,7,4,57.1,51,0,0,7.3,12.8,0,0,0,0,0,0,5.1,5.1
42,MarvinJones,CIN,WR,2015,15,SF,7,4,57.1,48,0,0,6.9,12,0,1,0,0,0,0,4.9,4.9
43,StefonDiggs,MIN,WR,2015,15,CHI,7,4,57.1,48,0,0,6.9,12,0,0,0,0,0,0,4.8,4.8
43,RuebenRandleIR,NYG,WR,2015,15,CAR,5,4,80,48,0,0,9.6,12,0,0,0,0,0,0,4.8,4.8
43,MalcomFloyd,LAC,WR,2015,15,MIA,5,4,80,48,0,0,9.6,12,0,0,0,0,0,0,4.8,4.8
