Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JimmyGrahamP,NO,TE,2014,17,TB,7,5,71.4,68,1,0,9.7,13.6,0,0,0,0,0,0,12.8,12.8
2,GregOlsenO,CAR,TE,2014,17,ATL,9,5,55.6,65,1,0,7.2,13,0,0,0,0,0,0,12.5,12.5
3,MartellusBennett,CHI,TE,2014,17,MIN,10,6,60,64,1,0,6.4,10.7,0,0,0,0,0,0,12.4,12.4
4,JuliusThomas,DEN,TE,2014,17,OAK,9,6,66.7,63,1,0,7,10.5,0,0,0,0,0,0,12.3,12.3
5,DelanieWalkerIR,TEN,TE,2014,17,IND,7,5,71.4,62,1,0,8.9,12.4,0,0,0,0,0,0,12.2,12.2
6,JasonWittenIR,DAL,TE,2014,17,WAS,9,5,55.6,55,1,0,6.1,11,0,0,0,0,0,0,11.5,11.5
7,TravisKelce,KC,TE,2014,17,LAC,4,3,75,48,1,0,12,16,0,0,0,0,0,0,10.8,10.8
8,AntonioGates,LAC,TE,2014,17,KC,6,4,66.7,43,1,0,7.2,10.8,0,0,0,0,0,0,10.3,10.3
9,CobyFleener,IND,TE,2014,17,TEN,11,8,72.7,79,0,0,7.2,9.9,0,0,0,0,0,0,7.9,7.9
10,MychalRivera,OAK,TE,2014,17,DEN,10,6,60,59,0,0,5.9,9.8,0,0,0,0,0,0,5.9,5.9
11,HeathMiller,PIT,TE,2014,17,CIN,8,5,62.5,52,0,0,6.5,10.4,0,0,0,0,0,0,5.2,5.2
11,OwenDaniels,BAL,TE,2014,17,CLE,7,5,71.4,52,0,0,7.4,10.4,0,0,0,0,0,0,5.2,5.2
