Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,MarkIngramSUS,NO,RB,2017,17,TB,15.7,77.1,4.8,0.8,4.35,3.2,24.4,0.1,0.1,0.1,15.4,15.35
2,EzekielElliott,DAL,RB,2017,17,PHI,19.8,80.4,4,0.8,3.19,2.4,16.7,0.1,0.1,0.1,14.9,14.91
3,LeSeanMcCoyQ,BUF,RB,2017,17,MIA,18.4,84.7,4.7,0.5,5.03,3.7,27.4,0.1,0.1,0.1,14.6,14.61
4,AlvinKamaraP,NO,RB,2017,17,TB,9.4,48.2,5.3,0.4,7.33,5.6,51.5,0.2,0,0,13.6,13.57
5,KenyanDrake,MIA,RB,2017,17,BUF,18.4,77.6,4.3,0.3,5.47,3.7,28,0.2,0,0,13.6,13.56
6,DionLewis,NE,RB,2017,17,NYJ,17.6,78.3,4.3,0.5,3.74,2.6,20.4,0.1,0,0,13.5,13.47
7,JamaalWilliams,GB,RB,2017,17,DET,15.6,61.3,3.8,0.6,3.19,2.4,20.4,0.1,0,0,12.4,12.37
7,DerrickHenry,TEN,RB,2017,17,JAX,16.1,71.1,4.4,0.5,3.72,2.5,18.6,0.1,0.1,0.1,12.4,12.37
9,MelvinGordon,LAC,RB,2017,17,OAK,17.5,67.7,3.8,0.4,4.29,2.9,23.8,0.1,0.1,0.1,12,11.95
10,CarlosHyde,SF,RB,2017,17,LAR,15,62.2,4.1,0.5,4.48,3.2,21.3,0.1,0.1,0.1,11.8,11.75
11,DevontaFreemanO,ATL,RB,2017,17,CAR,13.8,61.1,4.4,0.5,3.24,2.4,22.1,0.1,0.1,0.1,11.7,11.72
12,AlexCollins,BAL,RB,2017,17,CIN,15.1,69.4,4.6,0.5,2.6,1.9,14.1,0,0.1,0.1,11.2,11.15
13,MarshawnLynchP,OAK,RB,2017,17,LAC,14.8,64.7,4.3,0.5,2.78,2,13.8,0,0.1,0.1,10.6,10.65
14,LataviusMurray,MIN,RB,2017,17,CHI,14.6,63,4.2,0.6,1.59,1.2,9.3,0,0.1,0.1,10.6,10.63
15,LeonardFournetteQ,JAX,RB,2017,17,TEN,14.9,59.7,4,0.5,2.35,1.6,11.2,0.1,0.1,0.1,10.5,10.49
16,CJAnderson,DEN,RB,2017,17,KC,16.5,67.4,4.2,0.3,2.39,1.7,13.5,0.1,0.1,0.1,10.3,10.29
17,ChristianMcCaffrey,CAR,RB,2017,17,ATL,8.3,34.4,4.2,0.2,7.7,5.5,42.4,0.2,0.1,0.1,9.9,9.88
18,SamajePerineQ,WAS,RB,2017,17,NYG,16.3,61.3,3.8,0.3,3.05,2.3,18.4,0,0,0,9.8,9.77
19,FrankGore,IND,RB,2017,17,HOU,16.4,61.1,3.8,0.4,2.41,1.8,13.8,0,0.1,0.1,9.7,9.69
20,LamarMiller,HOU,RB,2017,17,IND,14.3,53,3.8,0.3,3.19,2.3,16.9,0.1,0.1,0.1,9.2,9.19
21,MalcolmBrown,LAR,RB,2017,17,SF,14.3,52.5,3.7,0.4,2.55,1.8,13.5,0,0,0,9,9
22,WayneGallman,NYG,RB,2017,17,WAS,12.2,47.8,4,0.2,4.17,2.9,22.6,0.1,0,0,8.8,8.84
23,AkeemHuntIR,KC,RB,2017,17,DEN,14.9,55.1,3.7,0.2,3.25,2.2,15.2,0.1,0,0,8.8,8.83
24,IsaiahCrowell,CLE,RB,2017,17,PIT,14.9,58.7,3.9,0.3,2.94,2,13.3,0,0.1,0.1,8.8,8.8
25,TheoRiddick,DET,RB,2017,17,GB,8,28.1,3.5,0.2,6.21,4.2,35.6,0.2,0,0,8.8,8.77
26,JordanHoward,CHI,RB,2017,17,MIN,15.4,59.6,4,0.3,2.05,1.5,11,0,0.1,0.1,8.7,8.66
27,JerickMcKinnonIR,MIN,RB,2017,17,CHI,10.9,42.3,3.8,0.2,5.21,3.5,26.2,0.1,0,0,8.6,8.65
28,StevanRidley,PIT,RB,2017,17,CLE,16.4,55.8,3.5,0.4,1.19,0.9,5.9,0,0,0,8.6,8.57
29,PeytonBarber,TB,RB,2017,17,NO,13.7,53,3.8,0.4,1.62,1.2,8.2,0,0,0,8.5,8.52
30,MikeDavis,SEA,RB,2017,17,ARI,15,50.6,3.4,0.3,2.96,2,14.8,0,0,0,8.3,8.34
31,BilalPowell,NYJ,RB,2017,17,NE,13,54.5,4.2,0.2,3.91,2.7,18.7,0,0.1,0.1,8.3,8.32
32,DukeJohnson,CLE,RB,2017,17,PIT,6.4,25.2,4.2,0.1,5.98,4.4,38.1,0.2,0,0,8.1,8.13
33,KerwynnWilliams,ARI,RB,2017,17,SEA,14.4,53.3,3.8,0.2,1.9,1.4,10.4,0,0,0,7.6,7.57
34,TevinColeman,ATL,RB,2017,17,CAR,8.7,35.6,4,0.3,2.14,1.6,15.4,0.1,0.1,0.1,7.3,7.3
35,DevontaeBooker,DEN,RB,2017,17,KC,7.7,30.2,3.8,0.2,4.03,2.8,21.7,0.1,0,0,7,6.99
36,GiovaniBernardP,CIN,RB,2017,17,BAL,9.1,31.8,3.6,0.2,3.61,2.7,21.8,0.1,0.1,0.1,7,6.96
37,DannyWoodheadIR,BAL,RB,2017,17,CIN,3.5,12.7,3.2,0.1,5.52,4,32.2,0.2,0,0,6.3,6.29
38,JoeMixonO,CIN,RB,2017,17,BAL,9.4,37.2,4.1,0.2,2.55,1.8,13.5,0,0,0,6.3,6.27
39,TionGreen,DET,RB,2017,17,GB,9.4,35.2,3.9,0.4,1.58,1.2,6.5,0,0.2,0.2,6.2,6.17
40,AlfredBlue,HOU,RB,2017,17,IND,10,41,4.1,0.2,1.35,1,7.2,0,0,0,6,6.02
40,MattBreidaQ,SF,RB,2017,17,LAR,8,35.1,4.4,0.2,2.22,1.6,13.1,0,0,0,6,6.02
42,MarlonMackQ,IND,RB,2017,17,HOU,7.4,27.3,3.9,0.2,2.17,1.5,13.3,0.1,0,0,5.9,5.86
43,ElijahMcGuireIR,NYJ,RB,2017,17,NE,7.9,31.2,3.9,0.2,2.17,1.5,11.2,0.1,0.1,0.1,5.8,5.84
44,FitzgeraldToussaint,PIT,RB,2017,17,CLE,9.3,32.7,3.7,0.2,2.73,1.9,13.3,0,0,0,5.8,5.8
45,OrleansDarkwa,NYG,RB,2017,17,WAS,8.9,34.7,3.9,0.2,1.72,1.2,8.9,0,0,0,5.6,5.56
46,TJYeldonP,JAX,RB,2017,17,TEN,5.2,20.9,4.2,0.1,4.58,3.1,21.7,0.1,0,0,5.5,5.46
47,JavoriusAllen,BAL,RB,2017,17,CIN,7.1,27.2,3.9,0.2,1.93,1.4,10.9,0,0,0,5,5.01
48,KapriBibbs,WAS,RB,2017,17,NYG,5.5,23.8,4,0.1,2.79,2.1,18.5,0,0,0,4.8,4.83
49,CoreyClementQ,PHI,RB,2017,17,DAL,6.2,25,4.2,0.2,1.57,1.2,9.8,0,0,0,4.7,4.68
50,AmeerAbdullah,DET,RB,2017,17,GB,4.9,19.3,3.8,0.1,2.44,1.8,13.9,0.1,0.1,0.1,4.3,4.32
51,JustinDavis,LAR,RB,2017,17,SF,6,21.8,3.7,0.2,1.59,1.2,10.1,0,0.1,0.1,4.2,4.19
52,MikeTolbert,BUF,FB,2017,17,MIA,5.6,21.7,3.7,0.2,1.49,1,7.8,0,0.1,0.1,4,3.95
53,DavidFluellenO,TEN,RB,2017,17,JAX,5.8,23,3.8,0.2,1.16,0.8,6.3,0,0.1,0.1,3.9,3.93
54,WendellSmallwood,PHI,RB,2017,17,DAL,6.4,23.3,3.8,0.1,1.93,1.3,9.9,0,0,0,3.9,3.92
55,ElijhaaPenny,ARI,RB,2017,17,SEA,3.5,20.3,5,0.2,1.29,0.9,6.6,0,0,0,3.9,3.89
56,TarikCohen,CHI,RB,2017,17,MIN,4.5,17.2,4.2,0,3.69,2.7,21.6,0,0,0,3.9,3.88
57,DougMartin,TB,RB,2017,17,NO,5.5,21.6,3.7,0.2,0.73,0.5,3.9,0,0,0,3.8,3.75
58,DevanteMays,GB,RB,2017,17,DET,5.3,21.2,4.2,0.2,1.02,0.7,5.2,0,0.1,0.1,3.6,3.64
59,JDMcKissicIR,SEA,RB,2017,17,ARI,2.9,10.3,3.3,0,3.88,2.3,19.9,0.1,0,0,3.6,3.62
60,ShaneVereenIR,NYG,RB,2017,17,WAS,3,11,3.7,0,3.26,2.4,19,0.1,0,0,3.6,3.6
61,BrandenOliver,LAC,RB,2017,17,OAK,5.2,19.2,3.8,0.1,2.32,1.6,10.2,0,0,0,3.5,3.54
62,LanceDunbar,LAR,RB,2017,17,SF,2.7,10.5,3.3,0.1,2.82,2,18.5,0,0,0,3.5,3.5
63,CharlesSims,TB,RB,2017,17,NO,2.5,10.2,5,0,3,2.1,18.3,0.1,0,0,3.4,3.45
64,KyleJuszczyk,SF,FB,2017,17,LAR,0.1,0.6,0,0,4.24,3.1,25.4,0.2,0.2,0.2,3.4,3.4
65,DJFosterIR,ARI,RB,2017,17,SEA,2.3,6.3,3,0,3.94,2.8,20.9,0.1,0,0,3.3,3.32
66,DeandreWashingtonQ,OAK,RB,2017,17,LAC,4,15.5,4,0.1,1.87,1.4,11.2,0,0,0,3.3,3.27
67,BrandonBolden,NE,RB,2017,17,NYJ,3.7,14.9,3.8,0.2,0.27,0.2,1.8,0,0.1,0.1,2.7,2.67
68,JalenRichard,OAK,RB,2017,17,LAC,2.2,9.9,5,0,2.49,1.7,13,0,0,0,2.3,2.29
69,LeGarretteBlount,PHI,RB,2017,17,DAL,3.2,16.3,5.3,0.1,0.13,0.1,0.5,0,0,0,2.3,2.28
70,CoreyGrant,JAX,RB,2017,17,TEN,2.8,11.7,4,0.1,1.32,0.9,6.9,0,0.1,0.1,2.3,2.26
70,ThomasRawls,SEA,RB,2017,17,ARI,4.1,15,3.8,0.1,0.91,0.7,5.6,0,0.2,0.2,2.3,2.26
72,KenjonBarner,PHI,RB,2017,17,DAL,3.7,13.3,3.2,0,1.45,1,7.7,0,0,0,2.1,2.1
73,AndreEllington,HOU,RB,2017,17,IND,0.9,3.4,3,0,2.24,1.7,14.7,0,0,0,1.8,1.81
74,KareemHunt,KC,RB,2017,17,DEN,2.7,12.6,4.3,0,1.26,0.9,6.6,0,0.1,0.1,1.7,1.72
75,AlfredMorrisQ,DAL,RB,2017,17,PHI,3.2,13.5,4.7,0,0.4,0.3,2.1,0,0,0,1.6,1.56
76,SenorisePerry,MIA,RB,2017,17,BUF,2.7,11.1,3.7,0,0.44,0.3,2.2,0,0,0,1.3,1.33
77,KhalfaniMuhammad,TEN,RB,2017,17,JAX,1.79,8.6,4.5,0,0.67,0.5,3.9,0,0,0,1.2,1.25
78,BrianHill,CIN,RB,2017,17,BAL,1.9,6.9,3.5,0,0.39,0.3,3.5,0,0,0,1,1.04
79,JamesDevelin,NE,RB,2017,17,NYJ,0,0,0,0,0.72,0.5,4.2,0.1,0,0,1,1.02
80,RooseveltNix,PIT,RB,2017,17,CLE,0.8,3.1,3,0.1,0.14,0.1,0.8,0,0,0,1,0.99
81,BenjaminCunningham,CHI,RB,2017,17,MIN,0.3,1.2,0,0,1.47,1.1,8.9,0,0.1,0.1,0.8,0.81
82,PaulPerkins,NYG,RB,2017,17,WAS,1.5,6,3,0,0.43,0.3,1.5,0,0,0,0.8,0.75
83,TerronWard,ATL,RB,2017,17,CAR,1.4,5.4,5,0,0.13,0.1,1.3,0,0,0,0.7,0.67
84,AaronRipkowski,GB,FB,2017,17,DET,0.2,1.1,0,0,1.06,0.8,5.1,0,0,0,0.6,0.62
85,AnthonySherman,KC,FB,2017,17,DEN,0.5,1.2,0,0,0.99,0.7,4.9,0,0,0,0.6,0.61
86,PatrickDiMarco,BUF,FB,2017,17,MIA,0.3,0.9,0,0,0.81,0.6,4.6,0,0,0,0.6,0.55
87,MattJones,IND,RB,2017,17,HOU,1,3.9,4,0,0.14,0.1,1.2,0,0,0,0.5,0.51
87,AndyJanovich,DEN,FB,2017,17,KC,0.6,1.7,2,0,0.74,0.5,3.4,0,0,0,0.5,0.51
89,CJHam,MIN,RB,2017,17,CHI,0.9,2.9,3,0,0.26,0.2,2.1,0,0,0,0.5,0.5
