Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,KareemHunt,KC,RB,2017,11,NYG,18.4,81.2,4.5,0.7,4.37,3.1,26.2,0.2,0.1,0.1,15.9,15.94
2,Le'VeonBellO,PIT,RB,2017,11,TEN,20.7,84.7,4,0.5,6.46,4.4,31.7,0.2,0.1,0.1,15.6,15.64
3,MarkIngramSUS,NO,RB,2017,11,WAS,16.2,77.1,4.8,0.7,4.76,3.5,25.3,0.1,0.1,0.1,14.8,14.84
4,LeSeanMcCoyQ,BUF,RB,2017,11,LAC,18.9,84.2,4.4,0.4,6.12,4.5,30.3,0.1,0.1,0.1,14.2,14.25
5,ToddGurley,LAR,RB,2017,11,MIN,18,71.4,3.9,0.5,4.35,3.2,28,0.1,0.1,0.1,13.3,13.34
6,MelvinGordon,LAC,RB,2017,11,BUF,17.6,72.9,4.1,0.5,5.03,3.4,26.3,0.1,0.1,0.1,13.3,13.32
7,LeonardFournetteQ,JAX,RB,2017,11,CLE,18.8,72,3.8,0.6,2.79,1.9,14.6,0.1,0.1,0.1,12.7,12.66
8,AlvinKamaraP,NO,RB,2017,11,WAS,8.6,44.8,5,0.4,5.76,4.4,42.2,0.2,0.1,0.1,12.1,12.1
9,JordanHoward,CHI,RB,2017,11,DET,20.5,83.2,4.2,0.4,1.64,1.2,9.5,0.1,0.1,0.1,12.1,12.07
10,TevinColeman,ATL,RB,2017,11,SEA,14,63.3,4.5,0.4,4.15,3.1,25,0.1,0.1,0.1,11.6,11.63
11,LamarMiller,HOU,RB,2017,11,ARI,17.5,61.9,3.4,0.4,3.75,2.7,19.1,0.1,0.1,0.1,10.9,10.9
12,AdrianPetersonQ,ARI,RB,2017,11,HOU,17.5,70.1,3.9,0.4,1.56,1.2,8.4,0,0.1,0.1,10,10.05
13,JerickMcKinnonIR,MIN,RB,2017,11,LAR,12.1,52.9,4.4,0.3,4.91,3.3,23.8,0.1,0.1,0.1,9.9,9.87
14,JayAjayiP,PHI,RB,2017,11,DAL,14,55.4,3.9,0.4,2.62,1.9,14.1,0.1,0.1,0.1,9.8,9.75
15,MarshawnLynchP,OAK,RB,2017,11,NE,11.1,49.9,4.5,0.5,1.66,1.2,9.1,0.1,0.1,0.1,9.3,9.3
