Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,ArizonaCardinals,ARI,DST,2015,8,CLE,0,4,0,1,1,0,0,0,18,9,9
1,LosAngelesRams,LAR,DST,2015,8,SF,0,4,0,1,1,0,0,0,17,9,9
3,SeattleSeahawks,SEA,DST,2015,8,DAL,0,3,0,1,1,0,0,0,18,8,8
3,CarolinaPanthers,CAR,DST,2015,8,IND,0,3,0,1,1,0,0,0,20,8,8
3,NewYorkJets,NYJ,DST,2015,8,OAK,0,3,0,1,1,0,0,0,18,8,8
3,MinnesotaVikings,MIN,DST,2015,8,CHI,0,3,0,1,1,0,0,0,18,8,8
7,AtlantaFalcons,ATL,DST,2015,8,TB,0,2,0,1,1,0,0,0,20,7,7
7,DenverBroncos,DEN,DST,2015,8,GB,0,3,0,1,1,0,0,0,22,7,7
7,KansasCityChiefs,KC,DST,2015,8,DET,0,3,0,1,1,0,0,0,21,7,7
7,DetroitLions,DET,DST,2015,8,KC,0,3,0,1,1,0,0,0,24,7,7
11,GreenBayPackers,GB,DST,2015,8,DEN,0,3,0,1,0,0,0,0,20,6,6
11,NewEnglandPatriots,NE,DST,2015,8,MIA,0,3,0,1,0,0,0,0,20,6,6
13,HoustonTexans,HOU,DST,2015,8,TEN,0,3,0,1,0,0,0,0,21,5,5
13,BaltimoreRavens,BAL,DST,2015,8,LAC,0,3,0,1,0,0,0,0,25,5,5
15,CincinnatiBengals,CIN,DST,2015,8,PIT,0,2,0,1,0,0,0,0,22,4,4
15,PittsburghSteelers,PIT,DST,2015,8,CIN,0,2,0,1,0,0,0,0,26,4,4
15,TennesseeTitans,TEN,DST,2015,8,HOU,0,2,0,1,0,0,0,0,21,4,4
15,LosAngelesChargers,LAC,DST,2015,8,BAL,0,2,0,1,0,0,0,0,27,4,4
15,NewYorkGiants,NYG,DST,2015,8,NO,0,2,0,1,0,0,0,0,24,4,4
15,NewOrleansSaints,NO,DST,2015,8,NYG,0,2,0,1,0,0,0,0,27,4,4
15,ChicagoBears,CHI,DST,2015,8,MIN,0,2,0,1,0,0,0,0,26,4,4
15,OaklandRaiders,OAK,DST,2015,8,NYJ,0,2,0,1,0,0,0,0,25,4,4
15,IndianapolisColts,IND,DST,2015,8,CAR,0,2,0,1,0,0,0,0,25,4,4
15,SanFrancisco49ers,SF,DST,2015,8,LAR,0,2,0,1,0,0,0,0,22,4,4
25,DallasCowboys,DAL,DST,2015,8,SEA,0,3,0,0,0,0,0,0,24,3,3
25,MiamiDolphins,MIA,DST,2015,8,NE,0,2,0,1,0,0,0,0,31,3,3
25,ClevelandBrowns,CLE,DST,2015,8,ARI,0,2,0,1,0,0,0,0,30,3,3
25,TampaBayBuccaneers,TB,DST,2015,8,ATL,0,2,0,1,0,0,0,0,30,3,3
