Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,Le'VeonBellO,PIT,RB,2017,1,CLE,20.6,96.2,4.6,0.7,7.2,4.9,42.4,0.2,0.2,0.2,18.9,18.86
2,DavidJohnson,ARI,RB,2017,1,DET,18.3,77.8,4.3,0.8,6.63,5.1,49.3,0.2,0.2,0.2,18.3,18.31
3,EzekielElliott,DAL,RB,2017,1,NYG,20,90.4,4.5,0.7,3.59,2.7,22.9,0.1,0.1,0.1,15.9,15.93
4,LeSeanMcCoyQ,BUF,RB,2017,1,NYJ,17.6,82.5,4.6,0.6,4.21,3.1,25.6,0.1,0.1,0.1,14.8,14.81
5,ToddGurley,LAR,RB,2017,1,IND,19,78.5,4.1,0.7,3.94,2.9,23,0.1,0.1,0.1,14.8,14.75
6,JordanHoward,CHI,RB,2017,1,ATL,17.2,81,4.8,0.6,3.01,2.2,19,0.1,0.1,0.1,14,14
7,DevontaFreemanO,ATL,RB,2017,1,CHI,14.3,64.3,4.6,0.6,4.59,3.4,29.8,0.1,0.1,0.1,13.4,13.41
8,DeMarcoMurray,TEN,RB,2017,1,OAK,16,73.7,4.6,0.5,3.64,2.8,21.4,0.1,0.1,0.1,12.9,12.91
9,LamarMiller,HOU,RB,2017,1,JAX,18.2,69.9,3.9,0.5,3.19,2.3,17.4,0.1,0.1,0.1,12.1,12.13
10,MelvinGordon,LAC,RB,2017,1,DEN,18.3,71.8,4,0.4,4.73,3.2,23.4,0.1,0.2,0.2,12.1,12.12
11,CJAnderson,DEN,RB,2017,1,LAC,14.3,60,4.3,0.5,3.24,2.3,17.9,0.1,0.1,0.1,11.2,11.19
12,DalvinCook,MIN,RB,2017,1,NO,12.6,55.1,4.2,0.5,3.7,2.5,20.5,0.1,0.1,0.1,11,10.96
13,LeonardFournetteQ,JAX,RB,2017,1,HOU,15.3,64.5,4.3,0.4,2.79,1.9,14.1,0.1,0.1,0.1,10.7,10.66
14,MarshawnLynchP,OAK,RB,2017,1,TEN,13.2,53.9,4.2,0.5,3.05,2.2,17.7,0.1,0.1,0.1,10.6,10.56
15,CarlosHyde,SF,RB,2017,1,CAR,15.3,62.9,4.2,0.4,2.94,2.1,15.7,0.1,0.2,0.2,10.5,10.46
16,ChristianMcCaffrey,CAR,RB,2017,1,SF,10.3,47.3,4.7,0.3,4.48,3.2,27.5,0.1,0.1,0.1,9.7,9.68
17,KareemHunt,KC,RB,2017,1,NE,12.7,50.9,3.9,0.3,3.8,2.7,20.9,0.1,0.1,0.1,9.4,9.38
18,IsaiahCrowell,CLE,RB,2017,1,PIT,14,58.1,4.1,0.3,3.67,2.5,19.1,0,0.1,0.1,9.3,9.32
19,RobKelleyIR,WAS,RB,2017,1,PHI,13.3,55.5,4.3,0.5,1.34,0.9,7.4,0,0.1,0.1,9.1,9.09
20,FrankGore,IND,RB,2017,1,LAR,13.9,54.5,3.9,0.3,2.68,2,14.2,0.1,0.1,0.1,9.1,9.07
21,AmeerAbdullah,DET,RB,2017,1,ARI,12.5,51,4.2,0.3,3.12,2.3,18.9,0.1,0.2,0.2,9,8.99
22,BilalPowell,NYJ,RB,2017,1,BUF,10.2,47.7,4.8,0.2,4.78,3.3,26,0.1,0.1,0.1,9,8.97
