Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,BaltimoreRavens,BAL,DST,2014,10,TEN,0,3,0,1,0,0,0,0,15,0,0
1,DenverBroncos,DEN,DST,2014,10,OAK,0,3,0,1,1,0,0,0,15,0,0
1,ArizonaCardinals,ARI,DST,2014,10,LAR,0,3,0,1,0,0,0,0,9,0,0
1,DetroitLions,DET,DST,2014,10,MIA,0,3,0,1,0,0,0,0,14,0,0
1,PittsburghSteelers,PIT,DST,2014,10,NYJ,0,2,0,1,0,0,0,0,15,0,0
1,CincinnatiBengals,CIN,DST,2014,10,CLE,0,2,0,1,0,0,0,0,18,0,0
1,AtlantaFalcons,ATL,DST,2014,10,TB,0,2,0,1,1,0,0,0,17,0,0
1,SeattleSeahawks,SEA,DST,2014,10,NYG,0,3,0,2,1,0,0,0,17,0,0
1,DallasCowboys,DAL,DST,2014,10,JAX,0,3,0,1,1,0,0,0,20,0,0
1,PhiladelphiaEagles,PHI,DST,2014,10,CAR,0,3,0,1,0,0,0,0,18,0,0
1,KansasCityChiefs,KC,DST,2014,10,BUF,0,4,0,1,0,0,0,0,16,0,0
1,BuffaloBills,BUF,DST,2014,10,KC,0,3,0,0,0,0,0,0,21,0,0
1,NewOrleansSaints,NO,DST,2014,10,SF,0,4,0,1,1,0,0,0,17,0,0
1,ClevelandBrowns,CLE,DST,2014,10,CIN,0,2,0,1,0,0,0,0,25,0,0
1,MiamiDolphins,MIA,DST,2014,10,DET,0,4,0,1,1,0,0,0,26,0,0
1,TampaBayBuccaneers,TB,DST,2014,10,ATL,0,2,0,0,0,0,0,0,27,0,0
1,GreenBayPackers,GB,DST,2014,10,CHI,0,4,0,2,0,0,0,0,29,0,0
1,TennesseeTitans,TEN,DST,2014,10,BAL,0,3,0,1,0,0,0,0,29,0,0
1,NewYorkJets,NYJ,DST,2014,10,PIT,0,3,0,0,0,0,0,0,32,0,0
1,LosAngelesRams,LAR,DST,2014,10,ARI,0,3,0,0,1,0,0,0,28,0,0
1,SanFrancisco49ers,SF,DST,2014,10,NO,0,3,0,0,0,0,0,0,30,0,0
1,JacksonvilleJaguars,JAX,DST,2014,10,DAL,0,2,0,1,1,0,0,0,27,0,0
1,CarolinaPanthers,CAR,DST,2014,10,PHI,0,4,0,1,0,0,0,0,29,0,0
1,NewYorkGiants,NYG,DST,2014,10,SEA,0,2,0,1,0,0,0,0,29,0,0
1,ChicagoBears,CHI,DST,2014,10,GB,0,2,0,1,0,0,0,0,33,0,0
1,OaklandRaiders,OAK,DST,2014,10,DEN,0,1,0,0,0,0,0,0,37,0,0
