Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JulioJonesP,ATL,WR,2015,11,IND,12,8,66.7,107,1,0,8.9,13.4,0,0,0,0,0,0,16.7,16.7
2,MikeEvans,TB,WR,2015,11,PHI,9,6,66.7,93,1,0,10.3,15.5,0,0,0,0,0,0,15.3,15.3
3,DeAndreHopkinsQ,HOU,WR,2015,11,NYJ,10,6,60,86,1,0,8.6,14.3,0,0,0,0,0,0,14.6,14.6
4,AmariCooper,OAK,WR,2015,11,DET,8,6,75,82,1,0,10.2,13.7,0,1,0,0,0,0,14.3,14.3
5,DezBryant,DAL,WR,2015,11,MIA,9,6,66.7,82,1,0,9.1,13.7,0,0,0,0,0,0,14.2,14.2
5,LarryFitzgeraldQ,ARI,WR,2015,11,CIN,8,6,75,82,1,0,10.2,13.7,0,0,0,0,0,0,14.2,14.2
7,CalvinJohnson,DET,WR,2015,11,OAK,9,6,66.7,81,1,0,9,13.5,0,0,0,0,0,0,14.1,14.1
7,DemaryiusThomas,DEN,WR,2015,11,CHI,9,6,66.7,81,1,0,9,13.5,0,0,0,0,0,0,14.1,14.1
9,AJGreenP,CIN,WR,2015,11,ARI,9,6,66.7,78,1,0,8.7,13,0,0,0,0,0,0,13.8,13.8
10,AllenRobinson,JAX,WR,2015,11,TEN,9,5,55.6,77,1,0,8.6,15.4,0,0,0,0,0,0,13.7,13.7
11,T.Y.Hilton,IND,WR,2015,11,ATL,7,5,71.4,74,1,0,10.6,14.8,0,0,0,0,0,0,13.4,13.4
11,BrandonMarshall,NYJ,WR,2015,11,HOU,10,6,60,74,1,0,7.4,12.3,0,0,0,0,0,0,13.4,13.4
13,RandallCobbQ,GB,WR,2015,11,MIN,10,6,60,70,1,0,7,11.7,0,2,0,0,0,0,13.2,13.2
14,MichaelCrabtree,OAK,WR,2015,11,DET,9,6,66.7,70,1,0,7.8,11.7,0,0,0,0,0,0,13,13
15,KamarAiken,BAL,WR,2015,11,LAR,7,5,71.4,68,1,0,9.7,13.6,0,0,0,0,0,0,12.8,12.8
16,EricDecker,NYJ,WR,2015,11,HOU,8,5,62.5,67,1,0,8.4,13.4,0,0,0,0,0,0,12.7,12.7
16,BrandonLaFell,NE,WR,2015,11,BUF,7,5,71.4,67,1,0,9.6,13.4,0,0,0,0,0,0,12.7,12.7
18,SammyWatkins,BUF,WR,2015,11,NE,7,5,71.4,65,1,0,9.3,13,0,0,0,0,0,0,12.5,12.5
