Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,NewEnglandPatriots,NE,DST,2013,15,MIA,4,3,5,1,0,0,0,0,27,0,0
1,SeattleSeahawks,SEA,DST,2013,15,NYG,4,4,5,1,0,0,0,0,15,0,0
1,ChicagoBears,CHI,DST,2013,15,CLE,4,2,2,1,0,0,0,0,27,0,0
1,CincinnatiBengals,CIN,DST,2013,15,PIT,4,2,6,0,0,0,0,0,19,0,0
1,HoustonTexans,HOU,DST,2013,15,IND,3,1,7,0,0,0,0,0,26,0,0
1,BuffaloBills,BUF,DST,2013,15,JAX,6,4,4,1,0,0,0,0,25,0,0
1,ArizonaCardinals,ARI,DST,2013,15,TEN,5,2,7,1,0,0,0,0,20,0,0
1,LosAngelesChargers,LAC,DST,2013,15,DEN,4,1,3,0,0,0,0,0,20,0,0
1,KansasCityChiefs,KC,DST,2013,15,OAK,4,2,4,1,0,0,0,0,20,0,0
1,GreenBayPackers,GB,DST,2013,15,DAL,4,2,4,0,0,0,0,0,26,0,0
1,BaltimoreRavens,BAL,DST,2013,15,DET,4,1,4,0,0,0,0,0,18,0,0
1,PhiladelphiaEagles,PHI,DST,2013,15,MIN,4,2,2,1,0,0,0,0,17,0,0
1,SanFrancisco49ers,SF,DST,2013,15,TB,4,2,4,1,0,0,0,0,14,0,0
1,WashingtonRedskins,WAS,DST,2013,15,ATL,4,2,3,1,0,0,0,0,33,0,0
1,NewYorkJets,NYJ,DST,2013,15,CAR,4,2,4,0,0,0,0,0,27,0,0
1,NewOrleansSaints,NO,DST,2013,15,LAR,5,4,6,0,0,0,0,0,21,0,0
1,MiamiDolphins,MIA,DST,2013,15,NE,4,2,4,0,0,0,0,0,19,0,0
1,NewYorkGiants,NYG,DST,2013,15,SEA,4,1,5,0,0,0,0,0,19,0,0
1,ClevelandBrowns,CLE,DST,2013,15,CHI,3,2,4,0,0,0,0,0,28,0,0
1,PittsburghSteelers,PIT,DST,2013,15,CIN,4,2,4,0,0,0,0,0,24,0,0
1,IndianapolisColts,IND,DST,2013,15,HOU,4,3,4,1,1,0,0,0,29,0,0
1,JacksonvilleJaguars,JAX,DST,2013,15,BUF,3,1,4,0,0,0,0,0,26,0,0
1,TennesseeTitans,TEN,DST,2013,15,ARI,3,2,3,0,0,0,0,0,27,0,0
1,DenverBroncos,DEN,DST,2013,15,LAC,5,2,5,0,0,0,0,0,25,0,0
1,OaklandRaiders,OAK,DST,2013,15,KC,5,2,5,0,0,0,0,0,28,0,0
1,DallasCowboys,DAL,DST,2013,15,GB,3,1,3,0,0,0,0,0,26,0,0
1,DetroitLions,DET,DST,2013,15,BAL,5,2,5,0,0,0,0,0,24,0,0
1,MinnesotaVikings,MIN,DST,2013,15,PHI,5,2,5,0,0,0,0,0,29,0,0
1,TampaBayBuccaneers,TB,DST,2013,15,SF,5,1,5,1,0,0,0,0,23,0,0
1,AtlantaFalcons,ATL,DST,2013,15,WAS,3,2,3,0,0,0,0,0,28,0,0
1,CarolinaPanthers,CAR,DST,2013,15,NYJ,5,3,5,1,1,0,0,0,15,0,0
1,LosAngelesRams,LAR,DST,2013,15,NO,7,2,5,0,0,0,0,0,20,0,0
