Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,GregOlsenO,CAR,TE,2015,13,NO,9,5,55.6,66,1,0,7.3,13.2,0,0,0,0,0,0,12.6,12.6
2,GaryBarnidge,CLE,TE,2015,13,CIN,9,5,55.6,65,1,0,7.2,13,0,0,0,0,0,0,12.5,12.5
3,DelanieWalkerIR,TEN,TE,2015,13,JAX,7,5,71.4,61,1,0,8.7,12.2,0,0,0,0,0,0,12.1,12.1
4,TravisKelce,KC,TE,2015,13,OAK,8,6,75,59,1,0,7.4,9.8,0,0,0,0,0,0,11.9,11.9
5,AntonioGates,LAC,TE,2015,13,DEN,8,5,62.5,54,1,0,6.8,10.8,0,0,0,0,0,0,11.4,11.4
6,JuliusThomas,JAX,TE,2015,13,TEN,7,5,71.4,51,1,0,7.3,10.2,0,0,0,0,0,0,11.1,11.1
7,JordanReed,WAS,TE,2015,13,DAL,7,5,71.4,50,1,0,7.1,10,0,0,0,0,0,0,11,11
8,ScottChandler,NE,TE,2015,13,PHI,5,4,80,42,1,0,8.4,10.5,0,0,0,0,0,0,10.2,10.2
9,RichardRodgersIR,GB,TE,2015,13,DET,4,3,75,37,1,0,9.2,12.3,0,0,0,0,0,0,9.7,9.7
10,WillTyeIR,NYG,TE,2015,13,NYJ,7,4,57.1,35,1,0,5,8.8,0,0,0,0,0,0,9.5,9.5
11,GavinEscobar,DAL,TE,2015,13,WAS,2,1,50,13,1,0,6.5,13,0,0,0,0,0,0,7.3,7.3
12,BenjaminWatson,NO,TE,2015,13,CAR,7,5,71.4,54,0,0,7.7,10.8,0,0,0,0,0,0,5.4,5.4
13,JacobTamme,ATL,TE,2015,13,TB,9,5,55.6,49,0,0,5.4,9.8,0,0,0,0,0,0,4.9,4.9
14,MartellusBennett,CHI,TE,2015,13,SF,7,4,57.1,48,0,0,6.9,12,0,0,0,0,0,0,4.8,4.8
14,ZachErtz,PHI,TE,2015,13,NE,7,4,57.1,48,0,0,6.9,12,0,0,0,0,0,0,4.8,4.8
16,AustinSeferian-JenkinsP,TB,TE,2015,13,ATL,6,4,66.7,43,0,0,7.2,10.8,0,0,0,0,0,0,4.3,4.3
16,CobyFleener,IND,TE,2015,13,PIT,4,3,75,43,0,0,10.8,14.3,0,0,0,0,0,0,4.3,4.3
18,JasonWittenIR,DAL,TE,2015,13,WAS,7,4,57.1,42,0,0,6,10.5,0,0,0,0,0,0,4.2,4.2
19,EricEbronP,DET,TE,2015,13,GB,5,4,80,40,0,0,8,10,0,0,0,0,0,0,4,4
19,CharlesClayQ,BUF,TE,2015,13,HOU,6,4,66.7,40,0,0,6.7,10,0,0,0,0,0,0,4,4
21,VanceMcDonald,SF,TE,2015,13,CHI,5,3,60,38,0,0,7.6,12.7,0,0,0,0,0,0,3.8,3.8
22,KyleRudolph,MIN,TE,2015,13,SEA,5,3,60,35,0,0,7,11.7,0,0,0,0,0,0,3.5,3.5
