Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,LeSeanMcCoyQ,PHI,RB,2013,2,LAC,22,102,4.6,0,7,6,58,0,0,0,16,16
2,AlfredMorrisQ,WAS,RB,2013,2,GB,17,79,4.6,1,1,1,6,0,0,0,14.5,14.5
3,TrentRichardson,CLE,RB,2013,2,BAL,17,58,3.4,1,4,3,19,0,0,0,13.7,13.7
4,JamaalCharles,KC,RB,2013,2,DAL,18,121,6.7,0,3,2,13,0,0,0,13.4,13.4
5,CJSpiller,BUF,RB,2013,2,CAR,23,98,4.3,0,5,4,35,0,0,0,13.3,13.3
5,DougMartin,TB,RB,2013,2,NO,28,108,3.9,0,7,5,25,0,0,0,13.3,13.3
7,AdrianPetersonQ,MIN,RB,2013,2,CHI,21,117,5.6,0,1,1,5,0,0,0,12.2,12.2
7,RayRice,BAL,RB,2013,2,CLE,25,90,3.6,0,5,4,32,0,0,0,12.2,12.2
9,StevenJackson,ATL,RB,2013,2,LAR,17,82,4.8,0,6,5,39,0,0,0,12.1,12.1
10,DeMarcoMurray,DAL,RB,2013,2,KC,20,82,4.1,0,6,5,37,0,0,0,11.9,11.9
11,MauriceJones-Drew,JAX,RB,2013,2,OAK,21,97,4.6,0,2,2,18,0,0,0,11.5,11.5
12,MarshawnLynchP,SEA,RB,2013,2,SF,21,93,4.4,0,2,2,18,0,0,0,11.1,11.1
12,IsaacRedman,PIT,RB,2013,2,CIN,14,67,4.8,0,3,3,44,0,0,0,11.1,11.1
14,DarylRichardson,LAR,RB,2013,2,ATL,17,58,3.4,0,8,7,51,0,0,0,10.9,10.9
15,MattForteIR,CHI,RB,2013,2,MIN,17,76,4.5,0,4,3,32,0,0,0,10.8,10.8
16,LamarMiller,MIA,RB,2013,2,IND,22,78,3.5,0,4,4,28,0,0,0,10.6,10.6
17,StevanRidley,NE,RB,2013,2,NYJ,23,101,4.4,0,0,0,3,0,0,0,10.4,10.4
18,DarrenMcFadden,OAK,RB,2013,2,JAX,22,77,3.5,0,5,4,22,0,0,0,9.9,9.9
19,ReggieBush,DET,RB,2013,2,ARI,15,62,4.1,0,5,3,36,0,0,0,9.8,9.8
19,RashardMendenhall,ARI,RB,2013,2,DET,24,82,3.4,0,3,3,16,0,0,0,9.8,9.8
21,ChrisJohnson,TEN,RB,2013,2,HOU,25,87,3.5,0,2,2,10,0,0,0,9.7,9.7
22,ArianFoster,HOU,RB,2013,2,TEN,17,67,3.9,0,5,4,28,0,0,0,9.5,9.5
23,GiovaniBernardP,CIN,RB,2013,2,PIT,12,66,5.5,0,4,3,24,0,0,0,9,9
24,BenTate,HOU,RB,2013,2,TEN,19,82,4.3,0,3,3,7,0,0,0,8.9,8.9
25,DeAngeloWilliams,CAR,RB,2013,2,BUF,12,65,5.4,0,1,1,21,0,0,0,8.6,8.6
26,AhmadBradshaw,IND,RB,2013,2,MIA,15,69,4.6,0,1,1,15,0,0,0,8.4,8.4
26,RyanMathews,LAC,RB,2013,2,PHI,18,64,3.6,0,4,3,20,0,0,0,8.4,8.4
28,DarrenSprolesO,NO,RB,2013,2,TB,5,24,4.8,0,7,5,52,0,0,0,7.6,7.6
29,ChrisIvory,NYJ,RB,2013,2,NE,21,73,3.5,0,0,0,0,0,0,0,7.3,7.3
30,FrankGore,SF,RB,2013,2,SEA,15,60,4,0,1,1,12,0,0,0,7.2,7.2
31,EddieLacy,GB,RB,2013,2,WAS,12,40,3.3,0,2,1,30,0,0,0,7,7
32,DexterMcCluster,KC,RB,2013,2,DAL,0,4,0,0,8,7,65,0,0,0,6.9,6.9
33,PierreThomas,NO,RB,2013,2,TB,8,35,4.4,0,5,5,33,0,0,0,6.8,6.8
33,MonteeBall,DEN,RB,2013,2,NYG,19,68,3.6,0,0,0,0,0,0,0,6.8,6.8
35,DavidWilson,NYG,RB,2013,2,DEN,11,59,5.4,0,0,0,6,0,0,0,6.5,6.5
36,BernardPierce,BAL,RB,2013,2,CLE,13,58,4.5,0,0,0,2,0,0,0,6,6
37,BilalPowell,NYJ,RB,2013,2,NE,10,36,3.6,0,3,2,19,0,0,0,5.5,5.5
37,JoiqueBell,DET,RB,2013,2,ARI,5,19,3.8,0,5,4,36,0,0,0,5.5,5.5
37,KnowshonMoreno,DEN,RB,2013,2,NYG,10,39,3.9,0,2,2,16,0,0,0,5.5,5.5
40,RonnieHillman,DEN,RB,2013,2,NYG,12,44,3.7,0,1,1,10,0,0,0,5.4,5.4
41,FredJackson,BUF,RB,2013,2,CAR,9,38,4.2,0,2,2,14,0,0,0,5.2,5.2
42,MarkIngramSUS,NO,RB,2013,2,TB,12,48,4,0,0,0,1,0,0,0,4.9,4.9
42,BenJarvusGreen-Ellis,CIN,RB,2013,2,PIT,13,48,3.7,0,1,1,1,0,0,0,4.9,4.9
44,BryceBrown,PHI,RB,2013,2,LAC,11,38,3.5,0,2,2,8,0,0,0,4.6,4.6
45,JacquizzRodgers,ATL,RB,2013,2,LAR,7,30,4.3,0,3,3,15,0,0,0,4.5,4.5
46,DonaldBrown,IND,RB,2013,2,MIA,9,30,3.3,0,2,2,14,0,0,0,4.4,4.4
47,LeGarretteBlount,NE,RB,2013,2,NYJ,12,41,3.4,0,0,0,0,0,0,0,4.1,4.1
47,RonnieBrown,LAC,RB,2013,2,PHI,4,24,6,0,4,3,17,0,0,0,4.1,4.1
49,LeonWashington,NE,RB,2013,2,NYJ,7,29,4.1,0,2,2,11,0,0,0,4,4
49,RobertTurbinSUS,SEA,RB,2013,2,SF,5,20,4,0,2,2,20,0,0,0,4,4
51,IsaiahPead,LAR,RB,2013,2,ATL,6,35,5.8,0,1,1,4,0,0,0,3.9,3.9
51,Da'RelScott,NYG,RB,2013,2,DEN,5,17,3.4,0,2,2,22,0,0,0,3.9,3.9
53,RoyHelu,WAS,RB,2013,2,GB,4,12,3,0,2,2,23,0,0,0,3.5,3.5
54,KnileDavis,KC,RB,2013,2,DAL,7,23,3.3,0,2,2,9,0,0,0,3.2,3.2
55,JustinForsett,JAX,RB,2013,2,OAK,4,26,6.5,0,1,1,5,0,0,0,3.1,3.1
55,FelixJones,PIT,RB,2013,2,CIN,6,20,3.3,0,1,1,11,0,0,0,3.1,3.1
57,DannyWoodheadIR,LAC,RB,2013,2,PHI,2,11,5.5,0,4,2,19,0,0,0,3,3
57,AlfonsoSmith,ARI,RB,2013,2,DET,6,20,3.3,0,1,1,10,0,0,0,3,3
59,KendallHunter,SF,RB,2013,2,SEA,5,24,4.8,0,1,1,3,0,0,0,2.7,2.7
60,DanielThomas,MIA,RB,2013,2,IND,5,18,3.6,0,1,1,8,0,0,0,2.6,2.6
61,JamesStarks,GB,RB,2013,2,WAS,6,23,3.8,0,0,0,2,0,0,0,2.5,2.5
62,JonathanDwyer,PIT,RB,2013,2,CIN,6,19,3.2,0,1,1,3,0,0,0,2.2,2.2
63,MichaelBush,CHI,RB,2013,2,MIN,5,18,3.6,0,0,0,2,0,0,0,2,2
63,TobyGerhart,MIN,RB,2013,2,CHI,3,9,3,0,1,1,11,0,0,0,2,2
65,MikeTolbert,CAR,FB,2013,2,BUF,3,13,4.3,0,2,1,6,0,0,0,1.9,1.9
66,JohnathanFranklin,GB,RB,2013,2,WAS,2,12,6,0,1,0,3,0,0,0,1.5,1.5
67,StepfanTaylor,ARI,RB,2013,2,DET,2,6,3,0,0,0,3,0,0,0,0.9,0.9
68,MikeJames,TB,RB,2013,2,NO,2,7,3.5,0,0,0,1,0,0,0,0.8,0.8
69,ChrisPolk,PHI,RB,2013,2,LAC,0,2,0,0,0,0,1,0,0,0,0.3,0.3
70,BradieEwing,ATL,FB,2013,2,LAR,0,0,0,0,0,0,0,0,0,0,0,0
