Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,NewEnglandPatriots,NE,DST,2013,1,BUF,5,3,4,1,1,0,0,0,20,0,0
1,TampaBayBuccaneers,TB,DST,2013,1,NYJ,6,6,4,2,1,0,0,0,26,0,0
1,MiamiDolphins,MIA,DST,2013,1,CLE,5,3,4,0,0,0,0,0,21,0,0
1,TennesseeTitans,TEN,DST,2013,1,PIT,4,3,6,1,0,0,0,0,26,0,0
1,OaklandRaiders,OAK,DST,2013,1,IND,4,2,5,0,0,0,0,0,26,0,0
1,KansasCityChiefs,KC,DST,2013,1,JAX,4,6,3,0,1,0,0,0,23,0,0
1,BaltimoreRavens,BAL,DST,2013,1,DEN,3,3,6,1,0,0,0,0,23,0,0
1,HoustonTexans,HOU,DST,2013,1,LAC,6,6,6,1,1,0,0,0,25,0,0
1,NewYorkGiants,NYG,DST,2013,1,DAL,4,2,3,1,1,0,0,0,22,0,0
1,PhiladelphiaEagles,PHI,DST,2013,1,WAS,5,5,4,0,0,0,0,0,32,0,0
1,CincinnatiBengals,CIN,DST,2013,1,CHI,5,2,5,0,0,0,0,0,13,0,0
1,MinnesotaVikings,MIN,DST,2013,1,DET,5,3,5,1,1,0,0,0,21,0,0
1,SeattleSeahawks,SEA,DST,2013,1,CAR,2,1,3,2,1,0,0,0,16,0,0
1,AtlantaFalcons,ATL,DST,2013,1,NO,3,1,3,1,0,0,0,0,20,0,0
1,GreenBayPackers,GB,DST,2013,1,SF,4,3,3,1,0,0,0,0,23,0,0
1,ArizonaCardinals,ARI,DST,2013,1,LAR,3,2,3,3,0,0,0,0,26,0,0
1,BuffaloBills,BUF,DST,2013,1,NE,4,1,4,0,0,0,0,0,23,0,0
1,NewYorkJets,NYJ,DST,2013,1,TB,4,2,4,0,0,0,0,0,21,0,0
1,ClevelandBrowns,CLE,DST,2013,1,MIA,4,4,3,1,1,0,0,0,22,0,0
1,PittsburghSteelers,PIT,DST,2013,1,TEN,4,3,4,0,0,0,0,0,18,0,0
1,IndianapolisColts,IND,DST,2013,1,OAK,3,3,3,2,0,0,0,0,26,0,0
1,JacksonvilleJaguars,JAX,DST,2013,1,KC,3,2,3,1,1,0,0,0,28,0,0
1,DenverBroncos,DEN,DST,2013,1,BAL,4,2,5,0,0,0,0,0,17,0,0
1,LosAngelesChargers,LAC,DST,2013,1,HOU,5,2,4,0,0,0,0,0,24,0,0
1,DallasCowboys,DAL,DST,2013,1,NYG,3,3,4,0,0,0,0,0,27,0,0
1,WashingtonRedskins,WAS,DST,2013,1,PHI,4,3,5,1,0,0,0,0,20,0,0
1,ChicagoBears,CHI,DST,2013,1,CIN,4,3,3,1,1,0,0,0,19,0,0
1,DetroitLions,DET,DST,2013,1,MIN,6,4,6,1,0,0,0,0,31,0,0
1,CarolinaPanthers,CAR,DST,2013,1,SEA,3,2,3,0,1,0,0,0,22,0,0
1,NewOrleansSaints,NO,DST,2013,1,ATL,3,1,4,1,0,0,0,0,28,0,0
1,SanFrancisco49ers,SF,DST,2013,1,GB,3,3,4,1,1,0,0,0,25,0,0
1,LosAngelesRams,LAR,DST,2013,1,ARI,7,4,6,1,0,0,0,0,20,0,0
