Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,ArianFoster,HOU,RB,2014,8,TEN,21,112,5.3,1,4,3,23,0,0,0,19.5,19.5
2,MattForteIR,CHI,RB,2014,8,NE,16,65,4.1,1,12,8,61,0,0,0,18.6,18.6
2,DeMarcoMurray,DAL,RB,2014,8,WAS,24,109,4.5,1,4,3,17,0,0,0,18.6,18.6
4,MarshawnLynchP,SEA,RB,2014,8,CAR,20,87,4.4,1,4,3,18,0,0,0,16.5,16.5
4,JamaalCharles,KC,RB,2014,8,LAR,18,86,4.8,1,6,4,19,0,0,0,16.5,16.5
4,JerickMcKinnonIR,MIN,RB,2014,8,TB,17,92,5.4,1,4,3,13,0,0,0,16.5,16.5
7,LeSeanMcCoyQ,PHI,RB,2014,8,ARI,20,81,4,1,4,3,22,0,0,0,16.3,16.3
8,LamarMiller,MIA,RB,2014,8,JAX,17,74,4.4,1,3,2,18,0,0,0,15.2,15.2
9,RonnieHillman,DEN,RB,2014,8,LAC,17,72,4.2,1,3,2,16,0,0,0,14.8,14.8
10,ShaneVereenIR,NE,RB,2014,8,CHI,14,53,3.8,0,4,3,32,1,0,0,14.5,14.5
11,JoiqueBell,DET,RB,2014,8,ATL,16,68,4.2,1,4,3,15,0,0,0,14.3,14.3
12,BenTate,CLE,RB,2014,8,OAK,18,73,4.1,1,1,1,4,0,0,0,13.7,13.7
12,DarrenMcFadden,OAK,RB,2014,8,CLE,15,65,4.3,1,3,2,12,0,0,0,13.7,13.7
14,ChrisIvory,NYJ,RB,2014,8,BUF,14,59,4.2,1,4,3,14,0,0,0,13.3,13.3
14,EddieLacy,GB,RB,2014,8,NO,14,62,4.4,1,3,2,11,0,0,0,13.3,13.3
16,Le'VeonBellO,PIT,RB,2014,8,IND,16,77,4.8,0,9,6,47,0,0,0,12.4,12.4
17,MarkIngramSUS,NO,RB,2014,8,GB,16,57,3.6,1,1,1,5,0,0,0,12.2,12.2
18,DougMartin,TB,RB,2014,8,MIN,15,51,3.4,1,3,2,10,0,0,0,12.1,12.1
18,AndreEllington,ARI,RB,2014,8,PHI,16,67,4.2,0,8,6,54,0,0,0,12.1,12.1
20,JustinForsett,BAL,RB,2014,8,CIN,18,84,4.7,0,4,3,23,0,0,0,10.7,10.7
21,BrandenOliver,LAC,RB,2014,8,DEN,17,72,4.2,0,4,3,26,0,0,0,9.8,9.8
21,IsaiahCrowell,CLE,RB,2014,8,OAK,10,35,3.5,1,1,1,3,0,0,0,9.8,9.8
23,AhmadBradshaw,IND,RB,2014,8,PIT,15,63,4.2,0,7,5,34,0,0,0,9.7,9.7
24,GiovaniBernardP,CIN,RB,2014,8,BAL,12,46,3.8,0,7,5,45,0,0,0,9.1,9.1
25,TreMason,LAR,RB,2014,8,KC,15,68,4.5,0,3,2,14,0,0,0,8.2,8.2
26,DenardRobinson,JAX,RB,2014,8,MIA,16,63,3.9,0,3,2,14,0,0,0,7.7,7.7
27,BryceBrown,BUF,RB,2014,8,NYJ,13,56,4.3,0,4,3,18,0,0,0,7.4,7.4
28,TravarisCadet,NO,RB,2014,8,GB,1,7,7,0,8,6,64,0,0,0,7.1,7.1
29,JonathanStewartIR,CAR,RB,2014,8,SEA,14,51,3.6,0,4,3,17,0,0,0,6.8,6.8
29,AlfredMorrisQ,WAS,RB,2014,8,DAL,16,63,3.9,0,1,1,5,0,0,0,6.8,6.8
31,AnthonyDixon,BUF,RB,2014,8,NYJ,11,41,3.7,0,3,2,11,0,0,0,5.2,5.2
31,BenjaminCunningham,LAR,RB,2014,8,KC,4,24,6,0,4,3,28,0,0,0,5.2,5.2
33,BishopSankey,TEN,RB,2014,8,HOU,12,45,3.8,0,1,1,6,0,0,0,5.1,5.1
34,TheoRiddick,DET,RB,2014,8,ATL,6,22,3.7,0,4,3,28,0,0,0,5,5
35,ChrisJohnson,NYJ,RB,2014,8,BUF,8,33,4.1,0,3,2,16,0,0,0,4.9,4.9
35,BobbyRainey,TB,RB,2014,8,MIN,8,33,4.1,0,3,2,16,0,0,0,4.9,4.9
37,JeremyHillIR,CIN,RB,2014,8,BAL,6,26,4.3,0,3,2,21,0,0,0,4.7,4.7
38,JamesStarks,GB,RB,2014,8,NO,7,31,4.4,0,3,2,13,0,0,0,4.4,4.4
39,AntoneSmith,ATL,RB,2014,8,DET,2,9,4.5,0,4,3,32,0,0,0,4.1,4.1
39,RoyHelu,WAS,RB,2014,8,DAL,3,17,5.7,0,4,3,24,0,0,0,4.1,4.1
41,StevenJackson,ATL,RB,2014,8,DET,8,27,3.4,0,3,2,11,0,0,0,3.8,3.8
42,KnileDavis,KC,RB,2014,8,LAR,6,26,4.3,0,3,2,11,0,0,0,3.7,3.7
43,DevontaFreemanO,ATL,RB,2014,8,DET,2,11,5.5,0,4,3,25,0,0,0,3.6,3.6
43,JosephRandle,DAL,RB,2014,8,WAS,8,34,4.2,0,1,1,2,0,0,0,3.6,3.6
45,MattAsiata,MIN,RB,2014,8,TB,5,19,3.8,0,3,2,13,0,0,0,3.2,3.2
46,ShonnGreene,TEN,RB,2014,8,HOU,7,29,4.1,0,0,0,1,0,0,0,3,3
47,AlfredBlue,HOU,RB,2014,8,TEN,5,21,4.2,0,1,1,5,0,0,0,2.6,2.6
48,TobyGerhart,JAX,RB,2014,8,MIA,5,17,3.4,0,1,1,8,0,0,0,2.5,2.5
48,DexterMcCluster,TEN,RB,2014,8,HOU,2,4,2,0,4,3,21,0,0,0,2.5,2.5
48,LeGarretteBlount,PIT,RB,2014,8,IND,6,20,3.3,0,1,1,5,0,0,0,2.5,2.5
51,JuwanThompson,DEN,RB,2014,8,LAC,6,24,4,0,0,0,0,0,0,0,2.4,2.4
52,MauriceJones-Drew,OAK,RB,2014,8,CLE,4,16,4,0,3,2,7,0,0,0,2.3,2.3
53,DanHerron,IND,RB,2014,8,PIT,5,21,4.2,0,1,1,1,0,0,0,2.2,2.2
54,JordanTodman,JAX,RB,2014,8,MIA,1,5,5,0,4,3,16,0,0,0,2.1,2.1
54,StepfanTaylor,ARI,RB,2014,8,PHI,4,15,3.8,0,1,1,6,0,0,0,2.1,2.1
56,KyleJuszczyk,BAL,FB,2014,8,CIN,0,0,0,0,3,2,20,0,0,0,2,2
56,JonasGray,NE,RB,2014,8,CHI,5,20,4,0,0,0,0,0,0,0,2,2
56,ZacStacy,LAR,RB,2014,8,KC,3,11,3.7,0,1,1,9,0,0,0,2,2
