Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JimmyGrahamP,NO,TE,2013,12,ATL,9,8,88.9,97,1,43,10.8,12.1,0,0,0,0,0,0,15.7,15.7
2,RobGronkowskiQ,NE,TE,2013,12,DEN,10,7,70,104,0,47,10.4,14.9,0,0,0,0,0,0,10.4,10.4
3,JasonWittenIR,DAL,TE,2013,12,NYG,10,8,80,91,0,40,9.1,11.4,0,0,0,0,0,0,9.1,9.1
4,GarrettGraham,HOU,TE,2013,12,JAX,9,6,66.7,85,0,38,9.4,14.2,0,0,0,0,0,0,8.5,8.5
5,TonyGonzalez,ATL,TE,2013,12,NO,10,8,80,83,0,37,8.3,10.4,0,0,0,0,0,0,8.3,8.3
6,AntonioGates,LAC,TE,2013,12,KC,11,9,81.8,80,0,36,7.3,8.9,0,0,0,0,0,0,8,8
6,CobyFleener,IND,TE,2013,12,ARI,9,7,77.8,80,0,36,8.9,11.4,0,0,0,0,0,0,8,8
8,JordanCameron,CLE,TE,2013,12,PIT,8,7,87.5,66,0,30,8.2,9.4,0,0,0,0,0,0,6.6,6.6
9,RobHousler,ARI,TE,2013,12,IND,7,6,85.7,65,0,29,9.3,10.8,0,0,0,0,0,0,6.5,6.5
10,HeathMiller,PIT,TE,2013,12,CLE,10,8,80,64,0,28,6.4,8,0,0,0,0,0,0,6.4,6.4
11,VernonDavis,SF,TE,2013,12,WAS,6,4,66.7,63,0,28,10.5,15.8,0,0,0,0,0,0,6.3,6.3
12,JohnCarlson,MIN,TE,2013,12,GB,7,6,85.7,62,0,28,8.9,10.3,0,0,0,0,0,0,6.2,6.2
12,FredDavis,WAS,TE,2013,12,SF,6,5,83.3,62,0,27,10.3,12.4,0,0,0,0,0,0,6.2,6.2
14,BrandonPettigrew,DET,TE,2013,12,TB,7,6,85.7,57,0,26,8.1,9.5,0,0,0,0,0,0,5.7,5.7
15,BrandonMyers,NYG,TE,2013,12,DAL,5,4,80,54,0,24,10.8,13.5,0,0,0,0,0,0,5.4,5.4
16,JaredCook,LAR,TE,2013,12,CHI,6,4,66.7,52,0,23,8.7,13,0,0,0,0,0,0,5.2,5.2
16,MarcedesLewis,JAX,TE,2013,12,HOU,6,4,66.7,52,0,23,8.7,13,0,0,0,0,0,0,5.2,5.2
16,DelanieWalkerIR,TEN,TE,2013,12,OAK,6,5,83.3,52,0,23,8.7,10.4,0,0,0,0,0,0,5.2,5.2
19,MartellusBennett,CHI,TE,2013,12,LAR,6,5,83.3,51,0,23,8.5,10.2,0,0,0,0,0,0,5.1,5.1
19,CharlesClayQ,MIA,TE,2013,12,CAR,7,5,71.4,48,0,22,6.9,9.6,0,3,0,0,0,0,5.1,5.1
21,GregOlsenO,CAR,TE,2013,12,MIA,5,4,80,50,0,22,10,12.5,0,0,0,0,0,0,5,5
22,AndrewQuarless,GB,TE,2013,12,MIN,7,6,85.7,41,0,18,5.9,6.8,0,0,0,0,0,0,4.1,4.1
23,EdDickson,BAL,TE,2013,12,NYJ,4,3,75,38,0,17,9.5,12.7,0,0,0,0,0,0,3.8,3.8
