Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,PeytonManning,DEN,QB,2013,14,TEN,27,44,61.4,356,8.1,3,1,100.19,0,-1,0,0,24.1,24.14
2,TomBrady,NE,QB,2013,14,CLE,31,46,67.4,382,8.3,2,0,107.34,0,1,0,0,23.4,23.38
3,DrewBrees,NO,QB,2013,14,CAR,36,53,67.9,387,7.3,2,0,101.69,-1,-2,2,0,23.3,23.28
4,JoshMcCown,CHI,QB,2013,14,DAL,28,44,63.6,336,7.6,2,0,102.08,1,6,6,0,22,22.04
5,MatthewStafford,DET,QB,2013,14,PHI,29,51,56.9,409,8,2,2,79.62,3,11,3.7,0,21.5,21.46
6,JoeFlacco,BAL,QB,2013,14,MIN,31,52,59.6,329,6.3,2,1,82.93,4,17,4.2,0,20.9,20.86
7,NickFoles,PHI,QB,2013,14,DET,16,26,61.5,236,9.1,2,0,116.83,6,27,4.5,0,20.1,20.14
8,CarsonPalmer,ARI,QB,2013,14,LAR,23,35,65.7,296,8.5,2,0,111.13,0,0,0,0,19.8,19.84
9,TonyRomo,DAL,QB,2013,14,CHI,25,43,58.1,276,6.4,2,0,92.78,1,3,3,0,19.3,19.34
10,MattRyan,ATL,QB,2013,14,GB,38,58,65.5,394,6.8,1,1,83.55,3,13,4.3,0,19.1,19.06
11,BenRoethlisberger,PIT,QB,2013,14,MIA,23,36,63.9,260,7.2,2,0,103.94,1,3,3,0,18.7,18.7
12,PhilipRivers,LAC,QB,2013,14,NYG,28,43,65.1,345,8,1,0,97.53,2,7,3.5,0,18.5,18.5
13,RobertGriffinIII,WAS,QB,2013,14,KC,22,34,64.7,240,7.1,1,0,95.22,8,45,5.6,0,18.1,18.1
14,AlexSmith,KC,QB,2013,14,WAS,24,40,60,243,6.1,1,0,85.73,4,29,7.2,0,16.6,16.62
15,AndyDalton,CIN,QB,2013,14,IND,24,44,54.5,289,6.6,2,2,71.12,3,10,3.3,0,16.6,16.56
16,EliManning,NYG,QB,2013,14,LAC,29,45,64.4,311,6.9,1,0,91.99,0,0,0,0,16.4,16.44
17,RyanTannehillP,MIA,QB,2013,14,PIT,25,38,65.8,270,7.1,1,0,95.29,3,16,5.3,0,16.4,16.4
18,RyanFitzpatrick,TEN,QB,2013,14,DEN,26,39,66.7,271,6.9,1,1,84.46,6,34,5.7,0,16.2,16.24
19,CaseKeenum,HOU,QB,2013,14,JAX,20,38,52.6,269,7.1,1,0,84.21,2,10,5,0,15.8,15.76
20,KellenClemens,LAR,QB,2013,14,ARI,19,37,51.4,259,7,1,0,83.05,3,12,4,0,15.6,15.56
21,CamNewton,CAR,QB,2013,14,NO,20,34,58.8,221,6.5,1,1,75.74,7,45,6.4,0,15.3,15.34
22,JasonCampbell,CLE,QB,2013,14,NE,24,42,57.1,254,6,1,0,82.84,2,9,4.5,0,15.1,15.06
23,EJManuel,BUF,QB,2013,14,TB,22,38,57.9,245,6.4,1,0,85.96,3,11,3.7,0,14.9,14.9
24,RussellWilson,SEA,QB,2013,14,SF,15,21,71.4,210,10,1,0,119.15,4,23,5.8,0,14.7,14.7
25,MattMcGloin,OAK,QB,2013,14,NYJ,21,37,56.8,267,7.2,1,0,88.46,0,0,0,0,14.7,14.68
26,AndrewLuckP,IND,QB,2013,14,CIN,22,41,53.7,254,6.2,1,1,70.58,4,25,6.2,0,14.7,14.66
27,MikeGlennon,TB,QB,2013,14,BUF,21,30,70,262,8.7,1,0,107.92,0,0,0,0,14.5,14.48
28,ChadHenne,JAX,QB,2013,14,HOU,31,49,63.3,297,6.1,1,1,78.36,0,0,0,0,13.9,13.88
29,ColinKaepernick,SF,QB,2013,14,SEA,14,24,58.3,176,7.3,1,0,95.14,5,26,5.2,0,13.6,13.64
30,MattFlynn,GB,QB,2013,14,ATL,18,27,66.7,225,8.3,1,0,104.71,2,5,2.5,0,13.5,13.5
31,MattCassel,MIN,QB,2013,14,BAL,22,34,64.7,242,7.1,1,1,83.21,1,3,3,0,12,11.98
32,GenoSmith,NYJ,QB,2013,14,OAK,19,36,52.8,218,6.1,0,1,59.72,5,18,3.6,0,8.8,8.82
33,MattSchaub,HOU,QB,2013,14,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,LukeMcCown,NO,QB,2013,14,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,CharlieWhitehurst,LAC,QB,2013,14,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,KyleOrton,DAL,QB,2013,14,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
