Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,CamNewton,CAR,QB,2015,13,NO,19,31,61.3,239,7.7,2,1,93.35,8,43,5.4,1,25.9,25.86
2,TomBrady,NE,QB,2015,13,PHI,25,39,64.1,291,7.5,3,1,101.55,2,3,1.5,0,21.9,21.94
3,RussellWilson,SEA,QB,2015,13,MIN,18,30,60,226,7.5,2,1,91.81,6,35,5.8,0,18.5,18.54
4,AaronRodgersQ,GB,QB,2015,13,DET,22,35,62.9,262,7.5,2,1,92.8,4,18,4.5,0,18.3,18.28
5,BenRoethlisberger,PIT,QB,2015,13,IND,24,36,66.7,298,8.3,2,1,99.07,2,3,1.5,0,18.2,18.22
6,MatthewStafford,DET,QB,2015,13,GB,24,39,61.5,280,7.2,2,1,89.69,2,9,4.5,0,18.1,18.1
6,BlakeBortles,JAX,QB,2015,13,TEN,23,39,59,255,6.5,2,1,84.88,3,19,6.3,0,18.1,18.1
8,AlexSmith,KC,QB,2015,13,OAK,21,33,63.6,236,7.2,2,1,92.49,4,24,6,0,17.8,17.84
9,CarsonPalmer,ARI,QB,2015,13,LAR,24,37,64.9,288,7.8,2,1,95.33,2,2,1,0,17.7,17.72
10,MattRyan,ATL,QB,2015,13,TB,26,38,68.4,285,7.5,2,1,96.93,2,3,1.5,0,17.7,17.7
11,RyanFitzpatrick,NYJ,QB,2015,13,NYG,22,36,61.1,252,7,2,1,89.12,4,16,4,0,17.7,17.68
12,TyrodTaylorQ,BUF,QB,2015,13,HOU,19,31,61.3,218,7,2,1,90.52,6,28,4.7,0,17.5,17.52
13,DrewBrees,NO,QB,2015,13,CAR,26,40,65,282,7,2,1,91.88,1,2,2,0,17.5,17.48
14,JayCutler,CHI,QB,2015,13,SF,22,34,64.7,258,7.6,2,1,94.98,3,11,3.7,0,17.4,17.42
15,PhilipRivers,LAC,QB,2015,13,DEN,25,39,64.1,280,7.2,2,1,91.83,1,2,2,0,17.4,17.4
16,EliManning,NYG,QB,2015,13,NYJ,24,39,61.5,277,7.1,2,1,89.37,1,3,3,0,17.4,17.38
17,AndyDalton,CIN,QB,2015,13,CLE,22,34,64.7,250,7.4,2,1,94,4,13,3.2,0,17.3,17.3
18,RyanTannehillP,MIA,QB,2015,13,BAL,23,37,62.2,262,7.1,2,1,90.15,2,8,4,0,17.3,17.28
18,DerekCarr,OAK,QB,2015,13,KC,23,38,60.5,267,7,2,1,88.38,2,6,3,0,17.3,17.28
20,MattHasselbeck,IND,QB,2015,13,PIT,24,39,61.5,271,6.9,2,1,88.73,2,4,2,0,17.2,17.24
21,BrockOsweiler,DEN,QB,2015,13,LAC,22,37,59.5,258,7,2,1,87.44,2,8,4,0,17.1,17.12
22,JameisWinston,TB,QB,2015,13,ATL,20,33,60.6,241,7.3,2,1,90.59,3,14,4.7,0,17,17.04
23,MarcusMariotaP,TEN,QB,2015,13,JAX,20,32,62.5,230,7.2,2,1,91.93,3,14,4.7,0,16.6,16.6
24,KirkCousins,WAS,QB,2015,13,DAL,22,34,64.7,246,7.2,2,1,93.5,2,6,3,0,16.4,16.44
25,SamBradfordQ,PHI,QB,2015,13,NE,22,38,57.9,250,6.6,2,1,84.32,2,4,2,0,16.4,16.4
26,MattSchaub,BAL,QB,2015,13,MIA,23,38,60.5,251,6.6,2,1,86.62,2,2,1,0,16.2,16.24
27,BlaineGabbertQ,SF,QB,2015,13,CHI,19,33,57.6,216,6.5,2,1,84.91,4,14,3.5,0,16,16.04
