Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,CamNewton,CAR,QB,2015,9,GB,18,32,56.2,222,6.9,2,1,85.68,7,39,5.6,1,24.8,24.78
2,TomBrady,NE,QB,2015,9,WAS,27,40,67.5,318,8,3,1,106.04,2,2,1,0,22.9,22.92
3,PhilipRivers,LAC,QB,2015,9,CHI,25,39,64.1,300,7.7,3,1,102.51,1,2,2,0,22.2,22.2
4,DrewBrees,NO,QB,2015,9,TEN,26,40,65,303,7.6,2,1,94.06,1,1,1,0,18.2,18.22
5,MattRyan,ATL,QB,2015,9,SF,26,38,68.4,289,7.6,2,1,97.37,2,6,3,0,18.2,18.16
6,AaronRodgersQ,GB,QB,2015,9,CAR,21,33,63.6,254,7.7,2,1,94.76,4,19,4.8,0,18.1,18.06
7,BenRoethlisberger,PIT,QB,2015,9,OAK,24,36,66.7,287,8,2,1,97.8,2,3,1.5,0,17.8,17.78
8,TyrodTaylorQ,BUF,QB,2015,9,MIA,19,32,59.4,219,6.8,2,1,87.89,6,27,4.5,0,17.5,17.46
8,JayCutler,CHI,QB,2015,9,LAC,23,36,63.9,259,7.2,2,1,92.25,3,11,3.7,0,17.5,17.46
10,EliManning,NYG,QB,2015,9,TB,24,37,64.9,276,7.5,2,1,93.98,2,4,2,0,17.4,17.44
11,AndyDalton,CIN,QB,2015,9,CLE,22,35,62.9,254,7.3,2,1,91.85,4,11,2.8,0,17.3,17.26
12,PeytonManning,DEN,QB,2015,9,IND,24,38,63.2,279,7.3,2,1,91.89,1,0,0,0,17.2,17.16
13,RyanFitzpatrick,NYJ,QB,2015,9,JAX,21,35,60,237,6.8,2,1,87.44,4,16,4,0,17.1,17.08
14,MarcusMariotaP,TEN,QB,2015,9,NO,20,32,62.5,237,7.4,2,1,92.84,3,15,5,0,17,16.98
15,DerekCarr,OAK,QB,2015,9,PIT,23,38,60.5,264,6.9,2,1,88.05,2,4,2,0,17,16.96
16,RyanTannehillP,MIA,QB,2015,9,BUF,23,37,62.2,244,6.6,2,1,88.12,2,11,5.5,0,16.9,16.86
17,JameisWinston,TB,QB,2015,9,NYG,20,33,60.6,238,7.2,2,1,90.21,3,12,4,0,16.7,16.72
18,SamBradfordQ,PHI,QB,2015,9,DAL,24,38,63.2,257,6.8,2,1,89.47,2,4,2,0,16.7,16.68
19,TeddyBridgewater,MIN,QB,2015,9,LAR,20,32,62.5,222,6.9,2,1,90.89,3,14,4.7,0,16.3,16.28
20,AndrewLuckP,IND,QB,2015,9,DEN,23,39,59,251,6.4,2,2,73.77,4,17,4.2,0,15.7,15.74
21,BlakeBortles,JAX,QB,2015,9,NYJ,21,37,56.8,238,6.4,2,2,71.68,3,16,5.3,0,15.1,15.12
22,KirkCousins,WAS,QB,2015,9,NE,22,36,61.1,256,7.1,2,2,78.01,1,3,3,0,14.5,14.54
23,JohnnyManziel,CLE,QB,2015,9,CIN,19,33,57.6,204,6.2,1,1,73.3,4,22,5.5,0,12.4,12.36
24,BlaineGabbertQ,SF,QB,2015,9,ATL,18,31,58.1,199,6.4,1,1,74.53,3,10,3.3,0,11,10.96
25,NickFoles,LAR,QB,2015,9,MIN,17,30,56.7,188,6.3,1,1,72.64,2,5,2.5,0,10,10.02
26,MattCassel,DAL,QB,2015,9,PHI,18,30,60,198,6.6,1,2,62.92,3,12,4,0,9.1,9.12
27,ColinKaepernick,SF,QB,2015,9,ATL,5,8,62.5,53,6.6,1,0,121.35,1,7,7,0,6.8,6.82
28,ZachMettenberger,TEN,QB,2015,9,NO,5,9,55.6,60,6.7,1,0,113.19,1,2,2,0,6.6,6.6
29,GenoSmith,NYJ,QB,2015,9,JAX,1,1,100,13,13,0,0,118.75,0,1,0,0,0.6,0.62
30,EJManuel,BUF,QB,2015,9,MIA,1,1,100,7,7,0,0,95.83,0,1,0,0,0.4,0.38
31,ShaunHill,MIN,QB,2015,9,LAR,1,1,100,9,9,0,0,104.17,0,0,0,0,0.4,0.36
31,MarkSanchez,PHI,QB,2015,9,DAL,1,1,100,9,9,0,0,104.17,0,0,0,0,0.4,0.36
33,CaseKeenum,LAR,QB,2015,9,MIN,1,1,100,8,8,0,0,100,0,0,0,0,0.3,0.32
33,ChadHenne,JAX,QB,2015,9,NYJ,1,1,100,8,8,0,0,100,0,0,0,0,0.3,0.32
33,MikeGlennon,TB,QB,2015,9,NYG,1,1,100,8,8,0,0,100,0,0,0,0,0.3,0.32
36,ColtMcCoy,WAS,QB,2015,9,NE,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
36,MattHasselbeck,IND,QB,2015,9,DEN,0,1,0,7,7,0,0,56.25,0,0,0,0,0.3,0.28
38,MattMcGloin,OAK,QB,2015,9,PIT,1,1,100,6,6,0,0,91.67,0,0,0,0,0.2,0.24
38,BrockOsweiler,DEN,QB,2015,9,IND,0,1,0,6,6,0,0,52.08,0,0,0,0,0.2,0.24
40,DerekAnderson,CAR,QB,2015,9,GB,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
40,ScottTolzien,GB,QB,2015,9,CAR,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
40,JimmyGaroppoloIR,NE,QB,2015,9,WAS,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
40,RyanNassib,NYG,QB,2015,9,TB,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
44,AustinDavisP,CLE,QB,2015,9,CIN,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.16
44,JimmyClausen,CHI,QB,2015,9,LAC,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
44,KellenClemens,LAC,QB,2015,9,CHI,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.16
47,BrandonWeeden,DAL,QB,2015,9,PHI,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
48,MattMoore,MIA,QB,2015,9,BUF,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
48,LandryJones,PIT,QB,2015,9,OAK,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
50,AJMcCarron,CIN,QB,2015,9,CLE,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
50,SeanRenfree,ATL,QB,2015,9,SF,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
52,JoshMcCown,CLE,QB,2015,9,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,JoeWebb,CAR,QB,2015,9,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,BrettHundley,GB,QB,2015,9,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,RobertGriffinIII,WAS,QB,2015,9,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,CharlieWhitehurst,TEN,QB,2015,9,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,GarrettGrayson,NO,QB,2015,9,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,LukeMcCown,NO,QB,2015,9,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,JoshJohnson,BUF,QB,2015,9,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,TaylorHeinicke,MIN,QB,2015,9,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,SeanMannion,LAR,QB,2015,9,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,BrycePetty,NYJ,QB,2015,9,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,BruceGradkowski,PIT,QB,2015,9,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,MichaelVick,PIT,QB,2015,9,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,RyanGriffin,TB,QB,2015,9,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,TrevorSiemian,DEN,QB,2015,9,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,StephenMorris,PHI,QB,2015,9,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,TonyRomo,DAL,QB,2015,9,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,KellenMoore,DAL,QB,2015,9,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,DavidFales,CHI,QB,2015,9,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,BradSorensen,LAC,QB,2015,9,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
