Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,RobGronkowskiQ,NE,TE,2017,2,NO,8.55,5,55.6,79.4,0.7,0,8.8,15.8,0,0,0,0,0.1,0.1,11.9,11.94
2,GregOlsenO,CAR,TE,2017,2,BUF,8.92,5.1,55.6,66.6,0.4,0,7.4,13.4,0,0,0,0,0,0,9.1,9.06
3,TravisKelce,KC,TE,2017,2,PHI,7.5,5.4,62.5,67.1,0.4,0,8.4,13.4,0,0,0,0,0.1,0.1,8.9,8.91
4,JordanReed,WAS,TE,2017,2,LAR,8.08,5.5,75,59.9,0.4,0,7.5,10,0,0,0,0,0.1,0.1,8.2,8.19
5,JimmyGrahamP,SEA,TE,2017,2,SF,6.17,4.2,66.7,53.4,0.5,0,8.8,13.2,0,0,0,0,0.1,0.1,8.1,8.14
6,DelanieWalkerIR,TEN,TE,2017,2,JAX,5.98,4.4,66.7,50.6,0.4,0,8.5,12.8,0,0.1,0,0,0,0,7.5,7.47
7,ZachErtz,PHI,TE,2017,2,KC,9.16,5.3,55.6,54.1,0.3,0,6,10.8,0,0,0,0,0.1,0.1,7,7.01
8,KyleRudolph,MIN,TE,2017,2,PIT,8.97,5.1,55.6,49.5,0.3,0,5.6,10,0,0,0,0,0,0,6.8,6.75
9,TylerEifert,CIN,TE,2017,2,HOU,5.29,3.7,80,43.4,0.4,0,8.6,10.8,0,0,0,0,0,0,6.7,6.74
9,MartellusBennett,GB,TE,2017,2,ATL,6.76,4.1,57.1,43.4,0.4,0,6.1,10.8,0,0,0,0,0,0,6.7,6.74
11,AustinHooper,ATL,TE,2017,2,GB,4.09,3.1,75,40.9,0.4,0,10.2,13.7,0,0,0,0,0,0,6.5,6.49
12,CharlesClayQ,BUF,TE,2017,2,CAR,6.21,4.5,66.7,46.1,0.3,0,7.7,11.5,0,0,0,0,0,0,6.4,6.41
13,CobyFleener,NO,TE,2017,2,NE,5.13,3.8,80,45.2,0.3,0,9,11.2,0,0,0,0,0,0,6.3,6.32
14,JaredCook,OAK,TE,2017,2,NYJ,4.72,3.5,80,44.2,0.3,0,8.8,11,0,0,0,0,0.1,0.1,6,6.02
15,HunterHenryPUP,LAC,TE,2017,2,MIA,4.23,2.9,75,35.5,0.4,0,9,12,0,0,0,0,0.1,0.1,5.8,5.75
16,EricEbronP,DET,TE,2017,2,NYG,5.48,4,80,44.5,0.2,0,8.8,11,0,0,0,0,0,0,5.6,5.65
17,EvanEngramO,NYG,TE,2017,2,DET,5.81,3.4,50,37.4,0.3,0,6.2,12.3,0,0,0,0,0,0,5.5,5.54
18,ZachMillerIR,CHI,TE,2017,2,TB,5.47,3.4,60,37.1,0.3,0,7.4,12.3,0,0,0,0,0,0,5.5,5.51
19,CameronBrate,TB,TE,2017,2,CHI,4.23,2.9,75,35.8,0.3,0,9,12,0,0,0,0,0,0,5.4,5.38
20,JesseJames,PIT,TE,2017,2,MIN,4.41,3.2,75,32,0.3,0,8,10.7,0,0,0,0,0,0,5,5
21,JuliusThomas,MIA,TE,2017,2,LAC,4.58,3.1,60,31.9,0.3,0,6.4,10.7,0,0,0,0,0,0,5,4.99
22,AntonioGates,LAC,TE,2017,2,MIA,4.83,3.1,60,33.8,0.3,0,6.8,11.3,0,0,0,0,0.1,0.1,5,4.98
23,JasonWittenIR,DAL,TE,2017,2,DEN,7.7,4.4,50,39.6,0.2,0,5,10,0,0,0,0,0.1,0.1,5,4.96
24,JackDoyleO,IND,TE,2017,2,ARI,5.44,3.4,60,32.5,0.2,0,6.4,10.7,0,0,0,0,0.1,0.1,4.2,4.25
25,GeorgeKittle,SF,TE,2017,2,SEA,4.81,2.9,60,28.7,0.2,0,5.8,9.7,0,0,0,0,0,0,4.1,4.07
26,OJHoward,TB,TE,2017,2,CHI,3.21,2.4,66.7,27.9,0.2,0,9.3,14,0,0,0,0,0,0,4,3.99
27,DavidNjoku,CLE,TE,2017,2,BAL,3.53,2.7,75,26.9,0.2,0,6.8,9,0,0,0,0,0,0,3.9,3.89
28,TylerHigbeeQ,LAR,TE,2017,2,WAS,3.21,2.4,66.7,23.6,0.2,0,8,12,0,0,0,0,0,0,3.6,3.56
29,MarcedesLewis,JAX,TE,2017,2,TEN,3.97,2.3,50,23.4,0.2,0,5.8,11.5,0,0,0,0,0,0,3.5,3.54
30,DwayneAllen,NE,TE,2017,2,NO,3.3,1.9,66.7,22.3,0.2,0,7.3,11,0,0,0,0,0,0,3.4,3.43
31,BenjaminWatson,BAL,TE,2017,2,CLE,3.08,2.1,66.7,21.5,0.2,0,7.3,11,0,0,0,0,0,0,3.4,3.35
32,TroyNiklas,ARI,TE,2017,2,IND,2.26,1.7,100,18.6,0.2,0,9.5,9.5,0,0,0,0,0,0,3.1,3.06
33,WillTyeIR,NYJ,TE,2017,2,OAK,3.8,2.2,50,22.8,0.1,0,5.8,11.5,0,0,0,0,0,0,2.9,2.88
34,NickBoyle,BAL,TE,2017,2,CLE,3.67,2.1,50,20.3,0.1,0,5,10,0,0,0,0,0,0,2.6,2.63
35,VernonDavis,WAS,TE,2017,2,LAR,2.32,1.4,50,17.9,0.1,0,9,18,0,0,0,0,0,0,2.4,2.39
36,SethDeValveQ,CLE,TE,2017,2,BAL,2.34,1.7,100,17.8,0.1,0,9,9,0,0,0,0,0,0,2.4,2.38
37,AJDerbyO,DEN,TE,2017,2,DAL,2.43,1.8,100,18.9,0.1,0,9.5,9.5,0,0,0,0,0.1,0.1,2.3,2.29
38,EvanBaylis,HOU,TE,2017,2,CIN,2.43,1.4,50,16.8,0.1,0,8.5,17,0,0,0,0,0,0,2.3,2.28
39,JoshHill,NO,TE,2017,2,NE,2.65,1.7,66.7,16.4,0.1,0,5.3,8,0,0,0,0,0,0,2.2,2.24
40,DionSims,CHI,TE,2017,2,TB,2.19,1.5,100,15.7,0.1,0,8,8,0,0,0,0,0,0,2.2,2.17
41,VirgilGreen,DEN,TE,2017,2,DAL,2.4,1.5,100,15.6,0.1,0,8,8,0,0,0,0,0,0,2.2,2.16
42,CliveWalford,OAK,TE,2017,2,NYJ,2.25,1.4,50,13.7,0.1,0,7,14,0,0,0,0,0,0,2,1.97
43,GeraldEverett,LAR,TE,2017,2,WAS,1.72,1,50,11.9,0.1,0,6,12,0,0,0,0,0,0,1.8,1.79
44,MaxxWilliams,BAL,TE,2017,2,CLE,1.88,1.1,50,11.8,0.1,0,6,12,0,0,0,0,0,0,1.8,1.78
45,LevineToilolo,ATL,TE,2017,2,GB,1.27,0.8,100,10.6,0.1,0,11,11,0,0,0,0,0,0,1.7,1.66
46,DemetriusHarris,KC,TE,2017,2,PHI,1.67,1.1,50,10.4,0.1,0,5,10,0,0,0,0,0,0,1.6,1.64
47,LukeWillson,SEA,TE,2017,2,SF,1.24,0.8,100,9.8,0.1,0,10,10,0,0,0,0,0,0,1.6,1.58
48,JeffHeuerman,DEN,TE,2017,2,DAL,1.24,0.9,100,9.7,0.1,0,10,10,0,0,0,0,0,0,1.6,1.57
49,LanceKendricks,GB,TE,2017,2,ATL,1.75,1,50,9.3,0.1,0,4.5,9,0,0,0,0,0,0,1.5,1.53
50,TreyBurton,PHI,TE,2017,2,KC,1.42,1,100,8.6,0.1,0,9,9,0,0,0,0,0,0,1.5,1.46
51,BrentCelek,PHI,TE,2017,2,KC,1.53,0.9,50,9.8,0,0,5,10,0,0,0,0,0,0,1,0.98
52,RichardRodgersIR,GB,TE,2017,2,ATL,1.05,0.8,100,9.4,0,0,9,9,0,0,0,0,0,0,0.9,0.94
53,EdDickson,CAR,TE,2017,2,BUF,1.17,0.7,100,7.7,0,0,8,8,0,0,0,0,0,0,0.8,0.77
54,AnthonyFasano,MIA,TE,2017,2,LAC,1.03,0.6,100,7.5,0,0,8,8,0,0,0,0,0,0,0.8,0.75
55,RhettEllison,NYG,TE,2017,2,DET,0.95,0.7,100,7.3,0,0,7,7,0,0,0,0,0,0,0.7,0.73
56,GarrettCelek,SF,TE,2017,2,SEA,1.02,0.6,100,7,0,0,7,7,0,0,0,0,0,0,0.7,0.7
57,NickO'Leary,BUF,TE,2017,2,CAR,0.7,0.4,0,6.4,0,0,6,0,0,0,0,0,0,0,0.6,0.64
58,AdamShaheenIR,CHI,TE,2017,2,TB,1,0.6,100,5.9,0,0,6,6,0,0,0,0,0,0,0.6,0.59
59,DarrenFells,DET,TE,2017,2,NYG,0.82,0.6,100,5.8,0,0,6,6,0,0,0,0,0,0,0.6,0.58
60,BenKoyack,JAX,TE,2017,2,TEN,0.65,0.4,0,5.4,0,0,5,0,0,0,0,0,0,0,0.5,0.54
61,RandallTelfer,CLE,TE,2017,2,BAL,0.65,0.5,0,5.3,0,0,5,0,0,0,0,0,0,0,0.5,0.53
61,JonnuSmith,TEN,TE,2017,2,JAX,0.79,0.5,0,5.3,0,0,5,0,0,0,0,0,0,0,0.5,0.53
63,JamesHannaIR,DAL,TE,2017,2,DEN,0.67,0.5,0,5.2,0,0,5,0,0,0,0,0,0,0,0.5,0.52
64,LukeStocker,TB,TE,2017,2,CHI,1.09,0.7,100,4.6,0,0,5,5,0,0,0,0,0,0,0.5,0.46
64,GeoffSwaim,DAL,TE,2017,2,DEN,1.1,0.7,100,4.6,0,0,5,5,0,0,0,0,0,0,0.5,0.46
66,MarQueisGrayIR,MIA,TE,2017,2,LAC,0.7,0.4,0,4.4,0,0,4,0,0,0,0,0,0,0,0.4,0.44
