Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,AntonioBrown,PIT,WR,2016,12,IND,13.2,8.1,61.5,101.8,0.7,0,7.8,12.8,0.2,1.3,0,0,0.1,0.1,14.3,14.31
2,OdellBeckhamJr,NYG,WR,2016,12,CLE,12.02,7.2,58.3,96.6,0.7,0,8.1,13.9,0,0,0,0,0.1,0.1,13.7,13.66
3,JulioJonesP,ATL,WR,2016,12,ARI,8.64,6,66.7,87,0.6,0,9.7,14.5,0,0.3,0,0,0.1,0.1,12.1,12.13
4,AmariCooper,OAK,WR,2016,12,CAR,9.03,6.5,66.7,82.5,0.6,0,9.1,13.7,0,0.2,0,0,0,0,11.9,11.87
5,MikeEvans,TB,WR,2016,12,SEA,8.1,5.4,62.5,82.4,0.6,0,10.2,16.4,0,0,0,0,0,0,11.8,11.84
6,DezBryant,DAL,WR,2016,12,WAS,6.68,4.4,57.1,70.2,0.8,0,10,17.5,0,0,0,0,0,0,11.8,11.82
7,BrandinCooks,NO,WR,2016,12,LAR,7.29,5.1,71.4,71.5,0.6,0,10.3,14.4,0.4,2.2,0,0,0.1,0.1,10.8,10.77
8,LarryFitzgeraldQ,ARI,WR,2016,12,ATL,9.72,7.1,70,78,0.5,0,7.8,11.1,0.1,0.2,0,0,0.1,0.1,10.6,10.62
9,JordyNelson,GB,WR,2016,12,PHI,10.09,5.8,60,77.6,0.5,0,7.8,13,0,0,0,0,0.1,0.1,10.6,10.56
10,DougBaldwinQ,SEA,WR,2016,12,TB,8.21,5.2,62.5,69,0.6,0,8.6,13.8,0,0,0,0,0,0,10.5,10.5
11,AllenRobinson,JAX,WR,2016,12,BUF,10.73,6.1,54.5,81.6,0.4,0,7.5,13.7,0,0,0,0,0.1,0.1,10.4,10.36
12,KelvinBenjamin,CAR,WR,2016,12,OAK,8.47,4.9,62.5,72.5,0.5,0,9,14.4,0,0,0,0,0.1,0.1,10,10.05
13,T.Y.Hilton,IND,WR,2016,12,PIT,7.34,5.1,71.4,76.2,0.4,0,10.9,15.2,0,0.2,0,0,0,0,10,10.04
14,JordanMatthewsP,PHI,WR,2016,12,GB,9.2,5.2,55.6,67.4,0.5,0,7.4,13.4,0,0.1,0,0,0,0,9.8,9.75
15,DeAndreHopkinsQ,HOU,WR,2016,12,LAC,9.46,5.6,66.7,73.4,0.4,0,8.1,12.2,0,0,0,0,0,0,9.7,9.74
16,BrandonMarshall,NYJ,WR,2016,12,NE,8.82,5.1,55.6,73,0.4,0,8.1,14.6,0,0,0,0,0,0,9.7,9.7
17,TerrellePryorP,CLE,WR,2016,12,NYG,7.2,5,71.4,71.9,0.4,0,10.3,14.4,0.4,1.7,0,0,0.1,0.1,9.6,9.56
18,RishardMatthews,TEN,WR,2016,12,CHI,8.27,4.7,62.5,65.2,0.5,0,8.1,13,0,0,0,0,0,0,9.5,9.52
19,DemaryiusThomas,DEN,WR,2016,12,KC,7.59,5.2,62.5,69.4,0.4,0,8.6,13.8,0,0,0,0,0.1,0.1,9.1,9.14
20,JulianEdelmanSUS,NE,WR,2016,12,NYJ,9.06,5.7,66.7,64.5,0.4,0,7.1,10.7,0.7,3.6,4,0,0.1,0.1,9,9.01
21,MichaelCrabtree,OAK,WR,2016,12,CAR,8.56,5.6,66.7,65.7,0.4,0,7.3,11,0,0.1,0,0,0,0,9,8.98
22,EmmanuelSanders,DEN,WR,2016,12,KC,7.25,5,71.4,71,0.3,0,10.1,14.2,0,0.3,0,0,0,0,8.9,8.93
23,TyrellWilliams,LAC,WR,2016,12,HOU,5.37,4.1,80,58.9,0.5,0,11.8,14.8,0,0,0,0,0,0,8.9,8.89
24,JarvisLandry,MIA,WR,2016,12,SF,10.32,5.8,60,64.1,0.4,0,6.4,10.7,0.3,1.7,0,0,0.1,0.1,8.8,8.78
25,ColeBeasleyQ,DAL,WR,2016,12,WAS,6.61,4.5,57.1,56.4,0.5,0,8,14,0,0,0,0,0,0,8.6,8.64
26,KennyBritt,LAR,WR,2016,12,NO,6.07,4.6,83.3,63.8,0.4,0,10.7,12.8,0,0.1,0,0,0.1,0.1,8.6,8.59
27,SteveSmith,BAL,WR,2016,12,CIN,7.75,5.1,62.5,67.6,0.3,0,8.5,13.6,0,0,0,0,0,0,8.6,8.56
28,AdamThielen,MIN,WR,2016,12,DET,5.76,4.3,66.7,60.6,0.4,0,10.2,15.2,0.1,0.3,0,0,0,0,8.5,8.49
