Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,AntonioBrown,PIT,WR,2015,14,CIN,13,8,61.5,102,1,0,7.8,12.8,0,0,0,0,0,0,16.2,16.2
2,OdellBeckhamJr,NYG,WR,2015,14,MIA,12,7,58.3,92,1,0,7.7,13.1,0,0,0,0,0,0,15.2,15.2
3,DeAndreHopkinsQ,HOU,WR,2015,14,NE,12,7,58.3,89,1,0,7.4,12.7,0,0,0,0,0,0,14.9,14.9
4,AJGreenP,CIN,WR,2015,14,PIT,9,6,66.7,88,1,0,9.8,14.7,0,0,0,0,0,0,14.8,14.8
5,AlshonJefferyQ,CHI,WR,2015,14,WAS,9,6,66.7,83,1,0,9.2,13.8,0,0,0,0,0,0,14.3,14.3
5,JulioJonesP,ATL,WR,2015,14,CAR,10,7,70,83,1,0,8.3,11.9,0,0,0,0,0,0,14.3,14.3
7,LarryFitzgeraldQ,ARI,WR,2015,14,MIN,8,6,75,80,1,0,10,13.3,0,0,0,0,0,0,14,14
7,BrandonMarshall,NYJ,WR,2015,14,TEN,10,6,60,80,1,0,8,13.3,0,0,0,0,0,0,14,14
9,AllenRobinson,JAX,WR,2015,14,IND,11,6,54.5,79,1,0,7.2,13.2,0,0,0,0,0,0,13.9,13.9
10,CalvinJohnson,DET,WR,2015,14,LAR,9,6,66.7,77,1,0,8.6,12.8,0,0,0,0,0,0,13.7,13.7
11,MikeEvans,TB,WR,2015,14,NO,8,5,62.5,76,1,0,9.5,15.2,0,0,0,0,0,0,13.6,13.6
12,DemaryiusThomas,DEN,WR,2015,14,OAK,9,6,66.7,74,1,0,8.2,12.3,0,0,0,0,0,0,13.4,13.4
13,JarvisLandry,MIA,WR,2015,14,NYG,11,6,54.5,67,1,0,6.1,11.2,1,4,4,0,0,0,13.1,13.1
14,BrandinCooks,NO,WR,2015,14,TB,9,6,66.7,70,1,0,7.8,11.7,0,0,0,0,0,0,13,13
14,T.Y.Hilton,IND,WR,2015,14,JAX,7,5,71.4,70,1,0,10,14,0,0,0,0,0,0,13,13
14,JeremyMaclin,KC,WR,2015,14,LAC,8,5,62.5,70,1,0,8.8,14,0,0,0,0,0,0,13,13
17,SammyWatkins,BUF,WR,2015,14,PHI,7,5,71.4,69,1,0,9.9,13.8,0,0,0,0,0,0,12.9,12.9
18,JohnBrown,ARI,WR,2015,14,MIN,7,4,57.1,66,1,0,9.4,16.5,0,1,0,0,0,0,12.7,12.7
18,EricDecker,NYJ,WR,2015,14,TEN,8,5,62.5,67,1,0,8.4,13.4,0,0,0,0,0,0,12.7,12.7
18,EmmanuelSanders,DEN,WR,2015,14,OAK,7,5,71.4,66,1,0,9.4,13.2,0,1,0,0,0,0,12.7,12.7
21,MartavisBryant,PIT,WR,2015,14,CIN,7,4,57.1,65,1,0,9.3,16.2,0,1,0,0,0,0,12.6,12.6
21,DannyAmendola,NE,WR,2015,14,HOU,10,6,60,66,1,0,6.6,11,0,0,0,0,0,0,12.6,12.6
23,AnquanBoldin,SF,WR,2015,14,CLE,7,5,71.4,64,1,0,9.1,12.8,0,0,0,0,0,0,12.4,12.4
23,DeSeanJackson,WAS,WR,2015,14,CHI,6,4,66.7,64,1,0,10.7,16,0,0,0,0,0,0,12.4,12.4
23,DezBryant,DAL,WR,2015,14,GB,8,5,62.5,64,1,0,8,12.8,0,0,0,0,0,0,12.4,12.4
26,RandallCobbQ,GB,WR,2015,14,DAL,9,5,55.6,62,1,0,6.9,12.4,0,1,0,0,0,0,12.3,12.3
27,AllenHurns,JAX,WR,2015,14,IND,7,4,57.1,61,1,0,8.7,15.2,0,0,0,0,0,0,12.1,12.1
27,DougBaldwinQ,SEA,WR,2015,14,BAL,8,5,62.5,61,1,0,7.6,12.2,0,0,0,0,0,0,12.1,12.1
29,VincentJackson,TB,WR,2015,14,NO,5,4,80,60,1,0,12,15,0,0,0,0,0,0,12,12
30,TravisBenjaminQ,CLE,WR,2015,14,SF,6,4,66.7,58,1,0,9.7,14.5,0,1,0,0,0,0,11.9,11.9
31,MichaelFloyd,ARI,WR,2015,14,MIN,6,4,66.7,55,1,0,9.2,13.8,0,0,0,0,0,0,11.5,11.5
32,DevanteParkerQ,MIA,WR,2015,14,NYG,6,4,66.7,52,1,0,8.7,13,0,0,0,0,0,0,11.2,11.2
33,JordanMatthewsP,PHI,WR,2015,14,BUF,7,4,57.1,51,1,0,7.3,12.8,0,0,0,0,0,0,11.1,11.1
34,TedGinnP,CAR,WR,2015,14,ATL,7,4,57.1,49,1,0,7,12.2,0,1,0,0,0,0,11,11
35,AmariCooper,OAK,WR,2015,14,DEN,7,5,71.4,64,0,0,9.1,12.8,0,0,0,0,0,0,6.4,6.4
36,GoldenTateQ,DET,WR,2015,14,LAR,8,5,62.5,58,0,0,7.2,11.6,0,1,0,0,0,0,5.9,5.9
37,MichaelCrabtree,OAK,WR,2015,14,DEN,6,4,66.7,57,0,0,9.5,14.2,0,0,0,0,0,0,5.7,5.7
38,BrandonLaFell,NE,WR,2015,14,HOU,6,4,66.7,56,0,0,9.3,14,0,0,0,0,0,0,5.6,5.6
39,MarvinJones,CIN,WR,2015,14,PIT,7,4,57.1,53,0,0,7.6,13.2,0,1,0,0,0,0,5.4,5.4
39,DonteMoncrief,IND,WR,2015,14,JAX,7,4,57.1,54,0,0,7.7,13.5,0,0,0,0,0,0,5.4,5.4
39,KamarAiken,BAL,WR,2015,14,SEA,5,4,80,54,0,0,10.8,13.5,0,0,0,0,0,0,5.4,5.4
42,StefonDiggs,MIN,WR,2015,14,ARI,7,4,57.1,53,0,0,7.6,13.2,0,0,0,0,0,0,5.3,5.3
43,NateWashington,HOU,WR,2015,14,NE,7,4,57.1,52,0,0,7.4,13,0,0,0,0,0,0,5.2,5.2
44,PierreGarcon,WAS,WR,2015,14,CHI,7,4,57.1,48,0,0,6.9,12,0,0,0,0,0,0,4.8,4.8
45,BrianHartline,CLE,WR,2015,14,SF,6,4,66.7,47,0,0,7.8,11.8,0,0,0,0,0,0,4.7,4.7
45,DorialGreen-Beckham,TEN,WR,2015,14,NYJ,5,3,60,47,0,0,9.4,15.7,0,0,0,0,0,0,4.7,4.7
45,CecilShorts,HOU,WR,2015,14,NE,6,4,66.7,44,0,0,7.3,11,1,3,3,0,0,0,4.7,4.7
48,TavonAustin,LAR,WR,2015,14,DET,5,3,60,32,0,0,6.4,10.7,2,14,7,0,0,0,4.6,4.6
48,DavanteAdams,GB,WR,2015,14,DAL,5,4,80,46,0,0,9.2,11.5,0,0,0,0,0,0,4.6,4.6
48,TylerLockett,SEA,WR,2015,14,BAL,4,3,75,45,0,0,11.2,15,0,1,0,0,0,0,4.6,4.6
51,WillieSnead,NO,WR,2015,14,TB,6,4,66.7,45,0,0,7.5,11.2,0,0,0,0,0,0,4.5,4.5
51,MalcomFloyd,LAC,WR,2015,14,KC,4,3,75,45,0,0,11.2,15,0,0,0,0,0,0,4.5,4.5
53,RuebenRandleIR,NYG,WR,2015,14,MIA,4,3,75,43,0,0,10.8,14.3,0,0,0,0,0,0,4.3,4.3
54,RobertWoods,BUF,WR,2015,14,PHI,5,3,60,42,0,0,8.4,14,0,0,0,0,0,0,4.2,4.2
54,JavonteeHerndon,LAC,WR,2015,14,KC,5,3,60,42,0,0,8.4,14,0,0,0,0,0,0,4.2,4.2
56,KennyBritt,LAR,WR,2015,14,DET,4,3,75,41,0,0,10.2,13.7,0,0,0,0,0,0,4.1,4.1
57,TerranceWilliams,DAL,WR,2015,14,GB,4,3,75,39,0,0,9.8,13,0,0,0,0,0,0,3.9,3.9
58,MarkusWheaton,PIT,WR,2015,14,CIN,4,3,75,38,0,0,9.5,12.7,0,0,0,0,0,0,3.8,3.8
58,EddieRoyal,CHI,WR,2015,14,WAS,5,3,60,38,0,0,7.6,12.7,0,0,0,0,0,0,3.8,3.8
58,JamesJones,GB,WR,2015,14,DAL,3,2,66.7,38,0,0,12.7,19,0,0,0,0,0,0,3.8,3.8
61,ChrisGivens,BAL,WR,2015,14,SEA,4,3,75,37,0,0,9.2,12.3,0,0,0,0,0,0,3.7,3.7
62,TorreySmith,SF,WR,2015,14,CLE,3,2,66.7,36,0,0,12,18,0,0,0,0,0,0,3.6,3.6
62,JamisonCrowder,WAS,WR,2015,14,CHI,5,3,60,36,0,0,7.2,12,0,0,0,0,0,0,3.6,3.6
62,RoddyWhite,ATL,WR,2015,14,CAR,4,3,75,36,0,0,9,12,0,0,0,0,0,0,3.6,3.6
65,HarryDouglas,TEN,WR,2015,14,NYJ,5,3,60,35,0,0,7,11.7,0,0,0,0,0,0,3.5,3.5
66,KennyStills,MIA,WR,2015,14,NYG,3,2,66.7,34,0,0,11.3,17,0,0,0,0,0,0,3.4,3.4
67,MarquesColston,NO,WR,2015,14,TB,5,3,60,32,0,0,6.4,10.7,0,0,0,0,0,0,3.2,3.2
67,BrandonColeman,NO,WR,2015,14,TB,3,2,66.7,32,0,0,10.7,16,0,0,0,0,0,0,3.2,3.2
67,KeshawnMartin,NE,WR,2015,14,HOU,4,3,75,32,0,0,8,10.7,0,0,0,0,0,0,3.2,3.2
67,AlbertWilson,KC,WR,2015,14,LAC,3,2,66.7,30,0,0,10,15,0,2,0,0,0,0,3.2,3.2
71,JustinHardy,ATL,WR,2015,14,CAR,5,3,60,31,0,0,6.2,10.3,0,0,0,0,0,0,3.1,3.1
71,DevinFunchess,CAR,WR,2015,14,ATL,3,2,66.7,31,0,0,10.3,15.5,0,0,0,0,0,0,3.1,3.1
71,ColeBeasleyQ,DAL,WR,2015,14,GB,4,3,75,31,0,0,7.8,10.3,0,0,0,0,0,0,3.1,3.1
74,ChrisHogan,BUF,WR,2015,14,PHI,3,2,66.7,30,0,0,10,15,0,0,0,0,0,0,3,3
74,JerrichoCotchery,CAR,WR,2015,14,ATL,3,2,66.7,30,0,0,10,15,0,0,0,0,0,0,3,3
74,JermaineKearse,SEA,WR,2015,14,BAL,4,2,50,30,0,0,7.5,15,0,0,0,0,0,0,3,3
74,DwayneHarris,NYG,WR,2015,14,MIA,3,2,66.7,30,0,0,10,15,0,0,0,0,0,0,3,3
78,MikeWallaceIR,MIN,WR,2015,14,ARI,3,2,66.7,29,0,0,9.7,14.5,0,0,0,0,0,0,2.9,2.9
78,SethRoberts,OAK,WR,2015,14,DEN,3,2,66.7,29,0,0,9.7,14.5,0,0,0,0,0,0,2.9,2.9
80,JariusWright,MIN,WR,2015,14,ARI,3,2,66.7,25,0,0,8.3,12.5,0,0,0,0,0,0,2.5,2.5
80,NelsonAgholor,PHI,WR,2015,14,BUF,3,2,66.7,25,0,0,8.3,12.5,0,0,0,0,0,0,2.5,2.5
80,MohamedSanu,CIN,WR,2015,14,PIT,4,2,50,24,0,0,6,12,0,1,0,0,0,0,2.5,2.5
83,CoreyBrown,CAR,WR,2015,14,ATL,3,2,66.7,22,0,0,7.3,11,0,2,0,0,0,0,2.4,2.4
84,JJNelson,ARI,WR,2015,14,MIN,2,1,50,23,0,0,11.5,23,0,0,0,0,0,0,2.3,2.3
84,QuintonPatton,SF,WR,2015,14,CLE,3,2,66.7,23,0,0,7.7,11.5,0,0,0,0,0,0,2.3,2.3
84,AndreJohnson,IND,WR,2015,14,JAX,3,2,66.7,23,0,0,7.7,11.5,0,0,0,0,0,0,2.3,2.3
87,TyrellWilliams,LAC,WR,2015,14,KC,3,2,66.7,22,0,0,7.3,11,0,0,0,0,0,0,2.2,2.2
88,RileyCooper,PHI,WR,2015,14,BUF,4,2,50,21,0,0,5.2,10.5,0,0,0,0,0,0,2.1,2.1
88,DevinSmith,NYJ,WR,2015,14,TEN,3,2,66.7,21,0,0,7,10.5,0,0,0,0,0,0,2.1,2.1
88,GriffWhalen,IND,WR,2015,14,JAX,3,2,66.7,21,0,0,7,10.5,0,0,0,0,0,0,2.1,2.1
91,AdamHumphries,TB,WR,2015,14,NO,3,2,66.7,20,0,0,6.7,10,0,0,0,0,0,0,2,2
91,QuincyEnunwa,NYJ,WR,2015,14,TEN,3,2,66.7,20,0,0,6.7,10,0,0,0,0,0,0,2,2
91,PhillipDorsettP,IND,WR,2015,14,JAX,3,2,66.7,20,0,0,6.7,10,0,0,0,0,0,0,2,2
94,MarqiseLeeIR,JAX,WR,2015,14,IND,3,2,66.7,18,0,0,6,9,0,1,0,0,0,0,1.9,1.9
94,JeremyButler,BAL,WR,2015,14,SEA,3,2,66.7,19,0,0,6.3,9.5,0,0,0,0,0,0,1.9,1.9
96,WesWelker,LAR,WR,2015,14,DET,3,2,66.7,18,0,0,6,9,0,0,0,0,0,0,1.8,1.8
96,JeremyKerley,NYJ,WR,2015,14,TEN,3,2,66.7,18,0,0,6,9,0,0,0,0,0,0,1.8,1.8
98,CharlesJohnson,MIN,WR,2015,14,ARI,2,1,50,16,0,0,8,16,0,0,0,0,0,0,1.6,1.6
98,JoshHuff,PHI,WR,2015,14,BUF,3,2,66.7,16,0,0,5.3,8,0,0,0,0,0,0,1.6,1.6
98,MarcMariani,CHI,WR,2015,14,WAS,1,1,100,16,0,0,16,16,0,0,0,0,0,0,1.6,1.6
98,JoshBellamy,CHI,WR,2015,14,WAS,1,1,100,16,0,0,16,16,0,0,0,0,0,0,1.6,1.6
102,BrianQuick,LAR,WR,2015,14,DET,1,1,100,15,0,0,15,15,0,0,0,0,0,0,1.5,1.5
102,RashadGreene,JAX,WR,2015,14,IND,1,1,100,15,0,0,15,15,0,0,0,0,0,0,1.5,1.5
104,MarlonMoore,CLE,WR,2015,14,SF,1,1,100,14,0,0,14,14,0,0,0,0,0,0,1.4,1.4
104,CoreyFuller,DET,WR,2015,14,LAR,1,1,100,14,0,0,14,14,0,0,0,0,0,0,1.4,1.4
104,DarriusHeyward-Bey,PIT,WR,2015,14,CIN,2,1,50,14,0,0,7,14,0,0,0,0,0,0,1.4,1.4
104,JasonAvant,KC,WR,2015,14,LAC,1,1,100,14,0,0,14,14,0,0,0,0,0,0,1.4,1.4
104,NickWilliams,ATL,WR,2015,14,CAR,1,1,100,14,0,0,14,14,0,0,0,0,0,0,1.4,1.4
104,AndreHolmes,OAK,WR,2015,14,DEN,1,1,100,14,0,0,14,14,0,0,0,0,0,0,1.4,1.4
104,JaredAbbrederis,GB,WR,2015,14,DAL,2,1,50,14,0,0,7,14,0,0,0,0,0,0,1.4,1.4
111,DariusJennings,CLE,WR,2015,14,SF,2,1,50,13,0,0,6.5,13,0,0,0,0,0,0,1.3,1.3
111,CodyLatimerO,DEN,WR,2015,14,OAK,2,1,50,13,0,0,6.5,13,0,0,0,0,0,0,1.3,1.3
111,HakeemNicks,NYG,WR,2015,14,MIA,2,1,50,13,0,0,6.5,13,0,0,0,0,0,0,1.3,1.3
114,ChrisConleyP,KC,WR,2015,14,LAC,2,1,50,12,0,0,6,12,0,0,0,0,0,0,1.2,1.2
114,RyanGrant,WAS,WR,2015,14,CHI,1,1,100,12,0,0,12,12,0,0,0,0,0,0,1.2,1.2
116,BruceEllingtonIR,SF,WR,2015,14,CLE,2,1,50,10,0,0,5,10,0,1,0,0,0,0,1.1,1.1
116,BradleyMarquez,LAR,WR,2015,14,DET,2,1,50,11,0,0,5.5,11,0,0,0,0,0,0,1.1,1.1
116,BrandonTate,CIN,WR,2015,14,PIT,2,1,50,11,0,0,5.5,11,0,0,0,0,0,0,1.1,1.1
116,BennieFowler,DEN,WR,2015,14,OAK,2,1,50,11,0,0,5.5,11,0,0,0,0,0,0,1.1,1.1
116,GregJennings,MIA,WR,2015,14,NYG,1,1,100,11,0,0,11,11,0,0,0,0,0,0,1.1,1.1
121,TJJones,DET,WR,2015,14,LAR,2,1,50,9,0,0,4.5,9,0,0,0,0,0,0,0.9,0.9
121,JaelenStrong,HOU,WR,2015,14,NE,2,1,50,9,0,0,4.5,9,0,0,0,0,0,0,0.9,0.9
121,KevinSmith,SEA,WR,2015,14,BAL,2,1,50,9,0,0,4.5,9,0,0,0,0,0,0,0.9,0.9
124,VincentBrown,IND,WR,2015,14,JAX,1,1,100,8,0,0,8,8,0,0,0,0,0,0,0.8,0.8
125,JaronBrown,ARI,WR,2015,14,MIN,1,1,100,7,0,0,7,7,0,0,0,0,0,0,0.7,0.7
125,JeffJanis,GB,WR,2015,14,DAL,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.7,0.7
127,TreMcBride,TEN,WR,2015,14,NYJ,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0.6,0.6
127,KeithMumphery,HOU,WR,2015,14,NE,2,1,50,6,0,0,3,6,0,0,0,0,0,0,0.6,0.6
127,DevinStreet,DAL,WR,2015,14,GB,2,1,50,6,0,0,3,6,0,0,0,0,0,0,0.6,0.6
130,MatthewSlater,NE,WR,2015,14,HOU,2,1,50,5,0,0,2.5,5,0,0,0,0,0,0,0.5,0.5
131,DonteeaDye,TB,WR,2015,14,NO,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.4,0.4
131,DevinHester,ATL,WR,2015,14,CAR,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0.4,0.4
131,JosephMorgan,BAL,WR,2015,14,SEA,2,1,50,4,0,0,2,4,0,0,0,0,0,0,0.4,0.4
134,MarcusEasley,BUF,WR,2015,14,PHI,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.3,0.3
134,RussellShepard,TB,WR,2015,14,NO,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.3,0.3
134,DeonteThompson,CHI,WR,2015,14,WAS,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.3,0.3
137,CordarrellePatterson,MIN,WR,2015,14,ARI,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
137,AdamThielen,MIN,WR,2015,14,ARI,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
137,JeromeSimpson,SF,WR,2015,14,CLE,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
137,FrankieHammond,KC,WR,2015,14,LAC,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
137,RashadRoss,WAS,WR,2015,14,CHI,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
137,EricWeems,ATL,WR,2015,14,CAR,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
137,JordanNorwood,DEN,WR,2015,14,OAK,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
137,MWhite,GB,WR,2015,14,DAL,2,1,50,2,0,0,1,2,0,0,0,0,0,0,0.2,0.2
145,DenariusMoore,BUF,WR,2015,14,PHI,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
145,SeyiAjirotutu,PHI,WR,2015,14,BUF,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
145,GregLittle,CIN,WR,2015,14,PIT,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.1,0.1
145,ChrisHarper,NE,WR,2015,14,HOU,2,1,50,1,0,0,0.5,1,0,0,0,0,0,0,0.1,0.1
149,BrittanGolden,ARI,WR,2015,14,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,MilesAustin,PHI,WR,2015,14,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,TaylorGabriel,CLE,WR,2015,14,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,AndrewHawkins,CLE,WR,2015,14,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,DwayneBowe,CLE,WR,2015,14,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,DeandrewWhite,SF,WR,2015,14,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,LanceMoore,DET,WR,2015,14,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,TJGraham,NO,WR,2015,14,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,SeantaviousJones,NO,WR,2015,14,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,KenbrellThompkins,NYJ,WR,2015,14,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,KendallWright,TEN,WR,2015,14,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,SammieCoatesQ,PIT,WR,2015,14,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,JacobyJones,PIT,WR,2015,14,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,MarioAlford,CIN,WR,2015,14,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,BryanWalters,JAX,WR,2015,14,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,RashadLawrence,JAX,WR,2015,14,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,SaalimHakim,KC,WR,2015,14,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,De'AnthonyThomas,KC,WR,2015,14,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,DontrelleInman,LAC,WR,2015,14,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,SteveJohnson,LAC,WR,2015,14,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,MarquessWilson,CHI,WR,2015,14,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,AndreRoberts,WAS,WR,2015,14,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,CameronMeredithP,CHI,WR,2015,14,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,ColinLockett,WAS,WR,2015,14,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,KevinWhite,CHI,WR,2015,14,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,BrentonBersin,CAR,WR,2015,14,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,KevinNorwoodIR,CAR,WR,2015,14,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,AndreCaldwell,DEN,WR,2015,14,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,RodStreater,OAK,WR,2015,14,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,JeremyRoss,OAK,WR,2015,14,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,VinceMayle,DAL,WR,2015,14,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,BriceButler,DAL,WR,2015,14,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,MarlonBrownIR,BAL,WR,2015,14,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,KaelinClayIR,BAL,WR,2015,14,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,ChrisMatthewsIR,BAL,WR,2015,14,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,PaulRichardson,SEA,WR,2015,14,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,TonyLippett,MIA,WR,2015,14,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,PrestonParker,NYG,WR,2015,14,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,MattHazelIR,MIA,WR,2015,14,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,GeremyDavis,NYG,WR,2015,14,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,RishardMatthews,MIA,WR,2015,14,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
