Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
21,BlaineGabbertQ,SF,QB,2015,17,LAR,20,34,58.8,220,6.5,2,1,85.42,5,17,3.4,0,16.5,16.5
22,AustinDavisP,CLE,QB,2015,17,PIT,22,36,61.1,246,6.8,2,1,88.43,2,6,3,0,16.4,16.44
23,TeddyBridgewater,MIN,QB,2015,17,GB,18,30,60,211,7,2,1,89.72,3,18,6,0,16.2,16.24
24,AJMcCarron,CIN,QB,2015,17,BAL,19,31,61.3,230,7.4,2,1,92.14,2,6,3,0,15.8,15.8
25,ZachMettenberger,TEN,QB,2015,17,IND,20,32,62.5,229,7.2,2,1,91.8,2,5,2.5,0,15.7,15.66
26,JoshFreeman,IND,QB,2015,17,TEN,18,31,58.1,217,7,2,1,87.7,2,9,4.5,0,15.6,15.58
27,KellenMoore,DAL,QB,2015,17,WAS,19,31,61.3,221,7.1,2,1,90.93,2,7,3.5,0,15.5,15.54
28,JameisWinston,TB,QB,2015,17,CAR,20,34,58.8,234,6.9,2,2,74.88,3,14,4.7,0,14.8,14.76
28,PhilipRivers,LAC,QB,2015,17,DEN,24,38,63.2,264,6.9,2,2,79.28,1,2,2,0,14.8,14.76
30,CaseKeenum,LAR,QB,2015,17,SF,18,29,62.1,204,7,2,1,91.74,2,5,2.5,0,14.7,14.66
31,RyanMallett,BAL,QB,2015,17,CIN,22,37,59.5,234,6.3,2,2,73.48,2,5,2.5,0,13.9,13.86
32,KirkCousins,WAS,QB,2015,17,DAL,13,20,65,167,8.4,1,1,86.88,1,5,5,0,9.2,9.18
33,BrandonWeeden,HOU,QB,2015,17,JAX,6,10,60,65,6.5,1,0,112.5,1,2,2,0,6.8,6.8
34,ColtMcCoy,WAS,QB,2015,17,DAL,9,15,60,106,7.1,1,1,75.97,1,4,4,0,6.6,6.64
35,RyanLindley,NE,QB,2015,17,MIA,7,2,350,81,40.5,1,1,118.75,1,4,4,0,5.6,5.64
36,ChaseDaniel,KC,QB,2015,17,OAK,1,1,100,10,10,1,0,147.92,0,0,0,0,4.4,4.4
37,MattFlynn,NO,QB,2015,17,ATL,2,2,100,16,8,0,0,100,0,0,0,0,0.6,0.64
38,KeithWenning,CIN,QB,2015,17,BAL,1,2,50,13,6.5,0,0,70.83,0,1,0,0,0.6,0.62
39,MattSchaub,BAL,QB,2015,17,CIN,1,2,50,10,5,0,0,64.58,0,0,0,0,0.4,0.4
40,MattCassel,DAL,QB,2015,17,WAS,0,1,0,6,6,0,0,52.08,0,1,0,0,0.3,0.34
41,MarkSanchez,PHI,QB,2015,17,NYG,1,1,100,8,8,0,0,100,0,0,0,0,0.3,0.32
42,GenoSmith,NYJ,QB,2015,17,BUF,0,1,0,5,5,0,0,47.92,0,1,0,0,0.3,0.3
43,MikeGlennon,TB,QB,2015,17,CAR,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
43,ChadHenne,JAX,QB,2015,17,HOU,1,1,100,7,7,0,0,95.83,0,0,0,0,0.3,0.28
45,NickFoles,LAR,QB,2015,17,SF,1,1,100,6,6,0,0,91.67,0,0,0,0,0.2,0.24
46,RyanNassib,NYG,QB,2015,17,PHI,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
46,ScottTolzien,GB,QB,2015,17,MIN,0,1,0,5,5,0,0,47.92,0,0,0,0,0.2,0.2
48,EJManuel,BUF,QB,2015,17,NYJ,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
48,JimmyGaroppoloIR,NE,QB,2015,17,MIA,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
48,MattMcGloin,OAK,QB,2015,17,KC,0,1,0,4,4,0,0,43.75,0,0,0,0,0.2,0.16
48,DanOrlovsky,DET,QB,2015,17,CHI,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.16
48,PeytonManning,DEN,QB,2015,17,LAC,0,0,0,4,0,0,0,0,0,0,0,0,0.2,0.16
53,KellenClemens,LAC,QB,2015,17,DEN,0,0,0,3,0,0,0,0,0,0,0,0,0.1,0.12
54,MattMoore,MIA,QB,2015,17,NE,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
54,DerekAnderson,CAR,QB,2015,17,TB,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
54,LandryJones,PIT,QB,2015,17,CLE,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
54,AlexTanney,TEN,QB,2015,17,IND,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
54,ShaunHill,MIN,QB,2015,17,GB,0,0,0,2,0,0,0,0,0,0,0,0,0.1,0.08
59,SeanRenfree,ATL,QB,2015,17,NO,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
59,DavidFales,CHI,QB,2015,17,DET,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
59,TarvarisJackson,SEA,QB,2015,17,ARI,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
59,DrewStanton,ARI,QB,2015,17,SEA,0,0,0,1,0,0,0,0,0,0,0,0,0,0.04
63,JoshJohnson,BUF,QB,2015,17,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BrycePetty,NYJ,QB,2015,17,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JoeWebb,CAR,QB,2015,17,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,GarrettGrayson,NO,QB,2015,17,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,LukeMcCown,NO,QB,2015,17,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JimmyClausen,BAL,QB,2015,17,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,AndyDalton,CIN,QB,2015,17,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,MichaelVick,PIT,QB,2015,17,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BruceGradkowski,PIT,QB,2015,17,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,JohnnyManziel,CLE,QB,2015,17,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BJDaniels,HOU,QB,2015,17,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,StephenMorris,IND,QB,2015,17,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,MattHasselbeck,IND,QB,2015,17,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,AndrewLuckP,IND,QB,2015,17,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,AaronMurray,KC,QB,2015,17,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,RobertGriffinIII,WAS,QB,2015,17,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,ThaddeusLewis,PHI,QB,2015,17,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,BrettHundley,GB,QB,2015,17,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TaylorHeinicke,MIN,QB,2015,17,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,TrevorSiemian,DEN,QB,2015,17,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,MattBarkley,ARI,QB,2015,17,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,SeanMannion,LAR,QB,2015,17,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
