Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,CarolinaPanthers,CAR,DST,2015,1,JAX,0,4,0,2,1,0,0,0,20,11,11
2,MiamiDolphins,MIA,DST,2015,1,WAS,0,3,0,2,1,0,0,0,18,10,10
2,GreenBayPackers,GB,DST,2015,1,CHI,0,3,0,2,1,0,0,0,19,10,10
4,ClevelandBrowns,CLE,DST,2015,1,NYJ,0,3,0,2,1,0,0,0,21,9,9
5,SeattleSeahawks,SEA,DST,2015,1,LAR,0,3,0,1,1,0,0,0,18,8,8
5,CincinnatiBengals,CIN,DST,2015,1,OAK,0,1,0,2,1,0,0,0,17,8,8
5,NewYorkJets,NYJ,DST,2015,1,CLE,0,3,0,1,1,0,0,0,14,8,8
5,WashingtonRedskins,WAS,DST,2015,1,MIA,0,4,0,1,1,0,0,0,24,8,8
9,TampaBayBuccaneers,TB,DST,2015,1,TEN,0,2,0,1,1,0,0,0,16,7,7
9,HoustonTexans,HOU,DST,2015,1,KC,0,3,0,1,1,0,0,0,21,7,7
9,TennesseeTitans,TEN,DST,2015,1,TB,0,3,0,1,1,0,0,0,21,7,7
9,BuffaloBills,BUF,DST,2015,1,IND,0,3,0,1,1,0,0,0,21,7,7
9,MinnesotaVikings,MIN,DST,2015,1,SF,0,3,0,1,1,0,0,0,22,7,7
9,ArizonaCardinals,ARI,DST,2015,1,NO,0,2,0,1,1,0,0,0,18,7,7
9,LosAngelesRams,LAR,DST,2015,1,SEA,0,3,0,1,1,0,0,0,21,7,7
9,KansasCityChiefs,KC,DST,2015,1,HOU,0,2,0,1,1,0,0,0,18,7,7
9,DallasCowboys,DAL,DST,2015,1,NYG,0,2,0,1,1,0,0,0,20,7,7
9,LosAngelesChargers,LAC,DST,2015,1,DET,0,2,0,1,1,0,0,0,17,7,7
9,JacksonvilleJaguars,JAX,DST,2015,1,CAR,0,3,0,1,1,0,0,0,21,7,7
20,IndianapolisColts,IND,DST,2015,1,BUF,0,2,0,1,1,0,0,0,24,6,6
20,AtlantaFalcons,ATL,DST,2015,1,PHI,0,2,0,1,1,0,0,0,26,6,6
20,NewYorkGiants,NYG,DST,2015,1,DAL,0,3,0,1,1,0,0,0,31,6,6
20,NewEnglandPatriots,NE,DST,2015,1,PIT,0,2,0,1,1,0,0,0,21,6,6
24,SanFrancisco49ers,SF,DST,2015,1,MIN,0,3,0,1,0,0,0,0,21,5,5
24,PhiladelphiaEagles,PHI,DST,2015,1,ATL,0,2,0,1,1,0,0,0,28,5,5
24,DetroitLions,DET,DST,2015,1,LAC,0,3,0,1,0,0,0,0,22,5,5
24,BaltimoreRavens,BAL,DST,2015,1,DEN,0,2,0,1,1,0,0,0,30,5,5
24,OaklandRaiders,OAK,DST,2015,1,CIN,0,1,0,1,1,0,0,0,24,5,5
24,ChicagoBears,CHI,DST,2015,1,GB,0,2,0,1,1,0,0,0,30,5,5
24,PittsburghSteelers,PIT,DST,2015,1,NE,0,2,0,1,1,0,0,0,29,5,5
31,DenverBroncos,DEN,DST,2015,1,BAL,0,2,0,1,0,0,0,0,26,4,4
31,NewOrleansSaints,NO,DST,2015,1,ARI,0,2,0,1,0,0,0,0,25,4,4
