Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,DavidJohnson,ARI,RB,2015,16,GB,16,78,4.9,1,4,3,27,0,0,0,16.5,16.5
2,DougMartin,TB,RB,2015,16,CHI,19,92,4.8,1,1,1,11,0,0,0,16.3,16.3
3,DeAngeloWilliams,PIT,RB,2015,16,BAL,18,77,4.3,1,4,3,24,0,0,0,16.1,16.1
4,DevontaFreemanO,ATL,RB,2015,16,CAR,15,55,3.7,1,7,5,40,0,0,0,15.5,15.5
5,AdrianPetersonQ,MIN,RB,2015,16,NYG,20,79,4,1,3,2,14,0,0,0,15.3,15.3
6,DenardRobinson,JAX,RB,2015,16,NO,14,65,4.6,1,4,3,24,0,0,0,14.9,14.9
7,LataviusMurray,OAK,RB,2015,16,LAC,18,77,4.3,1,3,2,10,0,0,0,14.7,14.7
8,MattForteIR,CHI,RB,2015,16,TB,14,54,3.9,1,6,4,30,0,0,0,14.4,14.4
9,FrankGore,IND,RB,2015,16,MIA,16,67,4.2,1,3,2,15,0,0,0,14.2,14.2
10,LamarMiller,MIA,RB,2015,16,IND,13,62,4.8,1,3,2,19,0,0,0,14.1,14.1
11,CharcandrickWest,KC,RB,2015,16,CLE,14,62,4.4,1,3,2,18,0,0,0,14,14
12,TimHightower,NO,RB,2015,16,JAX,16,60,3.8,1,3,2,16,0,0,0,13.6,13.6
13,KarlosWilliams,BUF,RB,2015,16,DAL,13,65,5,1,1,1,10,0,0,0,13.5,13.5
14,ToddGurley,LAR,RB,2015,16,SEA,15,62,4.1,1,3,2,11,0,0,0,13.3,13.3
15,JeremyHillIR,CIN,RB,2015,16,DEN,14,48,3.4,1,1,1,7,0,0,0,11.5,11.5
16,SpencerWare,KC,RB,2015,16,CLE,8,38,4.8,1,1,1,4,0,0,0,10.2,10.2
17,DarrenMcFadden,DAL,RB,2015,16,BUF,17,72,4.2,0,3,2,17,0,0,0,8.9,8.9
18,RashadJennings,NYG,RB,2015,16,MIN,12,56,4.7,0,3,2,14,0,0,0,7,7
19,ChrisIvory,NYJ,RB,2015,16,NE,15,60,4,0,1,1,9,0,0,0,6.9,6.9
20,JavoriusAllen,BAL,RB,2015,16,PIT,12,38,3.2,0,6,4,30,0,0,0,6.8,6.8
21,CameronArtis-Payne,CAR,RB,2015,16,ATL,13,53,4.1,0,3,2,14,0,0,0,6.7,6.7
22,DannyWoodheadIR,LAC,RB,2015,16,OAK,8,26,3.2,0,6,4,40,0,0,0,6.6,6.6
22,RyanMathews,PHI,RB,2015,16,WAS,11,56,5.1,0,1,1,10,0,0,0,6.6,6.6
24,AmeerAbdullah,DET,RB,2015,16,SF,12,49,4.1,0,3,2,16,0,0,0,6.5,6.5
24,ChristineMichael,SEA,RB,2015,16,LAR,13,58,4.5,0,1,1,7,0,0,0,6.5,6.5
26,AntonioAndrews,TEN,RB,2015,16,HOU,12,49,4.1,0,3,2,15,0,0,0,6.4,6.4
27,AlfredMorrisQ,WAS,RB,2015,16,PHI,16,60,3.8,0,0,0,3,0,0,0,6.3,6.3
28,AlfredBlue,HOU,RB,2015,16,TEN,14,57,4.1,0,0,0,4,0,0,0,6.1,6.1
29,JamesWhite,NE,RB,2015,16,NYJ,4,9,2.2,0,7,5,51,0,0,0,6,6
29,JeremyLangford,CHI,RB,2015,16,TB,10,36,3.6,0,4,3,24,0,0,0,6,6
31,EddieLacy,GB,RB,2015,16,ARI,12,47,3.9,0,1,1,12,0,0,0,5.9,5.9
31,GiovaniBernardP,CIN,RB,2015,16,DEN,9,31,3.4,0,5,4,28,0,0,0,5.9,5.9
33,DonaldBrown,LAC,RB,2015,16,OAK,12,42,3.5,0,3,2,16,0,0,0,5.8,5.8
33,RonnieHillman,DEN,RB,2015,16,CIN,11,46,4.2,0,3,2,12,0,0,0,5.8,5.8
35,CharlesSims,TB,RB,2015,16,CHI,7,30,4.3,0,4,3,27,0,0,0,5.7,5.7
35,JamesStarks,GB,RB,2015,16,ARI,8,30,3.8,0,4,3,27,0,0,0,5.7,5.7
37,BilalPowell,NYJ,RB,2015,16,NE,6,23,3.8,0,6,4,32,0,0,0,5.5,5.5
38,CJAnderson,DEN,RB,2015,16,CIN,10,39,3.9,0,3,2,15,0,0,0,5.4,5.4
39,ChrisThompson,WAS,RB,2015,16,PHI,6,27,4.5,0,4,3,23,0,0,0,5,5
39,DarrenSprolesO,PHI,RB,2015,16,WAS,8,26,3.2,0,4,3,24,0,0,0,5,5
41,DukeJohnson,CLE,RB,2015,16,KC,7,24,3.4,0,4,3,25,0,0,0,4.9,4.9
41,TheoRiddick,DET,RB,2015,16,SF,3,9,3,0,7,5,40,0,0,0,4.9,4.9
43,KendallGaskins,SF,FB,2015,16,DET,9,30,3.3,0,3,2,18,0,0,0,4.8,4.8
44,IsaiahCrowell,CLE,RB,2015,16,KC,10,37,3.7,0,1,1,9,0,0,0,4.6,4.6
44,JoiqueBell,DET,RB,2015,16,SF,8,31,3.9,0,3,2,15,0,0,0,4.6,4.6
44,ShaneVereenIR,NYG,RB,2015,16,MIN,3,15,5,0,5,4,31,0,0,0,4.6,4.6
47,MikeGillislee,BUF,RB,2015,16,DAL,8,36,4.5,0,1,1,8,0,0,0,4.4,4.4
47,BryceBrown,SEA,RB,2015,16,LAR,8,37,4.6,0,1,1,7,0,0,0,4.4,4.4
49,JayAjayiP,MIA,RB,2015,16,IND,6,32,5.3,0,1,1,7,0,0,0,3.9,3.9
49,JerickMcKinnonIR,MIN,RB,2015,16,NYG,3,25,8.3,0,3,2,14,0,0,0,3.9,3.9
51,AndreEllington,ARI,RB,2015,16,GB,6,24,4,0,3,2,14,0,0,0,3.8,3.8
52,BrandonBolden,NE,RB,2015,16,NYJ,7,25,3.6,0,1,1,10,0,0,0,3.5,3.5
53,DeMarcoMurray,PHI,RB,2015,16,WAS,7,27,3.9,0,1,1,6,0,0,0,3.3,3.3
54,MikeTolbert,CAR,FB,2015,16,ATL,5,18,3.6,0,3,2,12,0,0,0,3,3
55,DuJuanHarris,BAL,RB,2015,16,PIT,2,23,11.5,0,1,1,6,0,0,0,2.9,2.9
56,RobertTurbinSUS,DAL,RB,2015,16,BUF,6,23,3.8,0,1,1,5,0,0,0,2.8,2.8
56,FredJackson,SEA,RB,2015,16,LAR,3,12,4,0,3,2,16,0,0,0,2.8,2.8
58,JonathanGrimes,HOU,RB,2015,16,TEN,4,17,4.2,0,1,1,10,0,0,0,2.7,2.7
58,DanHerron,IND,RB,2015,16,MIA,4,15,3.8,0,3,2,12,0,0,0,2.7,2.7
60,TerranceWest,BAL,RB,2015,16,PIT,6,20,3.3,0,1,1,6,0,0,0,2.6,2.6
61,FozzyWhittakerIR,CAR,RB,2015,16,ATL,3,13,4.3,0,3,2,12,0,0,0,2.5,2.5
62,JoeBanyard,JAX,RB,2015,16,NO,3,14,4.7,0,1,1,9,0,0,0,2.3,2.3
63,JoeyIosefa,TB,RB,2015,16,CHI,5,17,3.4,0,1,1,4,0,0,0,2.1,2.1
64,ChrisPolk,HOU,RB,2015,16,TEN,5,16,3.2,0,0,0,4,0,0,0,2,2
64,OrleansDarkwa,NYG,RB,2015,16,MIN,4,14,3.5,0,1,1,6,0,0,0,2,2
66,StevenJackson,NE,RB,2015,16,NYJ,5,13,2.6,0,1,1,6,0,0,0,1.9,1.9
66,DavidCobb,TEN,RB,2015,16,HOU,5,17,3.4,0,0,0,2,0,0,0,1.9,1.9
66,AndreWilliams,NYG,RB,2015,16,MIN,4,17,4.2,0,0,0,2,0,0,0,1.9,1.9
69,MarcelReece,OAK,FB,2015,16,LAC,1,5,5,0,3,2,13,0,0,0,1.8,1.8
69,MattAsiata,MIN,RB,2015,16,NYG,2,12,6,0,1,1,6,0,0,0,1.8,1.8
71,TerronWard,ATL,RB,2015,16,CAR,3,12,4,0,1,1,5,0,0,0,1.7,1.7
72,BishopSankey,TEN,RB,2015,16,HOU,2,7,3.5,0,1,1,9,0,0,0,1.6,1.6
72,AkeemHuntIR,HOU,RB,2015,16,TEN,2,12,6,0,1,1,4,0,0,0,1.6,1.6
72,BruceMiller,SF,FB,2015,16,DET,2,5,2.5,0,1,1,11,0,0,0,1.6,1.6
72,Ka'DeemCareyIR,CHI,RB,2015,16,TB,1,10,10,0,1,1,6,0,0,0,1.6,1.6
72,BenjaminCunningham,LAR,RB,2015,16,SEA,2,6,3,0,1,1,10,0,0,0,1.6,1.6
72,TreMason,LAR,RB,2015,16,SEA,3,10,3.3,0,1,1,6,0,0,0,1.6,1.6
78,TaiwanJones,OAK,RB,2015,16,LAC,2,9,4.5,0,0,0,5,0,0,0,1.4,1.4
78,KyleJuszczyk,BAL,FB,2015,16,PIT,0,0,0,0,3,2,14,0,0,0,1.4,1.4
80,JamizeOlawale,OAK,FB,2015,16,LAC,2,7,3.5,0,0,0,4,0,0,0,1.1,1.1
81,StevanRidley,NYJ,RB,2015,16,NE,2,8,4,0,0,0,2,0,0,0,1,1
81,AnthonyDixon,BUF,RB,2015,16,DAL,2,6,3,0,0,0,4,0,0,0,1,1
81,DerrickColeman,SEA,FB,2015,16,LAR,2,9,4.5,0,0,0,1,0,0,0,1,1
84,DamienWilliams,MIA,RB,2015,16,IND,0,2,0,0,1,1,7,0,0,0,0.9,0.9
84,KerwynnWilliams,ARI,RB,2015,16,GB,2,7,3.5,0,0,0,2,0,0,0,0.9,0.9
84,FitzgeraldToussaint,PIT,RB,2015,16,BAL,2,7,3.5,0,0,0,2,0,0,0,0.9,0.9
87,TravarisCadet,SF,RB,2015,16,DET,0,4,0,0,1,1,4,0,0,0,0.8,0.8
87,ZachLine,MIN,FB,2015,16,NYG,0,1,0,0,1,1,7,0,0,0,0.8,0.8
87,JohnKuhn,GB,FB,2015,16,ARI,1,3,3,0,1,1,5,0,0,0,0.8,0.8
87,StepfanTaylor,ARI,RB,2015,16,GB,1,6,6,0,0,0,2,0,0,0,0.8,0.8
91,PatrickDiMarco,ATL,FB,2015,16,CAR,0,0,0,0,1,1,7,0,0,0,0.7,0.7
92,DarrelYoung,WAS,FB,2015,16,PHI,1,2,2,0,0,0,4,0,0,0,0.6,0.6
92,TommyBohanon,NYJ,FB,2015,16,NE,0,1,0,0,0,0,5,0,0,0,0.6,0.6
92,WillJohnson,PIT,FB,2015,16,BAL,1,3,3,0,0,0,3,0,0,0,0.6,0.6
95,KenjonBarner,PHI,RB,2015,16,WAS,1,4,4,0,0,0,1,0,0,0,0.5,0.5
95,KendallHunter,NO,RB,2015,16,JAX,1,3,3,0,0,0,2,0,0,0,0.5,0.5
95,MichaelBurton,DET,FB,2015,16,SF,0,0,0,0,0,0,5,0,0,0,0.5,0.5
95,RexBurkheadIR,CIN,RB,2015,16,DEN,0,1,0,0,0,0,4,0,0,0,0.5,0.5
99,KnileDavis,KC,RB,2015,16,CLE,1,3,3,0,0,0,1,0,0,0,0.4,0.4
99,BobbyRainey,TB,RB,2015,16,CHI,0,2,0,0,0,0,2,0,0,0,0.4,0.4
99,JohnCrockett,GB,RB,2015,16,ARI,1,4,4,0,0,0,0,0,0,0,0.4,0.4
102,JayProsch,HOU,FB,2015,16,TEN,0,3,0,0,0,0,0,0,0,0,0.3,0.3
102,JalstonFowler,TEN,RB,2015,16,HOU,0,1,0,0,0,0,2,0,0,0,0.3,0.3
102,AnthonySherman,KC,FB,2015,16,CLE,0,0,0,0,0,0,3,0,0,0,0.3,0.3
102,JeromeFelton,BUF,FB,2015,16,DAL,0,1,0,0,0,0,2,0,0,0,0.3,0.3
102,TylerClutts,DAL,FB,2015,16,BUF,0,1,0,0,0,0,2,0,0,0,0.3,0.3
102,JuwanThompson,DEN,RB,2015,16,CIN,0,2,0,0,0,0,1,0,0,0,0.3,0.3
108,AustinJohnson,NO,FB,2015,16,JAX,0,1,0,0,0,0,1,0,0,0,0.2,0.2
108,MikeJames,TB,RB,2015,16,CHI,0,2,0,0,0,0,0,0,0,0,0.2,0.2
108,ChaseReynolds,LAR,RB,2015,16,SEA,0,1,0,0,0,0,1,0,0,0,0.2,0.2
108,CedricPeerman,CIN,RB,2015,16,DEN,0,1,0,0,0,0,1,0,0,0,0.2,0.2
112,JorvorskieLane,TB,FB,2015,16,CHI,0,0,0,0,0,0,1,0,0,0,0.1,0.1
113,MelvinGordon,LAC,RB,2015,16,OAK,0,0,0,0,0,0,0,0,0,0,0,0
113,RoyHelu,OAK,RB,2015,16,LAC,0,0,0,0,0,0,0,0,0,0,0,0
113,MattJones,WAS,RB,2015,16,PHI,0,0,0,0,0,0,0,0,0,0,0,0
113,GlennWinston,CLE,RB,2015,16,KC,0,0,0,0,0,0,0,0,0,0,0,0
113,DarylRichardson,CLE,RB,2015,16,KC,0,0,0,0,0,0,0,0,0,0,0,0
113,RaheemMostert,CLE,RB,2015,16,KC,0,0,0,0,0,0,0,0,0,0,0,0
113,JoshRobinson,IND,RB,2015,16,MIA,0,0,0,0,0,0,0,0,0,0,0,0
113,LaMichaelJames,MIA,RB,2015,16,IND,0,0,0,0,0,0,0,0,0,0,0,0
113,ZurlonTipton,IND,RB,2015,16,MIA,0,0,0,0,0,0,0,0,0,0,0,0
113,TJYeldonP,JAX,RB,2015,16,NO,0,0,0,0,0,0,0,0,0,0,0,0
113,CJSpiller,NO,RB,2015,16,JAX,0,0,0,0,0,0,0,0,0,0,0,0
113,GeorgeWinn,DET,RB,2015,16,SF,0,0,0,0,0,0,0,0,0,0,0,0
113,ShaunDraughn,SF,RB,2015,16,DET,0,0,0,0,0,0,0,0,0,0,0,0
113,LeSeanMcCoyQ,BUF,RB,2015,16,DAL,0,0,0,0,0,0,0,0,0,0,0,0
113,MarcusThigpen,BUF,RB,2015,16,DAL,0,0,0,0,0,0,0,0,0,0,0,0
113,RodSmith,DAL,RB,2015,16,BUF,0,0,0,0,0,0,0,0,0,0,0,0
113,AntoneSmith,CHI,RB,2015,16,TB,0,0,0,0,0,0,0,0,0,0,0,0
113,JonathanStewartIR,CAR,RB,2015,16,ATL,0,0,0,0,0,0,0,0,0,0,0,0
113,TevinColeman,ATL,RB,2015,16,CAR,0,0,0,0,0,0,0,0,0,0,0,0
113,NikitaWhitlock,NYG,RB,2015,16,MIN,0,0,0,0,0,0,0,0,0,0,0,0
113,MarshawnLynchP,SEA,RB,2015,16,LAR,0,0,0,0,0,0,0,0,0,0,0,0
113,WillTukuafu,SEA,FB,2015,16,LAR,0,0,0,0,0,0,0,0,0,0,0,0
113,ChrisJohnson,ARI,RB,2015,16,GB,0,0,0,0,0,0,0,0,0,0,0,0
113,AaronRipkowski,GB,FB,2015,16,ARI,0,0,0,0,0,0,0,0,0,0,0,0
113,TyMontgomery,GB,RB,2015,16,ARI,0,0,0,0,0,0,0,0,0,0,0,0
113,AlonzoHarris,GB,RB,2015,16,ARI,0,0,0,0,0,0,0,0,0,0,0,0
113,JordanTodman,PIT,RB,2015,16,BAL,0,0,0,0,0,0,0,0,0,0,0,0
113,TerrenceMagee,BAL,RB,2015,16,PIT,0,0,0,0,0,0,0,0,0,0,0,0
