Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,AaronRodgersQ,GB,QB,2014,10,CHI,25,35,71.4,277,7.9,2,0,113.63,3,15,5,0,20.6,20.58
2,MattRyan,ATL,QB,2014,10,TB,25,36,69.4,334,9.3,2,1,105.56,1,6,6,0,20,19.96
3,DrewBrees,NO,QB,2014,10,SF,26,38,68.4,294,7.7,2,0,108.88,1,1,1,0,19.9,19.86
4,BenRoethlisberger,PIT,QB,2014,10,NYJ,26,36,72.2,272,7.6,2,0,112.27,1,5,5,0,19.4,19.38
5,PeytonManning,DEN,QB,2014,10,OAK,27,36,75,285,7.9,2,0,116.09,2,-1,-0.5,0,19.3,19.3
6,ColinKaepernick,SF,QB,2014,10,NO,22,34,64.7,245,7.2,1,0,95.83,6,41,6.8,0,17.9,17.9
7,CamNewton,CAR,QB,2014,10,PHI,20,33,60.6,246,7.5,1,0,93.75,6,33,5.5,0,17.1,17.14
8,MarkSanchez,PHI,QB,2014,10,CAR,25,38,65.8,257,6.8,2,1,91.67,2,4,2,0,16.7,16.68
9,MichaelVick,NYJ,QB,2014,10,PIT,21,35,60,256,7.3,1,1,80.18,7,43,6.1,0,16.5,16.54
9,RussellWilson,SEA,QB,2014,10,NYG,18,28,64.3,206,7.4,1,0,98.21,6,43,7.2,0,16.5,16.54
11,JoshMcCown,TB,QB,2014,10,ATL,21,36,58.3,247,6.9,1,0,88.54,2,10,5,0,14.9,14.88
12,JoeFlacco,BAL,QB,2014,10,TEN,22,34,64.7,256,7.5,1,0,97.18,2,5,2.5,0,14.7,14.74
13,KyleOrton,BUF,QB,2014,10,KC,21,33,63.6,251,7.6,1,0,96.91,1,6,6,0,14.6,14.64
14,JayCutler,CHI,QB,2014,10,GB,23,35,65.7,271,7.7,1,1,86.73,3,17,5.7,0,14.5,14.54
15,AlexSmith,KC,QB,2014,10,BUF,22,32,68.8,221,6.9,1,0,98.57,2,14,7,0,14.2,14.24
16,TonyRomo,DAL,QB,2014,10,JAX,21,32,65.6,243,7.6,1,0,98.83,1,3,3,0,14,14.02
16,DerekCarr,OAK,QB,2014,10,DEN,24,41,58.5,278,6.8,1,1,77.08,2,9,4.5,0,14,14.02
18,BlakeBortles,JAX,QB,2014,10,DAL,22,37,59.5,234,6.3,1,1,75.73,3,25,8.3,0,13.9,13.86
19,EliManning,NYG,QB,2014,10,SEA,24,39,61.5,238,6.1,1,0,87.34,1,2,2,0,13.7,13.72
20,MatthewStafford,DET,QB,2014,10,MIA,24,40,60,275,6.9,1,1,78.65,3,6,2,0,13.6,13.6
21,RyanTannehillP,MIA,QB,2014,10,DET,23,37,62.2,241,6.5,1,1,78.77,3,19,6.3,0,13.5,13.54
22,CarsonPalmer,ARI,QB,2014,10,LAR,21,33,63.6,233,7.1,1,0,94.63,1,1,1,0,13.4,13.42
23,AndyDalton,CIN,QB,2014,10,CLE,21,33,63.6,249,7.5,1,1,84.03,3,10,3.3,0,13,12.96
24,AustinDavisP,LAR,QB,2014,10,ARI,20,35,57.1,251,7.2,1,1,77.2,2,8,4,0,12.8,12.84
25,ZachMettenberger,TEN,QB,2014,10,BAL,23,37,62.2,262,7.1,1,1,81.14,1,2,2,0,12.7,12.68
26,BrianHoyer,CLE,QB,2014,10,CIN,21,36,58.3,240,6.7,1,1,76.16,2,3,1.5,0,11.9,11.9
27,JasonCampbell,CIN,QB,2014,10,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,JohnnyManziel,CLE,QB,2014,10,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,BruceGradkowski,PIT,QB,2014,10,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,CharlieWhitehurst,TEN,QB,2014,10,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,LukeMcCown,NO,QB,2014,10,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,DanOrlovsky,DET,QB,2014,10,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,MattSchaub,OAK,QB,2014,10,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,SamBradfordQ,LAR,QB,2014,10,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,DrewStanton,ARI,QB,2014,10,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,ShaunHill,LAR,QB,2014,10,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,TarvarisJackson,SEA,QB,2014,10,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,MattBarkley,PHI,QB,2014,10,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,DerekAnderson,CAR,QB,2014,10,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
