Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,JacksonvilleJaguars,JAX,DST,2017,15,HOU,0,3.8,0,1.4,0.8,0,0,0,15,11,11
2,NewOrleansSaints,NO,DST,2017,15,NYJ,0,3,0,1.4,0.7,0,0,0,15.5,9.4,9.4
3,BaltimoreRavens,BAL,DST,2017,15,CLE,0,2.9,0,1.3,0.7,0,0,0,17.2,9.1,9.1
4,WashingtonRedskins,WAS,DST,2017,15,ARI,0,3.1,0,1.1,0.6,0,0,0,18.3,8.7,8.7
5,PhiladelphiaEagles,PHI,DST,2017,15,NYG,0,2.8,0,1,0.7,0,0,0,17.8,8.4,8.4
6,DenverBroncos,DEN,DST,2017,15,IND,0,3,0,0.8,0.7,0,0,0,19.1,8.2,8.2
7,BuffaloBills,BUF,DST,2017,15,MIA,0,2.4,0,1.1,0.6,0,0,0,18.2,8,8
8,MinnesotaVikings,MIN,DST,2017,15,CIN,0,2.7,0,0.8,0.6,0,0,0,15.4,7.7,7.7
9,DetroitLions,DET,DST,2017,15,CHI,0,2.3,0,0.8,0.7,0,0,0,19.2,7.5,7.5
10,LosAngelesRams,LAR,DST,2017,15,SEA,0,3.1,0,0.9,0.6,0,0,0,23.9,7.3,7.3
11,ArizonaCardinals,ARI,DST,2017,15,WAS,0,2.5,0,0.8,0.7,0,0,0,21.8,6.7,6.7
11,AtlantaFalcons,ATL,DST,2017,15,TB,0,2.5,0,0.8,0.7,0,0,0,21.2,6.7,6.7
13,GreenBayPackers,GB,DST,2017,15,CAR,0,2.5,0,0.8,0.6,0,0,0,24.2,6.5,6.5
14,TennesseeTitans,TEN,DST,2017,15,SF,0,2.6,0,0.8,0.5,0,0,0,21.8,6.4,6.4
15,ChicagoBears,CHI,DST,2017,15,DET,0,2.5,0,0.7,0.5,0,0,0,23.9,6.1,6.1
15,SeattleSeahawks,SEA,DST,2017,15,LAR,0,2.1,0,0.7,0.7,0,0,0,23.6,6.1,6.1
17,LosAngelesChargers,LAC,DST,2017,15,KC,0,2.6,0,0.7,0.4,0,0,0,25.2,6,6
17,KansasCityChiefs,KC,DST,2017,15,LAC,0,2,0,0.8,0.6,0,0,0,21.7,6,6
19,IndianapolisColts,IND,DST,2017,15,DEN,0,1.9,0,0.9,0.5,0,0,0,21.2,5.9,5.9
19,SanFrancisco49ers,SF,DST,2017,15,TEN,0,2.1,0,0.8,0.5,0,0,0,22.5,5.9,5.9
21,CarolinaPanthers,CAR,DST,2017,15,GB,0,3,0,0.6,0.5,0,0,0,23,5.8,5.8
22,DallasCowboys,DAL,DST,2017,15,OAK,0,1.9,0,0.7,0.6,0,0,0,21.6,5.7,5.7
23,HoustonTexans,HOU,DST,2017,15,JAX,0,1.7,0,0.7,0.6,0,0,0,24.6,5.5,5.5
24,MiamiDolphins,MIA,DST,2017,15,BUF,0,2.6,0,0.6,0.5,0,0,0,21.7,5.4,5.4
25,NewEnglandPatriots,NE,DST,2017,15,PIT,0,1.9,0,0.9,0.5,0,0,0,25.3,5.3,5.3
26,ClevelandBrowns,CLE,DST,2017,15,BAL,0,1.9,0,0.7,0.5,0,0,0,24.7,4.9,4.9
26,NewYorkGiants,NYG,DST,2017,15,PHI,0,1.7,0,0.7,0.6,0,0,0,22.9,4.9,4.9
28,PittsburghSteelers,PIT,DST,2017,15,NE,0,2.2,0,0.6,0.4,0,0,0,27.9,4.8,4.8
29,CincinnatiBengals,CIN,DST,2017,15,MIN,0,2.1,0,0.6,0.4,0,0,0,27.4,4.7,4.7
29,TampaBayBuccaneers,TB,DST,2017,15,ATL,0,1.5,0,0.8,0.5,0,0,0,27.4,4.7,4.7
31,OaklandRaiders,OAK,DST,2017,15,DAL,0,2,0,0.4,0.5,0,0,0,24.6,4.4,4.4
32,NewYorkJets,NYJ,DST,2017,15,NO,0,1.5,0,0.5,0.4,0,0,0,31.5,2.9,2.9
