Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,DeSeanJackson,PHI,WR,2013,7,DAL,10,7,70,123,1,55,12.3,17.6,0,0,0,0,0,0,18.3,18.3
2,DezBryant,DAL,WR,2013,7,PHI,11,8,72.7,110,1,49,10,13.8,0,0,0,0,0,0,17,17
3,BrandonMarshall,CHI,WR,2013,7,WAS,11,8,72.7,91,1,41,8.3,11.4,0,0,0,0,0,0,15.1,15.1
4,CalvinJohnson,DET,WR,2013,7,CIN,10,6,60,90,1,40,9,15,0,0,0,0,0,0,15,15
5,VictorCruz,NYG,WR,2013,7,MIN,14,10,71.4,141,0,63,10.1,14.1,0,0,0,0,0,0,14.1,14.1
6,WesWelker,DEN,WR,2013,7,IND,9,7,77.8,72,1,32,8,10.3,0,0,0,0,0,0,13.2,13.2
7,HakeemNicks,NYG,WR,2013,7,MIN,10,7,70,125,0,56,12.5,17.9,0,0,0,0,0,0,12.5,12.5
8,AndreJohnson,HOU,WR,2013,7,KC,14,11,78.6,118,0,53,8.4,10.7,0,0,0,0,0,0,11.8,11.8
8,JoshGordonQ,CLE,WR,2013,7,GB,11,7,63.6,113,0,51,10.3,16.1,0,5,0,0,0,0,11.8,11.8
8,ReggieWayne,IND,WR,2013,7,DEN,11,8,72.7,117,0,52,10.6,14.6,0,1,0,0,0,0,11.8,11.8
11,AntonioBrown,PIT,WR,2013,7,BAL,11,9,81.8,113,0,51,10.3,12.6,0,3,0,0,0,0,11.7,11.72
12,JustinBlackmonSUS,JAX,WR,2013,7,LAC,13,8,61.5,114,0,51,8.8,14.2,0,2,0,0,0,0,11.6,11.6
13,PierreGarcon,WAS,WR,2013,7,CHI,14,10,71.4,113,0,50,8.1,11.3,0,2,0,0,0,0,11.5,11.5
14,HarryDouglas,ATL,WR,2013,7,TB,9,8,88.9,113,0,50,12.6,14.1,0,0,0,0,0,0,11.3,11.3
14,AJGreenP,CIN,WR,2013,7,DET,15,10,66.7,113,0,50,7.5,11.3,0,0,0,0,0,0,11.3,11.3
14,DemaryiusThomas,DEN,WR,2013,7,IND,11,10,90.9,113,0,50,10.3,11.3,0,0,0,0,0,0,11.3,11.3
17,VincentJackson,TB,WR,2013,7,ATL,12,7,58.3,111,0,50,9.2,15.9,0,0,0,0,0,0,11.1,11.1
18,JulianEdelmanSUS,NE,WR,2013,7,NYJ,14,11,78.6,106,0,47,7.6,9.6,0,3,0,0,0,0,10.9,10.9
18,TorreySmith,BAL,WR,2013,7,PIT,10,6,60,109,0,49,10.9,18.2,0,0,0,0,0,0,10.9,10.9
20,MikeWallaceIR,MIA,WR,2013,7,BUF,12,8,66.7,105,0,47,8.8,13.1,0,0,0,0,0,0,10.5,10.5
21,EricDecker,DEN,WR,2013,7,IND,9,7,77.8,103,0,46,11.4,14.7,0,0,0,0,0,0,10.3,10.3
22,JordyNelson,GB,WR,2013,7,CLE,8,6,75,102,0,46,12.8,17,0,0,0,0,0,0,10.2,10.2
23,JarrettBoykin,GB,WR,2013,7,CLE,9,8,88.9,99,0,44,11,12.4,0,0,0,0,0,0,9.9,9.9
24,ChrisGivens,LAR,WR,2013,7,CAR,10,6,60,96,0,43,9.6,16,0,-1,0,0,0,0,9.5,9.5
25,LarryFitzgeraldQ,ARI,WR,2013,7,SEA,9,6,66.7,93,0,42,10.3,15.5,0,1,0,0,0,0,9.4,9.4
26,KeenanAllenQ,LAC,WR,2013,7,JAX,8,6,75,92,0,41,11.5,15.3,0,0,0,0,0,0,9.2,9.2
26,T.Y.Hilton,IND,WR,2013,7,DEN,9,6,66.7,91,0,41,10.1,15.2,0,1,0,0,0,0,9.2,9.2
28,VincentBrown,LAC,WR,2013,7,JAX,10,9,90,91,0,40,9.1,10.1,0,0,0,0,0,0,9.1,9.1
29,AlshonJefferyQ,CHI,WR,2013,7,WAS,7,4,57.1,74,0,33,10.6,18.5,0,13,0,0,0,0,8.7,8.7
30,KendallWright,TEN,WR,2013,7,SF,10,8,80,86,0,38,8.6,10.8,0,0,0,0,0,0,8.6,8.6
31,AnquanBoldin,SF,WR,2013,7,TEN,9,6,66.7,81,0,36,9,13.5,0,0,0,0,0,0,8.1,8.1
32,GoldenTateQ,SEA,WR,2013,7,ARI,8,6,75,71,0,31,8.9,11.8,0,9,0,0,0,0,8,8
33,EmmanuelSanders,PIT,WR,2013,7,BAL,10,6,60,79,0,35,7.9,13.2,0,0,0,0,0,0,7.9,7.9
33,JeromeSimpson,MIN,WR,2013,7,NYG,8,5,62.5,79,0,35,9.9,15.8,0,0,0,0,0,0,7.9,7.9
35,MichaelFloyd,ARI,WR,2013,7,SEA,9,7,77.8,78,0,35,8.7,11.1,0,0,0,0,0,0,7.8,7.8
35,StephenHill,NYJ,WR,2013,7,NE,8,5,62.5,78,0,35,9.8,15.6,0,0,0,0,0,0,7.8,7.8
35,GregJennings,MIN,WR,2013,7,NYG,7,5,71.4,78,0,35,11.1,15.6,0,0,0,0,0,0,7.8,7.8
38,SteveSmith,CAR,WR,2013,7,LAR,12,8,66.7,76,0,34,6.3,9.5,0,0,0,0,0,0,7.6,7.6
39,AaronDobsonIR,NE,WR,2013,7,NYJ,9,6,66.7,75,0,33,8.3,12.5,0,0,0,0,0,0,7.5,7.5
40,CecilShorts,JAX,WR,2013,7,LAC,11,5,45.5,72,0,32,6.5,14.4,0,0,0,0,0,0,7.2,7.2
41,BrandonGibson,MIA,WR,2013,7,BUF,7,6,85.7,68,0,30,9.7,11.3,0,0,0,0,0,0,6.8,6.8
42,BrianHartline,MIA,WR,2013,7,BUF,8,5,62.5,66,0,30,8.2,13.2,0,0,0,0,0,0,6.6,6.6
42,TerranceWilliams,DAL,WR,2013,7,PHI,4,4,100,66,0,29,16.5,16.5,0,0,0,0,0,0,6.6,6.6
44,SteveJohnson,BUF,WR,2013,7,MIA,7,4,57.1,65,0,29,9.3,16.2,0,0,0,0,0,0,6.5,6.5
45,RobertWoods,BUF,WR,2013,7,MIA,9,4,44.4,61,0,27,6.8,15.2,0,3,0,0,0,0,6.4,6.4
46,JeremyKerley,NYJ,WR,2013,7,NE,6,4,66.7,61,0,27,10.2,15.2,0,0,0,0,0,0,6.1,6.1
47,KrisDurham,DET,WR,2013,7,CIN,6,4,66.7,60,0,27,10,15,0,0,0,0,0,0,6,6
47,DeAndreHopkinsQ,HOU,WR,2013,7,KC,6,4,66.7,60,0,27,10,15,0,0,0,0,0,0,6,6
47,NateWashington,TEN,WR,2013,7,SF,6,3,50,60,0,27,10,20,0,0,0,0,0,0,6,6
47,DavoneBess,CLE,WR,2013,7,GB,8,6,75,60,0,27,7.5,10,0,0,0,0,0,0,6,6
51,MilesAustin,DAL,WR,2013,7,PHI,8,6,75,59,0,26,7.4,9.8,0,0,0,0,0,0,5.9,5.9
51,RuebenRandleIR,NYG,WR,2013,7,MIN,8,4,50,59,0,26,7.4,14.8,0,0,0,0,0,0,5.9,5.9
53,DougBaldwinQ,SEA,WR,2013,7,ARI,4,3,75,58,0,26,14.5,19.3,0,0,0,0,0,0,5.8,5.8
53,DarriusHeyward-Bey,IND,WR,2013,7,DEN,7,5,71.4,55,0,25,7.9,11,0,3,0,0,0,0,5.8,5.8
55,MikeWilliams,TB,WR,2013,7,ATL,8,5,62.5,57,0,25,7.1,11.4,0,0,0,0,0,0,5.7,5.7
56,JasonAvant,PHI,WR,2013,7,DAL,8,5,62.5,56,0,25,7,11.2,0,0,0,0,0,0,5.6,5.6
56,BrandonLaFell,CAR,WR,2013,7,LAR,6,4,66.7,54,0,24,9,13.5,0,2,0,0,0,0,5.6,5.6
58,AndreRoberts,ARI,WR,2013,7,SEA,7,5,71.4,55,0,24,7.9,11,0,0,0,0,0,0,5.5,5.5
58,MohamedSanu,CIN,WR,2013,7,DET,6,5,83.3,54,0,24,9,10.8,0,1,0,0,0,0,5.5,5.5
60,DonnieAvery,KC,WR,2013,7,HOU,5,3,60,53,0,23,10.6,17.7,0,0,0,0,0,0,5.3,5.3
61,MikeBrown,JAX,WR,2013,7,LAC,5,4,80,50,0,22,10,12.5,0,0,0,0,0,0,5,5
62,SantanaMoss,WAS,WR,2013,7,CHI,6,4,66.7,49,0,22,8.2,12.2,0,0,0,0,0,0,4.9,4.9
63,DwayneBowe,KC,WR,2013,7,HOU,6,4,66.7,48,0,21,8,12,0,0,0,0,0,0,4.8,4.8
63,DamianWilliams,TEN,WR,2013,7,SF,5,4,80,48,0,21,9.6,12,0,0,0,0,0,0,4.8,4.8
65,KenbrellThompkins,NE,WR,2013,7,NYJ,6,3,50,47,0,21,7.8,15.7,0,0,0,0,0,0,4.7,4.7
66,LeonardHankerson,WAS,WR,2013,7,CHI,6,4,66.7,46,0,20,7.7,11.5,0,0,0,0,0,0,4.6,4.6
67,RileyCooper,PHI,WR,2013,7,DAL,5,3,60,45,0,20,9,15,0,0,0,0,0,0,4.5,4.5
67,GregLittle,CLE,WR,2013,7,GB,8,4,50,45,0,20,5.6,11.2,0,0,0,0,0,0,4.5,4.5
69,RyanBroyles,DET,WR,2013,7,CIN,4,3,75,43,0,19,10.8,14.3,0,0,0,0,0,0,4.3,4.3
69,TandonDoss,BAL,WR,2013,7,PIT,4,2,50,43,0,19,10.8,21.5,0,0,0,0,0,0,4.3,4.3
71,TedGinnP,CAR,WR,2013,7,LAR,3,2,66.7,41,0,18,13.7,20.5,0,1,0,0,0,0,4.2,4.2
71,JerrichoCotchery,PIT,WR,2013,7,BAL,5,3,60,42,0,18,8.4,14,0,0,0,0,0,0,4.2,4.2
73,TJGraham,BUF,WR,2013,7,MIA,5,3,60,38,0,17,7.6,12.7,0,3,0,0,0,0,4.1,4.1
73,AustinPettis,LAR,WR,2013,7,CAR,6,4,66.7,41,0,18,6.8,10.2,0,0,0,0,0,0,4.1,4.1
75,MarlonBrownIR,BAL,WR,2013,7,PIT,5,3,60,39,0,17,7.8,13,0,0,0,0,0,0,3.9,3.9
76,SidneyRice,SEA,WR,2013,7,ARI,6,3,50,37,0,16,6.2,12.3,0,0,0,0,0,0,3.7,3.7
77,CordarrellePatterson,MIN,WR,2013,7,NYG,3,3,100,35,0,15,11.7,11.7,0,0,0,0,0,0,3.5,3.5
78,KennyBritt,TEN,WR,2013,7,SF,6,4,66.7,34,0,15,5.7,8.5,0,0,0,0,0,0,3.4,3.4
79,MarvinJones,CIN,WR,2013,7,DET,3,2,66.7,26,0,12,8.7,13,0,7,0,0,0,0,3.3,3.3
80,JacobyJones,BAL,WR,2013,7,PIT,2,1,50,31,0,14,15.5,31,0,0,0,0,0,0,3.1,3.1
81,TiquanUnderwood,TB,WR,2013,7,ATL,4,2,50,30,0,13,7.5,15,0,0,0,0,0,0,3,3
81,TravisBenjaminQ,CLE,WR,2013,7,GB,2,1,50,23,0,10,11.5,23,0,7,0,0,0,0,3,3
83,DrewDavis,ATL,WR,2013,7,TB,3,3,100,29,0,13,9.7,9.7,0,0,0,0,0,0,2.9,2.9
83,KevinCone,ATL,WR,2013,7,TB,2,2,100,29,0,13,14.5,14.5,0,0,0,0,0,0,2.9,2.9
85,TavonAustin,LAR,WR,2013,7,CAR,7,4,57.1,26,0,11,3.7,6.5,0,2,0,0,0,0,2.8,2.8
86,EricPage,TB,WR,2013,7,ATL,3,1,33.3,26,0,11,8.7,26,0,0,0,0,0,0,2.6,2.6
87,ColeBeasleyQ,DAL,WR,2013,7,PHI,3,3,100,25,0,11,8.3,8.3,0,0,0,0,0,0,2.5,2.5
88,EddieRoyal,LAC,WR,2013,7,JAX,3,2,66.7,24,0,10,8,12,0,0,0,0,0,0,2.4,2.4
89,JoshMorgan,WAS,WR,2013,7,CHI,3,2,66.7,23,0,10,7.7,11.5,0,0,0,0,0,0,2.3,2.3
89,KyleWilliams,SF,WR,2013,7,TEN,4,2,50,21,0,9,5.2,10.5,0,2,0,0,0,0,2.3,2.3
91,BrianQuick,LAR,WR,2013,7,CAR,3,2,66.7,22,0,10,7.3,11,0,0,0,0,0,0,2.2,2.2
92,AJJenkins,KC,WR,2013,7,HOU,4,3,75,20,0,9,5,6.7,0,0,0,0,0,0,2,2
93,JonathanBaldwin,SF,WR,2013,7,TEN,2,1,50,19,0,8,9.5,19,0,0,0,0,0,0,1.9,1.9
94,EarlBennett,CHI,WR,2013,7,WAS,2,1,50,14,0,6,7,14,0,0,0,0,0,0,1.4,1.4
95,MarquiseGoodwinP,BUF,WR,2013,7,MIA,1,0,0,12,0,5,12,0,0,0,0,0,0,0,1.2,1.2
96,JermaineKearse,SEA,WR,2013,7,ARI,1,1,100,10,0,4,10,10,0,0,0,0,0,0,1,1
97,MarcusEasley,BUF,WR,2013,7,MIA,3,1,33.3,9,0,7,3,9,0,0,0,0,0,0,0.9,0.9
97,MarquessWilson,CHI,WR,2013,7,WAS,2,1,50,9,0,8,4.5,9,0,0,0,0,0,0,0.9,0.9
99,JustinHunter,TEN,WR,2013,7,SF,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0.7,0.7
100,StedmanBailey,LAR,WR,2013,7,CAR,1,0,0,4,0,22,4,0,0,0,0,0,0,0,0.4,0.4
101,JaronBrown,ARI,WR,2013,7,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,ChrisOwusu,TB,WR,2013,7,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,DaneSanzenbacher,CIN,WR,2013,7,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,BrandonTate,CIN,WR,2013,7,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,KeshawnMartin,HOU,WR,2013,7,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,DeVierPosey,HOU,WR,2013,7,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,LestarJean,HOU,WR,2013,7,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,RishardMatthews,MIA,WR,2013,7,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,ChrisHogan,BUF,WR,2013,7,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,MatthewSlater,NE,WR,2013,7,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,AustinCollie,NE,WR,2013,7,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,DamarisJohnson,PHI,WR,2013,7,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,JeffMaehl,PHI,WR,2013,7,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,DwayneHarris,DAL,WR,2013,7,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,EricWeems,CHI,WR,2013,7,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,JoeAnderson,CHI,WR,2013,7,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,AldrickRobinson,WAS,WR,2013,7,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,DomenikHixon,CAR,WR,2013,7,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,SeyiAjirotutu,LAC,WR,2013,7,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,DerekMoye,PIT,WR,2013,7,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,DeonteThompson,BAL,WR,2013,7,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,TrindonHolliday,DEN,WR,2013,7,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,AndreCaldwell,DEN,WR,2013,7,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,LaVonBrazill,IND,WR,2013,7,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,JariusWright,MIN,WR,2013,7,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,LouisMurphy,NYG,WR,2013,7,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,JerrelJernigan,NYG,WR,2013,7,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
