Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,GregOlsenO,CAR,TE,2015,7,PHI,10,6,60,69,1,0,6.9,11.5,0,0,0,0,0,0,12.9,12.9
2,RobGronkowskiQ,NE,TE,2015,7,NYJ,9,5,55.6,67,1,0,7.4,13.4,0,0,0,0,0,0,12.7,12.7
3,JimmyGrahamP,SEA,TE,2015,7,SF,6,4,66.7,53,1,0,8.8,13.2,0,0,0,0,0,0,11.3,11.3
4,JordanCameron,MIA,TE,2015,7,HOU,6,4,66.7,48,1,0,8,12,0,0,0,0,0,0,10.8,10.8
5,JordanReed,WAS,TE,2015,7,TB,6,4,66.7,44,1,0,7.3,11,0,0,0,0,0,0,10.4,10.4
6,DelanieWalkerIR,TEN,TE,2015,7,ATL,7,5,71.4,56,0,0,8,11.2,0,0,0,0,0,0,5.6,5.6
6,TravisKelce,KC,TE,2015,7,PIT,7,5,71.4,56,0,0,8,11.2,0,0,0,0,0,0,5.6,5.6
8,JuliusThomas,JAX,TE,2015,7,BUF,7,5,71.4,53,0,0,7.6,10.6,0,0,0,0,0,0,5.3,5.3
9,JasonWittenIR,DAL,TE,2015,7,NYG,7,4,57.1,52,0,0,7.4,13,0,0,0,0,0,0,5.2,5.2
10,CharlesClayQ,BUF,TE,2015,7,JAX,6,4,66.7,47,0,0,7.8,11.8,0,0,0,0,0,0,4.7,4.7
10,GaryBarnidge,CLE,TE,2015,7,LAR,7,4,57.1,47,0,0,6.7,11.8,0,0,0,0,0,0,4.7,4.7
12,EricEbronP,DET,TE,2015,7,MIN,5,4,80,43,0,0,8.6,10.8,0,0,0,0,0,0,4.3,4.3
13,BenjaminWatson,NO,TE,2015,7,IND,6,4,66.7,40,0,0,6.7,10,0,0,0,0,0,0,4,4
13,LarryDonnell,NYG,TE,2015,7,DAL,5,3,60,40,0,0,8,13.3,0,0,0,0,0,0,4,4
13,ZachErtz,PHI,TE,2015,7,CAR,5,3,60,40,0,0,8,13.3,0,0,0,0,0,0,4,4
16,KyleRudolph,MIN,TE,2015,7,DET,7,4,57.1,39,0,0,5.6,9.8,0,0,0,0,0,0,3.9,3.9
17,LadariusGreen,LAC,TE,2015,7,OAK,4,3,75,37,0,0,9.2,12.3,0,0,0,0,0,0,3.7,3.7
18,VernonDavis,SF,TE,2015,7,SEA,5,3,60,35,0,0,7,11.7,0,0,0,0,0,0,3.5,3.5
18,CrockettGillmore,BAL,TE,2015,7,ARI,7,4,57.1,35,0,0,5,8.8,0,0,0,0,0,0,3.5,3.5
20,CobyFleener,IND,TE,2015,7,NO,4,3,75,34,0,0,8.5,11.3,0,0,0,0,0,0,3.4,3.4
20,JaredCook,LAR,TE,2015,7,CLE,4,3,75,34,0,0,8.5,11.3,0,0,0,0,0,0,3.4,3.4
22,JacobTamme,ATL,TE,2015,7,TEN,5,3,60,28,0,0,5.6,9.3,0,0,0,0,0,0,2.8,2.8
23,HeathMiller,PIT,TE,2015,7,KC,3,2,66.7,27,0,0,9,13.5,0,0,0,0,0,0,2.7,2.7
24,BrandonMyers,TB,TE,2015,7,WAS,3,2,66.7,24,0,0,8,12,0,0,0,0,0,0,2.4,2.4
25,ScottChandler,NE,TE,2015,7,NYJ,3,2,66.7,23,0,0,7.7,11.5,0,0,0,0,0,0,2.3,2.3
26,DwayneAllen,IND,TE,2015,7,NO,3,2,66.7,21,0,0,7,10.5,0,0,0,0,0,0,2.1,2.1
27,DionSims,MIA,TE,2015,7,HOU,3,2,66.7,20,0,0,6.7,10,0,0,0,0,0,0,2,2
27,GarrettGraham,HOU,TE,2015,7,MIA,3,2,66.7,20,0,0,6.7,10,0,0,0,0,0,0,2,2
29,ChrisGragg,BUF,TE,2015,7,JAX,3,2,66.7,19,0,0,6.3,9.5,0,0,0,0,0,0,1.9,1.9
29,EdDickson,CAR,TE,2015,7,PHI,3,2,66.7,19,0,0,6.3,9.5,0,0,0,0,0,0,1.9,1.9
