Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,LeSeanMcCoyQ,PHI,RB,2014,1,JAX,22,101,4.6,1,4,3,27,0,0,0,18.8,18.8
2,JamaalCharles,KC,RB,2014,1,TEN,17,80,4.7,1,7,5,40,0,0,0,18,18
3,AdrianPetersonQ,MIN,RB,2014,1,LAR,18,86,4.8,1,4,3,20,0,0,0,16.6,16.6
4,MarshawnLynchP,SEA,RB,2014,1,GB,19,83,4.4,1,3,2,16,0,0,0,15.9,15.9
5,MonteeBall,DEN,RB,2014,1,IND,17,71,4.2,1,4,3,25,0,0,0,15.6,15.6
6,AlfredMorrisQ,WAS,RB,2014,1,HOU,17,78,4.6,1,1,1,5,0,0,0,14.3,14.3
7,FrankGore,SF,RB,2014,1,DAL,16,72,4.5,1,1,1,10,0,0,0,14.2,14.2
8,MattForteIR,CHI,RB,2014,1,BUF,19,91,4.8,0,6,4,34,0,0,0,12.5,12.5
9,StevanRidley,NE,RB,2014,1,MIA,15,58,3.9,1,0,0,1,0,0,0,11.9,11.9
10,MarkIngramSUS,NO,RB,2014,1,ATL,10,45,4.5,1,1,1,8,0,0,0,11.3,11.3
11,ArianFoster,HOU,RB,2014,1,WAS,16,72,4.5,0,4,3,25,0,0,0,9.7,9.7
12,DeMarcoMurray,DAL,RB,2014,1,SF,16,69,4.3,0,5,4,27,0,0,0,9.6,9.6
13,GiovaniBernardP,CIN,RB,2014,1,BAL,15,60,4,0,5,4,33,0,0,0,9.3,9.3
14,Le'VeonBellO,PIT,RB,2014,1,CLE,17,63,3.7,0,4,3,27,0,0,0,9,9
15,ZacStacy,LAR,RB,2014,1,MIN,17,69,4.1,0,4,3,18,0,0,0,8.7,8.7
16,EddieLacy,GB,RB,2014,1,SEA,17,68,4,0,4,3,18,0,0,0,8.6,8.6
17,CJSpiller,BUF,RB,2014,1,CHI,14,66,4.7,0,3,2,19,0,0,0,8.5,8.5
17,ReggieBush,DET,RB,2014,1,NYG,12,49,4.1,0,6,4,36,0,0,0,8.5,8.5
19,TobyGerhart,JAX,RB,2014,1,PHI,15,61,4.1,0,4,3,23,0,0,0,8.4,8.4
19,DougMartin,TB,RB,2014,1,CAR,16,62,3.9,0,4,3,22,0,0,0,8.4,8.4
21,BenTate,CLE,RB,2014,1,PIT,14,60,4.3,0,4,3,20,0,0,0,8,8
22,ChrisJohnson,NYJ,RB,2014,1,OAK,16,60,3.8,0,4,3,18,0,0,0,7.8,7.8
22,RashadJennings,NYG,RB,2014,1,DET,12,53,4.4,0,4,3,25,0,0,0,7.8,7.8
24,RyanMathews,LAC,RB,2014,1,ARI,16,63,3.9,0,3,2,14,0,0,0,7.7,7.7
25,BernardPierce,BAL,RB,2014,1,CIN,15,60,4,0,3,2,15,0,0,0,7.5,7.5
26,ShaneVereenIR,NE,RB,2014,1,MIA,9,38,4.2,0,5,4,36,0,0,0,7.4,7.4
27,KnowshonMoreno,MIA,RB,2014,1,NE,12,46,3.8,0,4,3,24,0,0,0,7,7
28,JoiqueBell,DET,RB,2014,1,NYG,13,46,3.5,0,4,3,22,0,0,0,6.8,6.8
29,FredJackson,BUF,RB,2014,1,CHI,9,41,4.6,0,4,3,24,0,0,0,6.5,6.5
30,StevenJackson,ATL,RB,2014,1,NO,14,48,3.4,0,3,2,16,0,0,0,6.4,6.4
31,MauriceJones-Drew,OAK,RB,2014,1,NYJ,13,46,3.5,0,3,2,17,0,0,0,6.3,6.3
32,PierreThomas,NO,RB,2014,1,ATL,7,31,4.4,0,6,4,31,0,0,0,6.2,6.2
33,TrentRichardson,IND,RB,2014,1,DEN,13,44,3.4,0,3,2,16,0,0,0,6,6
34,DarrenSprolesO,PHI,RB,2014,1,JAX,5,26,5.2,0,6,4,33,0,0,0,5.9,5.9
35,LamarMiller,MIA,RB,2014,1,NE,11,44,4,0,3,2,13,0,0,0,5.7,5.7
36,ShonnGreene,TEN,RB,2014,1,KC,14,52,3.7,0,1,1,4,0,0,0,5.6,5.6
36,DeAngeloWilliams,CAR,RB,2014,1,TB,12,43,3.6,0,1,1,13,0,0,0,5.6,5.6
38,DannyWoodheadIR,LAC,RB,2014,1,ARI,6,23,3.8,0,6,4,30,0,0,0,5.3,5.3
39,AndreEllington,ARI,RB,2014,1,LAC,8,34,4.2,0,3,2,17,0,0,0,5.1,5.1
40,JeremyHillIR,CIN,RB,2014,1,BAL,9,40,4.4,0,1,1,8,0,0,0,4.8,4.8
41,CarlosHyde,SF,RB,2014,1,DAL,10,40,4,0,1,1,6,0,0,0,4.6,4.6
41,JonathanDwyer,ARI,RB,2014,1,LAC,11,36,3.3,0,3,2,10,0,0,0,4.6,4.6
43,DarrenMcFadden,OAK,RB,2014,1,NYJ,8,30,3.8,0,3,2,15,0,0,0,4.5,4.5
44,BishopSankey,TEN,RB,2014,1,KC,9,35,3.9,0,1,1,8,0,0,0,4.3,4.3
45,DexterMcCluster,TEN,RB,2014,1,KC,3,13,4.3,0,4,3,28,0,0,0,4.1,4.1
45,AndreWilliams,NYG,RB,2014,1,DET,9,38,4.2,0,1,1,3,0,0,0,4.1,4.1
47,RonnieHillman,DEN,RB,2014,1,IND,6,28,4.7,0,3,2,11,0,0,0,3.9,3.9
48,AhmadBradshaw,IND,RB,2014,1,DEN,7,27,3.9,0,3,2,11,0,0,0,3.8,3.8
49,ChrisIvory,NYJ,RB,2014,1,OAK,8,36,4.5,0,0,0,0,0,0,0,3.6,3.6
49,JonathanStewartIR,CAR,RB,2014,1,TB,7,27,3.9,0,3,2,9,0,0,0,3.6,3.6
51,LanceDunbar,DAL,RB,2014,1,SF,4,18,4.5,0,3,2,16,0,0,0,3.4,3.4
52,LeGarretteBlount,PIT,RB,2014,1,CLE,8,30,3.8,0,0,0,2,0,0,0,3.2,3.2
52,RoyHelu,WAS,RB,2014,1,HOU,4,16,4,0,3,2,16,0,0,0,3.2,3.2
52,BenjaminCunningham,LAR,RB,2014,1,MIN,5,26,5.2,0,1,1,6,0,0,0,3.2,3.2
55,RobertTurbinSUS,SEA,RB,2014,1,GB,6,24,4,0,1,1,7,0,0,0,3.1,3.1
55,JacquizzRodgers,ATL,RB,2014,1,NO,3,13,4.3,0,4,3,18,0,0,0,3.1,3.1
55,TerranceWest,CLE,RB,2014,1,PIT,5,21,4.2,0,1,1,10,0,0,0,3.1,3.1
55,StepfanTaylor,ARI,RB,2014,1,LAC,7,22,3.1,0,3,2,9,0,0,0,3.1,3.1
59,JordanTodman,JAX,RB,2014,1,PHI,4,15,3.8,0,3,2,15,0,0,0,3,3
60,KhiryRobinson,NO,RB,2014,1,ATL,5,24,4.8,0,1,1,3,0,0,0,2.7,2.7
61,KnileDavis,KC,RB,2014,1,TEN,5,20,4,0,1,1,6,0,0,0,2.6,2.6
61,JonathanGrimes,HOU,RB,2014,1,WAS,5,22,4.4,0,1,1,4,0,0,0,2.6,2.6
61,JustinForsett,BAL,RB,2014,1,CIN,5,21,4.2,0,1,1,5,0,0,0,2.6,2.6
64,DevontaFreemanO,ATL,RB,2014,1,NO,3,15,5,0,3,2,10,0,0,0,2.5,2.5
65,DenardRobinson,JAX,RB,2014,1,PHI,2,12,6,0,1,1,12,0,0,0,2.4,2.4
65,BobbyRainey,TB,RB,2014,1,CAR,4,18,4.5,0,1,1,6,0,0,0,2.4,2.4
67,MikeTolbert,CAR,FB,2014,1,TB,3,13,4.3,0,3,2,9,0,0,0,2.2,2.2
68,DonaldBrown,LAC,RB,2014,1,ARI,4,15,3.8,0,1,1,6,0,0,0,2.1,2.1
69,BilalPowell,NYJ,RB,2014,1,OAK,3,10,3.3,0,3,2,10,0,0,0,2,2
70,CJAnderson,DEN,RB,2014,1,IND,2,13,6.5,0,1,1,6,0,0,0,1.9,1.9
71,JamesStarks,GB,RB,2014,1,SEA,4,14,3.5,0,1,1,3,0,0,0,1.7,1.7
71,MarcelReece,OAK,FB,2014,1,NYJ,2,5,2.5,0,1,1,12,0,0,0,1.7,1.7
71,DriArcher,PIT,RB,2014,1,CLE,1,5,5,0,1,1,12,0,0,0,1.7,1.7
71,JerickMcKinnonIR,MIN,RB,2014,1,LAR,2,10,5,0,3,2,7,0,0,0,1.7,1.7
75,Ka'DeemCareyIR,CHI,RB,2014,1,BUF,3,13,4.3,0,1,1,2,0,0,0,1.5,1.5
76,BrandonBolden,NE,RB,2014,1,MIA,5,12,2.4,0,1,1,2,0,0,0,1.4,1.4
76,AlfredBlue,HOU,RB,2014,1,WAS,3,12,4,0,1,1,2,0,0,0,1.4,1.4
76,TheoRiddick,DET,RB,2014,1,NYG,2,12,6,0,1,1,2,0,0,0,1.4,1.4
79,DuJuanHarris,GB,RB,2014,1,SEA,2,10,5,0,1,1,3,0,0,0,1.3,1.3
80,LataviusMurray,OAK,RB,2014,1,NYJ,3,11,3.7,0,1,1,1,0,0,0,1.2,1.2
80,IsaiahCrowell,CLE,RB,2014,1,PIT,2,10,5,0,1,1,2,0,0,0,1.2,1.2
82,LaMichaelJames,SF,RB,2014,1,DAL,1,5,5,0,1,1,6,0,0,0,1.1,1.1
83,BruceMiller,SF,FB,2014,1,DAL,0,0,0,0,3,2,10,0,0,0,1,1
83,PeytonHillis,NYG,RB,2014,1,DET,1,7,7,0,1,1,3,0,0,0,1,1
85,LorenzoTaliaferro,BAL,RB,2014,1,CIN,2,9,4.5,0,0,0,0,0,0,0,0.9,0.9
85,MattAsiata,MIN,RB,2014,1,LAR,3,9,3,0,1,1,0,0,0,0,0.9,0.9
85,MikeJames,TB,RB,2014,1,CAR,1,6,6,0,1,1,3,0,0,0,0.9,0.9
88,JohnKuhn,GB,FB,2014,1,SEA,1,2,2,0,1,1,5,0,0,0,0.7,0.7
88,AntoneSmith,ATL,RB,2014,1,NO,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
88,DarrelYoung,WAS,FB,2014,1,HOU,0,1,0,0,3,2,6,0,0,0,0.7,0.7
88,DanHerron,IND,RB,2014,1,DEN,1,5,5,0,1,1,2,0,0,0,0.7,0.7
92,SilasRedd,WAS,RB,2014,1,HOU,1,5,5,0,0,0,0,0,0,0,0.5,0.5
93,JackieBattle,TEN,FB,2014,1,KC,5,4,0.8,0,0,0,0,0,0,0,0.4,0.4
93,AnthonySherman,KC,FB,2014,1,TEN,0,0,0,0,1,1,4,0,0,0,0.4,0.4
95,KyleJuszczyk,BAL,FB,2014,1,CIN,0,0,0,0,1,1,3,0,0,0,0.3,0.3
95,JuwanThompson,DEN,RB,2014,1,IND,1,3,3,0,0,0,0,0,0,0,0.3,0.3
97,DerrickColeman,SEA,FB,2014,1,GB,0,0,0,0,1,1,2,0,0,0,0.2,0.2
97,FrankSummers,BUF,FB,2014,1,CHI,0,0,0,0,1,1,2,0,0,0,0.2,0.2
97,WillJohnson,PIT,FB,2014,1,CLE,0,0,0,0,1,1,2,0,0,0,0.2,0.2
97,JedCollins,DET,FB,2014,1,NYG,0,0,0,0,1,1,2,0,0,0,0.2,0.2
97,HenryHynoski,NYG,FB,2014,1,DET,0,0,0,0,1,1,2,0,0,0,0.2,0.2
102,ChristineMichael,SEA,RB,2014,1,GB,0,1,0,0,0,0,0,0,0,0,0.1,0.1
102,DamienWilliams,MIA,RB,2014,1,NE,1,1,1,0,0,0,0,0,0,0,0.1,0.1
102,WillTa'ufo'ou,JAX,FB,2014,1,PHI,0,0,0,0,1,1,1,0,0,0,0.1,0.1
102,StormJohnson,JAX,RB,2014,1,PHI,0,1,0,0,0,0,0,0,0,0,0.1,0.1
102,CedricPeerman,CIN,RB,2014,1,BAL,1,1,1,0,0,0,0,0,0,0,0.1,0.1
102,TylerClutts,DAL,FB,2014,1,SF,0,0,0,0,1,1,1,0,0,0,0.1,0.1
108,PatrickDiMarco,ATL,FB,2014,1,NO,0,0,0,0,0,0,0,0,0,0,0,0
108,JamesDevelin,NE,RB,2014,1,MIA,0,0,0,0,0,0,0,0,0,0,0,0
108,ChrisPolk,PHI,RB,2014,1,JAX,1,0,0,0,0,0,0,0,0,0,0,0
108,JamizeOlawale,OAK,FB,2014,1,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
