Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,MarshawnLynchP,SEA,RB,2013,3,JAX,26,109,4.2,1,3,3,27,0,0,0,19.6,19.6
2,LeSeanMcCoyQ,PHI,RB,2013,3,KC,19,89,4.7,0,7,6,77,0,0,0,16.6,16.6
3,DeMarcoMurray,DAL,RB,2013,3,LAR,23,95,4.1,0,8,7,55,0,0,0,15,15
4,MattForteIR,CHI,RB,2013,3,PIT,23,97,4.2,0,7,6,49,0,0,0,14.6,14.6
5,JamaalCharles,KC,RB,2013,3,PHI,21,114,5.4,0,5,4,29,0,0,0,14.3,14.3
6,AdrianPetersonQ,MIN,RB,2013,3,CLE,29,132,4.6,0,3,2,8,0,0,0,14,14
7,DougMartin,TB,RB,2013,3,NE,28,111,4,0,5,4,24,0,0,0,13.5,13.5
8,CJSpiller,BUF,RB,2013,3,NYJ,21,96,4.6,0,6,4,31,0,0,0,12.7,12.7
9,DarrenMcFadden,OAK,RB,2013,3,DEN,26,95,3.7,0,4,4,25,0,0,0,12,12
10,ChrisJohnson,TEN,RB,2013,3,LAC,29,106,3.7,0,1,1,6,0,0,0,11.2,11.2
10,DarrenSprolesO,NO,RB,2013,3,ARI,8,30,3.8,0,9,8,82,0,0,0,11.2,11.2
12,JoiqueBell,DET,RB,2013,3,WAS,10,34,3.4,0,9,8,77,0,0,0,11.1,11.1
13,AlfredMorrisQ,WAS,RB,2013,3,DET,19,101,5.3,0,1,1,9,0,0,0,11,11
14,BernardPierce,BAL,RB,2013,3,HOU,30,105,3.5,0,1,1,3,0,0,0,10.8,10.8
15,JacquizzRodgers,ATL,RB,2013,3,MIA,18,64,3.6,0,7,7,41,0,0,0,10.5,10.5
16,JamesStarks,GB,RB,2013,3,CIN,18,82,4.6,0,2,2,17,0,0,0,9.9,9.9
16,DeAngeloWilliams,CAR,RB,2013,3,NYG,16,83,5.2,0,1,1,16,0,0,0,9.9,9.9
16,MonteeBall,DEN,RB,2013,3,OAK,17,59,3.5,0,3,3,40,0,0,0,9.9,9.9
19,ArianFoster,HOU,RB,2013,3,BAL,17,73,4.3,0,5,4,25,0,0,0,9.8,9.8
20,RyanMathews,LAC,RB,2013,3,TEN,21,72,3.4,0,4,3,19,0,0,0,9.1,9.1
21,LamarMiller,MIA,RB,2013,3,ATL,18,71,3.9,0,2,2,15,0,0,0,8.6,8.6
22,BilalPowell,NYJ,RB,2013,3,BUF,14,48,3.4,0,5,4,37,0,0,0,8.5,8.5
23,FrankGore,SF,RB,2013,3,IND,17,69,4.1,0,1,1,15,0,0,0,8.4,8.4
24,RashardMendenhall,ARI,RB,2013,3,NO,17,66,3.9,0,2,2,14,0,0,0,8,8
25,ChrisIvory,NYJ,RB,2013,3,BUF,23,79,3.4,0,0,0,0,0,0,0,7.9,7.9
26,StevanRidley,NE,RB,2013,3,TB,19,74,3.9,0,0,0,3,0,0,0,7.7,7.7
26,MauriceJones-Drew,JAX,RB,2013,3,SEA,18,61,3.4,0,3,3,16,0,0,0,7.7,7.7
28,BenTate,HOU,RB,2013,3,BAL,11,70,6.4,0,2,2,6,0,0,0,7.6,7.6
28,KnowshonMoreno,DEN,RB,2013,3,OAK,13,52,4,0,3,3,24,0,0,0,7.6,7.6
30,ChrisOgbonnaya,CLE,RB,2013,3,MIN,0,15,0,0,11,11,58,0,0,0,7.3,7.3
31,PierreThomas,NO,RB,2013,3,ARI,7,29,4.1,0,7,6,43,0,0,0,7.2,7.2
31,FredJackson,BUF,RB,2013,3,NYJ,14,51,3.6,0,4,4,21,0,0,0,7.2,7.2
33,DexterMcCluster,KC,RB,2013,3,PHI,0,4,0,0,8,7,65,0,0,0,6.9,6.9
33,IsaacRedman,PIT,RB,2013,3,CHI,10,43,4.3,0,2,2,26,0,0,0,6.9,6.9
35,DannyWoodheadIR,LAC,RB,2013,3,TEN,5,16,3.2,0,6,5,47,0,0,0,6.3,6.3
36,FelixJones,PIT,RB,2013,3,CHI,16,62,3.9,0,0,0,0,0,0,0,6.2,6.2
37,RobertTurbinSUS,SEA,RB,2013,3,JAX,9,32,3.6,0,2,2,26,0,0,0,5.8,5.8
38,TrentRichardson,IND,RB,2013,3,SF,12,42,3.5,0,4,3,14,0,0,0,5.6,5.6
39,BenJarvusGreen-Ellis,CIN,RB,2013,3,GB,15,52,3.5,0,0,0,0,0,0,0,5.2,5.2
40,DavidWilson,NYG,RB,2013,3,CAR,8,43,5.4,0,0,0,4,0,0,0,4.7,4.7
40,AhmadBradshaw,IND,RB,2013,3,SF,8,37,4.6,0,1,1,10,0,0,0,4.7,4.7
42,JasonSnelling,ATL,RB,2013,3,MIA,2,13,6.5,0,3,3,32,0,0,0,4.5,4.5
43,LeGarretteBlount,NE,RB,2013,3,TB,12,43,3.6,0,0,0,0,0,0,0,4.3,4.3
44,GiovaniBernardP,CIN,RB,2013,3,GB,5,25,5,0,2,1,14,0,0,0,3.9,3.9
45,IsaiahPead,LAR,RB,2013,3,DAL,5,28,5.6,0,2,2,10,0,0,0,3.8,3.8
45,DanielThomas,MIA,RB,2013,3,ATL,7,25,3.6,0,2,2,13,0,0,0,3.8,3.8
45,JustinForsett,JAX,RB,2013,3,SEA,6,25,4.2,0,2,2,13,0,0,0,3.8,3.8
48,Da'RelScott,NYG,RB,2013,3,CAR,4,13,3.2,0,3,2,24,0,0,0,3.7,3.7
49,BryceBrown,PHI,RB,2013,3,KC,9,31,3.4,0,1,1,5,0,0,0,3.6,3.6
50,BobbyRainey,CLE,RB,2013,3,MIN,9,33,3.7,0,1,1,2,0,0,0,3.5,3.5
51,JordanTodman,JAX,RB,2013,3,SEA,5,16,3.2,0,5,4,18,0,0,0,3.4,3.4
52,BrandonJacobs,NYG,RB,2013,3,CAR,8,27,3.4,0,1,1,3,0,0,0,3,3
53,KendallHunter,SF,RB,2013,3,IND,5,26,5.2,0,1,1,3,0,0,0,2.9,2.9
54,JackieBattle,TEN,FB,2013,3,LAC,6,20,3.3,0,1,1,7,0,0,0,2.7,2.7
55,AndreEllington,ARI,RB,2013,3,NO,1,6,6,0,2,1,18,0,0,0,2.4,2.4
56,MikeTolbert,CAR,FB,2013,3,NYG,4,16,4,0,2,1,7,0,0,0,2.3,2.3
57,RoyHelu,WAS,RB,2013,3,DET,1,2,2,0,2,2,19,0,0,0,2.1,2.1
58,ChristineMichael,SEA,RB,2013,3,JAX,4,17,4.2,0,0,0,0,0,0,0,1.7,1.7
59,MarcelReece,OAK,FB,2013,3,DEN,2,6,3,0,2,2,9,0,0,0,1.5,1.5
60,JohnathanFranklin,GB,RB,2013,3,CIN,2,10,5,0,0,0,2,0,0,0,1.2,1.2
61,CierreWood,HOU,RB,2013,3,BAL,3,8,2.7,0,0,0,0,0,0,0,0.8,0.8
62,TheoRiddick,DET,RB,2013,3,WAS,1,2,2,0,1,0,2,0,0,0,0.4,0.4
63,ChrisPolk,PHI,RB,2013,3,KC,0,2,0,0,0,0,1,0,0,0,0.3,0.3
64,MikeJames,TB,RB,2013,3,NE,0,2,0,0,0,0,0,0,0,0,0.2,0.2
64,AntoneSmith,ATL,RB,2013,3,MIA,0,2,0,0,0,0,0,0,0,0,0.2,0.2
66,AnthonySherman,KC,FB,2013,3,PHI,0,0,0,0,0,0,0,0,0,0,0,0
66,CyrusGray,KC,RB,2013,3,PHI,0,0,0,0,0,0,0,0,0,0,0,0
66,KnileDavis,KC,RB,2013,3,PHI,0,0,0,0,0,0,0,0,0,0,0,0
66,CedricPeerman,CIN,RB,2013,3,GB,0,0,0,0,0,0,0,0,0,0,0,0
66,LanceDunbar,DAL,RB,2013,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0
66,PhillipTanner,DAL,RB,2013,3,LAR,0,0,0,0,0,0,0,0,0,0,0,0
66,LeRonMcClain,LAC,RB,2013,3,TEN,0,0,0,0,0,0,0,0,0,0,0,0
66,RonnieBrown,LAC,RB,2013,3,TEN,0,0,0,0,0,0,0,0,0,0,0,0
66,DariusReynaud,TEN,RB,2013,3,LAC,0,0,0,0,0,0,0,0,0,0,0,0
66,MattAsiata,MIN,RB,2013,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0
66,ZachLine,MIN,FB,2013,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0
66,TobyGerhart,MIN,RB,2013,3,CLE,0,0,0,0,0,0,0,0,0,0,0,0
66,BrandonBolden,NE,RB,2013,3,TB,0,0,0,0,0,0,0,0,0,0,0,0
66,ErikLorig,TB,FB,2013,3,NE,0,0,0,0,0,0,0,0,0,0,0,0
66,BrianLeonard,TB,RB,2013,3,NE,0,0,0,0,0,0,0,0,0,0,0,0
66,JedCollins,NO,FB,2013,3,ARI,0,0,0,0,0,0,0,0,0,0,0,0
66,TravarisCadet,NO,RB,2013,3,ARI,0,0,0,0,0,0,0,0,0,0,0,0
66,AlfonsoSmith,ARI,RB,2013,3,NO,0,0,0,0,0,0,0,0,0,0,0,0
66,StepfanTaylor,ARI,RB,2013,3,NO,0,0,0,0,0,0,0,0,0,0,0,0
66,ChrisThompson,WAS,RB,2013,3,DET,0,0,0,0,0,0,0,0,0,0,0,0
66,DarrelYoung,WAS,FB,2013,3,DET,0,0,0,0,0,0,0,0,0,0,0,0
66,HenryHynoski,NYG,FB,2013,3,CAR,0,0,0,0,0,0,0,0,0,0,0,0
