Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,DezBryant,DAL,WR,2014,12,NYG,9,6,66.7,98,1,0,10.9,16.3,0,0,0,0,0,0,15.8,15.8
2,DemaryiusThomas,DEN,WR,2014,12,MIA,10,7,70,96,1,0,9.6,13.7,0,0,0,0,0,0,15.6,15.6
3,AlshonJefferyQ,CHI,WR,2014,12,TB,9,6,66.7,92,1,0,10.2,15.3,1,2,2,0,0,0,15.4,15.4
3,RandallCobbQ,GB,WR,2014,12,MIN,12,7,58.3,93,1,0,7.8,13.3,1,1,1,0,0,0,15.4,15.4
3,JordyNelson,GB,WR,2014,12,MIN,10,6,60,94,1,0,9.4,15.7,0,0,0,0,0,0,15.4,15.4
6,MikeEvans,TB,WR,2014,12,CHI,9,6,66.7,92,1,0,10.2,15.3,0,0,0,0,0,0,15.2,15.2
6,JulioJonesP,ATL,WR,2014,12,CLE,10,7,70,92,1,0,9.2,13.1,0,0,0,0,0,0,15.2,15.2
8,DeSeanJackson,WAS,WR,2014,12,SF,8,5,62.5,90,1,0,11.2,18,0,0,0,0,0,0,15,15
9,AJGreenP,CIN,WR,2014,12,HOU,9,6,66.7,89,1,0,9.9,14.8,0,0,0,0,0,0,14.9,14.9
9,ReggieWayne,IND,WR,2014,12,JAX,10,6,60,89,1,0,8.9,14.8,0,0,0,0,0,0,14.9,14.9
11,JeremyMaclin,PHI,WR,2014,12,TEN,10,6,60,84,1,0,8.4,14,0,0,0,0,0,0,14.4,14.4
11,T.Y.Hilton,IND,WR,2014,12,JAX,9,6,66.7,84,1,0,9.3,14,0,0,0,0,0,0,14.4,14.4
13,BrandonMarshall,CHI,WR,2014,12,TB,10,6,60,83,1,0,8.3,13.8,0,0,0,0,0,0,14.3,14.3
13,CalvinJohnson,DET,WR,2014,12,NE,11,7,63.6,83,1,0,7.5,11.9,0,0,0,0,0,0,14.3,14.3
15,JoshGordonQ,CLE,WR,2014,12,ATL,9,6,66.7,82,1,0,9.1,13.7,0,0,0,0,0,0,14.2,14.2
16,TorreySmith,BAL,WR,2014,12,NO,8,5,62.5,77,1,0,9.6,15.4,0,0,0,0,0,0,13.7,13.7
17,OdellBeckhamJr,NYG,WR,2014,12,DAL,8,5,62.5,73,1,0,9.1,14.6,0,0,0,0,0,0,13.3,13.3
18,KennyBritt,LAR,WR,2014,12,LAC,7,5,71.4,72,1,0,10.3,14.4,0,0,0,0,0,0,13.2,13.2
19,MarquesColston,NO,WR,2014,12,BAL,11,6,54.5,71,1,0,6.5,11.8,0,0,0,0,0,0,13.1,13.1
20,MikeWallaceIR,MIA,WR,2014,12,DEN,9,6,66.7,66,1,0,7.3,11,1,3,3,0,0,0,12.9,12.9
21,DeAndreHopkinsQ,HOU,WR,2014,12,CIN,8,5,62.5,68,1,0,8.5,13.6,0,0,0,0,0,0,12.8,12.8
22,EmmanuelSanders,DEN,WR,2014,12,MIA,9,6,66.7,65,1,0,7.2,10.8,0,0,0,0,0,0,12.5,12.5
22,AnquanBoldin,SF,WR,2014,12,WAS,7,5,71.4,65,1,0,9.3,13,0,0,0,0,0,0,12.5,12.5
24,JordanMatthewsP,PHI,WR,2014,12,TEN,9,5,55.6,64,1,0,7.1,12.8,0,0,0,0,0,0,12.4,12.4
24,GoldenTateQ,DET,WR,2014,12,NE,8,5,62.5,64,1,0,8,12.8,0,0,0,0,0,0,12.4,12.4
24,MalcomFloyd,LAC,WR,2014,12,LAR,5,4,80,64,1,0,12.8,16,0,0,0,0,0,0,12.4,12.4
27,SammyWatkins,BUF,WR,2014,12,NYJ,7,5,71.4,63,1,0,9,12.6,0,0,0,0,0,0,12.3,12.3
27,DougBaldwinQ,SEA,WR,2014,12,ARI,9,6,66.7,63,1,0,7,10.5,0,0,0,0,0,0,12.3,12.3
27,MichaelCrabtree,SF,WR,2014,12,WAS,8,5,62.5,63,1,0,7.9,12.6,0,0,0,0,0,0,12.3,12.3
30,VincentJackson,TB,WR,2014,12,CHI,7,5,71.4,62,1,0,8.9,12.4,0,0,0,0,0,0,12.2,12.2
31,SteveSmith,BAL,WR,2014,12,NO,6,4,66.7,59,1,0,9.8,14.8,0,0,0,0,0,0,11.9,11.9
32,KendallWright,TEN,WR,2014,12,PHI,7,5,71.4,58,1,0,8.3,11.6,0,0,0,0,0,0,11.8,11.8
33,JohnBrown,ARI,WR,2014,12,SEA,7,4,57.1,56,1,0,8,14,0,0,0,0,0,0,11.6,11.6
34,BrandonLaFell,NE,WR,2014,12,DET,6,4,66.7,54,1,0,9,13.5,0,0,0,0,0,0,11.4,11.4
35,CordarrellePatterson,MIN,WR,2014,12,GB,5,3,60,45,1,0,9,15,1,8,8,0,0,0,11.3,11.3
36,MichaelFloyd,ARI,WR,2014,12,SEA,4,3,75,49,1,0,12.2,16.3,0,0,0,0,0,0,10.9,10.9
37,EricDecker,NYJ,WR,2014,12,BUF,8,5,62.5,48,1,0,6,9.6,0,0,0,0,0,0,10.8,10.8
38,JustinHunter,TEN,WR,2014,12,PHI,5,3,60,46,1,0,9.2,15.3,0,0,0,0,0,0,10.6,10.6
39,DavanteAdams,GB,WR,2014,12,MIN,4,3,75,35,1,0,8.8,11.7,0,0,0,0,0,0,9.5,9.5
40,RuebenRandleIR,NYG,WR,2014,12,DAL,8,6,75,75,0,0,9.4,12.5,0,0,0,0,0,0,7.5,7.5
41,AndreJohnson,HOU,WR,2014,12,CIN,10,6,60,72,0,0,7.2,12,0,0,0,0,0,0,7.2,7.2
42,JermaineKearse,SEA,WR,2014,12,ARI,9,5,55.6,67,0,0,7.4,13.4,0,0,0,0,0,0,6.7,6.7
43,RoddyWhite,ATL,WR,2014,12,CLE,7,5,71.4,66,0,0,9.4,13.2,0,0,0,0,0,0,6.6,6.6
44,JulianEdelmanSUS,NE,WR,2014,12,DET,10,6,60,62,0,0,6.2,10.3,1,3,3,0,0,0,6.5,6.5
44,KeenanAllenQ,LAC,WR,2014,12,LAR,10,6,60,65,0,0,6.5,10.8,0,0,0,0,0,0,6.5,6.5
46,DwayneBowe,KC,WR,2014,12,OAK,8,5,62.5,63,0,0,7.9,12.6,0,0,0,0,0,0,6.3,6.3
47,AndrewHawkins,CLE,WR,2014,12,ATL,6,4,66.7,61,0,0,10.2,15.2,0,0,0,0,0,0,6.1,6.1
47,KennyStills,NO,WR,2014,12,BAL,8,5,62.5,61,0,0,7.6,12.2,0,0,0,0,0,0,6.1,6.1
49,MohamedSanu,CIN,WR,2014,12,HOU,7,4,57.1,60,0,0,8.6,15,0,0,0,0,0,0,6,6
50,PercyHarvin,NYJ,WR,2014,12,BUF,9,5,55.6,39,0,0,4.3,7.8,3,18,6,0,0,0,5.7,5.7
51,TaylorGabriel,CLE,WR,2014,12,ATL,7,4,57.1,56,0,0,8,14,0,0,0,0,0,0,5.6,5.6
52,ChrisHogan,BUF,WR,2014,12,NYJ,7,5,71.4,54,0,0,7.7,10.8,0,0,0,0,0,0,5.4,5.4
53,AllenHurns,JAX,WR,2014,12,IND,7,4,57.1,53,0,0,7.6,13.2,0,0,0,0,0,0,5.3,5.3
