Rank,Name,Team,Position,Season,Week,Opponent,TacklesForLoss,Sacks,QuarterbackHits,Interceptions,FumblesRecovered,Safeties,DefensiveTouchdowns,SpecialTeamsTouchdowns,PointsAllowed,FantasyPointsPerGame,FantasyPoints
1,KansasCityChiefs,KC,DST,2014,8,LAR,0,3,0,0,0,0,0,0,11,0,0
1,HoustonTexans,HOU,DST,2014,8,TEN,0,4,0,1,0,0,0,0,12,0,0
1,DallasCowboys,DAL,DST,2014,8,WAS,0,2,0,2,0,0,0,0,12,0,0
1,MiamiDolphins,MIA,DST,2014,8,JAX,0,4,0,2,0,0,0,0,13,0,0
1,ClevelandBrowns,CLE,DST,2014,8,OAK,0,3,0,1,0,0,0,0,14,0,0
1,SeattleSeahawks,SEA,DST,2014,8,CAR,0,2,0,1,0,0,0,0,13,0,0
1,MinnesotaVikings,MIN,DST,2014,8,TB,0,2,0,0,1,0,0,0,20,0,0
1,BaltimoreRavens,BAL,DST,2014,8,CIN,0,3,0,1,1,0,0,0,13,0,0
1,DetroitLions,DET,DST,2014,8,ATL,0,4,0,2,0,0,0,0,16,0,0
1,IndianapolisColts,IND,DST,2014,8,PIT,0,3,0,1,0,0,0,0,20,0,0
1,LosAngelesRams,LAR,DST,2014,8,KC,0,3,0,0,0,0,0,0,20,0,0
1,BuffaloBills,BUF,DST,2014,8,NYJ,0,2,0,1,0,0,0,0,17,0,0
1,TennesseeTitans,TEN,DST,2014,8,HOU,0,2,0,1,0,0,0,0,20,0,0
1,NewYorkJets,NYJ,DST,2014,8,BUF,0,3,0,1,0,0,0,0,24,0,0
1,DenverBroncos,DEN,DST,2014,8,LAC,0,3,0,1,1,0,0,0,21,0,0
1,NewEnglandPatriots,NE,DST,2014,8,CHI,0,3,0,1,0,0,0,0,24,0,0
1,TampaBayBuccaneers,TB,DST,2014,8,MIN,0,3,0,1,1,0,0,0,22,0,0
1,OaklandRaiders,OAK,DST,2014,8,CLE,0,3,0,0,0,0,0,0,24,0,0
1,GreenBayPackers,GB,DST,2014,8,NO,0,3,0,1,0,0,0,0,26,0,0
1,PhiladelphiaEagles,PHI,DST,2014,8,ARI,0,3,0,0,1,0,0,0,26,0,0
1,AtlantaFalcons,ATL,DST,2014,8,DET,0,2,0,1,0,0,0,0,27,0,0
1,JacksonvilleJaguars,JAX,DST,2014,8,MIA,0,3,0,1,0,0,0,0,28,0,0
1,CarolinaPanthers,CAR,DST,2014,8,SEA,0,2,0,1,0,0,0,0,29,0,0
1,ArizonaCardinals,ARI,DST,2014,8,PHI,0,4,0,1,1,0,0,0,28,0,0
1,PittsburghSteelers,PIT,DST,2014,8,IND,0,2,0,0,1,0,0,0,29,0,0
1,CincinnatiBengals,CIN,DST,2014,8,BAL,0,2,0,1,0,0,0,0,25,0,0
1,ChicagoBears,CHI,DST,2014,8,NE,0,2,0,0,0,0,0,0,32,0,0
1,NewOrleansSaints,NO,DST,2014,8,GB,0,2,0,0,0,0,0,0,33,0,0
1,WashingtonRedskins,WAS,DST,2014,8,DAL,0,2,0,1,0,0,0,0,36,0,0
1,LosAngelesChargers,LAC,DST,2014,8,DEN,0,1,0,1,0,0,0,0,33,0,0
