Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
41,ShaunHill,MIN,QB,2016,2,GB,0.4,0.5,0,13.2,0,0.1,0.1,0,0.2,0.2,0,0,0.8,0.75
42,ColtMcCoy,WAS,QB,2016,2,DAL,0.5,0.4,0,8.1,0,0.1,0,0,0.1,0.1,0,0,0.7,0.73
42,DerekAnderson,CAR,QB,2016,2,SF,0.1,0.1,0,7.5,0,0.1,0,0,0.1,0.3,0,0,0.7,0.73
44,LandryJones,PIT,QB,2016,2,CIN,0.2,0.2,0,7.8,0,0.1,0,0,0.1,0.1,0,0,0.7,0.72
45,RyanMallett,BAL,QB,2016,2,CLE,0.5,0.6,0,10.4,10,0.1,0.1,68.75,0.1,0.7,0,0,0.7,0.69
46,EJManuel,BUF,QB,2016,2,NYJ,0.2,0.4,0,9.8,0,0.1,0.1,0,0.2,0.8,0,0,0.7,0.67
47,DanOrlovsky,DET,QB,2016,2,TEN,0.3,0.2,0,10.4,0,0.1,0.1,0,0.1,0.2,0,0,0.6,0.64
48,AJMcCarron,CIN,QB,2016,2,PIT,0.5,0.5,0,8.5,0,0.1,0.1,0,0.1,0.3,0,0,0.6,0.57
49,DrewStanton,ARI,QB,2016,2,TB,0.3,0.3,0,7.5,0,0.1,0.1,0,0.2,0.3,0,0,0.5,0.53
50,MattSchaub,ATL,QB,2016,2,OAK,0.2,0.3,0,7.2,0,0.1,0.1,0,0.1,0.1,0,0,0.5,0.5
51,ScottTolzien,IND,QB,2016,2,DEN,0.2,0.1,0,7.9,0,0,0.1,0,0.1,0.3,0,0,0.2,0.15
52,MattMoore,MIA,QB,2016,2,NE,0,0,0,3.7,0,0,0,0,0.1,-0.1,0,0,0.1,0.14
53,RyanNassib,NYG,QB,2016,2,NO,0.1,0.1,0,3.3,0,0,0,0,0.1,-0.1,0,0,0.1,0.12
53,LukeMcCown,NO,QB,2016,2,NYG,0.1,0.1,0,3.2,0,0,0,0,0.1,-0.1,0,0,0.1,0.12
53,NickFoles,KC,QB,2016,2,HOU,0.6,0.6,100,6.7,7,0,0.1,95.83,0.2,0.5,0,0,0.1,0.12
53,KellenClemens,LAC,QB,2016,2,JAX,0,0,0,3.2,0,0,0,0,0.1,-0.1,0,0,0.1,0.12
57,MattMcGloin,OAK,QB,2016,2,ATL,0.3,0.2,0,2.8,0,0,0,0,0,0,0,0,0.1,0.11
58,MarkSanchez,DAL,QB,2016,2,WAS,0.5,0.5,0,1.7,0,0,0,0,0,0.1,0,0,0.1,0.08
59,MattCassel,TEN,QB,2016,2,DET,0.3,0.5,0,1,0,0,0,0,0,0,0,0,0,0.04
60,TomSavage,HOU,QB,2016,2,KC,0.2,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0.03
61,BrettHundley,GB,QB,2016,2,MIN,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.01
62,BrycePetty,NYJ,QB,2016,2,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,ChristianHackenberg,NYJ,QB,2016,2,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,ZachMettenberger,PIT,QB,2016,2,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BruceGradkowski,PIT,QB,2016,2,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,AlexTanney,TEN,QB,2016,2,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,DavidFales,BAL,QB,2016,2,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,RobertGriffinIII,CLE,QB,2016,2,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,TonyRomo,DAL,QB,2016,2,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,KellenMoore,DAL,QB,2016,2,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,JerrodJohnson,DAL,QB,2016,2,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,GarrettGrayson,NO,QB,2016,2,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,JoshJohnson,NYG,QB,2016,2,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,JoeWebb,CAR,QB,2016,2,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,ChristianPonder,SF,QB,2016,2,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,ThaddeusLewis,SF,QB,2016,2,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,TomBrady,NE,QB,2016,2,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,BrandonWeeden,HOU,QB,2016,2,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,DominiqueDavis,KC,QB,2016,2,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,SeanMannion,LAR,QB,2016,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,SeanRenfree,ATL,QB,2016,2,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MattSimms,ATL,QB,2016,2,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,StephenMorris,IND,QB,2016,2,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,AustinDavisP,DEN,QB,2016,2,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,TeddyBridgewater,MIN,QB,2016,2,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,MattBarkley,CHI,QB,2016,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,McLeodBethel-Thompson,PHI,QB,2016,2,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,ChaseDaniel,PHI,QB,2016,2,CHI,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0
