Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,LeSeanMcCoyQ,PHI,RB,2013,17,DAL,20,113,5.6,1,4,4,43,0,0,0,21.6,21.6
2,MattForteIR,CHI,RB,2013,17,GB,27,132,4.9,0,7,6,50,0,0,0,18.2,18.2
3,EddieLacy,GB,RB,2013,17,CHI,20,90,4.5,1,5,4,28,0,0,0,17.8,17.8
4,Le'VeonBellO,PIT,RB,2013,17,CLE,24,91,3.8,0,7,5,35,0,0,0,12.6,12.6
5,ReggieBush,DET,RB,2013,17,MIN,20,90,4.5,0,6,4,33,0,0,0,12.3,12.3
6,KnowshonMoreno,DEN,RB,2013,17,OAK,18,86,4.8,0,5,4,35,0,0,0,12.1,12.1
7,DeMarcoMurray,DAL,RB,2013,17,PHI,16,96,6,0,4,3,22,0,0,0,11.8,11.8
8,RayRice,BAL,RB,2013,17,CIN,22,77,3.5,0,6,5,36,0,0,0,11.3,11.3
9,GiovaniBernardP,CIN,RB,2013,17,BAL,17,68,4,0,5,4,43,0,0,0,11.1,11.1
9,AndreBrown,NYG,RB,2013,17,WAS,24,90,3.8,0,6,5,21,0,0,0,11.1,11.1
11,AlfredMorrisQ,WAS,RB,2013,17,NYG,25,94,3.8,0,1,1,11,0,0,0,10.5,10.5
12,PierreThomas,NO,RB,2013,17,TB,12,42,3.5,0,9,9,59,0,0,0,10.1,10.1
13,DarrenSprolesO,NO,RB,2013,17,TB,7,40,5.7,0,12,11,57,0,0,0,9.7,9.7
14,RyanMathews,LAC,RB,2013,17,KC,20,79,4,0,2,2,16,0,0,0,9.5,9.5
14,MarshawnLynchP,SEA,RB,2013,17,LAR,20,71,3.6,0,3,3,24,0,0,0,9.5,9.5
14,ZacStacy,LAR,RB,2013,17,SEA,23,91,4,0,2,2,4,0,0,0,9.5,9.5
17,ChrisJohnson,TEN,RB,2013,17,HOU,19,71,3.7,0,3,3,23,0,0,0,9.4,9.4
18,MauriceJones-Drew,JAX,RB,2013,17,IND,16,68,4.2,0,5,4,24,0,0,0,9.2,9.24
19,DeAngeloWilliams,CAR,RB,2013,17,ATL,14,61,4.4,0,2,2,31,0,0,0,9.2,9.2
20,CJSpiller,BUF,RB,2013,17,NE,17,75,4.4,0,2,2,16,0,0,0,9.1,9.1
21,MattAsiata,MIN,RB,2013,17,DET,7,24,3.4,1,2,2,6,0,0,0,9,9
22,JoiqueBell,DET,RB,2013,17,MIN,15,55,3.7,0,5,4,33,0,0,0,8.8,8.8
22,FredJackson,BUF,RB,2013,17,NE,16,68,4.2,0,3,3,20,0,0,0,8.8,8.8
