Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,RobGronkowskiQ,NE,TE,2013,14,CLE,10,7,70,104,0,47,10.4,14.9,0,0,0,0,0,0,10.4,10.4
2,JordanCameron,CLE,TE,2013,14,NE,12,9,75,95,0,42,7.9,10.6,0,0,0,0,0,0,9.5,9.5
3,GarrettGraham,HOU,TE,2013,14,JAX,11,7,63.6,87,0,39,7.9,12.4,0,0,0,0,0,0,8.7,8.7
4,JimmyGrahamP,NO,TE,2013,14,CAR,10,7,70,86,0,39,8.6,12.3,0,0,0,0,0,0,8.6,8.6
4,AntonioGates,LAC,TE,2013,14,NYG,11,8,72.7,86,0,39,7.8,10.8,0,0,0,0,0,0,8.6,8.6
6,HeathMiller,PIT,TE,2013,14,MIA,10,9,90,85,0,38,8.5,9.4,0,0,0,0,0,0,8.5,8.5
7,ScottChandler,BUF,TE,2013,14,TB,9,7,77.8,78,0,35,8.7,11.1,0,0,0,0,0,0,7.8,7.8
8,CobyFleener,IND,TE,2013,14,CIN,8,5,62.5,71,0,32,8.9,14.2,0,0,0,0,0,0,7.1,7.1
9,TonyGonzalez,ATL,TE,2013,14,GB,8,6,75,69,0,31,8.6,11.5,0,0,0,0,0,0,6.9,6.9
10,CharlesClayQ,MIA,TE,2013,14,PIT,8,6,75,64,0,28,8,10.7,0,3,0,0,0,0,6.7,6.7
11,JasonWittenIR,DAL,TE,2013,14,CHI,6,5,83.3,63,0,28,10.5,12.6,0,0,0,0,0,0,6.3,6.3
12,JaredCook,LAR,TE,2013,14,ARI,6,4,66.7,61,0,27,10.2,15.2,0,0,0,0,0,0,6.1,6.1
12,MartellusBennett,CHI,TE,2013,14,DAL,7,5,71.4,61,0,27,8.7,12.2,0,0,0,0,0,0,6.1,6.1
14,SeanMcGrath,KC,TE,2013,14,WAS,5,4,80,57,0,25,11.4,14.2,0,0,0,0,0,0,5.7,5.7
15,JohnCarlson,MIN,TE,2013,14,BAL,6,5,83.3,56,0,25,9.3,11.2,0,0,0,0,0,0,5.6,5.6
15,GregOlsenO,CAR,TE,2013,14,NO,7,5,71.4,56,0,25,8,11.2,0,0,0,0,0,0,5.6,5.6
17,LadariusGreen,LAC,TE,2013,14,NYG,3,2,66.7,54,0,24,18,27,0,0,0,0,0,0,5.4,5.4
18,VernonDavis,SF,TE,2013,14,SEA,5,4,80,53,0,24,10.6,13.2,0,0,0,0,0,0,5.3,5.3
19,TylerEifert,CIN,TE,2013,14,IND,6,4,66.7,49,0,22,8.2,12.2,0,0,0,0,0,0,4.9,4.9
19,RobHousler,ARI,TE,2013,14,LAR,5,4,80,49,0,22,9.8,12.2,0,0,0,0,0,0,4.9,4.9
21,JuliusThomas,DEN,TE,2013,14,TEN,5,4,80,47,0,21,9.4,11.8,0,0,0,0,0,0,4.7,4.7
22,ZachMiller,SEA,TE,2013,14,SF,4,3,75,44,0,19,11,14.7,0,0,0,0,0,0,4.4,4.4
23,TimWright,TB,TE,2013,14,BUF,4,4,100,42,0,19,10.5,10.5,0,0,0,0,0,0,4.2,4.2
24,CraigStevens,TEN,TE,2013,14,DEN,4,4,100,40,0,18,10,10,0,0,0,0,0,0,4,4
24,BrandonMyers,NYG,TE,2013,14,LAC,4,3,75,40,0,18,10,13.3,0,0,0,0,0,0,4,4
26,MychalRivera,OAK,TE,2013,14,NYJ,4,4,100,38,0,17,9.5,9.5,0,0,0,0,0,0,3.8,3.8
27,DennisPitta,BAL,TE,2013,14,MIN,4,3,75,35,0,15,8.8,11.7,0,0,0,0,0,0,3.5,3.5
27,BrandonPettigrew,DET,TE,2013,14,PHI,4,3,75,35,0,15,8.8,11.7,0,0,0,0,0,0,3.5,3.5
29,EdDickson,BAL,TE,2013,14,MIN,4,3,75,34,0,15,8.5,11.3,0,0,0,0,0,0,3.4,3.4
30,ZachErtz,PHI,TE,2013,14,DET,4,3,75,33,0,15,8.2,11,0,0,0,0,0,0,3.3,3.3
31,MarcedesLewis,JAX,TE,2013,14,HOU,5,3,60,31,0,14,6.2,10.3,0,0,0,0,0,0,3.1,3.1
31,KellenWinslow,NYJ,TE,2013,14,OAK,4,3,75,31,0,14,7.8,10.3,0,0,0,0,0,0,3.1,3.1
33,JermaineGreshamQ,CIN,TE,2013,14,IND,5,3,60,29,0,13,5.8,9.7,0,0,0,0,0,0,2.9,2.9
34,FredDavis,WAS,TE,2013,14,KC,4,3,75,28,0,12,7,9.3,0,0,0,0,0,0,2.8,2.8
34,TaylorThompson,TEN,TE,2013,14,DEN,4,4,100,28,0,12,7,7,0,0,0,0,0,0,2.8,2.8
36,AndrewQuarless,GB,TE,2013,14,ATL,4,3,75,27,0,12,6.8,9,0,0,0,0,0,0,2.7,2.7
37,BrentCelek,PHI,TE,2013,14,DET,2,2,100,24,0,11,12,12,0,0,0,0,0,0,2.4,2.4
38,JeffCumberland,NYJ,TE,2013,14,OAK,3,2,66.7,23,0,10,7.7,11.5,0,0,0,0,0,0,2.3,2.3
39,ZachSudfeld,NYJ,TE,2013,14,OAK,2,1,50,20,0,9,10,20,0,0,0,0,0,0,2,2
40,LoganPaulsen,WAS,TE,2013,14,KC,2,2,100,18,0,8,9,9,0,0,0,0,0,0,1.8,1.8
40,BrandonBostick,GB,TE,2013,14,ATL,2,1,50,18,0,8,9,18,0,0,0,0,0,0,1.8,1.8
42,ClayHarbor,JAX,TE,2013,14,HOU,2,2,100,17,0,8,8.5,8.5,0,0,0,0,0,0,1.7,1.7
43,BenjaminWatson,NO,TE,2013,14,CAR,2,1,50,15,0,6,7.5,15,0,0,0,0,0,0,1.5,1.5
44,LanceKendricks,LAR,TE,2013,14,ARI,3,2,66.7,14,0,6,4.7,7,0,0,0,0,0,0,1.4,1.4
45,JimDray,ARI,TE,2013,14,LAR,2,2,100,12,0,5,6,6,0,0,0,0,0,0,1.2,1.2
46,JosephFauria,DET,TE,2013,14,PHI,2,1,50,7,0,3,3.5,7,0,0,0,0,0,0,0.7,0.7
47,RyanGriffin,HOU,TE,2013,14,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,AlexSmith,CIN,TE,2013,14,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,ChrisGragg,BUF,TE,2013,14,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,LeeSmith,BUF,TE,2013,14,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,NilesPaul,WAS,TE,2013,14,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,RhettEllison,MIN,TE,2013,14,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,GaryBarnidge,CLE,TE,2013,14,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,MarQueisGrayIR,CLE,TE,2013,14,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,MatthewMulligan,NE,TE,2013,14,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,BenHartsock,CAR,TE,2013,14,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,NickKasa,OAK,TE,2013,14,NYJ,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
47,JamesCasey,PHI,TE,2013,14,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,DavidPaulson,PIT,TE,2013,14,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,DionSims,MIA,TE,2013,14,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,MichaelEgnew,MIA,TE,2013,14,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,VirgilGreen,DEN,TE,2013,14,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,JacobTamme,DEN,TE,2013,14,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,JoelDreessen,DEN,TE,2013,14,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,BearPascoe,NYG,TE,2013,14,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,LarryDonnell,NYG,TE,2013,14,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,JohnPhillips,LAC,TE,2013,14,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,LukeWillson,SEA,TE,2013,14,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,KellenDavis,SEA,TE,2013,14,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,VanceMcDonald,SF,TE,2013,14,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,CoryHarkey,LAR,TE,2013,14,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,JakeBallard,ARI,TE,2013,14,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,RyanTaylor,GB,TE,2013,14,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,DanteRosario,CHI,TE,2013,14,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,GavinEscobar,DAL,TE,2013,14,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,JamesHannaIR,DAL,TE,2013,14,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
