Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,Le'VeonBellO,PIT,RB,2017,7,CIN,20.5,89.7,4.5,0.5,6.61,4.5,32.8,0.2,0,0,16.4,16.45
2,EzekielElliott,DAL,RB,2017,7,SF,22.1,88.9,4,0.8,3.85,2.9,23.4,0.1,0.1,0.1,16.4,16.43
3,KareemHunt,KC,RB,2017,7,OAK,17.6,80.3,4.4,0.7,4.51,3.2,28.4,0.1,0.2,0.2,15.3,15.27
4,LeSeanMcCoyQ,BUF,RB,2017,7,TB,17.9,75.6,4.2,0.4,6.12,4.5,38.2,0.2,0.1,0.1,14.8,14.78
5,ToddGurley,LAR,RB,2017,7,ARI,19.6,76.9,3.8,0.6,5.16,3.8,30,0.1,0.1,0.1,14.7,14.69
6,MarkIngramSUS,NO,RB,2017,7,GB,15.9,67.8,4.2,0.5,4.62,3.4,25,0.2,0.1,0.1,13.3,13.28
7,JayAjayiP,MIA,RB,2017,7,NYJ,21.3,89.6,4.3,0.4,2.07,1.5,10.2,0.1,0.1,0.1,12.8,12.78
8,DevontaFreemanO,ATL,RB,2017,7,NE,13.7,66.5,4.7,0.5,3.78,2.8,24.1,0.1,0.1,0.1,12.5,12.46
9,ChrisIvory,JAX,RB,2017,7,IND,16.5,69.4,4.3,0.5,3.14,2.2,17.8,0.1,0.1,0.1,12.1,12.12
10,MelvinGordon,LAC,RB,2017,7,DEN,17.2,64.4,3.8,0.4,5.47,3.7,27.9,0.1,0.1,0.1,12,12.03
11,JordanHoward,CHI,RB,2017,7,CAR,17.9,77.7,4.3,0.4,1.78,1.3,10,0.1,0.1,0.1,11.6,11.57
12,AdrianPetersonQ,ARI,RB,2017,7,LAR,15.8,70,4.4,0.5,1.3,1,7.7,0.1,0.1,0.1,11.2,11.17
12,CarlosHyde,SF,RB,2017,7,DAL,13.1,62.9,4.8,0.4,4.2,3,20.8,0.1,0.1,0.1,11.2,11.17
14,CJAnderson,DEN,RB,2017,7,LAC,16.6,71.7,4.2,0.4,2.39,1.7,12.5,0,0.1,0.1,10.6,10.62
15,JerickMcKinnonIR,MIN,RB,2017,7,BAL,14.7,62,4.1,0.3,4.32,2.9,20.3,0.1,0.1,0.1,10.4,10.43
16,MarshawnLynchP,OAK,RB,2017,7,KC,13.7,58,4.1,0.5,1.52,1.1,9.1,0.1,0.1,0.1,10.1,10.11
17,DougMartin,TB,RB,2017,7,BUF,16.4,66.1,4.1,0.3,2.62,1.8,12.8,0.1,0.1,0.1,10.1,10.09
18,AlvinKamaraP,NO,RB,2017,7,GB,8.3,38.3,4.8,0.3,5.76,4.4,33.5,0.2,0.1,0.1,10,9.98
19,FrankGore,IND,RB,2017,7,JAX,13.9,59.8,4.3,0.4,2.54,1.9,14.6,0,0.1,0.1,9.6,9.64
20,TyMontgomery,GB,RB,2017,7,NO,10.9,47.2,4.3,0.3,3.48,2.6,20.8,0.1,0.1,0.1,9,9
21,JonathanStewartIR,CAR,RB,2017,7,CHI,16.3,60.4,3.8,0.4,1.39,1,6.7,0,0.1,0.1,8.9,8.91
22,JoeMixonO,CIN,RB,2017,7,PIT,12.9,55.6,4.3,0.3,3.55,2.5,17.3,0,0.1,0.1,8.9,8.89
23,DerrickHenry,TEN,RB,2017,7,CLE,13.6,56.4,4,0.4,1.63,1.1,8.5,0,0.1,0.1,8.7,8.69
24,IsaiahCrowell,CLE,RB,2017,7,TEN,13.2,52.2,4,0.3,2.64,1.8,12,0.1,0.1,0.1,8.6,8.62
25,ChristianMcCaffrey,CAR,RB,2017,7,CHI,6.7,22.8,3.3,0.2,7,5,39.8,0.2,0.1,0.1,8.5,8.46
26,TevinColeman,ATL,RB,2017,7,NE,6.7,32.3,4.6,0.2,4.15,3.1,28.9,0.2,0.1,0.1,8.3,8.32
27,DeMarcoMurray,TEN,RB,2017,7,CLE,10.7,41.3,3.7,0.4,2.21,1.7,12.7,0,0.1,0.1,7.6,7.6
27,MikeGillislee,NE,RB,2017,7,ATL,11.2,47.2,4.3,0.5,0.13,0.1,0.8,0,0.1,0.1,7.6,7.6
29,JavoriusAllen,BAL,RB,2017,7,MIN,9.2,34.7,3.9,0.2,5.24,3.8,25.1,0.1,0.1,0.1,7.6,7.58
30,LeGarretteBlount,PHI,RB,2017,7,WAS,11.8,54.1,4.5,0.3,0.69,0.5,4,0,0.1,0.1,7.4,7.41
31,RobKelleyIR,WAS,RB,2017,7,PHI,13.5,52.9,3.8,0.3,0.74,0.5,3.9,0,0.1,0.1,7.3,7.28
32,AaronJones,GB,RB,2017,7,NO,10.5,43.1,4.3,0.3,2.17,1.6,12.9,0,0.1,0.1,7.2,7.2
32,OrleansDarkwa,NYG,RB,2017,7,SEA,12.4,53,4.4,0.2,1.87,1.3,9,0,0.1,0.1,7.2,7.2
34,BilalPowell,NYJ,RB,2017,7,MIA,9.1,36.1,4,0.2,4.06,2.8,19.7,0.1,0.1,0.1,7.2,7.18
35,WendellSmallwood,PHI,RB,2017,7,WAS,10.1,36.4,3.6,0.2,3.27,2.2,17.2,0.1,0.1,0.1,7,6.96
36,ChrisThompson,WAS,RB,2017,7,PHI,5.7,25.6,4.3,0.1,5.48,4,32.8,0.1,0.1,0.1,6.8,6.84
37,AlexCollins,BAL,RB,2017,7,MIN,14.1,54.1,3.9,0.2,0.68,0.5,3.9,0,0.1,0.1,6.8,6.8
38,JamesWhite,NE,RB,2017,7,ATL,2.68,12.9,4.3,0.1,6.23,4.3,36.2,0.2,0,0,6.7,6.71
39,LataviusMurray,MIN,RB,2017,7,BAL,11.9,40.1,3.3,0.3,1.86,1.4,10.2,0,0.1,0.1,6.6,6.63
40,DukeJohnson,CLE,RB,2017,7,TEN,5.4,20.3,4,0.1,5.44,4,34.2,0.1,0.1,0.1,6.4,6.45
41,ThomasRawls,SEA,RB,2017,7,NYG,10,38.2,3.8,0.3,0.78,0.6,4.6,0,0.1,0.1,5.9,5.88
42,TarikCohen,CHI,RB,2017,7,CAR,6.7,27.8,4,0.1,3.69,2.7,20.6,0.1,0.1,0.1,5.8,5.84
43,MarlonMackQ,IND,RB,2017,7,JAX,7.7,30.5,3.8,0.3,2.17,1.5,11.2,0,0.1,0.1,5.8,5.77
44,DionLewis,NE,RB,2017,7,ATL,6.8,31.6,4.6,0.3,1.72,1.2,9.2,0,0.1,0.1,5.7,5.68
45,MattBreidaQ,SF,RB,2017,7,DAL,7.2,27.4,3.9,0.2,3.05,2.2,16.6,0,0.1,0.1,5.4,5.4
46,MattForteIR,NYJ,RB,2017,7,MIA,6.8,26.6,3.9,0.2,3.19,2.2,17.1,0,0.1,0.1,5.4,5.37
47,EddieLacy,SEA,RB,2017,7,NYG,9.1,37,4.1,0.2,0.93,0.7,4.6,0,0,0,5.4,5.36
48,WayneGallman,NYG,RB,2017,7,SEA,5.9,28.5,4.7,0.1,2.88,2,14.7,0,0.1,0.1,4.7,4.72
49,KerwynnWilliams,ARI,RB,2017,7,LAR,4.1,12.3,3,0.1,3.8,2.8,22.8,0.1,0,0,4.7,4.71
50,JamaalCharles,DEN,RB,2017,7,LAC,7,36.2,5.1,0.1,1.33,0.9,6.7,0,0.1,0.1,4.7,4.69
51,GiovaniBernardP,CIN,RB,2017,7,PIT,4.6,15.4,3,0.1,3.35,2.5,19.3,0.1,0,0,4.7,4.67
52,CoreyGrant,JAX,RB,2017,7,IND,6.2,26.7,4.5,0.2,1.61,1.1,9.7,0,0.1,0.1,4.6,4.64
53,MikeTolbert,BUF,FB,2017,7,TB,7.5,20.5,2.5,0.3,1.34,0.9,6.4,0,0,0,4.5,4.49
54,TJYeldonP,JAX,RB,2017,7,IND,3.6,13.7,3.5,0.1,2.81,1.9,17.2,0.1,0,0,4.3,4.29
55,DeandreWashingtonQ,OAK,RB,2017,7,KC,3.3,11.6,4,0.1,2.94,2.2,17.9,0.1,0,0,4.2,4.15
