Rank,Name,Team,Position,Season,Week,Opponent,FieldGoalsMade,FieldGoalsAttempted,FieldGoalPercentage,FieldGoalsLongestMade,ExtraPointsMade,ExtraPointsAttempted,FantasyPointsPerGame,FantasyPoints
1,MasonCrosby,GB,K,2014,16,TB,2,2,100,0,4,4,10,10
2,CodyParkey,PHI,K,2014,16,WAS,2,2,100,0,3,3,9,9
2,StephenGostkowski,NE,K,2014,16,NYJ,2,2,100,0,3,3,9,9
2,JustinTucker,BAL,K,2014,16,HOU,2,2,100,0,3,3,9,9
2,MattPrater,DET,K,2014,16,CHI,2,2,100,0,3,3,9,9
2,ShayneGraham,NO,K,2014,16,ATL,2,2,100,0,3,3,9,9
2,MattBryant,ATL,K,2014,16,NO,2,2,100,0,3,3,9,9
2,AdamVinatieri,IND,K,2014,16,DAL,2,2,100,0,3,3,9,9
2,DanBailey,DAL,K,2014,16,IND,2,2,100,0,3,3,9,9
2,ConnorBarth,DEN,K,2014,16,CIN,2,2,100,0,3,3,9,9
2,MikeNugentIR,CIN,K,2014,16,DEN,2,2,100,0,3,3,9,9
12,RyanSuccopP,TEN,K,2014,16,JAX,2,2,100,0,2,2,8,8
12,JoshScobee,JAX,K,2014,16,TEN,2,2,100,0,2,2,8,8
12,NickNovak,LAC,K,2014,16,SF,2,2,100,0,2,2,8,8
12,PhilDawson,SF,K,2014,16,LAC,2,2,100,0,2,2,8,8
12,BlairWalsh,MIN,K,2014,16,MIA,2,2,100,0,2,2,8,8
12,CalebSturgis,MIA,K,2014,16,MIN,2,2,100,0,2,2,8,8
12,CairoSantos,KC,K,2014,16,PIT,2,2,100,0,2,2,8,8
12,ShaunSuisham,PIT,K,2014,16,KC,2,2,100,0,2,2,8,8
12,GrahamGano,CAR,K,2014,16,CLE,2,2,100,0,2,2,8,8
12,PatrickMurray,TB,K,2014,16,GB,2,2,100,0,2,2,8,8
12,JoshBrown,NYG,K,2014,16,LAR,2,2,100,0,2,2,8,8
12,DanCarpenter,BUF,K,2014,16,OAK,2,2,100,0,2,2,8,8
12,StevenHauschka,SEA,K,2014,16,ARI,2,2,100,0,2,2,8,8
25,NickFolk,NYJ,K,2014,16,NE,2,2,100,0,1,1,7,7
25,ChandlerCatanzaro,ARI,K,2014,16,SEA,2,2,100,0,1,1,7,7
27,KaiForbath,WAS,K,2014,16,PHI,1,1,100,0,2,2,5,5
27,RandyBullock,HOU,K,2014,16,BAL,1,1,100,0,2,2,5,5
27,JayFeely,CHI,K,2014,16,DET,1,1,100,0,2,2,5,5
27,GregZuerlein,LAR,K,2014,16,NYG,1,1,100,0,2,2,5,5
31,SebastianJanikowski,OAK,K,2014,16,BUF,1,1,100,0,1,1,4,4
