Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
40,RyanFitzpatrick,TB,QB,2017,9,NO,0.3,0.5,0,4.1,4,0,0,43.75,0,0.1,0,0,0.2,0.17
40,ChaseDaniel,NO,QB,2017,9,TB,0.3,0.5,0,4,0,0,0,0,0,0.1,0,0,0.2,0.17
42,MattCassel,TEN,QB,2017,9,BAL,0.3,0.4,0,3.5,0,0,0,0,0,0.2,0,0,0.2,0.16
42,PatrickMahomes,KC,QB,2017,9,DAL,0.3,0.5,0,3.7,0,0,0,0,0,0.1,0,0,0.2,0.16
44,CooperRush,DAL,QB,2017,9,KC,0.2,0.3,0,2.5,0,0,0,0,0.1,0.4,0,0,0.1,0.14
45,DerekAnderson,CAR,QB,2017,9,ATL,0.2,0.3,0,2.2,0,0,0,0,0,0.1,0,0,0.1,0.1
46,ChadHenne,JAX,QB,2017,9,CIN,0.1,0.2,0,1.5,0,0,0,0,0,0.1,0,0,0.1,0.07
46,SeanMannion,LAR,QB,2017,9,NYG,0.1,0.2,0,1.7,0,0,0,0,0,0,0,0,0.1,0.07
48,ScottTolzien,IND,QB,2017,9,HOU,0.1,0.2,0,1.5,0,0,0,0,0,0,0,0,0.1,0.06
49,JoeCallahan,GB,QB,2017,9,DET,0.1,0.1,0,0.9,0,0,0,0,0,0,0,0,0,0.04
50,JakeRudock,DET,QB,2017,9,GB,0,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0.03
51,NathanPeterman,BUF,QB,2017,9,NYJ,0,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0.02
52,TJYates,HOU,QB,2017,9,IND,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0.01
53,ChristianHackenberg,NYJ,QB,2017,9,BUF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,JoeWebb,BUF,QB,2017,9,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,GarrettGilbert,CAR,QB,2017,9,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,AndrewLuckP,IND,QB,2017,9,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,DeshaunWatsonP,HOU,QB,2017,9,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,MattMcGloin,HOU,QB,2017,9,IND,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,JeffDriskel,CIN,QB,2017,9,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,RyanGriffin,TB,QB,2017,9,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,TaysomHill,NO,QB,2017,9,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,BrandonAllen,LAR,QB,2017,9,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,DavisWebb,NYG,QB,2017,9,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,PaxtonLynch,DEN,QB,2017,9,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,JoshWoodrum,BAL,QB,2017,9,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,BrandonWeeden,TEN,QB,2017,9,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,AlexTanney,TEN,QB,2017,9,BAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,CarsonPalmer,ARI,QB,2017,9,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,TrevoneBoykin,SEA,QB,2017,9,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,JameillShowersIR,DAL,QB,2017,9,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,ZacDysert,DAL,QB,2017,9,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,TylerBray,KC,QB,2017,9,DAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,RyanTannehillP,MIA,QB,2017,9,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,ConnorCook,OAK,QB,2017,9,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,BrandonDoughty,MIA,QB,2017,9,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,DavidFales,MIA,QB,2017,9,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,AaronRodgersQ,GB,QB,2017,9,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
