Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
28,JonathanStewartIR,CAR,RB,2014,2,DET,14,54,3.9,0,3,2,17,0,0,0,7.1,7.1
29,ZacStacy,LAR,RB,2014,2,TB,15,56,3.7,0,3,2,13,0,0,0,6.9,6.9
30,RyanMathews,LAC,RB,2014,2,SEA,15,56,3.7,0,3,2,12,0,0,0,6.8,6.8
31,FredJackson,BUF,RB,2014,2,MIA,10,41,4.1,0,4,3,26,0,0,0,6.7,6.7
32,DarrenSprolesO,PHI,RB,2014,2,IND,8,36,4.5,0,6,4,30,0,0,0,6.6,6.6
33,JoiqueBell,DET,RB,2014,2,CAR,12,45,3.8,0,4,3,20,0,0,0,6.5,6.5
34,MattAsiata,MIN,RB,2014,2,NE,12,53,4.4,0,3,2,9,0,0,0,6.2,6.2
34,TrentRichardson,IND,RB,2014,2,PHI,13,46,3.5,0,3,2,16,0,0,0,6.2,6.2
36,BernardPierce,BAL,RB,2014,2,PIT,13,52,4,0,1,1,8,0,0,0,6,6
37,LamarMiller,MIA,RB,2014,2,BUF,10,40,4,0,4,3,17,0,0,0,5.7,5.7
38,StevanRidley,NE,RB,2014,2,MIN,11,46,4.2,0,1,1,6,0,0,0,5.2,5.2
38,JeremyHillIR,CIN,RB,2014,2,ATL,11,46,4.2,0,1,1,6,0,0,0,5.2,5.2
38,StevenJackson,ATL,RB,2014,2,CIN,12,42,3.5,0,3,2,10,0,0,0,5.2,5.2
41,JerickMcKinnonIR,MIN,RB,2014,2,NE,8,39,4.9,0,3,2,12,0,0,0,5.1,5.1
42,DannyWoodheadIR,LAC,RB,2014,2,SEA,6,24,4,0,6,4,26,0,0,0,5,5
43,AhmadBradshaw,IND,RB,2014,2,PHI,8,32,4,0,3,2,17,0,0,0,4.9,4.9
44,DexterMcCluster,TEN,RB,2014,2,DAL,5,22,4.4,0,3,2,24,0,0,0,4.6,4.6
45,ChrisIvory,NYJ,RB,2014,2,GB,9,42,4.7,0,0,0,1,0,0,0,4.3,4.3
46,BobbyRainey,TB,RB,2014,2,LAR,6,28,4.7,0,3,2,13,0,0,0,4.1,4.1
47,RoyHelu,WAS,RB,2014,2,JAX,5,23,4.6,0,3,2,17,0,0,0,4,4
47,BenjaminCunningham,LAR,RB,2014,2,TB,6,28,4.7,0,3,2,12,0,0,0,4,4
49,BishopSankey,TEN,RB,2014,2,DAL,7,30,4.3,0,1,1,7,0,0,0,3.7,3.7
50,IsaiahCrowell,CLE,RB,2014,2,NO,7,31,4.4,0,1,1,5,0,0,0,3.6,3.6
50,JonathanDwyer,ARI,RB,2014,2,NYG,8,27,3.4,0,1,1,9,0,0,0,3.6,3.6
52,JamesStarks,GB,RB,2014,2,NYJ,8,28,3.5,0,1,1,7,0,0,0,3.5,3.5
53,JacquizzRodgers,ATL,RB,2014,2,CIN,5,19,3.8,0,3,2,14,0,0,0,3.3,3.3
53,LataviusMurray,OAK,RB,2014,2,HOU,6,26,4.3,0,1,1,7,0,0,0,3.3,3.3
55,MikeTolbert,CAR,FB,2014,2,DET,4,18,4.5,0,3,2,13,0,0,0,3.1,3.1
55,MarcelReece,OAK,FB,2014,2,HOU,3,13,4.3,0,3,2,18,0,0,0,3.1,3.1
57,DenardRobinson,JAX,RB,2014,2,WAS,4,14,3.5,0,3,2,15,0,0,0,2.9,2.9
57,RonnieHillman,DEN,RB,2014,2,KC,4,20,5,0,1,1,9,0,0,0,2.9,2.9
59,RobertTurbinSUS,SEA,RB,2014,2,LAC,5,23,4.6,0,1,1,5,0,0,0,2.8,2.8
60,LanceDunbar,DAL,RB,2014,2,TEN,3,14,4.7,0,3,2,13,0,0,0,2.7,2.7
60,DonaldBrown,LAC,RB,2014,2,SEA,5,19,3.8,0,1,1,8,0,0,0,2.7,2.7
62,AndreWilliams,NYG,RB,2014,2,ARI,5,20,4,0,1,1,6,0,0,0,2.6,2.6
62,CJAnderson,DEN,RB,2014,2,KC,5,23,4.6,0,1,1,3,0,0,0,2.6,2.6
64,LeGarretteBlount,PIT,RB,2014,2,BAL,6,21,3.5,0,1,1,3,0,0,0,2.4,2.4
65,KhiryRobinson,NO,RB,2014,2,CLE,5,20,4,0,1,1,3,0,0,0,2.3,2.3
66,KnileDavis,KC,RB,2014,2,DEN,4,14,3.5,0,3,2,7,0,0,0,2.1,2.1
67,BrandonBolden,NE,RB,2014,2,MIN,4,17,4.2,0,1,1,3,0,0,0,2,2
67,JordanTodman,JAX,RB,2014,2,WAS,3,11,3.7,0,3,2,9,0,0,0,2,2
69,DevontaFreemanO,ATL,RB,2014,2,CIN,2,10,5,0,3,2,9,0,0,0,1.9,1.9
70,JonathanGrimes,HOU,RB,2014,2,OAK,4,15,3.8,0,1,1,3,0,0,0,1.8,1.8
71,Ka'DeemCareyIR,CHI,RB,2014,2,SF,3,12,4,0,1,1,4,0,0,0,1.6,1.6
72,AnthonyDixon,BUF,RB,2014,2,MIA,4,15,3.8,0,0,0,0,0,0,0,1.5,1.5
72,StepfanTaylor,ARI,RB,2014,2,NYG,3,11,3.7,0,1,1,4,0,0,0,1.5,1.5
72,BilalPowell,NYJ,RB,2014,2,GB,2,8,4,0,3,2,7,0,0,0,1.5,1.5
75,LorenzoTaliaferro,BAL,RB,2014,2,PIT,3,11,3.7,0,1,1,2,0,0,0,1.3,1.3
75,DuJuanHarris,GB,RB,2014,2,NYJ,3,10,3.3,0,1,1,3,0,0,0,1.3,1.3
77,TheoRiddick,DET,RB,2014,2,CAR,2,6,3,0,1,1,6,0,0,0,1.2,1.2
78,AlfredBlue,HOU,RB,2014,2,OAK,2,9,4.5,0,1,1,2,0,0,0,1.1,1.1
79,MikeJames,TB,RB,2014,2,LAR,2,7,3.5,0,1,1,3,0,0,0,1,1
80,AntoneSmith,ATL,RB,2014,2,CIN,2,5,2.5,0,1,1,3,0,0,0,0.8,0.8
80,TreMason,LAR,RB,2014,2,TB,6,5,0.8,0,1,1,3,0,0,0,0.8,0.8
82,LeonWashington,TEN,RB,2014,2,DAL,2,3,1.5,0,1,1,4,0,0,0,0.7,0.7
82,JosephRandle,DAL,RB,2014,2,TEN,2,7,3.5,0,0,0,0,0,0,0,0.7,0.7
82,JorvorskieLane,TB,FB,2014,2,LAR,2,6,3,0,1,1,1,0,0,0,0.7,0.7
85,JackieBattle,TEN,FB,2014,2,DAL,1,5,5,0,0,0,1,0,0,0,0.6,0.6
85,ChrisPolk,PHI,RB,2014,2,IND,2,4,2,0,0,0,2,0,0,0,0.6,0.6
87,JamesWhite,NE,RB,2014,2,MIN,1,3,3,0,1,1,2,0,0,0,0.5,0.5
87,BruceMiller,SF,FB,2014,2,CHI,0,0,0,0,3,2,5,0,0,0,0.5,0.5
87,DanHerron,IND,RB,2014,2,PHI,1,5,5,0,0,0,0,0,0,0,0.5,0.5
90,KyleJuszczyk,BAL,FB,2014,2,PIT,0,1,0,0,1,1,3,0,0,0,0.4,0.4
90,WillJohnson,PIT,FB,2014,2,BAL,0,0,0,0,1,1,4,0,0,0,0.4,0.4
90,JedCollins,DET,FB,2014,2,CAR,0,0,0,0,1,1,4,0,0,0,0.4,0.4
90,JohnKuhn,GB,FB,2014,2,NYJ,1,2,2,0,1,1,2,0,0,0,0.4,0.4
90,LaMichaelJames,SF,RB,2014,2,CHI,1,4,4,0,0,0,0,0,0,0,0.4,0.4
95,DarrelYoung,WAS,FB,2014,2,JAX,0,1,0,0,1,1,2,0,0,0,0.3,0.3
95,SilasRedd,WAS,RB,2014,2,JAX,1,3,3,0,0,0,0,0,0,0,0.3,0.3
95,DerrickColeman,SEA,FB,2014,2,LAC,0,0,0,0,1,1,3,0,0,0,0.3,0.3
95,ChristineMichael,SEA,RB,2014,2,LAC,0,2,0,0,0,0,1,0,0,0,0.3,0.3
95,AnthonySherman,KC,FB,2014,2,DEN,0,0,0,0,1,1,3,0,0,0,0.3,0.3
100,FrankSummers,BUF,FB,2014,2,MIA,0,0,0,0,1,1,2,0,0,0,0.2,0.2
100,JeromeFelton,MIN,FB,2014,2,NE,0,0,0,0,1,1,2,0,0,0,0.2,0.2
100,JamesDevelin,NE,RB,2014,2,MIN,0,0,0,0,1,1,2,0,0,0,0.2,0.2
100,CedricPeerman,CIN,RB,2014,2,ATL,1,2,2,0,0,0,0,0,0,0,0.2,0.2
100,HenryHynoski,NYG,FB,2014,2,ARI,0,0,0,0,1,1,2,0,0,0,0.2,0.2
105,DriArcher,PIT,RB,2014,2,BAL,0,1,0,0,0,0,0,0,0,0,0.1,0.1
105,TylerClutts,DAL,FB,2014,2,TEN,0,0,0,0,1,1,1,0,0,0,0.1,0.1
105,BryceBrown,BUF,RB,2014,2,MIA,0,1,0,0,0,0,0,0,0,0,0.1,0.1
105,PatrickDiMarco,ATL,FB,2014,2,CIN,0,0,0,0,1,1,1,0,0,0,0.1,0.1
105,RexBurkheadIR,CIN,RB,2014,2,ATL,0,1,0,0,0,0,0,0,0,0,0.1,0.1
105,WillTa'ufo'ou,JAX,FB,2014,2,WAS,0,0,0,0,1,1,1,0,0,0,0.1,0.1
105,PeytonHillis,NYG,RB,2014,2,ARI,1,1,1,0,0,0,0,0,0,0,0.1,0.1
105,RonnieBrown,HOU,RB,2014,2,OAK,1,1,1,0,0,0,0,0,0,0,0.1,0.1
105,JoeMcKnight,KC,RB,2014,2,DEN,1,1,1,0,0,0,0,0,0,0,0.1,0.1
105,CyrusGray,KC,RB,2014,2,DEN,0,1,0,0,0,0,0,0,0,0,0.1,0.1
115,FozzyWhittakerIR,CAR,RB,2014,2,DET,0,0,0,0,0,0,0,0,0,0,0,0
115,RichieBrockel,CAR,FB,2014,2,DET,0,0,0,0,0,0,0,0,0,0,0,0
115,DamienWilliams,MIA,RB,2014,2,BUF,1,0,0,0,0,0,0,0,0,0,0,0
115,RayAgnew,CLE,FB,2014,2,NO,0,0,0,0,0,0,0,0,0,0,0,0
115,StormJohnson,JAX,RB,2014,2,WAS,0,0,0,0,0,0,0,0,0,0,0,0
115,RobertHughes,ARI,FB,2014,2,NYG,0,0,0,0,0,0,0,0,0,0,0,0
115,BrandenOliver,LAC,RB,2014,2,SEA,0,0,0,0,0,0,0,0,0,0,0,0
115,ChaseReynolds,LAR,RB,2014,2,TB,0,0,0,0,0,0,0,0,0,0,0,0
115,JamizeOlawale,OAK,FB,2014,2,HOU,0,0,0,0,0,0,0,0,0,0,0,0
115,SenorisePerry,CHI,RB,2014,2,SF,0,0,0,0,0,0,0,0,0,0,0,0
115,VickBallard,IND,RB,2014,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0
115,ZurlonTipton,IND,RB,2014,2,PHI,0,0,0,0,0,0,0,0,0,0,0,0
