Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,CalvinJohnson,DET,WR,2013,10,CHI,12,7,58.3,133,1,60,11.1,19,0,0,0,0,0,0,19.3,19.3
2,DezBryant,DAL,WR,2013,10,NO,11,7,63.6,108,1,48,9.8,15.4,0,0,0,0,0,0,16.8,16.8
3,BrandonMarshall,CHI,WR,2013,10,DET,13,9,69.2,98,1,44,7.5,10.9,0,0,0,0,0,0,15.8,15.8
4,DemaryiusThomas,DEN,WR,2013,10,LAC,9,7,77.8,96,1,43,10.7,13.7,0,0,0,0,0,0,15.6,15.6
5,WesWelker,DEN,WR,2013,10,LAC,9,7,77.8,86,1,39,9.6,12.3,0,0,0,0,0,0,14.6,14.6
6,PierreGarcon,WAS,WR,2013,10,MIN,15,11,73.3,141,0,63,9.4,12.8,0,0,0,0,0,0,14.1,14.1
7,TerrellePryorP,OAK,WR,2013,10,NYG,0,0,0,0,0,0,0,0,9,68,7.6,0,0,0,14.1,14.08
8,AntonioBrown,PIT,WR,2013,10,BUF,16,14,87.5,131,0,59,8.2,9.4,0,5,0,0,0,0,13.8,13.8
9,T.Y.Hilton,IND,WR,2013,10,LAR,9,5,55.6,76,1,34,8.4,15.2,0,1,0,0,0,0,13.7,13.7
10,VictorCruz,NYG,WR,2013,10,OAK,13,10,76.9,135,0,60,10.4,13.5,0,0,0,0,0,0,13.5,13.5
11,AJGreenP,CIN,WR,2013,10,BAL,11,7,63.6,132,0,59,12,18.9,0,0,0,0,0,0,13.2,13.2
12,HakeemNicks,NYG,WR,2013,10,OAK,14,9,64.3,121,0,54,8.6,13.4,0,0,0,0,0,0,12.1,12.1
13,MikeWallaceIR,MIA,WR,2013,10,TB,13,8,61.5,113,0,50,8.7,14.1,0,6,0,0,0,0,11.9,11.9
14,KendallWright,TEN,WR,2013,10,JAX,11,9,81.8,114,0,51,10.4,12.7,0,0,0,0,0,0,11.4,11.4
14,AndreJohnson,HOU,WR,2013,10,ARI,10,7,70,114,0,51,11.4,16.3,0,0,0,0,0,0,11.4,11.4
16,KeenanAllenQ,LAC,WR,2013,10,DEN,9,7,77.8,112,0,50,12.4,16,0,0,0,0,0,0,11.2,11.2
17,CecilShorts,JAX,WR,2013,10,TEN,14,9,64.3,111,0,50,7.9,12.3,0,0,0,0,0,0,11.1,11.1
18,EricDecker,DEN,WR,2013,10,LAC,10,7,70,110,0,49,11,15.7,0,0,0,0,0,0,11,11
19,BrianHartline,MIA,WR,2013,10,TB,10,8,80,101,0,45,10.1,12.6,0,0,0,0,0,0,10.1,10.1
20,TorreySmith,BAL,WR,2013,10,CIN,8,5,62.5,100,0,45,12.5,20,0,0,0,0,0,0,10,10
21,RoddyWhite,ATL,WR,2013,10,SEA,12,11,91.7,99,0,44,8.2,9,0,0,0,0,0,0,9.9,9.9
