Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,DevontaFreemanO,ATL,RB,2015,6,NO,17,82,4.8,1,5,4,34,0,0,0,17.6,17.6
2,Le'VeonBellO,PIT,RB,2015,6,ARI,19,77,4.1,1,6,4,36,0,0,0,17.3,17.3
3,AdrianPetersonQ,MIN,RB,2015,6,KC,20,93,4.6,1,3,2,16,0,0,0,16.9,16.9
3,ArianFoster,HOU,RB,2015,6,JAX,18,78,4.3,1,5,4,31,0,0,0,16.9,16.9
5,MattForteIR,CHI,RB,2015,6,DET,19,74,3.9,1,6,4,34,0,0,0,16.8,16.8
6,EddieLacy,GB,RB,2015,6,LAC,17,80,4.7,1,3,2,17,0,0,0,15.7,15.7
7,JustinForsett,BAL,RB,2015,6,SF,16,64,4,1,4,3,19,0,0,0,14.3,14.3
8,MarshawnLynchP,SEA,RB,2015,6,CAR,14,66,4.7,1,3,2,15,0,0,0,14.1,14.1
9,MarkIngramSUS,NO,RB,2015,6,ATL,13,60,4.6,1,4,3,20,0,0,0,14,14
9,ChrisIvory,NYJ,RB,2015,6,WAS,17,73,4.3,1,1,1,7,0,0,0,14,14
9,FrankGore,IND,RB,2015,6,NE,15,66,4.4,1,3,2,14,0,0,0,14,14
9,DeMarcoMurray,PHI,RB,2015,6,NYG,15,55,3.7,1,5,4,25,0,0,0,14,14
13,CarlosHyde,SF,RB,2015,6,BAL,17,66,3.9,1,3,2,13,0,0,0,13.9,13.9
14,LeGarretteBlount,NE,RB,2015,6,IND,12,59,4.9,1,0,0,3,0,0,0,12.2,12.2
15,JeremyHillIR,CIN,RB,2015,6,BUF,11,44,4,1,1,1,8,0,0,0,11.2,11.2
16,AntonioAndrews,TEN,RB,2015,6,MIA,8,31,3.9,1,1,1,11,0,0,0,10.2,10.2
17,LeSeanMcCoyQ,BUF,RB,2015,6,CIN,14,64,4.6,0,4,3,19,0,0,0,8.3,8.3
18,GiovaniBernardP,CIN,RB,2015,6,BUF,13,52,4,0,5,4,28,0,0,0,8,8
19,ChrisJohnson,ARI,RB,2015,6,PIT,14,65,4.6,0,3,2,13,0,0,0,7.8,7.8
19,LamarMiller,MIA,RB,2015,6,TEN,13,59,4.5,0,4,3,19,0,0,0,7.8,7.8
19,DionLewis,NE,RB,2015,6,IND,8,40,5,0,6,4,38,0,0,0,7.8,7.8
22,CharcandrickWest,KC,RB,2015,6,MIN,12,54,4.5,0,3,2,19,0,0,0,7.3,7.3
22,AmeerAbdullah,DET,RB,2015,6,CHI,10,55,5.5,0,3,2,18,0,0,0,7.3,7.3
24,DannyWoodheadIR,LAC,RB,2015,6,GB,7,33,4.7,0,7,5,38,0,0,0,7.1,7.1
25,JonathanStewartIR,CAR,RB,2015,6,SEA,14,52,3.7,0,3,2,12,0,0,0,6.4,6.4
26,MelvinGordon,LAC,RB,2015,6,GB,13,52,4,0,3,2,11,0,0,0,6.3,6.3
27,CJAnderson,DEN,RB,2015,6,CLE,12,45,3.8,0,3,2,12,0,0,0,5.7,5.7
28,DukeJohnson,CLE,RB,2015,6,DEN,8,24,3,0,5,4,32,0,0,0,5.6,5.6
29,RashadJennings,NYG,RB,2015,6,PHI,11,35,3.2,0,4,3,20,0,0,0,5.5,5.5
30,IsaiahCrowell,CLE,RB,2015,6,DEN,12,40,3.3,0,3,2,13,0,0,0,5.3,5.3
31,ShaneVereenIR,NYG,RB,2015,6,PHI,5,19,3.8,0,5,4,32,0,0,0,5.1,5.1
32,RonnieHillman,DEN,RB,2015,6,CLE,10,42,4.2,0,1,1,8,0,0,0,5,5
