Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,RussellWilson,SEA,QB,2016,1,MIA,20.5,30,66.7,252.9,8.4,2,0.6,101.11,6.4,33,5.5,0.2,21,21.02
2,AndrewLuckP,IND,QB,2016,1,DET,24.4,38.8,61.5,283.1,7.3,2.4,1,90.01,4,17.9,4.5,0.1,20.7,20.71
3,AaronRodgersQ,GB,QB,2016,1,JAX,23.7,36.5,66.7,276,7.7,2.2,0.5,108.1,3.6,15,3.8,0.1,20.3,20.34
4,DrewBrees,NO,QB,2016,1,OAK,27,40.5,67.5,306.4,7.6,2.2,0.9,96.46,1.3,2.2,2,0.1,19.7,19.68
5,DerekCarr,OAK,QB,2016,1,NO,24.4,37.2,64.9,277.4,7.5,2.2,0.7,94.09,2.1,7.8,4,0,18.7,18.68
6,MatthewStafford,DET,QB,2016,1,IND,24.5,37.9,63.2,277.1,7.3,1.9,0.9,91.67,2.2,9.3,4.5,0.1,18,18.01
7,CamNewton,CAR,QB,2016,1,DEN,19.1,31.2,61.3,220.1,7.1,1.4,0.9,80.04,7.5,34.6,4.4,0.4,17.7,17.66
8,EliManning,NYG,QB,2016,1,DAL,25.5,39.5,65,279.9,7,2,1,91.67,1.2,3.4,3,0,17.3,17.34
9,BenRoethlisberger,PIT,QB,2016,1,WAS,24.2,37.1,64.9,293,7.9,1.9,0.9,95.89,1.6,2.8,1.5,0,17.2,17.2
10,BlakeBortles,JAX,QB,2016,1,GB,21.8,36.3,61.1,256.5,7.1,1.8,1.2,89.58,3.4,17.2,5.7,0.1,17,16.98
11,TyrodTaylorQ,BUF,QB,2016,1,BAL,18.7,30.2,63.3,221.3,7.4,1.4,0.7,82.78,6.3,30.6,5.2,0.2,16.9,16.91
12,JameisWinston,TB,QB,2016,1,ATL,21.8,34.6,62.9,252.8,7.2,1.6,1,91.73,3.7,14.2,3.5,0.2,16.7,16.73
12,CarsonPalmer,ARI,QB,2016,1,NE,21.7,36.4,61.1,277.4,7.7,1.9,0.8,92.01,1.4,2.3,2,0,16.7,16.73
14,AlexSmith,KC,QB,2016,1,LAC,19.9,30.7,64.5,222,7.2,1.5,0.5,107.19,4.6,25.7,5.2,0.1,16.6,16.65
15,KirkCousins,WAS,QB,2016,1,PIT,23.7,35.8,66.7,275.6,7.7,1.8,1,96.53,2.1,3.6,2,0.1,16.6,16.58
16,MattRyan,ATL,QB,2016,1,TB,25.3,37.8,65.8,285.1,7.5,1.8,0.9,94.74,1.8,3.7,2,0,16.6,16.57
17,BrockOsweiler,HOU,QB,2016,1,CHI,21.7,34.4,64.7,251.8,7.4,1.7,0.7,94.24,2.4,5.3,2.5,0.1,16.2,16.2
18,MarcusMariotaP,TEN,QB,2016,1,MIN,20.6,31.9,65.6,225,7,1.3,0.8,83.46,4,24.5,6,0.2,15.8,15.85
19,DakPrescott,DAL,QB,2016,1,NYG,19.7,31.9,62.5,228.9,7.2,1.5,0.9,91.8,3.2,21.5,7.3,0.1,15.5,15.51
20,RyanFitzpatrick,NYJ,QB,2016,1,CIN,21.2,35.7,58.3,242,6.7,1.6,1.3,85.65,3.6,14.8,3.8,0.1,15.2,15.16
21,PhilipRivers,LAC,QB,2016,1,KC,24.3,39,61.5,275.4,7.1,1.6,1.1,89.16,1.2,2.4,2,0,15.1,15.06
22,AndyDalton,CIN,QB,2016,1,NYJ,19.8,31.8,62.5,235.1,7.3,1.5,0.8,92.58,3.5,9.7,2.5,0.1,14.8,14.77
23,RobertGriffinIII,CLE,QB,2016,1,PHI,19.3,31.4,61.3,228,7.4,1.2,0.9,81.12,3.9,23.4,5.8,0.1,14.5,14.46
24,JoeFlacco,BAL,QB,2016,1,BUF,22.7,36.5,63.9,251.6,7,1.5,1.1,91.44,1.5,2.5,1,0.1,14.3,14.31
25,JayCutler,CHI,QB,2016,1,HOU,20.8,33.2,63.6,235.9,7.2,1.3,1,82.39,2.6,9.7,3.3,0.1,13.8,13.81
26,RyanTannehillP,MIA,QB,2016,1,SEA,21.2,35.2,60,228.9,6.5,1.3,1.1,76.96,2.4,10.4,5,0,12.6,12.6
27,JimmyGaroppoloIR,NE,QB,2016,1,ARI,22.6,38.2,60.5,241.2,6.3,1.3,1.2,76.75,2.4,7.4,3.5,0,12.6,12.59
28,CarsonWentz,PHI,QB,2016,1,CLE,18.2,31,58.1,209.1,6.7,1.1,1,75.87,2.8,13.5,4.7,0.1,12.5,12.51
29,BlaineGabbertQ,SF,QB,2016,1,LAR,19.6,32.4,62.5,212.1,6.6,1,1.1,79.17,4,18.4,4.5,0.1,12.1,12.12
30,CaseKeenum,LAR,QB,2016,1,SF,18.4,30.9,58.1,204.4,6.6,1.1,0.9,75.2,2.5,6.9,3.5,0.1,11.9,11.87
