Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
57,JoshJohnson,NYG,QB,2016,11,CHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,BrianHoyer,CHI,QB,2016,11,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,DrewStanton,ARI,QB,2016,11,MIN,0.3,0.6,0,4.4,4,0,0.1,43.75,0.1,0.2,0,0,0,0
57,ZacDysert,ARI,QB,2016,11,MIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,TeddyBridgewater,MIN,QB,2016,11,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,TaylorHeinicke,MIN,QB,2016,11,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,SeanMannion,LAR,QB,2016,11,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,ChristianPonder,SF,QB,2016,11,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,ThaddeusLewis,SF,QB,2016,11,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,JacobyBrissett,NE,QB,2016,11,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,AaronMurray,PHI,QB,2016,11,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,BrandonWeeden,HOU,QB,2016,11,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
