Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,JordyNelson,GB,WR,2014,7,CAR,14,8,57.1,106,1,0,7.6,13.2,0,0,0,0,0,0,16.6,16.6
2,DemaryiusThomas,DEN,WR,2014,7,SF,10,7,70,101,1,0,10.1,14.4,0,0,0,0,0,0,16.1,16.1
3,T.Y.Hilton,IND,WR,2014,7,CIN,10,7,70,100,1,0,10,14.3,0,0,0,0,0,0,16,16
4,JulioJonesP,ATL,WR,2014,7,BAL,12,8,66.7,99,1,0,8.2,12.4,0,0,0,0,0,0,15.9,15.9
5,AntonioBrown,PIT,WR,2014,7,HOU,11,7,63.6,94,1,0,8.5,13.4,0,0,0,0,0,0,15.4,15.4
6,MohamedSanu,CIN,WR,2014,7,IND,11,6,54.5,90,1,0,8.2,15,0,0,0,0,0,0,15,15
7,SteveSmith,BAL,WR,2014,7,ATL,9,6,66.7,85,1,0,9.4,14.2,0,0,0,0,0,0,14.5,14.5
7,JamesJones,OAK,WR,2014,7,ARI,8,6,75,85,1,0,10.6,14.2,0,0,0,0,0,0,14.5,14.5
7,AndreJohnson,HOU,WR,2014,7,PIT,10,6,60,85,1,0,8.5,14.2,0,0,0,0,0,0,14.5,14.5
10,AlshonJefferyQ,CHI,WR,2014,7,MIA,9,6,66.7,79,1,0,8.8,13.2,1,3,3,0,0,0,14.2,14.2
10,GoldenTateQ,DET,WR,2014,7,NO,11,7,63.6,82,1,0,7.5,11.7,0,0,0,0,0,0,14.2,14.2
12,JulianEdelmanSUS,NE,WR,2014,7,NYJ,11,7,63.6,75,1,0,6.8,10.7,2,6,3,0,0,0,14.1,14.1
12,DezBryant,DAL,WR,2014,7,NYG,9,6,66.7,81,1,0,9,13.5,0,0,0,0,0,0,14.1,14.1
14,BrandonMarshall,CHI,WR,2014,7,MIA,10,6,60,79,1,0,7.9,13.2,0,0,0,0,0,0,13.9,13.9
15,RandallCobbQ,GB,WR,2014,7,CAR,10,6,60,76,1,0,7.6,12.7,0,0,0,0,0,0,13.6,13.6
15,AndreHolmes,OAK,WR,2014,7,ARI,7,5,71.4,76,1,0,10.9,15.2,0,0,0,0,0,0,13.6,13.6
17,LarryFitzgeraldQ,ARI,WR,2014,7,OAK,7,5,71.4,74,1,0,10.6,14.8,0,0,0,0,0,0,13.4,13.4
18,EmmanuelSanders,DEN,WR,2014,7,SF,9,6,66.7,71,1,0,7.9,11.8,0,0,0,0,0,0,13.1,13.1
19,RuebenRandleIR,NYG,WR,2014,7,DAL,9,7,77.8,70,1,0,7.8,10,0,0,0,0,0,0,13,13
20,BrianQuick,LAR,WR,2014,7,SEA,8,6,75,69,1,0,8.6,11.5,0,0,0,0,0,0,12.9,12.9
20,MikeWallaceIR,MIA,WR,2014,7,CHI,8,5,62.5,69,1,0,8.6,13.8,0,0,0,0,0,0,12.9,12.9
22,TorreySmith,BAL,WR,2014,7,ATL,6,4,66.7,68,1,0,11.3,17,0,0,0,0,0,0,12.8,12.8
23,MalcomFloyd,LAC,WR,2014,7,KC,5,4,80,66,1,0,13.2,16.5,0,0,0,0,0,0,12.6,12.6
24,OdellBeckhamJr,NYG,WR,2014,7,DAL,8,5,62.5,63,1,0,7.9,12.6,0,0,0,0,0,0,12.3,12.3
25,EricDecker,NYJ,WR,2014,7,NE,8,5,62.5,60,1,0,7.5,12,0,0,0,0,0,0,12,12
26,MarquesColston,NO,WR,2014,7,DET,7,4,57.1,58,1,0,8.3,14.5,0,0,0,0,0,0,11.8,11.8
26,MichaelFloyd,ARI,WR,2014,7,OAK,6,4,66.7,57,1,0,9.5,14.2,0,1,0,0,0,0,11.8,11.8
28,KeenanAllenQ,LAC,WR,2014,7,KC,7,4,57.1,57,1,0,8.1,14.2,0,0,0,0,0,0,11.7,11.7
29,PierreGarcon,WAS,WR,2014,7,TEN,9,5,55.6,55,1,0,6.1,11,0,0,0,0,0,0,11.5,11.5
29,TerranceWilliams,DAL,WR,2014,7,NYG,4,3,75,55,1,0,13.8,18.3,0,0,0,0,0,0,11.5,11.5
31,KelvinBenjamin,CAR,WR,2014,7,GB,9,5,55.6,52,1,0,5.8,10.4,0,0,0,0,0,0,11.2,11.2
32,KendallWright,TEN,WR,2014,7,WAS,7,5,71.4,51,1,0,7.3,10.2,0,0,0,0,0,0,11.1,11.1
33,DougBaldwinQ,SEA,WR,2014,7,LAR,6,4,66.7,49,1,0,8.2,12.2,0,0,0,0,0,0,10.9,10.9
34,JermaineKearse,SEA,WR,2014,7,LAR,7,4,57.1,48,1,0,6.9,12,0,0,0,0,0,0,10.8,10.8
35,SammyWatkins,BUF,WR,2014,7,MIN,5,4,80,45,1,0,9,11.2,0,0,0,0,0,0,10.5,10.5
36,MilesAustin,CLE,WR,2014,7,JAX,4,3,75,43,1,0,10.8,14.3,0,0,0,0,0,0,10.3,10.3
36,GregJennings,MIN,WR,2014,7,BUF,6,4,66.7,43,1,0,7.2,10.8,0,0,0,0,0,0,10.3,10.3
38,DeSeanJackson,WAS,WR,2014,7,TEN,6,4,66.7,81,0,0,13.5,20.2,0,0,0,0,0,0,8.1,8.1
39,ReggieWayne,IND,WR,2014,7,CIN,10,6,60,68,0,0,6.8,11.3,0,0,0,0,0,0,6.8,6.8
40,BrandinCooks,NO,WR,2014,7,DET,9,6,66.7,55,0,0,6.1,9.2,1,6,6,0,0,0,6.1,6.1
40,DwayneBowe,KC,WR,2014,7,LAC,8,5,62.5,61,0,0,7.6,12.2,0,0,0,0,0,0,6.1,6.1
40,DeAndreHopkinsQ,HOU,WR,2014,7,PIT,7,4,57.1,61,0,0,8.7,15.2,0,0,0,0,0,0,6.1,6.1
43,RoddyWhite,ATL,WR,2014,7,BAL,6,4,66.7,60,0,0,10,15,0,0,0,0,0,0,6,6
44,JarvisLandry,MIA,WR,2014,7,CHI,9,5,55.6,59,0,0,6.6,11.8,0,0,0,0,0,0,5.9,5.9
45,AnquanBoldin,SF,WR,2014,7,DEN,7,5,71.4,58,0,0,8.3,11.6,0,0,0,0,0,0,5.8,5.8
46,BrandonLaFell,NE,WR,2014,7,NYJ,6,4,66.7,57,0,0,9.5,14.2,0,0,0,0,0,0,5.7,5.7
47,AllenRobinson,JAX,WR,2014,7,CLE,9,5,55.6,56,0,0,6.2,11.2,0,0,0,0,0,0,5.6,5.6
48,JustinHunter,TEN,WR,2014,7,WAS,5,3,60,55,0,0,11,18.3,0,0,0,0,0,0,5.5,5.5
49,MarkusWheaton,PIT,WR,2014,7,HOU,6,5,83.3,52,0,0,8.7,10.4,1,2,2,0,0,0,5.4,5.4
50,MichaelCrabtree,SF,WR,2014,7,DEN,8,5,62.5,53,0,0,6.6,10.6,0,0,0,0,0,0,5.3,5.3
51,RobertWoods,BUF,WR,2014,7,MIN,7,4,57.1,52,0,0,7.4,13,0,0,0,0,0,0,5.2,5.2
52,JerrichoCotchery,CAR,WR,2014,7,GB,8,5,62.5,51,0,0,6.4,10.2,0,0,0,0,0,0,5.1,5.1
53,CordarrellePatterson,MIN,WR,2014,7,BUF,6,4,66.7,45,0,0,7.5,11.2,1,5,5,0,0,0,5,5
54,DavanteAdams,GB,WR,2014,7,CAR,7,5,71.4,49,0,0,7,9.8,0,0,0,0,0,0,4.9,4.9
55,AndrewHawkins,CLE,WR,2014,7,JAX,6,4,66.7,47,0,0,7.8,11.8,0,0,0,0,0,0,4.7,4.7
55,JariusWright,MIN,WR,2014,7,BUF,8,5,62.5,47,0,0,5.9,9.4,0,0,0,0,0,0,4.7,4.7
57,JuniorHemingway,KC,WR,2014,7,LAC,5,3,60,41,0,0,8.2,13.7,1,4,4,0,0,0,4.5,4.5
58,BrandonTate,CIN,WR,2014,7,IND,5,3,60,42,0,0,8.4,14,1,2,2,0,0,0,4.4,4.4
58,EddieRoyal,LAC,WR,2014,7,KC,5,3,60,44,0,0,8.8,14.7,0,0,0,0,0,0,4.4,4.4
60,WesWelker,DEN,WR,2014,7,SF,5,4,80,43,0,0,8.6,10.8,0,0,0,0,0,0,4.3,4.3
61,BriceButler,OAK,WR,2014,7,ARI,5,3,60,41,0,0,8.2,13.7,0,0,0,0,0,0,4.1,4.1
62,AndreRoberts,WAS,WR,2014,7,TEN,6,4,66.7,40,0,0,6.7,10,0,0,0,0,0,0,4,4
62,JasonAvant,CAR,WR,2014,7,GB,6,4,66.7,40,0,0,6.7,10,0,0,0,0,0,0,4,4
64,ChrisHogan,BUF,WR,2014,7,MIN,4,3,75,39,0,0,9.8,13,0,0,0,0,0,0,3.9,3.9
65,BrianTyms,NE,WR,2014,7,NYJ,5,3,60,37,0,0,7.4,12.3,0,0,0,0,0,0,3.7,3.7
66,BrianHartline,MIA,WR,2014,7,CHI,5,3,60,35,0,0,7,11.7,0,0,0,0,0,0,3.5,3.5
67,KennyBritt,LAR,WR,2014,7,SEA,3,2,66.7,33,0,0,11,16.5,0,0,0,0,0,0,3.3,3.3
68,JeremyKerley,NYJ,WR,2014,7,NE,5,3,60,32,0,0,6.4,10.7,0,0,0,0,0,0,3.2,3.2
69,TavonAustin,LAR,WR,2014,7,SEA,3,2,66.7,29,0,0,9.7,14.5,1,2,2,0,0,0,3.1,3.1
69,AllenHurns,JAX,WR,2014,7,CLE,5,3,60,31,0,0,6.2,10.3,0,0,0,0,0,0,3.1,3.1
69,CoreyFuller,DET,WR,2014,7,NO,3,2,66.7,31,0,0,10.3,15.5,0,0,0,0,0,0,3.1,3.1
72,HakeemNicks,IND,WR,2014,7,CIN,5,3,60,30,0,0,6,10,0,0,0,0,0,0,3,3
72,DaneSanzenbacher,CIN,WR,2014,7,IND,3,2,66.7,30,0,0,10,15,0,0,0,0,0,0,3,3
72,JeremyRoss,DET,WR,2014,7,NO,3,2,66.7,30,0,0,10,15,0,0,0,0,0,0,3,3
72,LanceMoore,PIT,WR,2014,7,HOU,3,2,66.7,30,0,0,10,15,0,0,0,0,0,0,3,3
76,JohnBrown,ARI,WR,2014,7,OAK,3,2,66.7,28,0,0,9.3,14,0,1,0,0,0,0,2.9,2.9
76,PrestonParker,NYG,WR,2014,7,DAL,3,2,66.7,29,0,0,9.7,14.5,0,0,0,0,0,0,2.9,2.9
78,KennyStills,NO,WR,2014,7,DET,3,2,66.7,27,0,0,9,13.5,0,0,0,0,0,0,2.7,2.7
78,SteveJohnson,SF,WR,2014,7,DEN,5,3,60,27,0,0,5.4,9,0,0,0,0,0,0,2.7,2.7
80,DevinHester,ATL,WR,2014,7,BAL,3,2,66.7,26,0,0,8.7,13,0,0,0,0,0,0,2.6,2.6
81,BrandonLloyd,SF,WR,2014,7,DEN,3,2,66.7,25,0,0,8.3,12.5,0,0,0,0,0,0,2.5,2.5
82,NateWashington,TEN,WR,2014,7,WAS,3,2,66.7,24,0,0,8,12,0,0,0,0,0,0,2.4,2.4
82,MarqiseLeeIR,JAX,WR,2014,7,CLE,3,2,66.7,24,0,0,8,12,0,0,0,0,0,0,2.4,2.4
84,RicardoLockette,SEA,WR,2014,7,LAR,3,2,66.7,22,0,0,7.3,11,0,0,0,0,0,0,2.2,2.2
84,De'AnthonyThomas,KC,WR,2014,7,LAC,1,1,100,11,0,0,11,11,1,11,11,0,0,0,2.2,2.2
84,DamarisJohnson,HOU,WR,2014,7,PIT,1,1,100,22,0,0,22,22,0,0,0,0,0,0,2.2,2.2
84,JustinBrown,PIT,WR,2014,7,HOU,3,2,66.7,22,0,0,7.3,11,0,0,0,0,0,0,2.2,2.2
88,KamarAiken,BAL,WR,2014,7,ATL,3,2,66.7,21,0,0,7,10.5,0,0,0,0,0,0,2.1,2.1
88,MikeWilliams,BUF,WR,2014,7,MIN,1,1,100,21,0,0,21,21,0,0,0,0,0,0,2.1,2.1
