Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,GregOlsenO,CAR,TE,2016,6,NO,9.8,5.6,60,77.8,0.4,0,7.8,13,0,0,0,0,0,0,10.2,10.18
2,DelanieWalkerIR,TEN,TE,2016,6,CLE,7.07,5.2,71.4,65.4,0.4,0,9.3,13,0.1,0,0,0,0,0,8.9,8.94
3,RobGronkowskiQ,NE,TE,2016,6,CIN,6.32,3.7,66.7,58.5,0.5,0,9.7,14.5,0,0,0,0,0,0,8.8,8.85
4,MartellusBennett,NE,TE,2016,6,CIN,5.28,3.2,60,39.6,0.7,0,8,13.3,0.1,0.8,0,0,0,0,8.2,8.24
5,GaryBarnidge,CLE,TE,2016,6,TEN,8.47,4.9,62.5,56.3,0.4,0,7,11.2,0,0,0,0,0,0,8,8.03
6,TravisKelce,KC,TE,2016,6,OAK,6.95,5,71.4,56.3,0.3,0,8,11.2,0,0,0,0,0,0,7.4,7.43
7,AntonioGates,LAC,TE,2016,6,DEN,6.7,4.3,57.1,45.4,0.5,0,6.4,11.2,0,0,0,0,0.1,0.1,7.3,7.34
8,JimmyGrahamP,SEA,TE,2016,6,ATL,6.76,4.6,71.4,61.2,0.2,0,8.7,12.2,0,0,0,0,0,0,7.3,7.32
9,ZachErtz,PHI,TE,2016,6,WAS,7.43,4.3,57.1,49.4,0.2,0,7,12.2,0,0,0,0,0,0,6.1,6.14
10,ZachMillerIR,CHI,TE,2016,6,JAX,5.63,3.5,66.7,36.1,0.4,0,6,9,0,0,0,0,0,0,6,6.01
11,CobyFleener,NO,TE,2016,6,CAR,5.13,3.8,80,41.3,0.3,0,8.2,10.2,0,0,0,0,0.1,0.1,5.7,5.73
12,VernonDavis,WAS,TE,2016,6,PHI,6.47,3.9,66.7,37.6,0.3,0,6.3,9.5,0,0,0,0,0,0,5.6,5.56
13,DennisPitta,BAL,TE,2016,6,NYG,6.91,4.8,71.4,46.4,0.1,0,6.6,9.2,0,0,0,0,0,0,5.2,5.24
14,JesseJames,PIT,TE,2016,6,MIA,4.55,3.3,60,27.7,0.4,0,5.6,9.3,0,0,0,0,0.1,0.1,5,4.97
14,RichardRodgersIR,GB,TE,2016,6,DAL,3.82,2.9,75,25.7,0.4,0,6.5,8.7,0,0,0,0,0,0,5,4.97
16,HunterHenryPUP,LAC,TE,2016,6,DEN,3.21,2.2,66.7,30.5,0.3,0,10,15,0,0,0,0,0,0,4.8,4.85
17,JacobTamme,ATL,TE,2016,6,SEA,5.3,3.1,60,31.3,0.2,0,6.2,10.3,0,0,0,0,0,0,4.3,4.33
18,JuliusThomas,JAX,TE,2016,6,CHI,4.14,2.8,75,30.9,0.2,0,7.8,10.3,0,0,0,0,0,0,4.3,4.29
19,DwayneAllen,IND,TE,2016,6,HOU,4.69,2.7,60,26.2,0.3,0,5.2,8.7,0,0,0,0,0.1,0.1,4.2,4.22
20,VanceMcDonald,SF,TE,2016,6,BUF,3.38,1.9,66.7,23.9,0.3,0,8,12,0,0,0,0,0,0,4.2,4.19
21,LanceKendricks,LAR,TE,2016,6,DET,5.42,3.1,60,34.1,0.1,0,6.8,11.3,0,0,0,0,0,0,4,4.01
22,CharlesClayQ,BUF,TE,2016,6,SF,4.27,3.1,75,34.3,0.1,0,8.5,11.3,0,0,0,0,0.1,0.1,3.8,3.83
23,VirgilGreen,DEN,TE,2016,6,LAC,3.84,2.4,50,25.5,0.2,0,6.5,13,0,0,0,0,0,0,3.8,3.75
24,JasonWittenIR,DAL,TE,2016,6,GB,6.82,3.9,57.1,37.4,0,0,5.3,9.2,0,0,0,0,0,0,3.7,3.74
25,CrockettGillmore,BAL,TE,2016,6,NYG,3.65,2.1,50,21.5,0.2,0,5.5,11,0,0,0,0,0,0,3.4,3.35
26,LarryDonnell,NYG,TE,2016,6,BAL,3.88,2.4,50,21.3,0.2,0,5.2,10.5,0,0,0,0,0,0,3.3,3.33
27,DionSims,MIA,TE,2016,6,PIT,3.21,2.2,66.7,21.2,0.2,0,7,10.5,0,0,0,0,0,0,3.3,3.32
28,WillTyeIR,NYG,TE,2016,6,BAL,4.67,2.7,60,26.9,0.1,0,5.4,9,0,0,0,0,0,0,3.3,3.29
29,JackDoyleO,IND,TE,2016,6,HOU,3.68,2.3,50,19.6,0.2,0,5,10,0,0,0,0,0,0,3.2,3.16
30,CliveWalford,OAK,TE,2016,6,KC,3.38,2.1,66.7,22,0.1,0,7.3,11,0,0,0,0,0,0,2.8,2.8
31,TylerKroft,CIN,TE,2016,6,NE,2.63,1.7,66.7,21.3,0.1,0,7,10.5,0,0,0,0,0,0,2.7,2.73
32,BrentCelek,PHI,TE,2016,6,WAS,2.38,1.4,50,20.6,0.1,0,10.5,21,0,0,0,0,0,0,2.7,2.66
33,GarrettCelek,SF,TE,2016,6,BUF,3.06,1.8,66.7,20.3,0.1,0,6.7,10,0,0,0,0,0,0,2.6,2.63
33,RyanGriffin,HOU,TE,2016,6,IND,3,2.1,66.7,20.3,0.1,0,6.7,10,0,0,0,0,0,0,2.6,2.63
35,MarcedesLewis,JAX,TE,2016,6,CHI,2.76,1.6,66.7,17.3,0.1,0,5.7,8.5,0,0,0,0,0,0,2.3,2.33
36,AustinHooper,ATL,TE,2016,6,SEA,1.32,1,100,16.9,0.1,0,17,17,0,0,0,0,0,0,2.3,2.29
37,DarrenFells,ARI,TE,2016,6,NYJ,2.05,1.5,100,15.6,0.1,0,8,8,0,0,0,0,0,0,2.2,2.16
38,JermaineGreshamQ,ARI,TE,2016,6,NYJ,1.96,1.1,50,12.6,0.1,0,6.5,13,0,0,0,0,0,0,1.9,1.86
39,MychalRivera,OAK,TE,2016,6,KC,2.32,1.4,50,10.9,0.1,0,5.5,11,0,0,0,0,0,0,1.7,1.69
40,LukeWillson,SEA,TE,2016,6,ATL,2.17,1.4,50,15.3,0,0,7.5,15,0,0,0,0,0,0,1.5,1.53
41,XavierGrimble,PIT,TE,2016,6,MIA,1.39,0.8,100,9.1,0.1,0,9,9,0,0,0,0,0,0,1.5,1.51
42,CJUzomah,CIN,TE,2016,6,NE,2.38,1.5,100,15,0,0,7.5,7.5,0,0,0,0,0,0,1.5,1.5
43,LoganPaulsen,CHI,TE,2016,6,JAX,1.94,1.2,50,8.9,0.1,0,4.5,9,0,0,0,0,0,0,1.5,1.49
