Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,Le'VeonBellO,PIT,RB,2015,5,LAC,20,94,4.7,1,6,4,34,0,0,0,18.8,18.8
2,JamaalCharles,KC,RB,2015,5,CHI,17,78,4.6,1,6,4,35,0,0,0,17.3,17.3
3,JustinForsett,BAL,RB,2015,5,CLE,17,80,4.7,1,4,3,18,0,0,0,15.8,15.8
4,DevontaFreemanO,ATL,RB,2015,5,WAS,16,71,4.4,1,4,3,24,0,0,0,15.5,15.5
4,EddieLacy,GB,RB,2015,5,LAR,17,78,4.6,1,3,2,17,0,0,0,15.5,15.5
6,ArianFoster,HOU,RB,2015,5,IND,17,71,4.2,1,4,3,22,0,0,0,15.3,15.3
7,ToddGurley,LAR,RB,2015,5,GB,15,69,4.6,1,3,2,16,0,0,0,14.5,14.5
8,MarkIngramSUS,NO,RB,2015,5,PHI,14,56,4,1,4,3,23,0,0,0,13.9,13.9
8,DionLewis,NE,RB,2015,5,DAL,11,52,4.7,1,4,3,27,0,0,0,13.9,13.9
10,FrankGore,IND,RB,2015,5,HOU,15,59,3.9,1,3,2,18,0,0,0,13.7,13.7
10,TJYeldonP,JAX,RB,2015,5,TB,16,63,3.9,1,3,2,14,0,0,0,13.7,13.7
12,DeMarcoMurray,PHI,RB,2015,5,NO,13,60,4.6,1,3,2,15,0,0,0,13.5,13.5
13,DougMartin,TB,RB,2015,5,JAX,16,59,3.7,1,3,2,14,0,0,0,13.3,13.3
13,LataviusMurray,OAK,RB,2015,5,DEN,16,56,3.5,1,3,2,17,0,0,0,13.3,13.3
15,ChrisJohnson,ARI,RB,2015,5,DET,14,58,4.1,1,3,2,14,0,0,0,13.2,13.2
15,RonnieHillman,DEN,RB,2015,5,OAK,12,59,4.9,1,3,2,13,0,0,0,13.2,13.2
17,ThomasRawls,SEA,RB,2015,5,CIN,13,55,4.2,1,3,2,15,0,0,0,13,13
18,JosephRandle,DAL,RB,2015,5,NE,14,52,3.7,1,3,2,14,0,0,0,12.6,12.6
19,JeremyHillIR,CIN,RB,2015,5,SEA,13,51,3.9,1,0,0,4,0,0,0,11.5,11.5
20,AlfredMorrisQ,WAS,RB,2015,5,ATL,12,51,4.2,1,0,0,3,0,0,0,11.4,11.4
21,LeGarretteBlount,NE,RB,2015,5,DAL,11,47,4.3,1,0,0,3,0,0,0,11,11
22,MattJones,WAS,RB,2015,5,ATL,10,40,4,1,1,1,6,0,0,0,10.6,10.6
23,MattForteIR,CHI,RB,2015,5,KC,18,70,3.9,0,6,4,32,0,0,0,10.2,10.2
24,CarlosHyde,SF,RB,2015,5,NYG,16,60,3.8,0,3,2,14,0,0,0,7.4,7.4
25,AmeerAbdullah,DET,RB,2015,5,ARI,12,44,3.7,0,4,3,22,0,0,0,6.6,6.6
26,GiovaniBernardP,CIN,RB,2015,5,SEA,11,42,3.8,0,4,3,23,0,0,0,6.5,6.5
27,DannyWoodheadIR,LAC,RB,2015,5,PIT,8,34,4.2,0,4,3,30,0,0,0,6.4,6.4
27,MelvinGordon,LAC,RB,2015,5,PIT,14,54,3.9,0,1,1,10,0,0,0,6.4,6.4
29,CJAnderson,DEN,RB,2015,5,OAK,11,45,4.1,0,3,2,15,0,0,0,6,6
30,IsaiahCrowell,CLE,RB,2015,5,BAL,13,44,3.4,0,3,2,13,0,0,0,5.7,5.7
31,RashadJennings,NYG,RB,2015,5,SF,11,40,3.6,0,3,2,15,0,0,0,5.5,5.5
32,DukeJohnson,CLE,RB,2015,5,BAL,8,27,3.4,0,4,3,26,0,0,0,5.3,5.3
33,AnthonyDixon,BUF,RB,2015,5,TEN,10,38,3.8,0,3,2,12,0,0,0,5,5
34,DarrenMcFadden,DAL,RB,2015,5,NE,8,32,4,0,3,2,17,0,0,0,4.9,4.9
34,ShaneVereenIR,NYG,RB,2015,5,SF,5,20,4,0,4,3,29,0,0,0,4.9,4.9
36,CJSpiller,NO,RB,2015,5,PHI,4,14,3.5,0,6,4,34,0,0,0,4.8,4.8
37,DarrenSprolesO,PHI,RB,2015,5,NO,5,20,4,0,4,3,27,0,0,0,4.7,4.7
38,AndreEllington,ARI,RB,2015,5,DET,7,24,3.4,0,4,3,22,0,0,0,4.6,4.6
39,BishopSankey,TEN,RB,2015,5,BUF,9,29,3.2,0,3,2,13,0,0,0,4.2,4.2
40,RyanMathews,PHI,RB,2015,5,NO,7,28,4,0,1,1,10,0,0,0,3.8,3.8
40,TheoRiddick,DET,RB,2015,5,ARI,2,8,4,0,4,3,30,0,0,0,3.8,3.8
42,TevinColeman,ATL,RB,2015,5,WAS,7,29,4.1,0,1,1,8,0,0,0,3.7,3.7
43,CharlesSims,TB,RB,2015,5,JAX,6,14,2.3,0,3,2,22,0,0,0,3.6,3.6
44,ChrisThompson,WAS,RB,2015,5,ATL,3,12,4,0,4,3,23,0,0,0,3.5,3.5
44,AndreWilliams,NYG,RB,2015,5,SF,10,33,3.3,0,0,0,2,0,0,0,3.5,3.5
46,TyMontgomery,GB,RB,2015,5,LAR,0,2,0,0,4,3,32,0,0,0,3.4,3.4
46,AntonioAndrews,TEN,RB,2015,5,BUF,7,27,3.9,0,1,1,7,0,0,0,3.4,3.4
