Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
74,JerickMcKinnonIR,MIN,RB,2015,12,ATL,2,8,4,0,1,1,6,0,0,0,1.4,1.4
74,StevanRidley,NYJ,RB,2015,12,MIA,3,11,3.7,0,0,0,3,0,0,0,1.4,1.4
74,KendallGaskins,SF,FB,2015,12,ARI,4,12,3,0,0,0,2,0,0,0,1.4,1.4
74,JordanTodman,PIT,RB,2015,12,SEA,2,10,5,0,0,0,4,0,0,0,1.4,1.4
78,BishopSankey,TEN,RB,2015,12,OAK,2,8,4,0,1,1,5,0,0,0,1.3,1.3
78,MattAsiata,MIN,RB,2015,12,ATL,2,6,3,0,1,1,7,0,0,0,1.3,1.3
78,BrandonBolden,NE,RB,2015,12,DEN,2,7,3.5,0,1,1,6,0,0,0,1.3,1.3
81,FozzyWhittakerIR,CAR,RB,2015,12,DAL,1,6,6,0,1,1,5,0,0,0,1.1,1.1
81,DonaldBrown,LAC,RB,2015,12,JAX,2,6,3,0,1,1,5,0,0,0,1.1,1.1
83,TimHightower,NO,RB,2015,12,HOU,2,8,4,0,0,0,2,0,0,0,1,1
84,PatrickDiMarco,ATL,FB,2015,12,MIN,0,1,0,0,1,1,8,0,0,0,0.9,0.9
84,BruceMiller,SF,FB,2015,12,ARI,0,2,0,0,1,1,7,0,0,0,0.9,0.9
86,JohnKuhn,GB,FB,2015,12,CHI,1,3,3,0,1,1,5,0,0,0,0.8,0.8
86,TravarisCadet,SF,RB,2015,12,ARI,2,6,3,0,0,0,2,0,0,0,0.8,0.8
88,AnthonyDixon,BUF,RB,2015,12,KC,1,4,4,0,0,0,3,0,0,0,0.7,0.7
89,ZachLine,MIN,FB,2015,12,ATL,0,1,0,0,0,0,4,0,0,0,0.5,0.5
89,TommyBohanon,NYJ,FB,2015,12,MIA,0,1,0,0,0,0,4,0,0,0,0.5,0.5
91,BobbyRainey,TB,RB,2015,12,IND,0,2,0,0,0,0,2,0,0,0,0.4,0.4
91,DarrelYoung,WAS,FB,2015,12,NYG,1,2,2,0,0,0,2,0,0,0,0.4,0.4
91,WillJohnson,PIT,FB,2015,12,SEA,1,2,2,0,0,0,2,0,0,0,0.4,0.4
91,MalcolmJohnsonIR,CLE,FB,2015,12,BAL,0,1,0,0,0,0,3,0,0,0,0.4,0.4
95,JalstonFowler,TEN,RB,2015,12,OAK,0,1,0,0,0,0,2,0,0,0,0.3,0.3
95,JeromeFelton,BUF,FB,2015,12,KC,0,2,0,0,0,0,1,0,0,0,0.3,0.3
95,DanHerron,BUF,RB,2015,12,KC,0,2,0,0,0,0,1,0,0,0,0.3,0.3
95,JayProsch,HOU,FB,2015,12,NO,0,3,0,0,0,0,0,0,0,0,0.3,0.3
95,CedricPeerman,CIN,RB,2015,12,LAR,0,1,0,0,0,0,2,0,0,0,0.3,0.3
95,RexBurkheadIR,CIN,RB,2015,12,LAR,0,0,0,0,0,0,3,0,0,0,0.3,0.3
95,TobyGerhart,JAX,RB,2015,12,LAC,1,2,2,0,0,0,1,0,0,0,0.3,0.3
95,DamienWilliams,MIA,RB,2015,12,NYJ,0,1,0,0,0,0,2,0,0,0,0.3,0.3
95,StepfanTaylor,ARI,RB,2015,12,SF,1,2,2,0,0,0,1,0,0,0,0.3,0.3
95,DerrickColeman,SEA,FB,2015,12,PIT,0,1,0,0,0,0,2,0,0,0,0.3,0.3
105,MichaelBurton,DET,FB,2015,12,PHI,0,1,0,0,0,0,1,0,0,0,0.2,0.2
105,TylerClutts,DAL,FB,2015,12,CAR,0,1,0,0,0,0,1,0,0,0,0.2,0.2
105,AnthonySherman,KC,FB,2015,12,BUF,0,0,0,0,0,0,2,0,0,0,0.2,0.2
105,NikitaWhitlock,NYG,RB,2015,12,WAS,0,1,0,0,0,0,1,0,0,0,0.2,0.2
105,ChaseReynolds,LAR,RB,2015,12,CIN,0,1,0,0,0,0,1,0,0,0,0.2,0.2
105,JuwanThompson,DEN,RB,2015,12,NE,0,1,0,0,0,0,1,0,0,0,0.2,0.2
105,GlennWinston,CLE,RB,2015,12,BAL,1,2,2,0,0,0,0,0,0,0,0.2,0.2
112,TreyWilliamsIR,DAL,RB,2015,12,CAR,0,1,0,0,0,0,0,0,0,0,0.1,0.1
112,AntoneSmith,CHI,RB,2015,12,GB,0,1,0,0,0,0,0,0,0,0,0.1,0.1
112,AaronRipkowski,GB,FB,2015,12,CHI,0,0,0,0,0,0,1,0,0,0,0.1,0.1
112,MikeJames,TB,RB,2015,12,IND,0,1,0,0,0,0,0,0,0,0,0.1,0.1
112,JorvorskieLane,TB,FB,2015,12,IND,0,0,0,0,0,0,1,0,0,0,0.1,0.1
112,MarcusMurphyQ,NO,RB,2015,12,HOU,0,0,0,0,0,0,1,0,0,0,0.1,0.1
118,RyanMathews,PHI,RB,2015,12,DET,0,0,0,0,0,0,0,0,0,0,0,0
118,GeorgeWinn,DET,RB,2015,12,PHI,0,0,0,0,0,0,0,0,0,0,0,0
118,CameronArtis-Payne,CAR,RB,2015,12,DAL,0,0,0,0,0,0,0,0,0,0,0,0
118,TyMontgomery,GB,RB,2015,12,CHI,0,0,0,0,0,0,0,0,0,0,0,0
118,Ka'DeemCareyIR,CHI,RB,2015,12,GB,0,0,0,0,0,0,0,0,0,0,0,0
118,AlonzoHarris,GB,RB,2015,12,CHI,0,0,0,0,0,0,0,0,0,0,0,0
118,MarcusThigpen,OAK,RB,2015,12,TEN,0,0,0,0,0,0,0,0,0,0,0,0
118,DexterMcCluster,TEN,RB,2015,12,OAK,0,0,0,0,0,0,0,0,0,0,0,0
118,TaiwanJones,OAK,RB,2015,12,TEN,0,0,0,0,0,0,0,0,0,0,0,0
118,CharcandrickWest,KC,RB,2015,12,BUF,0,0,0,0,0,0,0,0,0,0,0,0
118,VickBallard,IND,RB,2015,12,TB,0,0,0,0,0,0,0,0,0,0,0,0
118,JoshRobinson,IND,RB,2015,12,TB,0,0,0,0,0,0,0,0,0,0,0,0
118,ChristineMichael,WAS,RB,2015,12,NYG,0,0,0,0,0,0,0,0,0,0,0,0
118,EdwinBaker,NO,RB,2015,12,HOU,0,0,0,0,0,0,0,0,0,0,0,0
118,DevontaFreemanO,ATL,RB,2015,12,MIN,0,0,0,0,0,0,0,0,0,0,0,0
118,JoeBanyard,JAX,RB,2015,12,LAC,0,0,0,0,0,0,0,0,0,0,0,0
118,BernardPierce,JAX,RB,2015,12,LAC,0,0,0,0,0,0,0,0,0,0,0,0
118,CarlosHyde,SF,RB,2015,12,ARI,0,0,0,0,0,0,0,0,0,0,0,0
118,IsaiahPead,PIT,RB,2015,12,SEA,0,0,0,0,0,0,0,0,0,0,0,0
118,FitzgeraldToussaint,PIT,RB,2015,12,SEA,0,0,0,0,0,0,0,0,0,0,0,0
118,WillTukuafu,SEA,FB,2015,12,PIT,0,0,0,0,0,0,0,0,0,0,0,0
118,MarshawnLynchP,SEA,RB,2015,12,PIT,0,0,0,0,0,0,0,0,0,0,0,0
118,BryceBrown,SEA,RB,2015,12,PIT,0,0,0,0,0,0,0,0,0,0,0,0
118,JamesDevelin,NE,RB,2015,12,DEN,0,0,0,0,0,0,0,0,0,0,0,0
