Rank,Name,Team,Position,Season,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,RobGronkowskiQ,NE,TE,2015,12,DEN,10,6,60,68,1,0,6.8,11.3,0,0,0,0,0,0,12.8,12.8
2,GregOlsenO,CAR,TE,2015,12,DAL,9,5,55.6,67,1,0,7.4,13.4,0,0,0,0,0,0,12.7,12.7
3,JasonWittenIR,DAL,TE,2015,12,CAR,9,5,55.6,60,1,0,6.7,12,0,0,0,0,0,0,12,12
3,GaryBarnidge,CLE,TE,2015,12,BAL,9,5,55.6,60,1,0,6.7,12,0,0,0,0,0,0,12,12
5,TylerEifert,CIN,TE,2015,12,LAR,7,5,71.4,57,1,0,8.1,11.4,0,0,0,0,0,0,11.7,11.7
6,JimmyGrahamP,SEA,TE,2015,12,PIT,6,4,66.7,55,1,0,9.2,13.8,0,0,0,0,0,0,11.5,11.5
7,TravisKelce,KC,TE,2015,12,BUF,7,5,71.4,54,1,0,7.7,10.8,0,0,0,0,0,0,11.4,11.4
8,DelanieWalkerIR,TEN,TE,2015,12,OAK,7,5,71.4,53,1,0,7.6,10.6,0,0,0,0,0,0,11.3,11.3
9,JordanReed,WAS,TE,2015,12,NYG,7,5,71.4,50,1,0,7.1,10,0,0,0,0,0,0,11,11
9,AntonioGates,LAC,TE,2015,12,JAX,6,4,66.7,50,1,0,8.3,12.5,0,0,0,0,0,0,11,11
11,CobyFleener,IND,TE,2015,12,TB,5,4,80,48,1,0,9.6,12,0,0,0,0,0,0,10.8,10.8
12,BenjaminWatson,NO,TE,2015,12,HOU,6,4,66.7,45,1,0,7.5,11.2,0,0,0,0,0,0,10.5,10.5
13,JuliusThomas,JAX,TE,2015,12,LAC,6,4,66.7,41,1,0,6.8,10.2,0,0,0,0,0,0,10.1,10.1
14,RichardRodgersIR,GB,TE,2015,12,CHI,4,3,75,36,1,0,9,12,0,0,0,0,0,0,9.6,9.6
15,OwenDaniels,DEN,TE,2015,12,NE,3,2,66.7,24,1,0,8,12,0,0,0,0,0,0,8.4,8.4
16,ZachMillerIR,CHI,TE,2015,12,GB,8,5,62.5,51,0,0,6.4,10.2,0,0,0,0,0,0,5.1,5.1
17,HeathMiller,PIT,TE,2015,12,SEA,6,4,66.7,47,0,0,7.8,11.8,0,0,0,0,0,0,4.7,4.7
18,JacobTamme,ATL,TE,2015,12,MIN,7,4,57.1,46,0,0,6.6,11.5,0,0,0,0,0,0,4.6,4.6
19,VernonDavis,DEN,TE,2015,12,NE,5,3,60,41,0,0,8.2,13.7,0,0,0,0,0,0,4.1,4.1
20,BrentCelek,PHI,TE,2015,12,DET,7,4,57.1,40,0,0,5.7,10,0,0,0,0,0,0,4,4
21,EricEbronP,DET,TE,2015,12,PHI,4,3,75,38,0,0,9.5,12.7,0,0,0,0,0,0,3.8,3.8
22,JaredCook,LAR,TE,2015,12,CIN,4,3,75,36,0,0,9,12,0,0,0,0,0,0,3.6,3.6
22,JordanCameron,MIA,TE,2015,12,NYJ,5,3,60,36,0,0,7.2,12,0,0,0,0,0,0,3.6,3.6
24,CharlesClayQ,BUF,TE,2015,12,KC,4,3,75,35,0,0,8.8,11.7,0,0,0,0,0,0,3.5,3.5
25,KyleRudolph,MIN,TE,2015,12,ATL,5,3,60,34,0,0,6.8,11.3,0,0,0,0,0,0,3.4,3.4
25,VanceMcDonald,SF,TE,2015,12,ARI,5,3,60,34,0,0,6.8,11.3,0,0,0,0,0,0,3.4,3.4
27,CrockettGillmore,BAL,TE,2015,12,CLE,5,3,60,30,0,0,6,10,0,0,0,0,0,0,3,3
28,LadariusGreen,LAC,TE,2015,12,JAX,3,2,66.7,28,0,0,9.3,14,0,0,0,0,0,0,2.8,2.8
29,WillTyeIR,NYG,TE,2015,12,WAS,5,3,60,26,0,0,5.2,8.7,0,0,0,0,0,0,2.6,2.6
29,ScottChandler,NE,TE,2015,12,DEN,3,2,66.7,26,0,0,8.7,13,0,0,0,0,0,0,2.6,2.6
31,RyanGriffin,HOU,TE,2015,12,NO,3,2,66.7,25,0,0,8.3,12.5,0,0,0,0,0,0,2.5,2.5
32,DwayneAllen,IND,TE,2015,12,TB,3,2,66.7,24,0,0,8,12,0,0,0,0,0,0,2.4,2.4
33,MychalRivera,OAK,TE,2015,12,TEN,3,2,66.7,22,0,0,7.3,11,0,0,0,0,0,0,2.2,2.2
33,GarrettCelek,SF,TE,2015,12,ARI,3,2,66.7,22,0,0,7.3,11,0,0,0,0,0,0,2.2,2.2
35,CliveWalford,OAK,TE,2015,12,TEN,3,2,66.7,20,0,0,6.7,10,0,0,0,0,0,0,2,2
35,MaxxWilliams,BAL,TE,2015,12,CLE,3,2,66.7,20,0,0,6.7,10,0,0,0,0,0,0,2,2
37,GavinEscobar,DAL,TE,2015,12,CAR,4,2,50,18,0,0,4.5,9,0,0,0,0,0,0,1.8,1.8
37,AnthonyFasano,TEN,TE,2015,12,OAK,3,2,66.7,18,0,0,6,9,0,0,0,0,0,0,1.8,1.8
37,MarcedesLewis,JAX,TE,2015,12,LAC,3,2,66.7,18,0,0,6,9,0,0,0,0,0,0,1.8,1.8
37,DarrenFells,ARI,TE,2015,12,SF,3,2,66.7,18,0,0,6,9,0,0,0,0,0,0,1.8,1.8
37,JermaineGreshamQ,ARI,TE,2015,12,SF,4,2,50,18,0,0,4.5,9,0,0,0,0,0,0,1.8,1.8
42,LanceKendricks,LAR,TE,2015,12,CIN,4,2,50,17,0,0,4.2,8.5,0,0,0,0,0,0,1.7,1.7
43,CameronBrate,TB,TE,2015,12,IND,3,2,66.7,16,0,0,5.3,8,0,0,0,0,0,0,1.6,1.6
43,LukeWillson,SEA,TE,2015,12,PIT,3,2,66.7,16,0,0,5.3,8,0,0,0,0,0,0,1.6,1.6
45,BrandonMyers,TB,TE,2015,12,IND,3,2,66.7,15,0,0,5,7.5,0,0,0,0,0,0,1.5,1.5
46,DerekCarrier,WAS,TE,2015,12,NYG,3,2,66.7,14,0,0,4.7,7,0,0,0,0,0,0,1.4,1.4
46,ClayHarbor,JAX,TE,2015,12,LAC,1,1,100,14,0,0,14,14,0,0,0,0,0,0,1.4,1.4
46,JeffCumberland,NYJ,TE,2015,12,MIA,3,2,66.7,14,0,0,4.7,7,0,0,0,0,0,0,1.4,1.4
