Rank,Name,Team,Position,Season,Week,Opponent,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,ReceivingTargets,Receptions,ReceivingYards,ReceivingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1,AdrianPetersonQ,MIN,RB,2013,9,DAL,23,103,4.5,1,4,4,27,0,0,0,19,19
2,LeSeanMcCoyQ,PHI,RB,2013,9,OAK,31,110,3.5,0,7,6,54,0,0,0,16.4,16.4
3,JamaalCharles,KC,RB,2013,9,BUF,25,100,4,0,9,6,56,0,0,0,15.6,15.6
4,EddieLacy,GB,RB,2013,9,CHI,28,116,4.1,0,3,3,13,0,0,0,12.9,12.9
5,DeMarcoMurray,DAL,RB,2013,9,MIN,18,85,4.7,0,4,4,31,0,0,0,11.6,11.6
5,ArianFoster,HOU,RB,2013,9,IND,18,86,4.8,0,4,3,30,0,0,0,11.6,11.6
7,RayRice,BAL,RB,2013,9,CLE,24,83,3.5,0,6,6,32,0,0,0,11.5,11.5
8,ZacStacy,LAR,RB,2013,9,TEN,22,100,4.5,0,2,2,11,0,0,0,11.1,11.1
9,GiovaniBernardP,CIN,RB,2013,9,MIA,16,56,3.5,0,8,7,52,0,0,0,10.8,10.8
10,MarshawnLynchP,SEA,RB,2013,9,TB,17,77,4.5,0,2,2,26,0,0,0,10.3,10.3
11,MattForteIR,CHI,RB,2013,9,GB,15,74,4.9,0,4,4,27,0,0,0,10.1,10.1
12,RyanMathews,LAC,RB,2013,9,WAS,21,86,4.1,0,1,1,10,0,0,0,9.6,9.6
13,ChrisJohnson,TEN,RB,2013,9,LAR,15,51,3.4,0,4,4,43,0,0,0,9.4,9.4
13,BilalPowell,NYJ,RB,2013,9,NO,17,60,3.5,0,5,4,34,0,0,0,9.4,9.4
15,AlfredMorrisQ,WAS,RB,2013,9,LAC,18,89,4.9,0,0,0,0,0,0,0,8.9,8.9
16,DannyWoodheadIR,LAC,RB,2013,9,WAS,8,31,3.9,0,6,6,55,0,0,0,8.6,8.6
17,DarrenMcFadden,OAK,RB,2013,9,PHI,18,69,3.8,0,2,2,15,0,0,0,8.5,8.52
18,DarrenSprolesO,NO,RB,2013,9,NYJ,5,22,4.4,0,8,6,63,0,0,0,8.5,8.5
18,MikeJames,TB,RB,2013,9,SEA,18,63,3.5,0,5,5,22,0,0,0,8.5,8.5
20,PierreThomas,NO,RB,2013,9,NYJ,11,39,3.5,0,5,5,41,0,0,0,8,8
21,TrentRichardson,IND,RB,2013,9,HOU,21,72,3.4,0,2,1,6,0,0,0,7.8,7.8
22,StevenJackson,ATL,RB,2013,9,CAR,14,53,3.8,0,5,4,24,0,0,0,7.7,7.7
23,LamarMiller,MIA,RB,2013,9,CIN,13,67,5.2,0,2,1,8,0,0,0,7.5,7.5
24,Le'VeonBellO,PIT,RB,2013,9,NE,15,53,3.5,0,3,3,21,0,0,0,7.4,7.4
25,DeAngeloWilliams,CAR,RB,2013,9,ATL,13,54,4.2,0,2,2,19,0,0,0,7.3,7.3
26,FredJackson,BUF,RB,2013,9,KC,13,47,3.6,0,4,3,20,0,0,0,6.7,6.7
27,StevanRidley,NE,RB,2013,9,PIT,12,57,4.8,0,1,1,9,0,0,0,6.6,6.6
28,BenJarvusGreen-Ellis,CIN,RB,2013,9,MIA,17,60,3.5,0,0,0,0,0,0,0,6,6
29,BenTate,HOU,RB,2013,9,IND,13,46,3.5,0,3,3,11,0,0,0,5.7,5.7
30,DonaldBrown,IND,RB,2013,9,HOU,6,39,6.5,0,2,2,17,0,0,0,5.6,5.6
31,ChrisIvory,NYJ,RB,2013,9,NO,16,55,3.4,0,0,0,0,0,0,0,5.5,5.5
32,DexterMcCluster,KC,RB,2013,9,BUF,0,3,0,0,7,5,50,0,0,0,5.3,5.3
33,CJSpiller,BUF,RB,2013,9,KC,13,50,3.8,0,1,1,1,0,0,0,5.1,5.1
33,BrianLeonard,TB,RB,2013,9,SEA,0,7,0,0,7,7,44,0,0,0,5.1,5.1
35,BrandonBolden,NE,RB,2013,9,PIT,8,31,3.9,0,4,3,15,0,0,0,4.6,4.6
35,WillisMcGahee,CLE,RB,2013,9,BAL,13,46,3.5,0,1,1,0,0,0,0,4.6,4.6
37,FelixJones,PIT,RB,2013,9,NE,6,22,3.7,0,2,2,17,0,0,0,3.9,3.9
38,JonathanStewartIR,CAR,RB,2013,9,ATL,7,25,3.6,0,1,1,13,0,0,0,3.8,3.8
39,BryceBrown,PHI,RB,2013,9,OAK,5,18,3.6,0,2,1,16,0,0,0,3.4,3.4
40,JacquizzRodgers,ATL,RB,2013,9,CAR,5,19,3.8,0,3,2,14,0,0,0,3.3,3.3
40,BernardPierce,BAL,RB,2013,9,CLE,8,26,3.2,0,1,1,7,0,0,0,3.3,3.3
42,ShonnGreene,TEN,RB,2013,9,LAR,7,26,3.7,0,1,1,6,0,0,0,3.2,3.2
43,LeGarretteBlount,NE,RB,2013,9,PIT,7,31,4.4,0,0,0,0,0,0,0,3.1,3.1
43,ChrisOgbonnaya,CLE,RB,2013,9,BAL,3,13,4.3,0,4,3,18,0,0,0,3.1,3.1
45,RoyHelu,WAS,RB,2013,9,LAC,4,15,3.8,0,1,1,15,0,0,0,3,3
46,MikeTolbert,CAR,FB,2013,9,ATL,6,20,3.3,0,1,1,8,0,0,0,2.8,2.8
47,JamesStarks,GB,RB,2013,9,CHI,4,22,5.5,0,1,1,4,0,0,0,2.6,2.6
48,JosephRandle,DAL,RB,2013,9,MIN,4,15,3.8,0,1,1,8,0,0,0,2.3,2.3
49,MarcelReece,OAK,FB,2013,9,PHI,2,7,3.5,0,1,1,10,0,0,0,1.7,1.7
50,VontaLeach,BAL,RB,2013,9,CLE,1,4,4,0,2,2,10,0,0,0,1.4,1.4
51,CedricPeerman,CIN,RB,2013,9,MIA,0,0,0,0,0,0,0,0,0,0,0,0
51,MarcusThigpen,MIA,RB,2013,9,CIN,0,0,0,0,0,0,0,0,0,0,0,0
51,FrankSummers,BUF,FB,2013,9,KC,0,0,0,0,0,0,0,0,0,0,0,0
51,TashardChoice,BUF,RB,2013,9,KC,0,0,0,0,0,0,0,0,0,0,0,0
51,AnthonySherman,KC,FB,2013,9,BUF,0,0,0,0,0,0,0,0,0,0,0,0
51,KnileDavis,KC,RB,2013,9,BUF,0,0,0,0,0,0,0,0,0,0,0,0
51,CyrusGray,KC,RB,2013,9,BUF,0,0,0,0,0,0,0,0,0,0,0,0
51,DarrelYoung,WAS,FB,2013,9,LAC,0,0,0,0,0,0,0,0,0,0,0,0
51,EvanRoyster,WAS,RB,2013,9,LAC,0,0,0,0,0,0,0,0,0,0,0,0
51,RonnieBrown,LAC,RB,2013,9,WAS,0,0,0,0,0,0,0,0,0,0,0,0
51,LeRonMcClain,LAC,RB,2013,9,WAS,0,0,0,0,0,0,0,0,0,0,0,0
51,RichieBrockel,CAR,FB,2013,9,ATL,0,0,0,0,0,0,0,0,0,0,0,0
51,AntoneSmith,ATL,RB,2013,9,CAR,0,0,0,0,0,0,0,0,0,0,0,0
51,JasonSnelling,ATL,RB,2013,9,CAR,0,0,0,0,0,0,0,0,0,0,0,0
51,TobyGerhart,MIN,RB,2013,9,DAL,0,0,0,0,0,0,0,0,0,0,0,0
51,JeromeFelton,MIN,FB,2013,9,DAL,0,0,0,0,0,0,0,0,0,0,0,0
51,PhillipTanner,DAL,RB,2013,9,MIN,0,0,0,0,0,0,0,0,0,0,0,0
51,LanceDunbar,DAL,RB,2013,9,MIN,0,0,0,0,0,0,0,0,0,0,0,0
51,BenjaminCunningham,LAR,RB,2013,9,TEN,0,0,0,0,0,0,0,0,0,0,0,0
51,CollinMooney,TEN,FB,2013,9,LAR,0,0,0,0,0,0,0,0,0,0,0,0
51,JackieBattle,TEN,FB,2013,9,LAR,0,0,0,0,0,0,0,0,0,0,0,0
51,TravarisCadet,NO,RB,2013,9,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
51,JedCollins,NO,FB,2013,9,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
51,MarkIngramSUS,NO,RB,2013,9,NYJ,0,0,0,0,0,0,0,0,0,0,0,0
51,ErikLorig,TB,FB,2013,9,SEA,0,0,0,0,0,0,0,0,0,0,0,0
51,RobertTurbinSUS,SEA,RB,2013,9,TB,0,0,0,0,0,0,0,0,0,0,0,0
51,JeremyStewart,OAK,RB,2013,9,PHI,0,0,0,0,0,0,0,0,0,0,0,0
51,JamizeOlawale,OAK,FB,2013,9,PHI,0,0,0,0,0,0,0,0,0,0,0,0
51,RashadJennings,OAK,RB,2013,9,PHI,0,0,0,0,0,0,0,0,0,0,0,0
51,ChrisPolk,PHI,RB,2013,9,OAK,0,0,0,0,0,0,0,0,0,0,0,0
51,WillJohnson,PIT,FB,2013,9,NE,0,0,0,0,0,0,0,0,0,0,0,0
51,JonathanDwyer,PIT,RB,2013,9,NE,0,0,0,0,0,0,0,0,0,0,0,0
51,KyleJuszczyk,BAL,FB,2013,9,CLE,0,0,0,0,0,0,0,0,0,0,0,0
51,StanleyHavili,IND,FB,2013,9,HOU,0,0,0,0,0,0,0,0,0,0,0,0
51,JohnathanFranklin,GB,RB,2013,9,CHI,0,0,0,0,0,0,0,0,0,0,0,0
51,JohnKuhn,GB,FB,2013,9,CHI,0,0,0,0,0,0,0,0,0,0,0,0
51,MichaelBush,CHI,RB,2013,9,GB,0,0,0,0,0,0,0,0,0,0,0,0
51,TonyFiammetta,CHI,FB,2013,9,GB,0,0,0,0,0,0,0,0,0,0,0,0
