Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
14,BlakeBortles,JAX,QB,2017,13,IND,19.8,31.7,62.5,232.1,7.2,1.5,0.8,92.19,4.2,17.9,4.5,0.1,15.5,15.47
15,AlexSmith,KC,QB,2017,13,NYJ,22.1,33.8,64.7,231.1,6.8,1.5,0.7,91.67,3.9,17.9,4.5,0,15.2,15.23
16,DakPrescott,DAL,QB,2017,13,WAS,19.3,31.9,59.4,219.5,6.9,1.5,0.9,88.02,3.7,20.3,5,0.1,15.2,15.21
17,JoshMcCown,NYJ,QB,2017,13,KC,20.3,33.9,58.8,246.1,7.2,1.7,0.9,88.6,2.8,7.3,2.3,0,15.2,15.17
18,JameisWinston,TB,QB,2017,13,GB,22.4,36.4,61.1,262.9,7.3,1.6,1,90.39,2.6,8.2,2.7,0,15.1,15.14
19,DerekCarr,OAK,QB,2017,13,NYG,20.6,34.7,60,252,7.2,1.6,0.7,89.23,1.6,2.7,1.5,0,15,14.95
20,MatthewStafford,DET,QB,2017,13,BAL,22.1,36.8,59.5,255.3,6.9,1.6,1,87.11,2,6.5,3,0,14.7,14.66
21,BrettHundley,GB,QB,2017,13,TB,20.8,33.6,61.8,234.8,6.9,1.4,0.9,79.9,3.4,15.3,5,0,14.1,14.12
22,BlaineGabbertQ,ARI,QB,2017,13,LAR,21.4,37.2,56.8,241.5,6.5,1.4,1.2,74.38,3.5,15.7,4,0,13.8,13.83
23,TrevorSiemian,DEN,QB,2017,13,MIA,19.4,33.3,57.6,234.5,7.1,1.4,1,77.08,2.1,3.4,1.5,0,12.9,12.92
24,JimmyGaroppoloIR,SF,QB,2017,13,CHI,19.6,34.9,57.1,229.7,6.6,1.3,0.9,74.7,1.9,5.6,3,0,12.8,12.75
25,JayCutler,MIA,QB,2017,13,DEN,20.1,33.6,58.8,223.7,6.6,1.5,1.2,85.91,1.6,3.2,1.5,0,12.5,12.47
26,MitchTrubisky,CHI,QB,2017,13,SF,16.6,27.5,60.7,188.5,6.7,1.3,0.8,77.68,4,18.8,4.8,0,12.4,12.42
27,AndyDalton,CIN,QB,2017,13,PIT,18.6,32.2,59.4,216.1,6.8,1.4,0.9,77.08,2.6,3.2,1,0,12.2,12.16
28,GenoSmith,NYG,QB,2017,13,OAK,14.9,24.8,60,198.7,8,1,1,81.92,3.3,17.3,5.7,0.1,11.9,11.88
29,JoeFlacco,BAL,QB,2017,13,DET,20.2,33,60.6,218.9,6.6,1.3,1,77.71,2,2.4,1,0,11.8,11.8
30,TomSavage,HOU,QB,2017,13,TEN,19.7,33.6,58.8,223,6.6,1.3,1.1,75.98,1.3,1.4,1,0,11.5,11.46
31,DeshoneKizer,CLE,QB,2017,13,LAC,14.1,23.4,60.9,187.5,8.2,0.7,1.4,83.24,5.7,30.2,5,0.2,11.1,11.12
32,JacobyBrissett,IND,QB,2017,13,JAX,18.2,31.7,56.2,197.1,6.2,0.8,1.1,72.01,3.8,15.5,4,0.1,10.4,10.43
33,BrockOsweiler,DEN,QB,2017,13,MIA,1.1,1.8,50,14.4,7,0.1,0.1,72.92,0.1,0.3,0,0,0.8,0.81
34,TeddyBridgewater,MIN,QB,2017,13,ATL,0.6,1,100,7.7,8,0.1,0,100,0,0.2,0,0,0.7,0.73
35,EliManning,NYG,QB,2017,13,OAK,0.5,0.9,100,7.1,7,0,0,95.83,0.1,0.2,0,0,0.3,0.3
36,RyanMallett,BAL,QB,2017,13,DET,0.4,0.6,0,5.1,5,0,0,47.92,0.1,0.5,0,0,0.2,0.25
36,BrianHoyer,NE,QB,2017,13,BUF,0.4,0.7,0,5.8,6,0,0,52.08,0.1,0.2,0,0,0.2,0.25
36,BrycePetty,NYJ,QB,2017,13,KC,0.4,0.8,0,6,6,0,0,52.08,0,0.1,0,0,0.2,0.25
39,CJBeathard,SF,QB,2017,13,CHI,0.3,0.6,0,4.6,5,0,0,47.92,0.1,0.5,0,0,0.2,0.23
40,MikeGlennon,CHI,QB,2017,13,SF,0.4,0.7,0,5.3,5,0,0,47.92,0,0.1,0,0,0.2,0.22
40,AJMcCarron,CIN,QB,2017,13,PIT,0.4,0.7,0,5.3,5,0,0,47.92,0,0.1,0,0,0.2,0.22
42,DrewStanton,ARI,QB,2017,13,LAR,0.3,0.6,0,4.6,5,0,0,47.92,0,0.3,0,0,0.2,0.21
43,TJYates,HOU,QB,2017,13,TEN,0.4,0.6,0,4.7,5,0,0,47.92,0,0.1,0,0,0.2,0.2
44,ColtMcCoy,WAS,QB,2017,13,DAL,0.3,0.6,0,4.5,4,0,0,43.75,0,0.1,0,0,0.2,0.19
44,EJManuel,OAK,QB,2017,13,NYG,0.3,0.5,0,3.8,0,0,0,0,0,0.4,0,0,0.2,0.19
44,AustinDavisP,SEA,QB,2017,13,PHI,0.3,0.6,0,4.5,4,0,0,43.75,0,0.1,0,0,0.2,0.19
47,MattSchaub,ATL,QB,2017,13,MIN,0.3,0.5,0,4.2,4,0,0,43.75,0.1,0.1,0,0,0.2,0.18
47,PatrickMahomes,KC,QB,2017,13,NYJ,0.3,0.5,0,4.3,4,0,0,43.75,0,0.1,0,0,0.2,0.18
47,LandryJones,PIT,QB,2017,13,CIN,0.3,0.5,0,4.3,4,0,0,43.75,0,0.1,0,0,0.2,0.18
50,RyanFitzpatrick,TB,QB,2017,13,GB,0.6,1,100,7.9,8,0,0,100,0.1,0.5,0,0,0.2,0.17
51,ChaseDaniel,NO,QB,2017,13,CAR,0.3,0.5,0,3.7,0,0,0,0,0,0.1,0,0,0.2,0.16
52,CooperRush,DAL,QB,2017,13,WAS,0.2,0.3,0,2.3,0,0,0,0,0.1,0.4,0,0,0.1,0.13
52,MattCassel,TEN,QB,2017,13,HOU,0.2,0.4,0,2.9,0,0,0,0,0,0.1,0,0,0.1,0.13
54,ScottTolzien,IND,QB,2017,13,JAX,0.2,0.3,0,2.6,0,0,0,0,0,0.1,0,0,0.1,0.11
55,NathanPeterman,BUF,QB,2017,13,NE,0.2,0.3,0,2.6,0,0,0,0,0,0,0,0,0.1,0.1
56,DerekAnderson,CAR,QB,2017,13,NO,0.1,0.2,0,1.9,0,0,0,0,0,0.1,0,0,0.1,0.09
56,NickFoles,PHI,QB,2017,13,SEA,0.2,0.3,0,2.3,0,0,0,0,0,0,0,0,0.1,0.09
58,ChadHenne,JAX,QB,2017,13,IND,0.1,0.2,0,1.8,0,0,0,0,0,0.1,0,0,0.1,0.08
59,KellenClemens,LAC,QB,2017,13,CLE,0.1,0.2,0,1.4,0,0,0,0,0,0,0,0,0.1,0.06
59,SeanMannion,LAR,QB,2017,13,ARI,0.1,0.2,0,1.4,0,0,0,0,0,0,0,0,0.1,0.06
61,CodyKessler,CLE,QB,2017,13,LAC,0.4,0.7,0,5.8,6,0,0.1,52.08,0,0.2,0,0,0,0.05
62,JoeCallahan,GB,QB,2017,13,TB,0,0.1,0,0.7,0,0,0,0,0,0,0,0,0,0.03
63,JakeRudock,DET,QB,2017,13,BAL,0,0.1,0,0.6,0,0,0,0,0,0,0,0,0,0.02
63,DavidFales,MIA,QB,2017,13,DEN,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0.02
65,ZacDysert,DAL,QB,2017,13,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JameillShowersIR,DAL,QB,2017,13,WAS,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,KyleSloter,MIN,QB,2017,13,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,SamBradfordQ,MIN,QB,2017,13,ATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoshWoodrum,BAL,QB,2017,13,DET,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoeWebb,BUF,QB,2017,13,NE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,MarkSanchez,CHI,QB,2017,13,SF,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,AaronRodgersQ,GB,QB,2017,13,TB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,RyanGriffin,TB,QB,2017,13,GB,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,AndrewLuckP,IND,QB,2017,13,JAX,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,MattMoore,MIA,QB,2017,13,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,RyanTannehillP,MIA,QB,2017,13,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,PaxtonLynch,DEN,QB,2017,13,MIA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BrandonDoughty,MIA,QB,2017,13,DEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,GarrettGilbert,CAR,QB,2017,13,NO,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,TaysomHill,NO,QB,2017,13,CAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,TylerBray,KC,QB,2017,13,NYJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ChristianHackenberg,NYJ,QB,2017,13,KC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,AlexTanney,TEN,QB,2017,13,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,DeshaunWatsonP,HOU,QB,2017,13,TEN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BrandonWeeden,TEN,QB,2017,13,HOU,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CardaleJones,LAC,QB,2017,13,CLE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,KevinHogan,CLE,QB,2017,13,LAC,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,CarsonPalmer,ARI,QB,2017,13,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,BrandonAllen,LAR,QB,2017,13,ARI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,MattBarkley,ARI,QB,2017,13,LAR,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,ConnorCook,OAK,QB,2017,13,NYG,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,DavisWebb,NYG,QB,2017,13,OAK,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,TrevoneBoykin,SEA,QB,2017,13,PHI,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,NateSudfeld,PHI,QB,2017,13,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JeffDriskel,CIN,QB,2017,13,PIT,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,JoshuaDobbs,PIT,QB,2017,13,CIN,0,0,0,0,0,0,0,0,0,0,0,0,0,0
