Rank,Name,Team,Position,Season,Week,Opponent,PassingCompletions,PassingAttempts,PassingCompletionPercentage,PassingYards,PassingYardsPerAttempt,PassingTouchdowns,PassingInterceptions,PassingRating,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,FantasyPointsPerGame,FantasyPoints
1,TomBrady,NE,QB,2017,8,LAC,24.7,37.1,67.6,281.3,7.6,2.5,0.6,96.79,2.1,1.4,0.5,0,19.8,19.79
2,DakPrescott,DAL,QB,2017,8,WAS,22.4,33.1,66.7,250.4,7.6,1.9,0.5,109.41,3.7,20.9,5.2,0.2,19.5,19.51
3,CarsonWentz,PHI,QB,2017,8,SF,20.5,33.6,58.8,252.1,7.4,1.9,0.6,89.34,4.7,22.7,4.6,0.1,19,18.95
4,DrewBrees,NO,QB,2017,8,CHI,23.6,37.5,63.2,276.9,7.3,2.3,0.8,91.67,1.7,1.2,0.5,0,18.4,18.4
5,CamNewton,CAR,QB,2017,8,TB,21.1,34.6,60,252.9,7.2,1.5,1,89.35,6,27.9,4.7,0.3,18.1,18.11
6,RussellWilson,SEA,QB,2017,8,HOU,21.3,35.4,60,254,7.3,1.9,0.8,89.46,5,22,4.4,0,18,17.96
7,KirkCousins,WAS,QB,2017,8,DAL,24.6,35.9,69.4,275.6,7.7,1.8,0.6,98.84,2.7,11.2,3.7,0,17.5,17.54
8,AndyDalton,CIN,QB,2017,8,IND,20.6,34.7,60,266.7,7.6,1.9,0.8,91.01,3,7.7,2.7,0.1,17.4,17.44
9,JameisWinston,TB,QB,2017,8,CAR,24,38.3,63.2,279,7.3,1.9,0.7,91.89,2.6,3.2,1,0,17.1,17.08
10,PhilipRivers,LAC,QB,2017,8,NE,24.4,39.7,60,284.7,7.1,1.9,1.1,88.02,1.2,0.9,1,0,16.5,16.48
11,TyrodTaylorQ,BUF,QB,2017,8,OAK,19.3,29,65.5,222.9,7.7,1.4,0.6,85.85,6,27.2,4.5,0.1,16.2,16.24
12,DerekCarr,OAK,QB,2017,8,BUF,21.6,37.1,59.5,250.5,6.8,1.7,0.9,86.54,2.2,4.3,2,0,15,15.05
13,MattRyan,ATL,QB,2017,8,NYJ,21.8,34.6,62.9,254,7.3,1.6,0.8,91.85,2,3.7,2,0,14.9,14.93
14,AlexSmith,KC,QB,2017,8,DEN,20.4,32.5,62.5,227.7,7.1,1.5,0.7,91.67,3.6,14.5,3.5,0,14.8,14.76
15,BenRoethlisberger,PIT,QB,2017,8,DET,20.7,36.2,58.3,251.2,7,1.6,0.9,86.69,1.7,1.6,1,0,14.4,14.41
16,DeshaunWatsonP,HOU,QB,2017,8,SEA,16.4,27.3,59.3,218.1,8.1,1.3,1.1,82.02,4.7,23.4,4.6,0.1,14.3,14.26
17,MatthewStafford,DET,QB,2017,8,PIT,20.8,36.8,56.8,232.4,6.3,1.5,0.8,82.26,2.5,6.9,3.5,0,13.8,13.79
18,JoshMcCown,NYJ,QB,2017,8,ATL,20.4,34,58.8,231,6.8,1.5,1,86.76,2.5,6.2,3,0,13.5,13.46
19,CaseKeenum,MIN,QB,2017,8,CLE,20.4,32.2,62.5,231.4,7.2,1.5,0.9,92.06,2.3,3.2,1.5,0,13.4,13.38
20,JacobyBrissett,IND,QB,2017,8,CIN,19,32.1,59.4,204.9,6.4,1,0.9,75.65,4.4,20.6,5.2,0.1,12.7,12.66
21,TrevorSiemian,DEN,QB,2017,8,KC,19.6,35.5,55.6,230.2,6.4,1.2,1.2,72.69,2.5,7,3.5,0,11.7,11.71
22,MattMoore,MIA,QB,2017,8,BAL,19.3,32.5,59.4,216.7,6.8,1.3,1.1,77.21,1.7,3.6,2,0,11.6,11.63
23,CJBeathard,SF,QB,2017,8,PHI,17.2,28.6,58.6,228.9,7.9,1,1.1,80.96,2.6,12.6,4.3,0,11.6,11.62
